,Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Throttle Position [%],Accelerator Pedal Position [%],Steering Wheel Angle [deg],target
0,0.0,0.0,0.15160086750984192,0.2042318433523178,0.0,0.0,0.0,0.5882884860038757,1.0
1,0.00013130025763530284,0.0,0.15160086750984192,0.19687213003635406,0.0,0.0,0.0,0.5882919430732727,1.0
2,0.0002672153350431472,0.0,0.1614883691072464,0.18368598818778992,0.0,0.0,0.0,0.5882919430732727,1.0
3,0.00040694288327358663,0.0,0.15160086750984192,0.17479301989078522,0.0,0.0,0.0,0.5882919430732727,1.0
4,0.0005507504101842642,0.0,0.15160086750984192,0.17049984633922577,0.0,0.0,0.0,0.5882919430732727,1.0
5,0.000698637799359858,0.0,0.15160086750984192,0.16467341780662537,0.0,0.0,0.0,0.5882954001426697,1.0
6,0.0008506051381118596,0.00987132266163826,0.15160086750984192,0.1582336723804474,0.0,0.0,0.0,0.5882989168167114,1.0
7,0.0009915274567902088,0.00987132266163826,0.15160086750984192,0.15424716472625732,0.0,0.0,0.0,0.5882954001426697,1.0
8,0.0011311555281281471,0.00987132266163826,0.15160086750984192,0.14780741930007935,0.0,0.0,0.0,0.5882954001426697,1.0
9,0.0012702788226306438,0.020033014938235283,0.15160086750984192,0.14075437188148499,0.0,0.0,0.0,0.5882954001426697,1.0
10,0.0014088974567130208,0.020033014938235283,0.1614883691072464,0.1373811662197113,0.0,0.0,0.0,0.5882954001426697,1.0
11,0.001547011430375278,0.020033014938235283,0.1614883691072464,0.13584789633750916,0.0,0.0,0.0,0.5882954001426697,1.0
12,0.0016846205107867718,0.020033014938235283,0.1614883691072464,0.13370132446289062,0.0,0.0,0.0,0.5882989168167114,1.0
13,0.0018217249307781458,0.03048509731888771,0.1614883691072464,0.12940815091133118,0.0,0.0,0.0,0.5882989168167114,1.0
14,0.001958324806764722,0.03048509731888771,0.1614883691072464,0.12480834126472473,0.0,0.0,0.0,0.5882989168167114,1.0
15,0.0020944199059158564,0.03048509731888771,0.17159564793109894,0.11284881830215454,0.0,0.0,0.0,0.5882989168167114,1.0
16,0.0022300102282315493,0.03048509731888771,0.19246944785118103,0.1168353259563446,0.0,0.0,0.0,0.5882989168167114,1.0
17,0.0023650960065424442,0.04122760891914368,0.18192265927791595,0.11622201651334763,0.0,0.0,0.0,0.5882989168167114,1.0
18,0.0024996770080178976,0.04122760891914368,0.18192265927791595,0.11499539762735367,0.0,0.0,0.0,0.5882989168167114,1.0
19,0.002633753465488553,0.04122760891914368,0.18192265927791595,0.11622201651334763,0.0,0.0,0.0,0.5882989168167114,1.0
20,0.0027673249132931232,0.052260469645261765,0.18192265927791595,0.11622201651334763,0.0,0.0,0.0,0.5882989168167114,1.0
21,0.0029003918170928955,0.052260469645261765,0.18192265927791595,0.11376877874135971,0.0,0.0,0.0,0.5882989168167114,1.0
22,0.003032953944057226,0.052260469645261765,0.18192265927791595,0.11591536551713943,0.0,0.0,0.0,0.5882989168167114,1.0
23,0.0031650112941861153,0.052260469645261765,0.17159564793109894,0.11867525428533554,0.0,0.0,0.0,0.5882989168167114,1.0
24,0.00329656433314085,0.06358376145362854,0.1614883691072464,0.1171419769525528,0.0,0.0,0.0,0.5882989168167114,1.0
25,0.003427612828090787,0.06358376145362854,0.1614883691072464,0.11560870707035065,0.0,0.0,0.0,0.5882989168167114,1.0
26,0.003558156080543995,0.06358376145362854,0.1614883691072464,0.11622201651334763,0.0,0.0,0.0,0.5882989168167114,1.0
27,0.0036881945561617613,0.06358376145362854,0.1614883691072464,0.11346212774515152,0.0,0.0,0.0,0.5882989168167114,1.0
28,0.0038177284877747297,0.06358376145362854,0.15160086750984192,0.11560870707035065,0.0,0.0,0.0,0.5882989168167114,1.0
29,0.0039467578753829,0.06358376145362854,0.15160086750984192,0.11530205607414246,0.0,0.0,0.0,0.5882989168167114,1.0
30,0.004075282718986273,0.06358376145362854,0.1516008824110031,0.11346212774515152,0.0,0.0,0.0,0.5882989168167114,1.0
31,0.0042033023200929165,0.07519744336605072,0.16148841381072998,0.11284881830215454,0.0,0.0,0.0,0.5882989168167114,1.0
32,0.004330817144364119,0.07519744336605072,0.15160086750984192,0.11162219941616058,0.0,0.0,0.0,0.5882989168167114,1.0
33,0.004457828123122454,0.07519744336605072,0.15160086750984192,0.11131554841995239,0.0,0.0,0.0,0.5882989168167114,1.0
34,0.00458433385938406,0.08710149675607681,0.15160086750984192,0.11284881830215454,0.0,0.0,0.0,0.5882989168167114,1.0
35,0.0047103348188102245,0.08710149675607681,0.15160086750984192,0.10794234275817871,0.0,0.0,0.0,0.5882954001426697,1.0
36,0.004835831467062235,0.08710149675607681,0.15160086750984192,0.10886231064796448,0.0,0.0,0.0,0.5882954001426697,1.0
37,0.004960823804140091,0.08710149675607681,0.15160086750984192,0.10855565220117569,0.0,0.0,0.0,0.5882954001426697,1.0
38,0.005085310433059931,0.099295973777771,0.15160086750984192,0.10702238231897354,0.0,0.0,0.0,0.5882954001426697,1.0
39,0.005209292285144329,0.099295973777771,0.15160086750984192,0.1082490012049675,0.0,0.0,0.0,0.5882954001426697,1.0
40,0.005332769826054573,0.099295973777771,0.15160086750984192,0.10732904076576233,0.0,0.0,0.0,0.5882954001426697,1.0
41,0.00545574352145195,0.099295973777771,0.15160086750984192,0.10763569176197052,0.0,0.0,0.0,0.5882954001426697,1.0
42,0.005578211508691311,0.099295973777771,0.15160086750984192,0.10671573132276535,0.0,0.0,0.0,0.5882954001426697,1.0
43,0.005700174253433943,0.099295973777771,0.15160086750984192,0.1051824539899826,0.0,0.0,0.0,0.5882954001426697,1.0
44,0.005821633618324995,0.099295973777771,0.15160086750984192,0.10702238231897354,0.0,0.0,0.0,0.5882954001426697,1.0
45,0.005942588206380606,0.099295973777771,0.15160086750984192,0.10548911243677139,0.0,0.0,0.0,0.5882954001426697,1.0
46,0.0060630370862782,0.11178084462881088,0.15160086750984192,0.10487580299377441,0.0,0.0,0.0,0.5882954001426697,1.0
47,0.006182981189340353,0.11178084462881088,0.15160086750984192,0.1051824539899826,0.0,0.0,0.0,0.5882954001426697,1.0
48,0.006302420981228352,0.11178084462881088,0.15160086750984192,0.10395583510398865,0.0,0.0,0.0,0.5882954001426697,1.0
49,0.006421356927603483,0.11178084462881088,0.15160086750984192,0.10487580299377441,0.0,0.0,0.0,0.5882954001426697,1.0
50,0.006539789028465748,0.12455608695745468,0.15160086750984192,0.10334253311157227,0.0,0.0,0.0,0.5882954001426697,1.0
51,0.00665771309286356,0.1376217156648636,0.15160086750984192,0.09874271601438522,0.0,0.0,0.0,0.5882954001426697,1.0
52,0.006775135640054941,0.1376217156648636,0.15160086750984192,0.0996626764535904,0.0,0.0,0.0,0.5882954001426697,1.0
53,0.006892051547765732,0.1376217156648636,0.15160086750984192,0.09904936701059341,0.0,0.0,0.0,0.5882954001426697,1.0
54,0.0070084622129797935,0.1376217156648636,0.15160086750984192,0.09904936701059341,0.0,0.0,0.0,0.5882954001426697,1.0
55,0.007124369964003563,0.1376217156648636,0.15160086750984192,0.0996626764535904,0.0,0.0,0.0,0.5882954001426697,1.0
56,0.007239773869514465,0.1376217156648636,0.15160086750984192,0.09782274812459946,0.0,0.0,0.0,0.5882954001426697,1.0
57,0.00735467066988349,0.1376217156648636,0.15160086750984192,0.0993560254573822,0.0,0.0,0.0,0.5882954001426697,1.0
58,0.007469064090400934,0.1376217156648636,0.15160086750984192,0.0993560254573822,0.0,0.0,0.0,0.5882954001426697,1.0
59,0.0075829531997442245,0.1376217156648636,0.15160086750984192,0.0993560254573822,0.0,0.0,0.0,0.5882954001426697,1.0
60,0.007696336600929499,0.15097777545452118,0.15160086750984192,0.09690278768539429,0.0,0.0,0.0,0.5882954001426697,1.0
61,0.007809214759618044,0.15097777545452118,0.1419331431388855,0.09812940657138824,0.0,0.0,0.0,0.5882954001426697,1.0
62,0.007921585813164711,0.15097777545452118,0.1419331431388855,0.09751609712839127,0.0,0.0,0.0,0.5882954001426697,1.0
63,0.008033459074795246,0.15097777545452118,0.1419331431388855,0.09720943868160248,0.0,0.0,0.0,0.5882954001426697,1.0
64,0.008144824765622616,0.16462422907352448,0.1419331431388855,0.0965961292386055,0.0,0.0,0.0,0.5882954001426697,1.0
65,0.008255683816969395,0.16462422907352448,0.1419331431388855,0.09475620836019516,0.0,0.0,0.0,0.5882954001426697,1.0
66,0.008366040885448456,0.16462422907352448,0.15160086750984192,0.09414289891719818,0.0,0.0,0.0,0.5882954001426697,1.0
67,0.008475891314446926,0.16462422907352448,0.15160086750984192,0.09046304225921631,0.0,0.0,0.0,0.5882954001426697,1.0
68,0.008585236966609955,0.16462422907352448,0.1419331431388855,0.08984973281621933,0.0,0.0,0.0,0.5882954001426697,1.0
69,0.008694076910614967,0.1785610020160675,0.1419331431388855,0.09015639126300812,0.0,0.0,0.0,0.5882954001426697,1.0
70,0.008802413940429688,0.1785610020160675,0.1419331431388855,0.08708984404802322,0.0,0.0,0.0,0.5882954001426697,1.0
71,0.008910245262086391,0.1785610020160675,0.1419331431388855,0.08892977237701416,0.0,0.0,0.0,0.5882954001426697,1.0
72,0.009017573669552803,0.1785610020160675,0.1419331431388855,0.08862311393022537,0.0,0.0,0.0,0.5882954001426697,1.0
73,0.009124397300183773,0.1785610020160675,0.1419331431388855,0.08984973281621933,0.0,0.0,0.0,0.5882954001426697,1.0
74,0.009230714291334152,0.1785610020160675,0.15160086750984192,0.0877031534910202,0.0,0.0,0.0,0.5882954001426697,1.0
