,Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Throttle Position [%],Accelerator Pedal Position [%],Steering Wheel Angle [deg],target
0,0.0,0.0,0.04089951887726784,0.27707168459892273,0.0,0.0,0.0,0.12638263404369354,1.0
1,0.0006651641451753676,0.0,0.05632171407341957,0.18810370564460754,0.0,0.0,0.0,0.12638263404369354,1.0
2,0.0013274220982566476,0.0,0.06436825543642044,0.17996948957443237,0.0,0.0,0.0,0.12638263404369354,1.0
3,0.0019867736846208572,0.0,0.07263842970132828,0.16776816546916962,0.0,0.0,0.0,0.12638263404369354,1.0
4,0.0026432189624756575,0.017324702814221382,0.07263842970132828,0.15302489697933197,0.0,0.0,0.0,0.1263647824525833,1.0
5,0.00329675804823637,0.017324702814221382,0.07263842970132828,0.14895778894424438,0.0,0.0,0.0,0.12634700536727905,1.0
6,0.003947391174733639,0.035002700984478,0.06436825543642044,0.1474326252937317,0.0,0.0,0.0,0.12634700536727905,1.0
7,0.0045951176434755325,0.035002700984478,0.06436825543642044,0.1423487365245819,0.0,0.0,0.0,0.12634700536727905,1.0
8,0.005239937920123339,0.05303399637341499,0.07263842970132828,0.1413319706916809,0.0,0.0,0.0,0.12634700536727905,1.0
9,0.005881852004677057,0.05303399637341499,0.08113221824169159,0.1418403536081314,0.0,0.0,0.0,0.12634700536727905,1.0
10,0.006520859431475401,0.05303399637341499,0.08984964340925217,0.15149973332881927,0.0,0.0,0.0,0.12634700536727905,1.0
11,0.007156960666179657,0.05303399637341499,0.08984964340925217,0.1453990787267685,0.0,0.0,0.0,0.12634700536727905,1.0
12,0.007790156174451113,0.05303399637341499,0.07263842970132828,0.13777324557304382,0.0,0.0,0.0,0.12634700536727905,1.0
13,0.008420445956289768,0.05303399637341499,0.08113221824169159,0.13726486265659332,0.0,0.0,0.0,0.12634700536727905,1.0
14,0.009047828614711761,0.05303399637341499,0.0987907126545906,0.1474326252937317,0.0,0.0,0.0,0.12632927298545837,1.0
15,0.00967230461537838,0.05303399637341499,0.0987907126545906,0.15455006062984467,0.0,0.0,0.0,0.12629403173923492,1.0
16,0.010293874889612198,0.05303399637341499,0.0987907126545906,0.1479410082101822,0.0,0.0,0.0,0.12624163925647736,1.0
17,0.010912538506090641,0.07141853868961334,0.08113221824169159,0.1474326252937317,0.0,0.0,0.0,0.12634700536727905,1.0
18,0.011528296396136284,0.07141853868961334,0.08113221824169159,0.1438739001750946,0.0,0.0,0.0,0.12632927298545837,1.0
19,0.012141148559749126,0.07141853868961334,0.08984964340925217,0.1423487365245819,0.0,0.0,0.0,0.12632927298545837,1.0
20,0.01275109313428402,0.07141853868961334,0.08984964340925217,0.1423487365245819,0.0,0.0,0.0,0.1264728307723999,1.0
21,0.013358131982386112,0.07141853868961334,0.07263842970132828,0.13828162848949432,0.0,0.0,0.0,0.1264728307723999,1.0
22,0.01396226417273283,0.09015637636184692,0.10795538872480392,0.11896286904811859,0.0,0.0,0.0,0.12632927298545837,1.0
23,0.014563490636646748,0.09015637636184692,0.25974199175834656,0.10421960800886154,0.0,0.0,0.0,0.1264546662569046,1.0
24,0.01516181230545044,0.09015637636184692,0.25974199175834656,0.10981187969446182,0.0,0.0,0.0,0.1264546662569046,1.0
25,0.015757223591208458,0.09015637636184692,0.22352641820907593,0.11896286904811859,0.0,0.0,0.0,0.12638263404369354,1.0
26,0.016349732875823975,0.09015637636184692,0.20050086081027985,0.12302997708320618,0.0,0.0,0.0,0.12634700536727905,1.0
27,0.016939334571361542,0.09015637636184692,0.1893235146999359,0.12404675781726837,0.0,0.0,0.0,0.12641853094100952,1.0
28,0.01752602867782116,0.09015637636184692,0.17836979031562805,0.11997964978218079,0.0,0.0,0.0,0.12641853094100952,1.0
29,0.018109815195202827,0.09015637636184692,0.16763970255851746,0.1143873780965805,0.016906239092350006,0.0,0.0,0.15212926268577576,1.0
30,0.018690699711441994,0.10924745351076126,0.20050086081027985,0.10879509896039963,0.016906240954995155,0.0,0.0,0.34773504734039307,1.0
31,0.01926867663860321,0.10924745351076126,0.2474464327096939,0.10930348932743073,0.016906240954995155,0.0,0.0,0.5038928985595703,1.0
32,0.019843745976686478,0.10924745351076126,0.22352641820907593,0.11235382407903671,0.029566550627350807,0.0,0.0,0.6467409729957581,1.0
33,0.020415909588336945,0.10924745351076126,0.20050086081027985,0.1143873780965805,0.038317546248435974,0.0,0.0,0.8926379680633545,1.0
34,0.02098516747355461,0.10924745351076126,0.20050086081027985,0.15048295259475708,0.04568994790315628,0.003847884014248848,0.031955085694789886,0.7826709747314453,1.0
35,0.02155151776969433,0.10924745351076126,0.29797014594078064,0.24758514761924744,0.057786375284194946,0.009774421341717243,0.06362662464380264,0.6041731238365173,1.0
36,0.022114962339401245,0.10924745351076126,0.4868830144405365,0.41179463267326355,0.06931006908416748,0.048853833228349686,0.19136051833629608,0.37153133749961853,1.0
37,0.02267550118267536,0.10924745351076126,0.15713326632976532,0.32791054248809814,0.0713856965303421,0.0005442292313091457,0.0,0.1376737505197525,1.0
38,0.023233134299516678,0.10924745351076126,0.5526134967803955,0.43314695358276367,0.07231588661670685,0.08618634194135666,0.2229972630739212,0.1253013163805008,1.0
39,0.023787861689925194,0.10924745351076126,0.21190181374549866,0.4041688144207001,0.0708603486418724,0.0,0.0,0.12390489876270294,1.0
40,0.02433968149125576,0.12869183719158173,0.05632171407341957,0.2653787434101105,0.07288860529661179,0.0,0.0,0.1238437369465828,1.0
41,0.024888591840863228,0.12869183719158173,0.04089951887726784,0.2023385763168335,0.0713856965303421,0.0,0.0,0.12384789437055588,1.0
42,0.025434600189328194,0.12869183719158173,0.05632171407341957,0.1423487365245819,0.06931006908416748,0.0,0.0,0.12437240779399872,1.0
43,0.02597770094871521,0.12869183719158173,0.10795538872480392,0.09405186772346497,0.057786375284194946,0.0,0.0,0.17751352488994598,1.0
44,0.026517895981669426,0.14848951995372772,0.15713326632976532,0.1169293150305748,0.057786375284194946,0.0,0.0,0.3400145471096039,1.0
45,0.02705518715083599,0.14848951995372772,0.17836979031562805,0.15556684136390686,0.057786375284194946,0.005663408897817135,0.031955085694789886,0.599966287612915,1.0
46,0.027589567005634308,0.14848951995372772,0.5526134967803955,0.4290798306465149,0.06931006908416748,0.08618634194135666,0.263820081949234,0.4591864347457886,1.0
47,0.028121042996644974,0.14848951995372772,0.3661564290523529,0.5139806270599365,0.07288860529661179,0.026036417111754417,0.12532095611095428,0.3004243075847626,1.0
48,0.02864961512386799,0.14848951995372772,0.3804645538330078,0.4483985900878906,0.07288860529661179,0.026036417111754417,0.12532095611095428,0.1455838531255722,1.0
49,0.029175277799367905,0.16864047944545746,0.6762514114379883,0.648195207118988,0.06852208077907562,0.2882496416568756,0.4884999692440033,0.12567298114299774,1.0
50,0.02969803288578987,0.16864047944545746,0.3111601769924164,0.5378748774528503,0.06119703873991966,0.0,0.0,0.12429669499397278,1.0
51,0.030217884108424187,0.16864047944545746,0.07263842970132828,0.38281649351119995,0.06530096381902695,0.005663408897817135,0.0,0.12388311326503754,1.0
52,0.030734829604625702,0.16864047944545746,0.5526134967803955,0.6100660562515259,0.0435885488986969,0.05475087836384773,0.18359319865703583,0.1238187700510025,1.0
53,0.031248867511749268,0.16864047944545746,0.04849880561232567,0.451448917388916,0.05034080520272255,0.0,0.0,0.12379571050405502,1.0
54,0.03175999969244003,0.16864047944545746,0.033523861318826675,0.2618200182914734,0.05621030554175377,0.0,0.0,0.1237829327583313,1.0
