Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Intake Air Temperature [C],MAF [g/s],Throttle Position [%],Ambient Air Temperature [C],Accelerator Pedal Position [%]
0.0,90,73.0,1172.0,69.0,19.0,11.22,24.3,14.0,14.1
0.9,90,73.0,1150.0,68.0,19.0,11.02,23.9,14.0,14.1
1.8010000000000002,90,70.0,1152.0,67.0,19.0,11.33,24.3,14.0,14.1
2.701,90,88.0,1142.0,67.0,19.0,17.63,36.1,14.0,14.1
3.6010000000000004,90,112.0,1151.0,68.0,22.0,21.05,60.8,14.0,14.1
4.501,90,101.0,1134.0,68.0,22.0,19.86,27.8,14.0,14.1
5.401000000000001,90,79.0,1370.0,67.0,21.0,24.58,45.9,14.0,14.1
6.301,90,127.0,1381.0,68.0,22.0,25.94,64.7,14.0,14.1
7.23,90,134.0,1396.0,69.0,23.0,24.91,28.6,14.0,14.1
8.131,90,123.0,1414.0,70.0,22.0,21.33,26.7,14.0,14.1
9.031,90,102.0,1424.0,70.0,21.0,14.27,23.1,14.0,14.1
9.930000000000001,90,72.0,1428.0,70.0,20.0,13.61,24.3,14.0,14.1
10.862,90,72.0,1413.0,70.0,19.0,13.91,23.9,14.0,14.1
11.761000000000001,90,68.0,1412.0,69.0,19.0,14.44,24.7,14.0,14.1
12.662,90,71.0,1382.0,68.0,20.0,13.91,25.1,14.0,14.1
13.561000000000002,90,73.0,1364.0,67.0,19.0,11.77,25.5,14.0,14.1
14.461,90,74.0,1340.0,66.0,19.0,11.77,25.5,14.0,14.1
15.361,90,74.0,1317.0,65.0,19.0,11.63,25.1,14.0,14.1
16.261000000000003,90,74.0,1296.0,64.0,19.0,14.49,24.7,14.0,14.1
17.161,90,71.0,1288.0,63.0,20.0,12.41,23.9,14.0,14.1
18.061,90,70.0,1274.0,63.0,19.0,12.55,24.7,14.0,14.1
18.961000000000002,90,77.0,1262.0,62.0,19.0,14.77,25.1,14.0,14.1
19.860000000000003,90,80.0,1255.0,62.0,20.0,12.88,23.9,14.0,14.1
20.761000000000003,90,76.0,1249.0,62.0,19.0,11.91,23.1,14.0,14.1
21.662000000000003,90,74.0,1241.0,61.0,19.0,12.24,23.5,14.0,14.1
22.591,90,83.0,1237.0,61.0,20.0,15.3,27.8,14.0,14.1
23.491000000000003,90,103.0,1241.0,61.0,22.0,18.97,30.2,14.0,14.1
