Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Intake Air Temperature [C],MAF [g/s],Throttle Position [%],Ambient Air Temperature [C],Accelerator Pedal Position [%]
0.0,33,99.0,0.0,0.0,23.0,0.91,89.0,23.0,14.1
0.901,33,99.0,0.0,0.0,23.0,0.91,89.0,23.0,14.1
1.77,33,99.0,0.0,0.0,23.0,0.91,89.0,23.0,14.1
2.6710000000000003,33,99.0,0.0,0.0,23.0,0.91,89.0,23.0,14.1
3.511,33,99.0,0.0,0.0,23.0,2.83,89.0,23.0,14.1
4.41,33,97.0,1037.0,0.0,28.0,9.11,83.1,23.0,14.1
5.28,33,99.0,906.0,0.0,37.0,9.16,83.1,23.0,14.1
6.182,33,99.0,860.0,0.0,35.0,8.66,83.1,23.0,14.1
7.027,33,99.0,838.0,0.0,33.0,8.77,83.1,23.0,14.1
7.864000000000001,33,99.0,819.0,0.0,32.0,8.52,83.1,23.0,14.1
8.703000000000001,33,99.0,799.0,0.0,32.0,8.61,83.1,23.0,14.1
9.600000000000001,33,99.0,840.0,0.0,31.0,9.13,83.1,23.0,14.1
10.440000000000001,33,99.0,848.0,0.0,31.0,9.13,83.1,23.0,14.1
11.281,33,100.0,854.0,0.0,31.0,9.27,83.1,23.0,14.1
12.151000000000002,33,100.0,851.0,0.0,31.0,9.36,83.1,23.0,14.1
12.962000000000002,33,100.0,848.0,0.0,31.0,9.24,83.1,23.0,14.1
13.8,33,100.0,848.0,0.0,31.0,9.3,83.1,23.0,14.1
14.611,33,100.0,846.0,0.0,30.0,9.16,83.1,23.0,14.1
15.365,32,100.0,847.0,0.0,30.0,9.36,83.1,23.0,14.1
16.2,32,100.0,846.0,0.0,30.0,9.24,83.1,23.0,14.1
16.95,32,100.0,848.0,0.0,30.0,9.19,83.1,23.0,15.3
17.791,32,100.0,945.0,0.0,30.0,10.66,83.1,23.0,15.3
18.692,32,101.0,929.0,0.0,31.0,10.27,83.1,23.0,14.1
19.651,32,102.0,942.0,0.0,31.0,10.55,83.1,23.0,14.1
20.552,32,102.0,946.0,1.0,31.0,10.38,83.1,23.0,14.1
21.391000000000002,32,102.0,947.0,2.0,30.0,10.66,83.1,23.0,14.1
22.231,32,102.0,962.0,2.0,30.0,10.44,83.1,23.0,14.1
23.101000000000003,31,102.0,947.0,2.0,30.0,10.27,83.1,23.0,14.1
23.941000000000003,31,102.0,942.0,3.0,30.0,10.13,83.1,23.0,14.1
24.812,31,103.0,895.0,4.0,30.0,11.08,83.1,23.0,14.1
25.651000000000003,31,103.0,906.0,8.0,29.0,11.99,83.1,23.0,15.7
26.492,31,103.0,1093.0,9.0,30.0,14.22,83.1,23.0,27.8
27.333000000000002,31,103.0,1361.0,12.0,31.0,19.27,83.1,23.0,39.2
28.201,31,112.0,1655.0,15.0,33.0,27.24,83.1,22.0,14.1
29.042,31,100.0,1332.0,16.0,34.0,18.49,31.0,22.0,23.9
29.82,31,103.0,988.0,17.0,34.0,12.74,83.5,22.0,26.3
30.69,31,105.0,1123.0,19.0,31.0,16.55,83.5,22.0,39.6
31.502000000000002,31,109.0,1259.0,21.0,30.0,20.55,83.5,22.0,39.2
32.252,31,118.0,1436.0,24.0,32.0,21.16,83.5,22.0,36.5
33.002,31,120.0,1544.0,26.0,32.0,19.27,83.5,22.0,30.6
33.753,31,110.0,1587.0,27.0,32.0,17.49,83.5,22.0,27.5
34.5,31,103.0,1589.0,27.0,31.0,16.94,83.5,22.0,25.9
35.247,31,100.0,1546.0,27.0,31.0,15.86,83.5,22.0,14.1
35.996,31,101.0,1479.0,25.0,30.0,14.72,83.5,22.0,14.1
36.742000000000004,31,105.0,1367.0,23.0,30.0,14.44,83.5,22.0,14.1
37.489000000000004,31,106.0,1261.0,21.0,29.0,13.13,83.5,22.0,14.5
38.296,32,105.0,1147.0,19.0,29.0,11.16,83.5,22.0,26.3
39.075,32,101.0,1147.0,19.0,29.0,13.36,83.5,22.0,31.4
39.826,32,100.0,1192.0,20.0,29.0,15.33,83.5,22.0,36.1
40.576,32,104.0,1296.0,22.0,29.0,18.74,83.5,22.0,37.3
41.326,32,111.0,1390.0,24.0,30.0,19.38,83.5,22.0,29.8
42.136,32,112.0,1412.0,25.0,31.0,15.16,83.5,22.0,14.1
42.886,32,108.0,1299.0,22.0,30.0,13.08,83.5,22.0,23.1
43.726000000000006,32,106.0,1175.0,19.0,28.0,12.49,83.5,22.0,23.1
44.476000000000006,32,101.0,1075.0,18.0,28.0,11.36,83.5,22.0,14.1
45.225,32,102.0,953.0,18.0,27.0,9.8,83.5,22.0,14.1
45.985,32,103.0,936.0,16.0,26.0,10.24,83.5,22.0,14.1
46.725,32,102.0,931.0,13.0,27.0,10.16,83.5,22.0,14.1
47.476000000000006,32,102.0,931.0,7.0,27.0,10.08,83.5,22.0,14.1
48.227000000000004,32,102.0,927.0,2.0,27.0,10.11,83.5,22.0,14.1
49.066,32,102.0,857.0,0.0,27.0,8.99,83.5,22.0,14.1
49.846000000000004,32,102.0,839.0,0.0,26.0,9.05,83.5,22.0,14.1
50.628,33,101.0,839.0,0.0,25.0,8.91,83.5,22.0,14.1
51.465,33,101.0,838.0,0.0,25.0,9.08,83.5,22.0,14.1
52.216,33,101.0,818.0,0.0,26.0,8.88,83.5,22.0,14.1
53.026,33,101.0,843.0,0.0,25.0,9.11,83.5,22.0,14.1
53.778000000000006,33,101.0,841.0,0.0,26.0,8.91,83.5,22.0,14.1
54.526,33,101.0,839.0,0.0,26.0,8.97,83.5,22.0,14.1
55.28,33,101.0,839.0,0.0,26.0,8.99,83.5,22.0,14.1
56.027,33,101.0,837.0,0.0,26.0,8.94,83.5,22.0,14.1
56.86600000000001,33,101.0,836.0,0.0,26.0,8.94,83.5,22.0,16.1
57.61600000000001,34,101.0,856.0,0.0,26.0,10.83,83.5,22.0,18.8
58.36600000000001,34,102.0,903.0,3.0,27.0,11.24,83.5,22.0,19.6
59.11600000000001,34,103.0,946.0,7.0,29.0,16.41,83.5,22.0,25.5
59.86900000000001,34,106.0,1309.0,11.0,30.0,22.97,83.5,22.0,45.5
60.646,34,122.0,1823.0,16.0,33.0,39.58,83.5,22.0,42.4
61.54600000000001,34,141.0,2244.0,20.0,35.0,35.49,83.5,22.0,14.1
62.446000000000005,34,93.0,1479.0,18.0,34.0,23.47,72.5,22.0,35.7
63.37500000000001,34,110.0,1166.0,20.0,32.0,23.19,83.5,22.0,42.7
64.306,34,127.0,1347.0,23.0,31.0,23.72,76.5,22.0,14.1
65.206,34,106.0,1112.0,22.0,32.0,20.72,73.3,22.0,14.1
66.10600000000001,35,107.0,985.0,18.0,31.0,10.44,83.5,22.0,14.1
67.036,35,105.0,939.0,13.0,26.0,9.86,83.5,22.0,14.1
67.936,35,104.0,926.0,7.0,26.0,9.69,83.5,22.0,14.1
68.836,35,104.0,926.0,5.0,26.0,9.69,83.5,22.0,14.1
69.736,35,103.0,924.0,3.0,26.0,9.49,83.5,22.0,17.3
70.637,35,103.0,900.0,3.0,26.0,9.44,83.5,22.0,17.6
71.536,35,103.0,877.0,5.0,26.0,15.24,83.5,22.0,25.5
72.468,36,107.0,1447.0,12.0,29.0,28.16,83.5,22.0,44.3
73.36800000000001,36,141.0,2158.0,19.0,33.0,31.02,30.6,22.0,21.6
74.26700000000001,36,96.0,1279.0,20.0,34.0,22.41,83.1,22.0,53.3
75.16600000000001,36,122.0,1516.0,26.0,31.0,37.3,83.5,22.0,40.4
76.065,36,133.0,1788.0,31.0,33.0,21.83,83.5,22.0,33.7
76.96600000000001,36,111.0,1865.0,32.0,31.0,20.44,83.5,22.0,29.4
77.86800000000001,36,103.0,1847.0,32.0,30.0,19.24,83.5,22.0,28.6
78.76700000000001,37,101.0,1827.0,31.0,30.0,19.27,83.5,22.0,29.0
79.66600000000001,37,103.0,1810.0,31.0,30.0,19.27,83.5,22.0,29.8
80.56800000000001,37,106.0,1781.0,30.0,30.0,19.97,83.5,22.0,31.0
81.49600000000001,37,111.0,1783.0,30.0,30.0,20.66,83.5,22.0,39.2
82.396,37,125.0,1838.0,32.0,30.0,22.41,83.5,22.0,28.6
83.296,37,110.0,1838.0,32.0,30.0,19.13,83.5,22.0,14.1
84.19600000000001,37,108.0,1725.0,29.0,29.0,17.86,83.5,22.0,14.1
85.126,38,113.0,1582.0,27.0,29.0,16.69,83.5,22.0,14.1
86.05600000000001,38,112.0,1064.0,22.0,29.0,10.94,83.5,22.0,14.1
86.956,38,107.0,964.0,14.0,26.0,9.88,83.5,22.0,14.1
87.85600000000001,38,104.0,932.0,7.0,26.0,9.63,83.5,22.0,14.1
88.786,38,103.0,922.0,4.0,25.0,9.36,83.5,22.0,14.1
89.686,38,103.0,874.0,3.0,25.0,9.41,83.5,22.0,20.8
90.58800000000001,39,103.0,1081.0,6.0,28.0,20.99,83.5,22.0,31.0
91.486,39,114.0,1609.0,14.0,32.0,33.69,83.5,22.0,44.3
92.38600000000001,39,151.0,2246.0,20.0,34.0,32.19,30.6,22.0,14.1
93.286,39,97.0,1173.0,20.0,32.0,9.61,83.5,22.0,14.1
94.18700000000001,39,105.0,918.0,13.0,26.0,9.8,83.5,22.0,14.1
95.08600000000001,39,104.0,915.0,6.0,25.0,9.55,83.5,22.0,14.1
95.986,40,103.0,914.0,4.0,25.0,9.38,83.5,22.0,16.5
96.887,40,104.0,885.0,5.0,25.0,10.13,83.5,22.0,20.0
97.787,40,104.0,1112.0,10.0,26.0,20.61,83.5,22.0,38.4
98.68700000000001,40,118.0,1777.0,16.0,30.0,26.86,83.5,22.0,14.1
99.587,40,98.0,1242.0,17.0,33.0,17.58,64.7,22.0,14.1
100.518,40,104.0,969.0,16.0,31.0,10.02,83.5,22.0,14.1
101.417,40,104.0,930.0,15.0,26.0,9.38,83.5,22.0,14.1
102.316,41,104.0,923.0,11.0,26.0,9.49,83.5,22.0,14.1
103.21600000000001,41,103.0,917.0,7.0,26.0,9.3,83.5,22.0,14.1
104.116,41,103.0,915.0,3.0,26.0,9.19,83.5,22.0,14.1
105.01700000000001,41,103.0,836.0,1.0,25.0,8.27,83.5,22.0,14.1
105.917,41,102.0,801.0,0.0,25.0,8.27,83.5,22.0,14.1
106.81700000000001,41,101.0,801.0,0.0,24.0,8.3,83.5,22.0,14.1
107.68700000000001,42,101.0,803.0,0.0,25.0,7.97,83.5,22.0,14.1
108.587,42,101.0,802.0,0.0,25.0,8.33,83.5,22.0,14.1
109.45700000000001,42,101.0,800.0,0.0,25.0,8.16,83.5,22.0,14.1
110.35600000000001,42,101.0,801.0,0.0,25.0,8.11,83.5,22.0,14.1
111.257,42,101.0,802.0,0.0,25.0,8.16,83.5,22.0,14.1
112.15700000000001,42,101.0,799.0,0.0,26.0,8.08,83.5,22.0,14.1
113.057,42,101.0,798.0,0.0,25.0,7.99,83.5,22.0,14.1
113.95700000000001,42,101.0,797.0,0.0,26.0,8.3,83.5,22.0,14.1
114.85700000000001,43,101.0,799.0,0.0,26.0,7.88,83.5,22.0,14.1
115.78800000000001,43,101.0,796.0,0.0,26.0,8.11,83.5,22.0,14.1
116.686,43,101.0,798.0,0.0,26.0,7.91,83.5,22.0,16.5
117.58600000000001,43,101.0,835.0,0.0,26.0,10.11,83.5,22.0,16.9
118.45800000000001,43,102.0,893.0,3.0,29.0,10.88,83.5,22.0,16.5
119.35700000000001,43,103.0,914.0,8.0,30.0,12.38,83.5,22.0,26.3
120.25600000000001,43,106.0,1365.0,12.0,31.0,21.86,83.5,22.0,38.0
121.15700000000001,43,121.0,1776.0,16.0,33.0,22.8,83.5,22.0,25.1
122.057,43,112.0,1473.0,17.0,33.0,10.44,83.5,22.0,34.1
122.959,44,109.0,1158.0,19.0,30.0,21.33,83.5,22.0,52.9
123.82700000000001,44,123.0,1433.0,25.0,32.0,34.86,83.5,22.0,34.9
124.72600000000001,44,118.0,1550.0,28.0,34.0,22.55,31.0,22.0,14.1
125.59700000000001,44,108.0,946.0,28.0,32.0,9.24,83.5,22.0,14.1
126.50000000000001,44,105.0,918.0,23.0,28.0,9.33,83.5,22.0,14.1
127.427,44,104.0,910.0,18.0,27.0,9.3,83.5,22.0,14.1
128.328,44,103.0,910.0,15.0,26.0,9.11,83.5,22.0,14.1
129.167,44,103.0,909.0,12.0,26.0,9.27,83.5,22.0,14.1
130.008,44,103.0,912.0,9.0,27.0,9.11,83.5,22.0,14.1
130.877,45,103.0,908.0,7.0,26.0,9.22,83.5,22.0,14.1
131.746,45,103.0,905.0,7.0,27.0,8.99,83.5,22.0,14.1
132.56,45,103.0,907.0,6.0,27.0,8.94,83.5,22.0,14.1
133.45700000000002,45,103.0,908.0,6.0,27.0,9.02,83.5,22.0,14.1
134.29600000000002,45,103.0,908.0,4.0,27.0,9.05,83.5,22.0,14.1
135.107,45,103.0,879.0,2.0,27.0,8.66,83.5,22.0,14.1
136.006,45,102.0,791.0,0.0,26.0,7.44,83.5,22.0,14.1
136.76000000000002,45,102.0,784.0,0.0,25.0,8.19,83.5,22.0,14.1
137.507,45,101.0,784.0,0.0,25.0,7.91,83.5,22.0,14.1
138.258,45,101.0,789.0,0.0,25.0,7.91,83.5,22.0,14.1
139.096,46,101.0,788.0,0.0,25.0,8.16,83.5,22.0,14.1
139.847,46,101.0,787.0,0.0,25.0,7.99,83.5,22.0,14.1
140.597,46,101.0,787.0,0.0,26.0,7.83,83.5,22.0,14.1
141.437,46,101.0,786.0,0.0,26.0,7.74,83.5,22.0,14.1
142.33700000000002,46,101.0,786.0,0.0,26.0,7.83,83.5,22.0,14.1
143.17700000000002,46,101.0,783.0,0.0,26.0,7.86,83.5,22.0,14.1
144.01600000000002,46,101.0,783.0,0.0,26.0,7.55,83.5,22.0,14.1
144.886,46,101.0,783.0,0.0,26.0,7.8,83.5,22.0,14.1
145.757,46,101.0,784.0,0.0,26.0,7.69,83.5,22.0,14.1
146.687,46,101.0,784.0,0.0,26.0,7.74,83.5,22.0,14.1
147.52700000000002,46,101.0,783.0,0.0,26.0,7.72,83.5,22.0,14.1
148.366,47,101.0,784.0,0.0,26.0,7.86,83.5,22.0,14.1
149.14700000000002,47,101.0,780.0,0.0,27.0,7.74,83.5,22.0,14.1
149.988,47,101.0,781.0,0.0,26.0,7.74,83.5,22.0,16.1
150.917,47,101.0,877.0,0.0,26.0,9.3,83.5,22.0,16.9
151.817,47,102.0,888.0,2.0,28.0,9.8,83.5,22.0,16.9
152.657,47,103.0,895.0,6.0,29.0,11.11,83.5,22.0,19.6
153.52800000000002,47,104.0,1175.0,10.0,30.0,15.33,83.5,22.0,36.9
154.247,47,111.0,1575.0,14.0,32.0,25.16,83.5,22.0,37.6
154.99800000000002,47,126.0,1738.0,16.0,34.0,23.94,30.6,22.0,15.3
155.836,47,98.0,1248.0,16.0,34.0,12.22,82.0,22.0,24.3
156.648,47,104.0,1054.0,18.0,32.0,11.66,83.5,22.0,22.7
157.399,47,105.0,1081.0,19.0,30.0,10.38,83.5,22.0,14.1
158.23600000000002,47,104.0,1012.0,17.0,29.0,9.36,83.5,22.0,14.1
159.435,47,103.0,926.0,15.0,28.0,8.72,83.5,22.0,14.1
160.51600000000002,48,103.0,863.0,15.0,27.0,8.66,83.5,22.0,14.1
161.745,48,102.0,872.0,15.0,27.0,9.24,83.5,23.0,14.1
162.735,48,103.0,926.0,14.0,27.0,9.05,83.5,23.0,14.1
163.876,48,103.0,912.0,13.0,27.0,9.08,83.5,23.0,14.1
164.95600000000002,48,103.0,904.0,12.0,27.0,8.74,83.5,23.0,14.1
165.97500000000002,48,102.0,906.0,12.0,27.0,8.88,83.5,23.0,14.1
166.934,48,102.0,900.0,11.0,27.0,8.83,83.5,23.0,14.1
167.80700000000002,48,102.0,903.0,9.0,27.0,8.77,83.5,23.0,14.1
168.70600000000002,48,102.0,903.0,8.0,27.0,8.63,83.5,23.0,14.1
169.876,48,102.0,902.0,7.0,27.0,8.74,83.5,23.0,14.1
170.809,48,102.0,902.0,6.0,27.0,8.91,83.5,23.0,14.1
171.887,49,102.0,903.0,5.0,27.0,8.91,83.5,23.0,14.1
172.966,49,102.0,900.0,5.0,27.0,8.69,83.5,23.0,14.1
174.018,49,102.0,902.0,4.0,27.0,8.74,83.5,23.0,14.1
175.214,49,102.0,901.0,4.0,27.0,8.72,83.5,23.0,14.1
176.47400000000002,49,102.0,824.0,1.0,27.0,7.52,83.5,23.0,14.1
177.466,49,101.0,761.0,0.0,25.0,7.55,83.5,23.0,14.1
178.72500000000002,49,101.0,773.0,0.0,26.0,7.38,83.5,23.0,14.1
179.745,49,101.0,770.0,0.0,26.0,7.41,83.5,23.0,14.1
180.827,49,101.0,773.0,0.0,26.0,7.63,83.5,23.0,14.1
181.965,49,101.0,772.0,0.0,26.0,7.66,83.5,23.0,14.9
182.95600000000002,49,101.0,897.0,0.0,27.0,9.19,83.5,23.0,14.1
183.976,49,102.0,1014.0,2.0,29.0,10.13,83.5,23.0,14.1
184.875,49,103.0,938.0,1.0,29.0,8.74,83.5,23.0,14.1
185.775,50,103.0,875.0,1.0,28.0,8.44,83.5,23.0,14.1
186.794,50,102.0,822.0,0.0,27.0,7.99,83.5,23.0,14.1
187.815,50,102.0,767.0,0.0,26.0,7.55,83.5,23.0,14.1
188.775,50,101.0,768.0,0.0,26.0,7.58,83.5,23.0,14.1
189.828,50,101.0,769.0,0.0,26.0,7.66,83.5,23.0,14.1
190.994,50,101.0,768.0,0.0,27.0,7.41,83.5,23.0,14.1
191.985,50,101.0,765.0,0.0,27.0,7.27,83.5,23.0,14.1
192.917,50,101.0,766.0,0.0,27.0,7.41,83.5,23.0,14.1
193.756,50,101.0,763.0,0.0,27.0,7.52,83.5,23.0,14.1
195.01700000000002,50,101.0,761.0,0.0,27.0,7.49,83.5,23.0,14.1
195.94600000000003,50,101.0,761.0,0.0,27.0,7.44,83.5,23.0,14.1
196.81500000000003,50,101.0,760.0,0.0,27.0,7.44,83.5,23.0,16.1
197.716,50,101.0,887.0,0.0,27.0,9.58,83.5,23.0,16.1
198.76600000000002,50,102.0,891.0,4.0,29.0,10.77,83.5,23.0,16.1
199.669,50,104.0,1010.0,9.0,31.0,11.94,83.5,23.0,24.3
200.866,50,106.0,1310.0,12.0,33.0,19.94,83.5,23.0,34.5
201.85600000000002,50,120.0,1678.0,15.0,34.0,18.74,83.5,23.0,32.2
202.90800000000002,51,114.0,1769.0,15.0,33.0,18.22,83.5,23.0,14.1
203.89600000000002,51,111.0,1062.0,15.0,33.0,9.19,83.5,23.0,14.1
