Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Intake Air Temperature [C],MAF [g/s],Throttle Position [%],Ambient Air Temperature [C],Accelerator Pedal Position [%]
0.0,22,98.0,0.0,0.0,15.0,0.88,89.0,17.0,14.1
0.9,22,98.0,0.0,0.0,16.0,0.88,89.0,17.0,14.1
1.8,22,98.0,0.0,0.0,16.0,0.88,89.0,17.0,14.1
2.7,22,98.0,193.0,0.0,16.0,10.55,84.7,17.0,14.1
3.6010000000000004,22,96.0,988.0,0.0,27.0,10.61,83.1,17.0,14.1
4.501,22,97.0,911.0,0.0,30.0,9.77,83.1,17.0,14.1
5.4,22,97.0,890.0,0.0,28.0,9.8,83.1,17.0,14.1
6.301,22,97.0,870.0,0.0,27.0,9.91,83.1,17.0,14.1
7.202000000000001,22,97.0,856.0,0.0,26.0,10.02,83.1,17.0,14.1
8.101,22,97.0,858.0,0.0,26.0,11.16,83.1,17.0,14.9
9.001000000000001,22,97.0,945.0,0.0,26.0,11.08,83.1,17.0,14.9
9.901,22,98.0,935.0,0.0,27.0,11.38,83.1,17.0,14.9
10.801,22,99.0,948.0,1.0,25.0,11.16,83.1,17.0,15.3
11.701,22,99.0,920.0,2.0,25.0,11.97,83.1,17.0,14.1
12.601,22,99.0,915.0,3.0,25.0,12.33,83.1,17.0,14.1
13.503,22,100.0,995.0,2.0,25.0,11.11,83.1,17.0,14.9
14.402000000000001,22,100.0,919.0,2.0,24.0,11.38,83.1,17.0,14.9
15.301,22,100.0,919.0,2.0,24.0,11.66,83.1,17.0,14.5
16.201,22,100.0,912.0,2.0,24.0,12.19,83.1,17.0,14.1
17.132,22,101.0,973.0,2.0,24.0,11.44,83.1,17.0,14.1
18.061,23,101.0,1031.0,1.0,23.0,11.8,83.1,17.0,14.1
18.932000000000002,23,101.0,943.0,0.0,24.0,10.66,83.1,17.0,14.1
19.832,23,100.0,895.0,0.0,22.0,10.24,83.1,17.0,14.1
20.67,23,100.0,886.0,0.0,22.0,10.13,83.1,17.0,14.1
21.512,23,100.0,874.0,0.0,22.0,10.24,83.1,17.0,14.1
22.352,23,99.0,885.0,0.0,22.0,10.02,83.1,17.0,14.5
23.221,23,99.0,910.0,0.0,22.0,11.24,83.1,17.0,15.3
24.091,23,100.0,925.0,0.0,22.0,10.91,83.1,17.0,14.9
24.933,23,100.0,993.0,1.0,22.0,11.77,83.1,17.0,14.1
25.771,23,100.0,936.0,0.0,23.0,10.44,83.5,17.0,14.1
26.612000000000002,23,100.0,886.0,0.0,22.0,9.88,83.1,17.0,14.5
