Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Intake Air Temperature [C],MAF [g/s],Throttle Position [%],Ambient Air Temperature [C],Accelerator Pedal Position [%]
0.0,17,101.0,0.0,0.0,11.0,0.88,89.0,9.0,14.1
0.8400000000000001,17,100.0,0.0,0.0,11.0,0.88,89.0,9.0,14.1
1.7100000000000002,17,100.0,0.0,0.0,11.0,0.88,89.0,9.0,14.1
2.6100000000000003,17,100.0,0.0,0.0,11.0,0.88,89.0,9.0,14.1
3.5100000000000002,17,100.0,0.0,0.0,11.0,0.88,89.0,9.0,14.1
4.32,17,100.0,0.0,0.0,11.0,0.88,89.0,9.0,14.1
5.16,17,100.0,0.0,0.0,11.0,0.88,89.0,9.0,14.1
5.970000000000001,17,101.0,0.0,0.0,11.0,0.88,89.0,9.0,14.1
6.721,17,101.0,0.0,0.0,11.0,0.88,89.0,9.0,14.1
7.470000000000001,17,101.0,0.0,0.0,11.0,0.88,89.0,9.0,14.1
8.31,17,101.0,0.0,0.0,11.0,0.88,89.0,9.0,14.1
9.121,17,101.0,0.0,0.0,11.0,0.88,89.0,9.0,14.1
9.930000000000001,17,100.0,0.0,0.0,11.0,0.88,89.0,9.0,14.1
10.89,17,101.0,0.0,0.0,11.0,0.88,89.0,9.0,14.1
11.701,17,191.0,840.0,0.0,13.0,19.94,83.1,9.0,14.1
12.511000000000001,17,98.0,1004.0,0.0,27.0,17.38,83.1,9.0,14.1
13.350000000000001,17,99.0,925.0,0.0,27.0,16.02,83.1,9.0,14.1
14.190000000000001,17,99.0,910.0,0.0,26.0,15.58,83.1,9.0,14.1
15.031,17,100.0,887.0,0.0,24.0,15.33,83.1,9.0,14.1
15.811000000000002,17,99.0,894.0,0.0,24.0,15.91,83.1,9.0,14.1
16.621000000000002,18,100.0,935.0,0.0,23.0,15.91,83.1,9.0,14.1
17.400000000000002,18,100.0,952.0,0.0,23.0,16.72,83.1,9.0,14.1
18.3,18,100.0,956.0,0.0,22.0,16.52,83.1,9.0,14.1
19.201,18,101.0,973.0,1.0,22.0,16.94,83.1,9.0,14.1
20.1,18,101.0,911.0,0.0,21.0,15.86,83.1,9.0,14.1
21.240000000000002,18,101.0,907.0,1.0,20.0,16.08,83.1,9.0,14.1
22.650000000000002,18,102.0,956.0,0.0,20.0,16.94,83.1,9.0,14.1
24.150000000000002,18,102.0,950.0,1.0,19.0,17.16,83.1,9.0,14.1
25.380000000000003,18,103.0,940.0,1.0,19.0,16.83,83.1,9.0,14.1
26.880000000000003,18,103.0,959.0,1.0,18.0,17.22,83.1,9.0,14.1
28.35,18,103.0,943.0,1.0,18.0,16.94,83.1,9.0,14.1
29.85,18,103.0,935.0,2.0,17.0,15.83,83.1,9.0,14.1
31.35,18,104.0,913.0,6.0,17.0,16.44,83.1,9.0,14.1
32.849000000000004,18,104.0,1094.0,9.0,17.0,22.38,83.1,9.0,29.8
34.349000000000004,18,101.0,1493.0,13.0,19.0,26.83,83.1,9.0,30.2
35.67,18,99.0,1583.0,14.0,19.0,29.19,83.1,9.0,29.4
36.599000000000004,18,100.0,1622.0,14.0,19.0,29.72,83.1,9.0,25.9
37.499,18,99.0,1558.0,14.0,19.0,28.3,83.1,9.0,25.5
38.399,18,99.0,1491.0,13.0,18.0,26.3,83.1,9.0,26.3
39.299,18,99.0,1449.0,13.0,17.0,25.49,83.1,9.0,26.7
40.259,18,99.0,1458.0,12.0,17.0,25.11,83.1,9.0,29.4
41.160000000000004,18,99.0,1519.0,13.0,17.0,27.33,83.1,9.0,38.0
42.06,18,109.0,1739.0,15.0,17.0,38.52,83.1,9.0,14.1
42.96,18,111.0,1152.0,16.0,18.0,19.69,83.1,9.0,29.0
43.86,18,108.0,1084.0,18.0,15.0,21.27,83.1,9.0,29.4
44.760000000000005,18,107.0,1236.0,21.0,14.0,23.05,83.1,9.0,29.8
45.659000000000006,18,102.0,1331.0,23.0,15.0,23.99,83.1,9.0,29.4
46.709,18,100.0,1386.0,24.0,15.0,24.61,83.1,9.0,24.7
47.609,18,99.0,1369.0,23.0,15.0,24.19,83.1,9.0,21.2
48.509,18,104.0,1274.0,22.0,15.0,23.66,83.1,9.0,20.4
49.619,18,107.0,1214.0,21.0,15.0,22.44,83.1,9.0,14.1
50.519000000000005,18,106.0,1078.0,18.0,15.0,20.24,83.1,9.0,26.7
51.419000000000004,19,106.0,1104.0,19.0,14.0,20.05,83.1,9.0,30.2
52.319,19,101.0,1174.0,20.0,14.0,21.47,83.1,8.0,38.0
53.249,19,105.0,1330.0,23.0,14.0,26.49,83.1,8.0,36.5
54.149,19,116.0,1477.0,25.0,16.0,28.66,83.1,8.0,14.1
55.079,19,106.0,1392.0,24.0,16.0,25.58,83.1,8.0,25.5
55.979000000000006,19,107.0,1214.0,20.0,16.0,21.38,83.1,8.0,25.9
56.879000000000005,19,101.0,1144.0,19.0,14.0,19.38,83.1,8.0,14.1
57.779,19,102.0,908.0,18.0,13.0,16.13,83.1,8.0,14.1
58.679,19,102.0,929.0,16.0,13.0,16.69,83.1,8.0,14.1
59.579,19,103.0,937.0,9.0,13.0,16.49,83.1,8.0,14.1
60.479000000000006,19,103.0,943.0,1.0,13.0,16.55,83.1,8.0,14.1
61.379000000000005,19,103.0,888.0,0.0,13.0,15.41,83.1,8.0,14.1
62.279,19,103.0,893.0,0.0,13.0,15.61,83.1,8.0,14.1
63.209,19,103.0,894.0,0.0,13.0,15.69,83.1,8.0,14.1
64.10900000000001,19,103.0,895.0,0.0,13.0,15.58,83.1,8.0,14.1
