Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Intake Air Temperature [C],MAF [g/s],Throttle Position [%],Ambient Air Temperature [C],Accelerator Pedal Position [%]
0.0,25,98.0,869.0,0.0,22.0,9.72,83.1,20.0,14.1
0.779,25,98.0,870.0,0.0,22.0,9.97,83.1,20.0,14.1
1.5890000000000002,25,98.0,869.0,0.0,22.0,9.83,83.1,20.0,14.1
2.3400000000000003,25,98.0,869.0,0.0,22.0,9.77,83.1,20.0,14.1
3.0890000000000004,25,98.0,870.0,0.0,21.0,9.8,83.1,20.0,14.1
3.8390000000000004,25,98.0,869.0,0.0,22.0,9.77,83.1,20.0,14.1
4.589,25,98.0,870.0,0.0,21.0,9.83,83.1,20.0,14.1
5.399,25,98.0,869.0,0.0,22.0,9.83,83.1,20.0,14.1
6.15,26,98.0,868.0,0.0,21.0,9.88,83.1,20.0,14.1
6.901000000000001,26,98.0,867.0,0.0,22.0,9.69,83.1,20.0,14.5
7.65,26,98.0,870.0,0.0,21.0,10.86,83.1,20.0,14.5
8.401,26,98.0,958.0,0.0,23.0,10.63,83.1,20.0,14.5
9.15,26,98.0,930.0,0.0,23.0,10.52,83.1,20.0,14.5
9.901,26,99.0,925.0,0.0,23.0,10.41,83.1,20.0,14.5
10.651,26,99.0,922.0,0.0,22.0,10.58,83.1,20.0,14.5
11.403,26,99.0,935.0,1.0,22.0,10.8,83.5,20.0,14.1
12.151000000000002,26,99.0,942.0,2.0,23.0,10.91,83.1,20.0,14.1
12.901000000000002,26,99.0,939.0,3.0,23.0,10.74,83.1,20.0,14.1
13.651000000000002,26,99.0,978.0,3.0,23.0,10.97,83.1,20.0,14.1
14.49,26,99.0,926.0,3.0,23.0,9.8,83.1,20.0,14.1
15.329,26,99.0,878.0,3.0,22.0,9.66,83.1,20.0,14.1
16.169,26,98.0,869.0,2.0,21.0,9.8,83.1,20.0,14.5
16.979000000000003,26,98.0,952.0,1.0,21.0,10.97,83.1,20.0,14.5
17.73,27,99.0,907.0,2.0,23.0,10.63,83.1,20.0,14.5
18.479000000000003,27,99.0,927.0,4.0,23.0,10.88,83.1,20.0,14.5
19.229000000000003,27,99.0,924.0,5.0,23.0,10.72,83.1,20.0,14.5
19.979000000000003,27,100.0,896.0,7.0,23.0,11.83,83.1,20.0,15.7
