Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Intake Air Temperature [C],MAF [g/s],Throttle Position [%],Ambient Air Temperature [C],Accelerator Pedal Position [%]
0.0,37,99.0,821.0,0.0,25.0,8.44,83.1,21.0,14.1
0.902,37,99.0,821.0,0.0,25.0,8.3,83.1,21.0,14.1
1.8310000000000002,37,99.0,819.0,0.0,25.0,8.27,83.1,21.0,14.1
2.761,37,99.0,823.0,0.0,25.0,8.55,83.1,21.0,14.1
3.661,37,99.0,827.0,0.0,25.0,8.49,83.1,21.0,16.9
4.565,38,99.0,847.0,0.0,25.0,10.27,83.1,21.0,17.3
5.462000000000001,38,100.0,854.0,6.0,26.0,13.38,83.1,21.0,20.0
6.362,38,101.0,1221.0,11.0,28.0,17.3,83.1,21.0,38.8
7.2620000000000005,38,109.0,1677.0,15.0,32.0,26.33,83.1,21.0,14.1
8.192,38,99.0,1440.0,17.0,32.0,20.13,31.0,21.0,35.7
9.091000000000001,38,103.0,1165.0,20.0,30.0,17.24,83.5,21.0,35.3
9.992,38,110.0,1345.0,23.0,29.0,18.11,83.5,21.0,36.9
10.892000000000001,38,116.0,1500.0,25.0,29.0,20.61,83.5,21.0,38.4
11.791,38,122.0,1660.0,28.0,30.0,22.8,83.5,21.0,40.8
12.721,38,128.0,1812.0,31.0,30.0,27.08,83.5,21.0,39.2
13.652000000000001,38,126.0,1754.0,33.0,31.0,24.33,31.0,21.0,33.7
14.552000000000001,38,102.0,1247.0,33.0,30.0,19.94,83.5,21.0,38.4
15.482000000000001,38,114.0,1317.0,35.0,29.0,17.58,83.5,21.0,38.8
16.382,39,120.0,1359.0,37.0,28.0,20.74,83.5,21.0,38.8
17.251,39,124.0,1406.0,38.0,28.0,20.52,83.5,21.0,37.6
18.091,39,121.0,1453.0,39.0,28.0,18.19,83.5,21.0,35.7
18.995,39,115.0,1481.0,40.0,28.0,17.61,83.5,21.0,34.1
19.833000000000002,39,109.0,1516.0,41.0,27.0,17.08,83.5,21.0,31.8
20.672,39,107.0,1531.0,41.0,27.0,16.05,83.5,21.0,31.0
21.514000000000003,39,103.0,1556.0,42.0,27.0,16.94,83.5,21.0,31.0
22.352,39,103.0,1565.0,42.0,27.0,17.02,83.5,21.0,29.8
23.193,39,104.0,1575.0,42.0,27.0,16.19,83.5,21.0,29.8
24.091,39,102.0,1578.0,42.0,27.0,16.58,83.5,21.0,29.8
24.935000000000002,40,102.0,1584.0,43.0,27.0,16.63,83.5,21.0,29.8
25.681,40,103.0,1596.0,42.0,27.0,17.05,83.5,21.0,29.8
26.553,40,103.0,1596.0,43.0,27.0,16.66,83.5,21.0,29.8
27.393,40,104.0,1600.0,43.0,27.0,16.27,83.5,21.0,27.5
28.292,40,102.0,1585.0,43.0,27.0,15.74,83.5,21.0,14.1
29.191000000000003,40,101.0,1530.0,41.0,26.0,15.02,83.5,21.0,14.1
30.063000000000002,40,106.0,1459.0,39.0,26.0,14.86,83.5,21.0,14.1
30.962000000000003,40,106.0,1385.0,37.0,26.0,14.24,83.5,21.0,14.1
31.892000000000003,40,106.0,964.0,35.0,25.0,9.77,83.5,21.0,14.1
32.732,41,103.0,1092.0,30.0,23.0,13.33,83.5,21.0,14.1
33.571000000000005,41,102.0,1496.0,25.0,26.0,14.49,83.5,21.0,14.1
34.472,41,105.0,1292.0,22.0,27.0,12.47,83.5,21.0,14.1
35.341,41,104.0,1145.0,19.0,26.0,11.13,83.5,21.0,22.7
36.241,41,103.0,1094.0,18.0,25.0,12.16,83.5,21.0,30.6
37.082,41,100.0,1168.0,20.0,25.0,14.69,83.5,21.0,39.2
37.921,41,105.0,1280.0,22.0,26.0,20.63,83.5,21.0,46.7
38.762,41,121.0,1502.0,26.0,28.0,35.47,83.5,21.0,50.2
39.633,41,158.0,1817.0,31.0,31.0,56.44,83.5,21.0,49.0
40.471000000000004,42,191.0,2141.0,37.0,33.0,35.72,83.5,21.0,14.1
41.252,42,98.0,1613.0,37.0,31.0,24.66,31.0,21.0,50.6
42.121,42,114.0,1451.0,39.0,28.0,32.22,83.5,21.0,53.3
42.873000000000005,42,153.0,1591.0,43.0,29.0,45.13,83.5,21.0,45.5
43.623000000000005,42,162.0,1685.0,45.0,30.0,24.02,83.5,21.0,36.5
44.371,42,123.0,1719.0,46.0,27.0,18.55,83.5,21.0,32.5
45.121,42,107.0,1709.0,46.0,26.0,18.38,83.5,21.0,32.2
45.872,42,104.0,1689.0,45.0,26.0,17.97,83.5,21.0,30.2
46.652,42,103.0,1666.0,45.0,26.0,16.58,83.5,21.0,27.5
47.521,43,101.0,1630.0,44.0,26.0,15.8,83.5,21.0,26.7
48.272000000000006,43,99.0,1587.0,43.0,25.0,15.38,83.5,21.0,14.1
