Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Intake Air Temperature [C],MAF [g/s],Throttle Position [%],Ambient Air Temperature [C],Accelerator Pedal Position [%]
0.0,10,94.0,0.0,0.0,2.0,0.86,89.0,1.0,14.1
0.929,10,94.0,0.0,0.0,2.0,0.86,89.0,1.0,14.1
1.8290000000000002,9,94.0,0.0,0.0,2.0,0.86,89.0,1.0,14.1
2.789,9,94.0,0.0,0.0,2.0,0.86,89.0,1.0,14.1
3.749,9,88.0,1135.0,0.0,7.0,18.13,89.0,1.0,14.1
4.649,9,92.0,1002.0,0.0,20.0,16.61,83.1,1.0,14.1
5.548,9,92.0,972.0,0.0,18.0,16.22,83.1,1.0,14.5
6.448,9,93.0,961.0,0.0,17.0,15.8,83.1,1.0,14.1
7.378,9,93.0,945.0,0.0,16.0,15.52,83.1,1.0,14.5
8.398,9,93.0,948.0,0.0,16.0,15.61,83.1,1.0,14.1
9.328000000000001,9,93.0,944.0,0.0,14.0,15.47,83.1,1.0,14.1
10.198,9,93.0,948.0,0.0,14.0,15.88,83.1,1.0,14.1
11.128,9,94.0,949.0,1.0,13.0,15.77,83.1,1.0,14.1
12.027000000000001,9,94.0,935.0,1.0,13.0,15.72,83.1,1.0,14.1
12.957,9,94.0,923.0,3.0,13.0,16.49,83.1,1.0,14.1
13.858,9,94.0,988.0,2.0,12.0,16.63,83.1,1.0,14.1
14.757000000000001,9,95.0,976.0,2.0,12.0,16.63,83.1,1.0,14.1
15.657000000000002,9,95.0,971.0,1.0,12.0,16.55,83.1,1.0,14.1
16.557000000000002,9,95.0,967.0,1.0,12.0,16.52,83.1,1.0,14.1
17.457,9,95.0,953.0,0.0,12.0,16.41,83.1,1.0,14.1
18.357000000000003,9,96.0,970.0,0.0,11.0,16.8,83.1,1.0,14.1
19.257,9,96.0,997.0,0.0,11.0,17.38,83.1,1.0,14.1
20.126,9,96.0,1012.0,0.0,11.0,17.08,83.1,1.0,14.1
21.027,9,97.0,1013.0,0.0,11.0,17.55,83.1,1.0,14.1
21.956000000000003,9,98.0,1037.0,1.0,11.0,18.22,83.1,1.0,14.1
22.856,9,99.0,1049.0,1.0,10.0,18.88,83.1,1.0,14.1
23.726000000000003,9,99.0,1059.0,1.0,10.0,18.69,83.1,1.0,14.1
24.626,9,99.0,1038.0,1.0,10.0,18.19,83.1,1.0,14.1
25.496000000000002,9,100.0,1014.0,1.0,10.0,18.19,83.1,1.0,14.1
26.396,9,100.0,1046.0,1.0,10.0,18.47,83.1,1.0,14.1
27.236,9,100.0,1028.0,1.0,10.0,18.24,83.1,1.0,14.1
28.076,9,100.0,1022.0,2.0,9.0,18.11,83.1,1.0,14.1
28.946,9,101.0,996.0,3.0,9.0,17.66,83.1,1.0,14.1
29.757,9,101.0,1000.0,4.0,9.0,17.97,83.1,1.0,14.1
30.656000000000002,9,102.0,983.0,8.0,9.0,17.47,83.1,1.0,20.8
31.496000000000002,10,103.0,1270.0,11.0,9.0,26.77,83.1,1.0,36.9
32.246,10,118.0,1703.0,15.0,11.0,38.99,83.1,1.0,14.5
33.057,10,102.0,1315.0,16.0,12.0,21.27,31.0,1.0,19.6
33.896,10,100.0,960.0,16.0,9.0,17.02,83.5,1.0,19.2
34.648,10,101.0,1037.0,18.0,8.0,18.88,83.5,1.0,16.5
35.396,10,102.0,1074.0,18.0,8.0,19.36,83.5,1.0,15.3
36.146,10,103.0,1076.0,19.0,9.0,19.58,83.5,1.0,14.1
36.896,10,103.0,1067.0,18.0,9.0,19.38,83.5,1.0,14.1
37.646,10,103.0,1053.0,18.0,9.0,18.8,83.5,1.0,14.1
38.396,10,102.0,1039.0,18.0,9.0,18.52,83.5,1.0,14.1
39.207,10,102.0,1037.0,17.0,8.0,18.97,83.5,1.0,14.1
39.956,10,102.0,1039.0,15.0,8.0,18.8,83.5,1.0,14.1
40.706,10,102.0,1039.0,13.0,8.0,18.61,83.5,1.0,14.1
41.456,10,102.0,1041.0,10.0,8.0,18.49,83.5,1.0,14.1
42.206,10,102.0,1044.0,5.0,8.0,18.66,83.5,1.0,14.1
42.956,10,102.0,1041.0,2.0,8.0,18.63,83.5,1.0,14.1
43.707,10,102.0,1042.0,1.0,8.0,18.77,83.5,1.0,14.1
44.546,10,102.0,1042.0,0.0,8.0,18.61,83.5,1.0,14.1
45.327000000000005,11,102.0,1039.0,0.0,8.0,18.72,83.5,1.0,14.1
46.198,11,101.0,1042.0,0.0,8.0,18.55,83.5,1.0,14.1
47.038000000000004,11,101.0,1040.0,0.0,8.0,18.52,83.5,1.0,14.1
47.816,11,101.0,1040.0,0.0,8.0,18.69,83.5,1.0,14.1
48.598000000000006,11,101.0,1040.0,0.0,8.0,18.47,83.5,1.0,14.1
49.436,11,101.0,1040.0,0.0,8.0,18.55,83.5,1.0,14.1
50.186,11,101.0,1041.0,0.0,8.0,18.52,83.5,1.0,14.1
50.935,11,101.0,1044.0,0.0,8.0,18.44,83.5,1.0,14.1
51.836000000000006,11,101.0,1039.0,0.0,8.0,18.47,83.5,1.0,14.1
52.587,11,101.0,1041.0,0.0,8.0,18.44,83.5,1.0,14.5
53.336000000000006,11,101.0,1041.0,0.0,8.0,18.69,83.5,1.0,14.1
54.086000000000006,11,101.0,1040.0,0.0,8.0,18.72,83.5,1.0,14.1
54.836000000000006,11,101.0,1039.0,0.0,7.0,18.47,83.5,1.0,14.1
55.586000000000006,11,101.0,1042.0,0.0,7.0,18.58,83.5,1.0,14.1
56.336000000000006,12,101.0,1040.0,0.0,7.0,18.49,83.5,1.0,14.1
57.087,12,101.0,1040.0,0.0,7.0,18.58,83.5,1.0,14.1
57.836000000000006,12,101.0,1040.0,0.0,7.0,18.77,83.5,1.0,14.9
58.587,12,101.0,985.0,0.0,8.0,17.55,83.5,1.0,14.9
59.336000000000006,12,102.0,1009.0,1.0,7.0,18.05,83.5,1.0,14.9
60.085,12,102.0,991.0,2.0,7.0,17.44,83.5,1.0,14.5
60.836000000000006,12,103.0,995.0,5.0,7.0,17.49,83.5,1.0,15.3
61.586000000000006,12,104.0,1026.0,9.0,7.0,19.88,83.5,0.0,27.1
62.397000000000006,12,107.0,1358.0,12.0,8.0,28.69,83.5,0.0,30.6
63.146,12,121.0,1506.0,13.0,10.0,33.86,83.5,0.0,31.8
63.897000000000006,12,129.0,1519.0,13.0,11.0,34.69,83.5,0.0,25.5
64.649,12,118.0,1523.0,13.0,10.0,29.99,83.5,0.0,14.1
65.396,12,103.0,1223.0,10.0,10.0,20.97,83.5,0.0,14.5
66.14800000000001,12,96.0,1105.0,6.0,8.0,18.22,83.5,0.0,16.5
66.897,12,96.0,1018.0,4.0,7.0,17.27,83.5,0.0,16.9
67.64800000000001,12,99.0,1028.0,2.0,7.0,19.13,83.5,0.0,14.9
68.39800000000001,12,100.0,1064.0,1.0,7.0,18.77,83.5,0.0,14.5
69.146,12,101.0,1052.0,1.0,7.0,18.22,83.5,0.0,15.7
69.89800000000001,13,102.0,983.0,2.0,7.0,17.08,83.5,0.0,15.7
70.64800000000001,13,103.0,988.0,5.0,7.0,17.44,83.5,0.0,16.9
71.396,13,104.0,1042.0,9.0,7.0,20.3,83.5,0.0,23.5
72.146,13,104.0,1340.0,12.0,7.0,26.38,83.5,0.0,15.3
72.896,13,104.0,1299.0,13.0,8.0,21.99,83.5,0.0,14.1
73.647,13,96.0,1144.0,13.0,9.0,18.97,83.5,0.0,14.1
74.396,13,95.0,1063.0,10.0,8.0,17.77,83.5,0.0,14.1
75.146,13,97.0,1045.0,7.0,7.0,18.13,83.5,0.0,14.1
75.897,13,99.0,1042.0,5.0,7.0,18.27,83.5,0.0,14.1
76.736,13,100.0,1039.0,4.0,7.0,18.19,83.5,0.0,17.6
77.63600000000001,13,101.0,979.0,5.0,7.0,16.77,83.5,0.0,18.0
78.536,13,102.0,1029.0,9.0,7.0,20.11,83.5,0.0,29.0
79.436,13,107.0,1425.0,12.0,8.0,31.19,83.5,-1.0,43.1
80.366,13,134.0,1942.0,17.0,10.0,47.33,83.5,-1.0,14.1
81.265,13,98.0,1285.0,19.0,12.0,21.77,80.8,-1.0,54.9
82.16600000000001,14,115.0,1372.0,23.0,8.0,22.47,30.6,-1.0,14.1
83.066,14,95.0,1111.0,24.0,8.0,18.61,82.7,-1.0,14.1
83.96600000000001,14,98.0,1049.0,20.0,7.0,17.77,83.5,-1.0,14.1
84.866,14,99.0,1039.0,13.0,7.0,17.8,83.5,-1.0,14.1
85.76700000000001,14,100.0,1041.0,7.0,7.0,17.97,83.5,-1.0,14.1
86.66600000000001,14,101.0,1041.0,4.0,7.0,18.19,83.5,-1.0,14.1
87.56500000000001,14,101.0,1037.0,2.0,7.0,18.19,83.5,-1.0,14.1
88.495,14,101.0,1040.0,1.0,7.0,18.24,83.5,-1.0,14.1
89.396,14,101.0,1041.0,0.0,7.0,18.22,83.5,-1.0,14.1
90.296,14,101.0,1041.0,0.0,7.0,18.19,83.5,-1.0,14.1
91.19600000000001,15,101.0,1040.0,0.0,7.0,18.13,83.5,-1.0,14.1
