Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Intake Air Temperature [C],MAF [g/s],Throttle Position [%],Ambient Air Temperature [C],Accelerator Pedal Position [%]
0.0,13,96.0,0.0,0.0,6.0,0.88,89.0,3.0,14.1
0.929,13,96.0,0.0,0.0,6.0,0.88,89.0,3.0,14.1
1.7990000000000002,13,96.0,0.0,0.0,6.0,0.88,89.0,3.0,14.5
2.6990000000000003,13,91.0,1134.0,0.0,10.0,18.02,83.1,3.0,14.1
3.54,12,94.0,1004.0,0.0,22.0,16.91,83.1,3.0,14.1
4.439,12,95.0,959.0,0.0,22.0,16.16,83.1,3.0,14.1
5.279,12,95.0,940.0,0.0,21.0,15.74,83.1,3.0,14.1
6.029000000000001,12,95.0,916.0,0.0,20.0,15.41,83.1,3.0,14.1
6.840000000000001,12,95.0,923.0,0.0,19.0,15.44,83.1,3.0,14.1
7.679,12,95.0,932.0,0.0,19.0,15.63,83.1,3.0,14.1
8.429,12,95.0,939.0,0.0,18.0,15.88,83.1,3.0,14.1
9.179,12,96.0,940.0,0.0,17.0,15.83,83.1,3.0,14.1
9.929,12,96.0,940.0,0.0,17.0,15.97,83.1,3.0,14.1
10.74,12,96.0,941.0,0.0,17.0,16.19,83.1,3.0,14.1
11.49,12,96.0,954.0,0.0,16.0,16.13,83.1,3.0,14.5
12.269,13,96.0,970.0,0.0,16.0,16.74,83.1,3.0,14.1
13.169,13,97.0,982.0,0.0,16.0,16.91,83.1,3.0,14.1
14.009,13,97.0,981.0,0.0,15.0,16.97,83.1,3.0,14.1
14.88,13,97.0,998.0,0.0,15.0,17.49,83.1,3.0,14.1
15.749,13,98.0,1017.0,0.0,15.0,17.63,83.1,3.0,14.5
16.589000000000002,13,98.0,1023.0,0.0,14.0,18.08,83.1,3.0,14.1
17.519000000000002,13,99.0,1024.0,0.0,14.0,17.99,83.1,3.0,14.1
18.449,13,100.0,1023.0,0.0,14.0,18.19,83.1,3.0,14.1
19.290000000000003,13,100.0,1034.0,0.0,14.0,18.33,83.1,3.0,14.1
20.130000000000003,13,101.0,1032.0,0.0,14.0,18.22,83.1,3.0,14.1
21.0,13,101.0,1028.0,1.0,14.0,18.38,83.1,3.0,14.1
21.869,13,101.0,1043.0,2.0,13.0,18.8,83.1,3.0,14.1
22.619,13,102.0,1075.0,2.0,13.0,19.38,83.1,3.0,14.1
23.369,13,102.0,1060.0,2.0,13.0,19.11,83.1,3.0,14.1
24.119,13,102.0,1038.0,2.0,13.0,18.44,83.1,3.0,14.1
24.931,13,102.0,1024.0,1.0,13.0,18.52,83.1,3.0,14.1
25.680000000000003,13,102.0,1036.0,1.0,13.0,18.41,83.1,3.0,14.1
26.430000000000003,13,102.0,1039.0,1.0,13.0,18.77,83.1,3.0,14.1
27.180000000000003,13,102.0,1043.0,1.0,13.0,18.8,83.1,3.0,14.1
27.930000000000003,13,102.0,1036.0,1.0,13.0,18.47,83.1,3.0,14.1
28.680000000000003,13,102.0,1027.0,1.0,13.0,18.44,83.1,3.0,14.1
29.430000000000003,13,102.0,1049.0,1.0,12.0,18.91,83.1,3.0,14.1
30.180000000000003,13,103.0,1044.0,1.0,12.0,18.8,83.1,3.0,14.1
30.930000000000003,13,103.0,1010.0,1.0,12.0,18.16,83.1,3.0,14.1
31.680000000000003,13,103.0,1002.0,2.0,12.0,17.72,83.1,3.0,14.1
32.43,13,103.0,1002.0,4.0,12.0,17.94,83.1,3.0,14.1
33.18,13,104.0,1000.0,6.0,12.0,17.88,83.1,3.0,14.1
33.93,13,104.0,996.0,9.0,12.0,19.11,83.1,3.0,16.9
34.68,13,103.0,1194.0,10.0,12.0,21.97,83.1,3.0,24.3
35.43,13,103.0,1363.0,12.0,13.0,26.52,83.1,3.0,24.7
36.18,13,106.0,1465.0,13.0,13.0,27.86,83.1,3.0,24.7
36.93,13,104.0,1493.0,13.0,14.0,28.44,83.1,3.0,24.7
37.68,13,104.0,1513.0,13.0,14.0,28.52,83.1,3.0,24.7
38.43,13,103.0,1518.0,13.0,14.0,28.41,83.1,3.0,24.7
39.18,13,103.0,1524.0,13.0,14.0,28.52,83.1,3.0,24.7
39.93,13,103.0,1526.0,13.0,13.0,28.44,83.1,3.0,23.9
40.68,13,103.0,1517.0,13.0,13.0,28.08,83.1,3.0,21.6
41.431000000000004,13,102.0,1482.0,13.0,13.0,26.69,83.1,3.0,20.8
42.18,13,100.0,1429.0,12.0,13.0,25.66,83.1,3.0,20.4
42.931000000000004,13,99.0,1410.0,12.0,12.0,25.24,83.1,3.0,18.4
43.709,14,99.0,1395.0,12.0,12.0,24.16,83.1,3.0,17.6
44.464000000000006,14,97.0,1210.0,10.0,12.0,20.36,83.1,3.0,17.6
45.209,14,96.0,1068.0,9.0,11.0,17.91,83.1,3.0,14.1
45.96,14,98.0,1032.0,9.0,10.0,17.69,83.1,3.0,14.1
46.71,14,100.0,1035.0,8.0,10.0,17.99,83.1,2.0,14.1
47.461000000000006,14,101.0,1038.0,6.0,10.0,18.22,83.1,2.0,14.1
48.209,14,101.0,1039.0,4.0,10.0,18.27,83.1,2.0,14.1
48.958000000000006,14,102.0,1041.0,1.0,10.0,18.38,83.1,2.0,14.1
49.712,14,102.0,1039.0,0.0,10.0,18.49,83.1,2.0,14.1
50.461000000000006,14,102.0,1039.0,0.0,10.0,18.55,83.1,2.0,14.1
51.211000000000006,14,102.0,1040.0,0.0,10.0,18.47,83.1,2.0,14.1
51.959,14,102.0,1041.0,0.0,10.0,18.58,83.1,2.0,14.1
52.712,14,103.0,1040.0,0.0,10.0,18.44,83.1,2.0,14.1
53.463,14,103.0,1041.0,0.0,10.0,18.49,83.1,2.0,14.1
