Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Intake Air Temperature [C],MAF [g/s],Throttle Position [%],Ambient Air Temperature [C],Accelerator Pedal Position [%]
0.0,62,125.0,1517.0,41.0,24.0,17.11,83.5,22.0,40.4
0.749,62,129.0,1538.0,41.0,24.0,21.63,83.5,22.0,38.0
1.499,62,136.0,1574.0,42.0,25.0,19.36,83.5,22.0,39.2
2.249,63,133.0,1610.0,43.0,25.0,21.47,83.5,22.0,41.2
3.0010000000000003,63,141.0,1658.0,45.0,25.0,24.11,83.5,22.0,40.8
3.7500000000000004,63,143.0,1709.0,46.0,26.0,23.05,83.5,22.0,40.4
4.59,63,137.0,1754.0,47.0,25.0,23.88,83.5,22.0,41.6
5.339,63,140.0,1812.0,49.0,25.0,29.02,83.5,22.0,44.7
6.178000000000001,63,162.0,1893.0,51.0,26.0,40.22,83.5,22.0,49.4
6.929,63,197.0,2032.0,55.0,27.0,46.69,83.5,22.0,45.9
7.678000000000001,63,178.0,2132.0,58.0,29.0,32.33,31.8,22.0,14.1
8.428,63,99.0,1545.0,58.0,27.0,23.22,69.8,22.0,43.1
9.238000000000001,63,113.0,1520.0,59.0,25.0,24.63,83.5,22.0,51.4
9.989,63,150.0,1584.0,62.0,25.0,41.94,83.5,22.0,51.4
10.74,64,181.0,1672.0,65.0,27.0,48.86,83.5,22.0,51.0
11.489,64,198.0,1749.0,69.0,28.0,52.13,83.5,22.0,49.0
12.239,64,186.0,1815.0,71.0,27.0,23.38,83.5,22.0,36.5
12.99,64,129.0,1839.0,72.0,23.0,19.99,83.5,22.0,34.5
13.741000000000001,64,118.0,1845.0,72.0,23.0,19.27,83.5,22.0,34.5
14.578000000000001,64,119.0,1851.0,72.0,23.0,20.02,83.5,22.0,31.0
15.418000000000001,64,116.0,1857.0,72.0,23.0,17.97,83.5,22.0,31.4
16.319000000000003,64,114.0,1860.0,72.0,23.0,17.69,83.5,22.0,36.1
17.218,65,121.0,1870.0,73.0,24.0,26.27,83.5,22.0,42.4
18.119,65,148.0,1906.0,74.0,26.0,36.55,83.5,22.0,45.5
19.049,65,171.0,1959.0,77.0,27.0,34.8,83.5,22.0,47.1
19.948,65,181.0,2005.0,78.0,27.0,64.88,83.5,22.0,51.4
20.848000000000003,65,206.0,2069.0,81.0,29.0,26.83,83.5,22.0,14.1
21.75,65,128.0,1425.0,80.0,24.0,19.05,83.5,22.0,40.4
22.648,66,131.0,1629.0,81.0,22.0,22.41,83.5,22.0,40.8
23.548000000000002,66,142.0,1644.0,81.0,24.0,28.61,83.5,22.0,21.6
24.448,66,131.0,1648.0,81.0,25.0,17.49,83.5,22.0,14.1
25.349,66,119.0,1640.0,81.0,23.0,17.49,83.5,22.0,14.1
26.248,66,124.0,1634.0,81.0,23.0,18.58,83.5,22.0,14.1
27.149,66,128.0,1628.0,81.0,23.0,19.63,83.5,22.0,14.1
28.079,67,132.0,1626.0,80.0,24.0,20.72,83.5,23.0,14.1
28.98,67,136.0,1616.0,80.0,24.0,24.05,83.5,23.0,14.1
