Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Intake Air Temperature [C],MAF [g/s],Throttle Position [%],Ambient Air Temperature [C],Accelerator Pedal Position [%]
0.0,32,100.0,852.0,0.0,29.0,9.33,83.1,22.0,14.1
0.9,32,100.0,859.0,0.0,29.0,9.27,83.1,22.0,14.1
1.8,31,100.0,849.0,0.0,29.0,9.41,83.1,22.0,14.1
2.7,31,100.0,845.0,0.0,29.0,9.16,83.1,22.0,14.1
3.6,31,100.0,845.0,0.0,28.0,9.27,83.1,22.0,14.1
4.5,31,100.0,841.0,0.0,29.0,9.3,83.1,22.0,14.1
5.399,31,100.0,842.0,0.0,28.0,9.16,83.1,22.0,14.1
6.300000000000001,31,100.0,839.0,0.0,28.0,9.19,83.1,22.0,14.1
7.319000000000001,31,100.0,838.0,0.0,28.0,9.16,83.1,22.0,14.1
8.22,31,100.0,842.0,0.0,28.0,9.13,83.1,22.0,14.1
9.120000000000001,31,100.0,842.0,0.0,28.0,9.22,83.1,22.0,14.1
9.99,31,100.0,843.0,0.0,28.0,9.19,83.1,22.0,14.1
10.89,30,100.0,845.0,0.0,28.0,9.44,83.1,22.0,14.1
11.760000000000002,30,100.0,848.0,0.0,28.0,9.36,83.1,22.0,14.1
12.66,30,100.0,849.0,0.0,28.0,9.47,83.1,22.0,14.1
13.590000000000002,30,101.0,854.0,0.0,28.0,9.33,83.1,22.0,14.1
14.46,30,101.0,853.0,0.0,28.0,9.72,83.1,22.0,14.1
15.33,30,101.0,871.0,0.0,28.0,11.08,83.1,22.0,14.1
16.2,30,101.0,931.0,0.0,29.0,10.41,83.1,22.0,14.1
17.1,30,102.0,943.0,0.0,29.0,10.19,83.1,22.0,14.1
17.94,30,102.0,933.0,0.0,29.0,10.33,83.1,22.0,14.1
18.810000000000002,30,102.0,932.0,1.0,29.0,10.47,83.1,22.0,14.1
19.621000000000002,30,102.0,954.0,1.0,29.0,10.83,83.1,22.0,14.1
20.52,30,103.0,941.0,1.0,29.0,10.49,83.1,22.0,14.1
21.360000000000003,30,102.0,969.0,2.0,29.0,10.66,83.1,22.0,14.5
22.200000000000003,30,102.0,953.0,1.0,29.0,10.44,83.1,22.0,14.1
23.040000000000003,30,102.0,938.0,2.0,28.0,10.19,83.1,22.0,14.5
23.91,30,103.0,914.0,2.0,28.0,10.19,83.1,22.0,14.5
24.721,31,103.0,906.0,4.0,28.0,10.97,83.1,22.0,14.5
25.53,31,103.0,908.0,6.0,28.0,11.63,83.1,22.0,14.5
26.310000000000002,31,103.0,958.0,8.0,29.0,12.11,83.1,22.0,23.1
27.061,31,104.0,1091.0,9.0,29.0,14.61,83.1,22.0,23.5
27.87,31,102.0,1256.0,11.0,30.0,14.16,83.1,22.0,22.7
28.770000000000003,31,100.0,1299.0,11.0,30.0,13.99,83.1,22.0,23.9
29.64,31,99.0,1328.0,12.0,30.0,14.38,83.1,22.0,23.9
30.540000000000003,31,99.0,1341.0,12.0,30.0,14.44,83.1,22.0,24.3
31.380000000000003,31,99.0,1350.0,11.0,30.0,14.83,83.1,22.0,25.1
