Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Intake Air Temperature [C],MAF [g/s],Throttle Position [%],Ambient Air Temperature [C],Accelerator Pedal Position [%]
0.0,51,97.0,0.0,0.0,83.0,0.0,89.0,14.0,14.1
1.113,51,97.0,0.0,0.0,82.0,0.0,89.0,14.0,14.1
2.2190000000000003,51,97.0,0.0,0.0,81.0,0.0,89.0,14.0,14.1
3.3590000000000004,51,97.0,0.0,0.0,79.0,0.0,89.0,14.0,14.1
4.382000000000001,51,197.0,775.0,0.0,78.0,16.05,83.1,14.0,22.7
5.399,51,97.0,1173.0,2.0,55.0,17.52,83.1,14.0,26.3
6.515000000000001,51,107.0,1473.0,13.0,26.0,27.02,83.1,14.0,44.7
7.769,51,149.0,2330.0,20.0,20.0,53.19,83.1,14.0,14.1
8.999,51,94.0,1652.0,24.0,14.0,23.86,83.1,14.0,53.7
10.158000000000001,51,154.0,1875.0,32.0,4.0,62.24,83.5,14.0,52.9
11.459000000000001,51,199.0,2544.0,44.0,3.0,48.63,30.6,14.0,14.5
12.897,51,94.0,1709.0,45.0,-5.0,36.55,83.5,14.0,57.6
14.042000000000002,51,206.0,1937.0,53.0,-3.0,66.61,83.5,14.0,18.4
15.179,51,105.0,1463.0,55.0,-6.0,27.88,73.7,14.0,37.6
16.379,51,116.0,1440.0,56.0,-8.0,17.63,83.5,14.0,36.5
17.578,51,122.0,1464.0,57.0,-7.0,17.8,83.5,14.0,35.3
18.751,51,118.0,1492.0,58.0,-6.0,14.72,83.5,14.0,30.2
19.889000000000003,51,107.0,1491.0,58.0,-4.0,14.66,83.5,14.0,30.6
21.034000000000002,51,107.0,1485.0,58.0,-3.0,15.33,83.5,14.0,32.5
22.438000000000002,51,114.0,1490.0,58.0,-2.0,15.47,83.5,14.0,31.0
23.578000000000003,51,111.0,1489.0,58.0,0.0,15.63,83.5,14.0,32.5
24.811,52,114.0,1491.0,58.0,2.0,15.44,83.5,14.0,32.2
