Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Intake Air Temperature [C],MAF [g/s],Throttle Position [%],Ambient Air Temperature [C],Accelerator Pedal Position [%]
0.0,87,97.0,769.0,0.0,12.0,6.88,83.1,1.0,
0.931,87,97.0,769.0,0.0,16.0,6.61,83.1,1.0,14.1
1.83,87,97.0,770.0,0.0,16.0,6.69,83.1,1.0,14.1
2.761,87,97.0,771.0,0.0,17.0,6.72,83.1,1.0,14.1
3.661,87,97.0,768.0,0.0,17.0,6.61,83.1,1.0,14.1
4.563000000000001,87,97.0,770.0,0.0,17.0,6.63,83.1,1.0,14.1
5.461,87,97.0,769.0,0.0,17.0,6.83,83.1,1.0,14.1
6.362,87,97.0,769.0,0.0,17.0,6.77,83.1,1.0,16.1
7.2620000000000005,87,98.0,881.0,1.0,18.0,8.52,83.1,1.0,16.9
8.163,87,99.0,917.0,4.0,20.0,8.63,83.1,1.0,17.3
9.062000000000001,87,101.0,908.0,7.0,20.0,10.3,83.1,1.0,22.4
9.962,87,103.0,1258.0,11.0,22.0,13.11,83.1,1.0,28.2
10.862,87,109.0,1495.0,13.0,24.0,16.24,83.1,1.0,40.0
11.763,87,125.0,1945.0,17.0,24.0,38.66,83.1,1.0,44.7
12.661000000000001,87,154.0,2390.0,23.0,28.0,32.47,31.0,1.0,39.2
13.561000000000002,87,110.0,1531.0,27.0,27.0,33.63,83.5,1.0,63.5
14.462000000000002,87,173.0,2053.0,36.0,26.0,77.72,83.5,1.0,58.4
15.363000000000001,87,212.0,2705.0,47.0,29.0,45.3,31.0,1.0,14.1
16.292,87,92.0,1950.0,48.0,28.0,20.49,82.7,1.0,44.7
17.192,87,134.0,1861.0,50.0,24.0,50.44,83.5,1.0,55.3
18.063000000000002,87,217.0,2080.0,56.0,24.0,71.86,83.5,1.0,56.1
18.962,87,211.0,2328.0,63.0,26.0,47.63,37.6,1.0,14.1
19.922,87,100.0,1913.0,64.0,24.0,24.97,79.6,1.0,47.1
20.822000000000003,87,131.0,1690.0,66.0,22.0,29.27,83.5,1.0,36.5
21.661,87,127.0,1722.0,67.0,21.0,18.8,83.5,1.0,34.1
22.532,87,113.0,1729.0,67.0,20.0,15.69,83.5,1.0,14.1
23.402,87,110.0,1704.0,66.0,20.0,18.02,83.5,1.0,14.1
24.242,87,117.0,1669.0,65.0,21.0,30.36,83.5,1.0,14.1
25.082,87,117.0,1639.0,64.0,23.0,29.52,83.5,1.0,14.1
25.922,87,116.0,1570.0,61.0,23.0,27.99,83.5,1.0,14.1
26.762,88,114.0,1528.0,59.0,22.0,27.08,83.5,1.0,14.1
27.544,88,112.0,1502.0,58.0,22.0,26.02,83.5,1.0,14.1
28.442,88,111.0,1470.0,57.0,21.0,25.38,83.5,1.0,14.1
29.253,88,110.0,1440.0,56.0,21.0,24.83,83.5,1.0,14.1
30.095000000000002,88,109.0,1414.0,55.0,21.0,23.77,83.5,1.0,14.1
30.933000000000003,88,108.0,1363.0,53.0,21.0,22.72,83.5,1.0,14.1
31.682000000000002,88,106.0,1000.0,49.0,19.0,6.77,83.5,1.0,14.1
32.495000000000005,88,103.0,1143.0,46.0,14.0,13.33,83.5,1.0,14.1
33.332,88,104.0,1670.0,45.0,19.0,24.66,83.5,1.0,22.4
34.081,88,111.0,1630.0,44.0,21.0,19.49,83.5,1.0,26.7
34.832,88,110.0,1623.0,44.0,21.0,13.94,83.5,1.0,29.8
35.642,88,106.0,1636.0,44.0,19.0,14.3,83.5,1.0,32.9
36.393,88,112.0,1657.0,44.0,18.0,15.66,83.5,1.0,32.9
37.145,88,117.0,1677.0,45.0,19.0,15.99,83.5,1.0,33.3
37.892,88,116.0,1700.0,46.0,19.0,16.49,83.5,1.0,33.3
38.642,88,116.0,1724.0,46.0,20.0,16.41,83.5,1.0,33.7
39.393,88,117.0,1746.0,47.0,20.0,16.88,83.5,1.0,33.3
40.292,88,118.0,1767.0,48.0,20.0,17.36,83.5,1.0,32.5
41.132000000000005,88,117.0,1786.0,48.0,20.0,16.99,83.5,1.0,31.4
41.972,88,115.0,1771.0,48.0,20.0,16.86,83.5,1.0,14.1
42.871,89,113.0,1734.0,46.0,20.0,26.33,83.5,1.0,14.1
43.682,89,116.0,1673.0,45.0,21.0,29.33,83.5,1.0,14.1
44.462,89,115.0,1612.0,43.0,22.0,22.69,83.5,1.0,34.1
45.272000000000006,89,110.0,1629.0,44.0,20.0,26.44,83.5,1.0,48.2
46.022000000000006,89,139.0,1722.0,46.0,20.0,32.86,83.5,1.0,48.2
46.773,89,172.0,1841.0,50.0,22.0,38.58,83.5,1.0,47.5
47.552,89,177.0,1963.0,53.0,22.0,38.66,83.5,1.0,45.1
48.334,89,160.0,2062.0,56.0,21.0,29.97,83.5,1.0,40.0
49.083000000000006,89,135.0,2107.0,57.0,21.0,27.83,83.5,1.0,41.2
49.832,89,135.0,2143.0,58.0,20.0,30.58,83.5,1.0,14.1
50.582,89,120.0,1780.0,58.0,20.0,15.19,83.5,1.0,14.1
51.364000000000004,89,116.0,1449.0,56.0,18.0,25.49,83.5,1.0,25.9
52.172000000000004,89,109.0,1448.0,56.0,17.0,19.88,83.5,1.0,42.7
52.922000000000004,89,123.0,1469.0,57.0,17.0,22.72,83.5,1.0,41.6
53.67100000000001,89,137.0,1493.0,58.0,18.0,20.55,83.5,1.0,42.0
54.423,89,141.0,1528.0,59.0,18.0,24.41,83.5,1.0,40.8
55.234,89,140.0,1552.0,61.0,19.0,16.19,83.5,1.0,33.7
56.072,89,117.0,1559.0,61.0,17.0,15.58,83.5,1.0,33.7
56.822,89,112.0,1559.0,61.0,17.0,15.74,83.5,1.0,39.2
57.572,89,120.0,1568.0,61.0,17.0,20.3,83.5,1.0,38.4
