Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Intake Air Temperature [C],MAF [g/s],Throttle Position [%],Ambient Air Temperature [C],Accelerator Pedal Position [%]
0.0,12,102.0,941.0,0.0,10.0,16.88,83.5,6.0,14.1
0.751,12,102.0,941.0,0.0,10.0,16.61,83.5,6.0,14.1
1.5010000000000001,12,102.0,940.0,0.0,10.0,16.61,83.5,6.0,14.1
2.2800000000000002,12,102.0,939.0,0.0,10.0,16.69,83.5,6.0,14.1
3.18,12,102.0,941.0,0.0,10.0,17.02,83.5,6.0,14.5
4.08,12,102.0,944.0,0.0,10.0,16.63,83.5,6.0,14.9
4.981,12,102.0,932.0,0.0,10.0,16.61,83.5,6.0,14.5
5.880000000000001,12,102.0,933.0,0.0,10.0,16.3,83.5,6.0,14.5
6.779000000000001,12,102.0,939.0,1.0,10.0,16.63,83.5,6.0,14.1
7.680000000000001,12,102.0,943.0,2.0,10.0,16.72,83.5,6.0,14.1
8.579,12,103.0,964.0,2.0,10.0,17.38,83.5,6.0,14.1
9.48,12,103.0,946.0,2.0,10.0,16.72,83.5,6.0,14.1
10.379000000000001,12,102.0,938.0,2.0,10.0,16.86,83.5,6.0,14.1
11.34,12,102.0,946.0,2.0,10.0,16.77,83.5,6.0,14.1
12.239,12,102.0,906.0,2.0,10.0,16.13,83.5,6.0,14.1
13.170000000000002,12,102.0,950.0,2.0,9.0,16.41,83.5,6.0,14.1
14.07,12,103.0,909.0,3.0,10.0,16.22,83.5,6.0,14.1
14.969000000000001,12,103.0,915.0,5.0,9.0,16.02,83.5,6.0,14.1
15.869000000000002,12,103.0,943.0,8.0,9.0,17.27,83.5,6.0,22.0
16.799,12,104.0,1167.0,10.0,10.0,24.33,83.5,6.0,34.9
17.699,12,115.0,1594.0,14.0,12.0,36.38,83.5,6.0,20.4
18.599,12,106.0,1235.0,15.0,13.0,19.52,31.0,6.0,14.1
19.499000000000002,12,103.0,1021.0,15.0,10.0,16.27,83.5,6.0,14.5
20.399,12,104.0,1010.0,16.0,9.0,19.94,83.5,6.0,14.1
21.299000000000003,12,104.0,1024.0,15.0,9.0,18.52,83.5,6.0,14.1
22.26,12,104.0,1005.0,15.0,9.0,18.19,83.5,6.0,14.1
23.16,13,104.0,993.0,15.0,9.0,17.72,83.5,6.0,14.9
24.060000000000002,13,104.0,944.0,14.0,9.0,16.27,83.5,6.0,16.1
24.959000000000003,13,104.0,928.0,15.0,9.0,20.08,83.5,6.0,14.1
25.889000000000003,13,102.0,1038.0,15.0,10.0,18.33,83.5,6.0,14.1
26.789,13,103.0,1006.0,14.0,9.0,18.13,83.5,6.0,22.4
27.689,13,102.0,1046.0,14.0,10.0,15.41,83.5,6.0,29.8
28.589000000000002,13,104.0,1039.0,18.0,9.0,20.08,83.5,6.0,38.0
29.489,13,112.0,1286.0,22.0,10.0,27.58,83.5,6.0,34.5
30.389000000000003,13,117.0,1440.0,25.0,12.0,29.55,83.5,6.0,31.4
31.289,13,111.0,1506.0,26.0,12.0,29.33,83.5,6.0,27.1
32.189,13,103.0,1503.0,26.0,12.0,27.44,83.5,6.0,26.3
33.089,13,100.0,1470.0,25.0,12.0,26.33,83.5,6.0,25.1
34.019000000000005,13,99.0,1440.0,25.0,11.0,25.74,83.5,6.0,24.7
34.92,13,98.0,1396.0,24.0,11.0,24.27,83.5,5.0,25.1
35.819,13,98.0,1358.0,23.0,10.0,23.97,83.5,5.0,29.8
36.719,14,101.0,1366.0,23.0,10.0,26.02,83.5,5.0,34.5
37.619,14,113.0,1446.0,25.0,11.0,31.19,83.5,5.0,33.7
