Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Intake Air Temperature [C],MAF [g/s],Throttle Position [%],Ambient Air Temperature [C],Accelerator Pedal Position [%]
0.0,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1
0.901,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1
1.8,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1
2.6990000000000003,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1
3.6,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1
4.53,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1
5.429,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1
6.329000000000001,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1
7.228000000000001,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1
8.188,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1
9.088000000000001,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1
9.989,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1
10.888,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1
11.788,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1
12.688,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1
13.589,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1
14.488000000000001,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1
15.388000000000002,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1
16.287000000000003,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1
17.189,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1
18.088,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1
18.987000000000002,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1
19.895,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1
20.791,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1
21.688000000000002,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1
22.678,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1
23.578000000000003,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1
24.478,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1
25.378,31,169.0,823.0,0.0,26.0,11.77,83.1,21.0,14.1
26.338,31,95.0,933.0,0.0,36.0,9.58,83.1,21.0,14.1
27.268,31,96.0,873.0,0.0,34.0,8.77,83.1,21.0,14.5
28.168000000000003,31,96.0,851.0,0.0,33.0,8.74,83.1,21.0,14.1
29.1,31,96.0,827.0,0.0,32.0,8.77,83.1,21.0,14.1
29.998,31,96.0,805.0,0.0,31.0,8.72,83.1,21.0,14.5
30.898000000000003,31,96.0,954.0,0.0,30.0,10.33,83.1,21.0,14.1
31.798000000000002,31,97.0,924.0,0.0,33.0,10.49,83.1,21.0,14.1
