Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Intake Air Temperature [C],MAF [g/s],Throttle Position [%],Ambient Air Temperature [C],Accelerator Pedal Position [%]
0.0,12,102.0,1034.0,0.0,12.0,18.69,83.1,3.0,14.1
0.751,12,103.0,1039.0,0.0,12.0,18.55,83.1,3.0,14.5
1.622,12,103.0,1023.0,0.0,12.0,18.11,83.1,3.0,14.5
2.5500000000000003,12,103.0,1037.0,0.0,12.0,18.88,83.1,3.0,14.1
3.45,12,103.0,1034.0,1.0,12.0,18.61,83.1,3.0,14.1
4.441,12,104.0,1051.0,2.0,11.0,19.44,83.1,3.0,14.1
5.37,12,104.0,1067.0,1.0,12.0,19.38,83.1,3.0,14.1
6.2410000000000005,12,104.0,1044.0,1.0,12.0,18.77,83.1,3.0,14.1
7.141,12,104.0,1009.0,0.0,11.0,18.3,83.1,3.0,14.1
7.98,12,104.0,1052.0,0.0,11.0,19.13,83.1,3.0,14.1
8.791,12,104.0,1043.0,0.0,11.0,18.72,83.1,3.0,14.1
9.601,12,104.0,1003.0,0.0,11.0,18.22,83.1,3.0,14.1
10.41,12,104.0,1030.0,0.0,11.0,18.86,83.1,3.0,14.1
11.341000000000001,12,105.0,1044.0,1.0,11.0,18.94,83.1,3.0,14.1
12.091000000000001,12,105.0,1035.0,1.0,11.0,18.99,83.1,3.0,14.1
12.841000000000001,12,105.0,1075.0,1.0,11.0,19.77,83.1,3.0,14.1
13.65,12,105.0,1062.0,1.0,11.0,19.44,83.1,3.0,14.1
14.55,12,105.0,1013.0,1.0,11.0,18.33,83.1,3.0,14.1
15.541,12,105.0,1026.0,1.0,11.0,18.86,83.1,3.0,14.1
16.441000000000003,12,105.0,1013.0,2.0,11.0,18.38,83.1,3.0,14.1
17.46,12,105.0,1001.0,4.0,11.0,18.38,83.1,3.0,14.1
18.39,12,105.0,980.0,6.0,11.0,16.47,83.1,3.0,14.1
19.380000000000003,12,104.0,1189.0,7.0,11.0,20.55,83.1,3.0,14.1
20.28,12,98.0,1084.0,5.0,11.0,18.33,83.1,3.0,14.1
21.21,12,100.0,1050.0,4.0,11.0,18.47,83.1,3.0,14.1
22.110000000000003,12,102.0,1043.0,2.0,11.0,18.58,83.1,3.0,14.1
23.1,12,103.0,1041.0,0.0,11.0,18.61,83.1,3.0,14.9
24.0,13,104.0,974.0,0.0,11.0,17.52,83.1,3.0,14.9
24.810000000000002,13,104.0,999.0,2.0,10.0,17.77,83.1,3.0,14.9
25.71,13,105.0,1180.0,3.0,10.0,20.8,83.1,3.0,14.1
26.67,13,98.0,1090.0,1.0,11.0,18.47,83.1,3.0,14.5
