Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Intake Air Temperature [C],MAF [g/s],Throttle Position [%],Ambient Air Temperature [C],Accelerator Pedal Position [%]
0.0,90,102.0,1003.0,17.0,18.0,7.13,83.5,8.0,23.1
0.93,90,103.0,1051.0,18.0,14.0,8.58,83.5,8.0,24.7
1.8900000000000001,90,103.0,1126.0,19.0,15.0,9.02,83.5,8.0,25.1
2.79,90,100.0,1214.0,21.0,16.0,9.97,83.5,8.0,19.2
3.7800000000000002,90,101.0,1196.0,20.0,17.0,10.66,83.5,8.0,22.0
4.680000000000001,90,104.0,1190.0,20.0,18.0,8.97,83.5,8.0,25.1
5.640000000000001,90,101.0,1250.0,21.0,17.0,10.52,83.5,8.0,26.7
6.54,90,101.0,1339.0,23.0,17.0,11.22,83.5,8.0,26.7
7.470000000000001,90,103.0,1420.0,24.0,19.0,11.97,83.5,8.0,27.5
8.401,90,106.0,1502.0,26.0,19.0,13.13,83.5,8.0,23.9
9.33,90,108.0,1516.0,26.0,19.0,13.66,83.5,8.0,20.0
10.23,90,110.0,1482.0,25.0,20.0,25.8,83.5,8.0,25.5
11.191,90,113.0,1495.0,26.0,21.0,13.19,83.5,8.0,25.1
12.15,90,102.0,1535.0,26.0,19.0,12.27,83.5,8.0,21.6
13.08,90,99.0,1509.0,26.0,18.0,12.66,83.5,8.0,25.1
13.98,90,98.0,1508.0,26.0,19.0,13.27,83.5,8.0,20.8
14.851,90,106.0,1516.0,26.0,19.0,13.05,83.5,8.0,14.1
15.780000000000001,89,109.0,1455.0,25.0,18.0,24.08,83.5,8.0,14.1
16.71,89,110.0,884.0,19.0,20.0,7.86,83.5,8.0,14.1
17.64,89,104.0,884.0,13.0,14.0,8.33,83.5,8.0,14.1
18.540000000000003,89,102.0,889.0,8.0,14.0,7.8,83.5,8.0,14.1
19.44,89,101.0,892.0,6.0,14.0,7.8,83.5,8.0,14.1
20.28,89,101.0,897.0,5.0,14.0,7.97,83.5,8.0,14.1
21.151,89,101.0,914.0,5.0,14.0,8.36,83.5,8.0,14.9
22.051000000000002,89,102.0,864.0,8.0,14.0,9.69,83.5,8.0,14.9
22.950000000000003,89,102.0,1006.0,9.0,16.0,7.69,83.5,8.0,14.1
23.790000000000003,89,102.0,920.0,9.0,15.0,8.24,83.5,8.0,14.1
24.630000000000003,89,102.0,902.0,9.0,15.0,8.08,83.5,8.0,14.1
25.471,89,101.0,900.0,8.0,15.0,8.08,83.5,8.0,14.1
26.340000000000003,89,101.0,900.0,7.0,15.0,8.02,83.5,8.0,14.1
27.151000000000003,89,101.0,900.0,5.0,15.0,7.97,83.5,8.0,14.1
27.990000000000002,89,101.0,900.0,4.0,15.0,7.91,83.5,8.0,14.1
28.801000000000002,89,101.0,852.0,2.0,15.0,7.47,83.5,8.0,14.1
29.64,89,100.0,770.0,1.0,15.0,6.83,83.5,8.0,15.3
30.601000000000003,89,100.0,768.0,1.0,14.0,7.41,83.5,8.0,16.1
