Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Intake Air Temperature [C],Throttle Position [%],Accelerator Pedal Position [%]
0,47.0,101.0,0.0,0.0,38.0,17.647058,16.078432
1,47.0,21.0,1822.5,0.0,38.0,17.647058,16.078432
2,47.0,21.0,1822.5,0.0,38.0,18.82353,16.078432
3,47.0,22.0,1502.25,0.0,38.0,18.82353,16.078432
4,46.0,22.0,1502.25,0.0,38.0,18.82353,16.078432
5,46.0,23.0,1378.75,0.0,38.0,18.431372,16.078432
6,46.0,24.0,1219.5,0.0,39.0,18.431372,16.078432
7,46.0,24.0,1219.5,0.0,39.0,18.039215,16.078432
8,46.0,24.0,1128.0,0.0,39.0,18.039215,16.078432
9,47.0,24.0,1128.0,0.0,39.0,18.039215,16.078432
10,47.0,37.0,1187.5,0.0,40.0,20.0,16.078432
11,47.0,37.0,1128.0,0.0,40.0,20.0,16.078432
12,48.0,36.0,1130.25,0.0,40.0,19.607843,16.078432
13,48.0,36.0,1102.25,0.0,40.0,20.0,16.078432
14,49.0,49.0,927.25,0.0,40.0,20.0,16.078432
15,49.0,46.0,968.75,3.0,40.0,20.0,16.078432
16,50.0,50.0,817.75,5.0,40.0,19.607843,16.078432
17,50.0,50.0,817.75,5.0,40.0,19.607843,20.392157
18,50.0,46.0,1187.5,5.0,40.0,19.607843,20.392157
19,50.0,46.0,1187.5,6.0,40.0,20.784313,20.392157
20,50.0,46.0,1187.5,6.0,40.0,20.784313,21.17647
21,51.0,41.0,1525.75,12.0,40.0,21.17647,21.17647
22,51.0,41.0,1525.75,12.0,40.0,21.17647,16.078432
23,51.0,52.0,807.0,11.0,40.0,21.568628,16.078432
24,51.0,52.0,807.0,11.0,40.0,21.568628,21.17647
25,52.0,35.0,1091.25,11.0,40.0,21.568628,21.17647
26,52.0,35.0,1091.25,15.0,40.0,19.215687,21.17647
27,52.0,35.0,1091.25,15.0,40.0,19.215687,20.0
28,52.0,41.0,1176.5,15.0,40.0,20.392157,20.0
29,53.0,39.0,1219.5,16.0,40.0,20.392157,20.0
30,53.0,38.0,1219.5,16.0,40.0,20.392157,20.0
31,53.0,38.0,1254.5,17.0,40.0,20.392157,20.0
32,53.0,38.0,1254.5,17.0,40.0,20.392157,20.392157
33,54.0,37.0,1279.5,19.0,40.0,20.392157,20.392157
34,54.0,37.0,1279.5,19.0,40.0,20.392157,18.039215
35,54.0,30.0,1204.5,18.0,40.0,19.215687,18.039215
36,54.0,30.0,1204.5,18.0,40.0,19.215687,16.078432
37,55.0,30.0,1204.5,18.0,40.0,19.215687,16.078432
38,55.0,35.0,1116.25,16.0,40.0,20.0,16.078432
39,55.0,35.0,1116.25,16.0,40.0,20.0,19.607843
40,55.0,34.0,1100.0,15.0,40.0,19.215687,19.607843
41,55.0,34.0,1100.0,15.0,40.0,19.215687,19.215687
42,55.0,35.0,1059.25,15.0,40.0,19.215687,19.215687
43,55.0,35.0,1059.25,15.0,40.0,19.215687,16.078432
44,56.0,35.0,1059.25,15.0,40.0,19.215687,16.078432
45,56.0,35.0,1010.75,15.0,40.0,19.215687,16.078432
46,56.0,35.0,985.0,14.0,40.0,19.215687,16.078432
47,56.0,35.0,985.0,14.0,40.0,19.215687,18.431372
48,57.0,36.0,985.75,15.0,40.0,19.215687,18.431372
49,57.0,36.0,985.75,15.0,40.0,19.215687,18.82353
50,57.0,44.0,989.75,13.0,40.0,20.392157,18.82353
51,57.0,44.0,989.75,13.0,40.0,20.392157,20.784313
52,58.0,45.0,1112.5,15.0,40.0,20.392157,20.784313
53,58.0,45.0,1112.5,15.0,40.0,20.392157,20.0
54,58.0,31.0,1188.25,18.0,40.0,19.215687,20.0
55,58.0,31.0,1188.25,18.0,40.0,19.215687,18.82353
56,58.0,35.0,1146.0,16.0,40.0,19.607843,18.82353
57,58.0,35.0,1146.0,16.0,40.0,19.607843,19.215687
58,59.0,36.0,1134.25,16.0,40.0,19.607843,19.215687
59,59.0,36.0,1134.25,16.0,40.0,19.607843,20.0
60,59.0,40.0,1185.75,16.0,40.0,20.392157,20.0
61,59.0,40.0,1185.75,16.0,40.0,20.392157,21.17647
62,60.0,40.0,1185.75,16.0,40.0,20.392157,21.17647
63,60.0,44.0,1336.5,18.0,40.0,21.17647,21.17647
64,60.0,41.0,1403.75,19.0,39.0,21.17647,21.17647
65,60.0,37.0,1537.5,21.0,39.0,21.17647,21.17647
66,60.0,37.0,1537.5,21.0,39.0,21.17647,21.568628
67,61.0,37.0,1537.5,21.0,39.0,21.17647,21.568628
68,61.0,34.0,1589.75,23.0,39.0,20.392157,21.568628
69,61.0,34.0,1589.75,23.0,39.0,20.392157,16.078432
70,61.0,68.0,1125.75,22.0,39.0,20.392157,16.078432
71,61.0,68.0,1125.75,22.0,39.0,22.745098,16.078432
72,61.0,68.0,1125.75,22.0,39.0,22.745098,21.960785
73,62.0,39.0,1266.25,26.0,39.0,19.215687,21.960785
74,62.0,39.0,1266.25,26.0,39.0,19.215687,16.078432
75,62.0,30.0,1207.0,25.0,39.0,19.215687,16.078432
76,63.0,31.0,1132.0,25.0,39.0,19.215687,16.078432
77,63.0,35.0,1013.25,22.0,39.0,19.215687,16.078432
78,64.0,35.0,1013.25,22.0,39.0,19.215687,16.078432
79,64.0,40.0,877.25,20.0,40.0,19.215687,16.078432
80,64.0,40.0,877.25,20.0,40.0,19.215687,21.17647
81,64.0,58.0,938.25,18.0,40.0,19.215687,21.17647
82,64.0,58.0,938.25,18.0,40.0,20.784313,21.17647
83,64.0,58.0,938.25,18.0,40.0,20.784313,20.0
84,65.0,39.0,1034.25,21.0,39.0,18.431372,20.0
85,65.0,27.0,1056.25,23.0,39.0,18.039215,20.0
86,65.0,27.0,1056.25,23.0,39.0,18.039215,19.607843
87,65.0,27.0,1036.5,22.0,39.0,18.039215,19.607843
88,65.0,27.0,1036.5,22.0,40.0,17.647058,19.607843
89,65.0,27.0,1036.5,22.0,40.0,17.647058,16.078432
90,66.0,24.0,998.25,22.0,40.0,16.862745,16.078432
91,66.0,36.0,935.75,19.0,40.0,19.215687,16.078432
92,66.0,39.0,905.25,19.0,40.0,19.215687,16.078432
93,66.0,50.0,661.5,17.0,40.0,19.215687,16.078432
94,66.0,49.0,699.0,14.0,40.0,19.215687,16.078432
95,67.0,50.0,653.75,14.0,40.0,19.215687,16.078432
96,67.0,61.0,586.5,12.0,40.0,19.215687,16.078432
97,67.0,61.0,586.5,12.0,40.0,19.215687,16.862745
98,68.0,56.0,651.5,12.0,40.0,19.215687,16.862745
99,68.0,56.0,651.5,12.0,40.0,19.215687,16.078432
100,68.0,52.0,651.5,12.0,40.0,19.215687,16.078432
101,68.0,52.0,655.25,15.0,40.0,19.215687,16.078432
102,68.0,52.0,655.25,15.0,40.0,19.215687,20.784313
103,68.0,66.0,743.75,14.0,40.0,20.784313,20.784313
104,68.0,66.0,743.75,14.0,40.0,20.784313,20.0
105,68.0,55.0,867.75,18.0,39.0,20.784313,20.0
106,68.0,55.0,867.75,18.0,39.0,20.784313,20.784313
107,69.0,55.0,867.75,18.0,39.0,20.784313,20.784313
108,69.0,58.0,1017.75,20.0,39.0,20.392157,20.784313
109,69.0,58.0,1017.75,20.0,39.0,20.392157,18.82353
110,69.0,38.0,1009.25,20.0,39.0,19.215687,18.82353
111,69.0,38.0,1009.25,20.0,39.0,19.215687,17.254902
112,70.0,37.0,1010.75,20.0,39.0,19.215687,17.254902
113,70.0,37.0,1010.75,20.0,39.0,19.215687,18.039215
114,70.0,38.0,926.5,20.0,39.0,19.215687,18.039215
115,70.0,38.0,926.5,20.0,39.0,19.215687,16.078432
116,70.0,38.0,895.25,19.0,40.0,19.215687,16.078432
117,70.0,27.0,878.75,18.0,40.0,16.862745,16.078432
118,71.0,27.0,878.75,18.0,40.0,16.862745,16.078432
119,71.0,26.0,855.25,14.0,40.0,16.862745,16.078432
120,71.0,26.0,855.25,14.0,40.0,16.862745,23.529411
121,71.0,42.0,1087.5,14.0,40.0,19.607843,23.529411
122,71.0,42.0,1087.5,14.0,40.0,19.607843,21.568628
123,71.0,32.0,1196.0,16.0,40.0,21.17647,21.568628
124,71.0,32.0,1196.0,16.0,40.0,21.17647,16.078432
125,71.0,30.0,1161.5,17.0,40.0,19.215687,16.078432
126,71.0,30.0,1161.5,17.0,40.0,19.215687,17.254902
127,71.0,32.0,1096.0,15.0,40.0,19.607843,17.254902
128,71.0,32.0,1096.0,15.0,40.0,19.607843,21.17647
129,71.0,55.0,1205.25,15.0,40.0,21.568628,21.17647
130,71.0,55.0,1205.25,15.0,40.0,21.568628,21.960785
131,72.0,55.0,1205.25,15.0,40.0,21.568628,21.960785
132,72.0,44.0,1475.0,21.0,39.0,21.568628,21.960785
133,72.0,44.0,1475.0,21.0,39.0,21.568628,21.17647
134,72.0,36.0,1618.75,22.0,39.0,21.568628,21.17647
135,72.0,36.0,1618.75,22.0,39.0,20.784313,21.17647
136,72.0,36.0,1618.75,22.0,39.0,20.784313,20.784313
137,73.0,34.0,1570.25,22.0,39.0,20.392157,20.784313
138,73.0,34.0,1570.25,22.0,39.0,20.392157,20.392157
139,73.0,34.0,1627.25,23.0,39.0,20.784313,20.392157
140,73.0,34.0,1627.25,23.0,39.0,20.784313,20.784313
141,74.0,25.0,1603.0,24.0,39.0,18.82353,20.784313
142,74.0,25.0,1603.0,24.0,39.0,18.82353,16.078432
143,75.0,25.0,1603.0,24.0,39.0,18.82353,16.078432
144,75.0,31.0,1125.75,22.0,39.0,18.82353,16.078432
145,75.0,23.0,916.25,20.0,39.0,18.82353,16.078432
146,75.0,23.0,916.25,20.0,39.0,16.470589,16.078432
147,75.0,47.0,993.75,14.0,40.0,20.784313,16.078432
148,75.0,47.0,993.75,14.0,40.0,20.784313,24.313726
149,76.0,47.0,993.75,14.0,40.0,20.784313,24.313726
150,76.0,46.0,1309.25,18.0,40.0,21.17647,24.313726
151,76.0,44.0,1622.5,20.0,40.0,21.17647,24.313726
152,76.0,44.0,1622.5,20.0,39.0,21.960785,24.313726
153,76.0,44.0,1622.5,20.0,39.0,21.960785,18.431372
154,76.0,20.0,1362.5,26.0,39.0,18.431372,18.431372
155,76.0,20.0,1362.5,26.0,39.0,18.431372,23.137255
156,76.0,59.0,1383.5,29.0,39.0,22.745098,23.137255
157,76.0,59.0,1383.5,29.0,39.0,22.745098,16.078432
158,77.0,27.0,1399.0,31.0,39.0,22.745098,16.078432
159,77.0,27.0,1399.0,31.0,39.0,19.607843,16.078432
160,77.0,27.0,1399.0,31.0,39.0,19.607843,20.0
161,78.0,36.0,1404.5,29.0,39.0,20.0,20.0
162,78.0,36.0,1404.5,29.0,39.0,20.0,19.607843
163,78.0,28.0,1349.0,29.0,39.0,18.82353,19.607843
164,78.0,28.0,1349.0,29.0,39.0,18.82353,16.078432
165,78.0,29.0,1198.25,28.0,39.0,18.82353,16.078432
166,78.0,35.0,1007.75,23.0,40.0,18.82353,16.078432
167,79.0,36.0,1013.25,17.0,40.0,18.82353,16.078432
168,79.0,36.0,1013.25,17.0,40.0,18.82353,27.450981
169,79.0,69.0,1400.75,17.0,40.0,18.82353,27.450981
170,79.0,69.0,1400.75,17.0,39.0,22.352942,27.450981
171,79.0,69.0,1400.75,17.0,39.0,22.352942,20.784313
172,79.0,36.0,1597.5,23.0,39.0,20.784313,20.784313
173,79.0,36.0,1597.5,23.0,39.0,20.784313,20.0
174,80.0,28.0,1577.25,23.0,39.0,18.82353,20.0
175,80.0,22.0,1577.25,23.0,39.0,18.82353,20.0
176,80.0,22.0,1487.5,22.0,39.0,17.647058,20.0
177,80.0,22.0,1487.5,22.0,39.0,17.647058,16.078432
178,80.0,22.0,1242.75,20.0,40.0,17.647058,16.078432
179,80.0,22.0,1242.75,20.0,40.0,17.647058,21.960785
180,80.0,36.0,1167.0,16.0,40.0,19.215687,21.960785
181,80.0,36.0,1167.0,16.0,40.0,19.215687,22.352942
182,80.0,34.0,1252.25,16.0,40.0,20.0,22.352942
183,80.0,34.0,1252.25,16.0,40.0,20.0,21.568628
184,81.0,28.0,1380.25,19.0,40.0,18.82353,21.568628
185,81.0,28.0,1380.25,19.0,40.0,18.82353,17.254902
186,81.0,41.0,1232.75,19.0,40.0,21.17647,17.254902
187,81.0,41.0,1232.75,19.0,40.0,21.17647,21.568628
188,81.0,48.0,1446.0,20.0,40.0,21.568628,21.568628
189,81.0,48.0,1446.0,20.0,40.0,21.568628,22.352942
190,81.0,41.0,1621.75,22.0,39.0,21.17647,22.352942
191,81.0,41.0,1621.75,22.0,39.0,21.17647,21.17647
192,82.0,36.0,1658.5,23.0,39.0,21.17647,21.17647
193,82.0,36.0,1658.5,23.0,39.0,21.17647,16.078432
194,82.0,69.0,1153.0,23.0,39.0,22.745098,16.078432
195,82.0,69.0,1153.0,23.0,39.0,22.745098,20.0
196,83.0,36.0,1238.25,26.0,39.0,18.82353,20.0
197,83.0,36.0,1238.25,26.0,39.0,18.82353,16.078432
198,83.0,31.0,1173.25,25.0,39.0,18.82353,16.078432
199,83.0,34.0,1058.5,24.0,40.0,18.82353,16.078432
200,83.0,34.0,861.5,20.0,40.0,16.470589,16.078432
201,84.0,28.0,743.75,16.0,40.0,16.470589,16.078432
202,84.0,28.0,717.75,15.0,40.0,16.470589,16.078432
203,84.0,28.0,717.75,15.0,40.0,16.470589,21.17647
204,85.0,46.0,781.25,15.0,40.0,16.470589,21.17647
205,85.0,46.0,781.25,15.0,40.0,19.215687,21.17647
206,85.0,46.0,781.25,15.0,40.0,19.215687,22.745098
207,85.0,51.0,936.5,17.0,40.0,20.392157,22.745098
208,85.0,63.0,1121.0,23.0,40.0,21.960785,22.745098
209,85.0,63.0,1121.0,23.0,40.0,21.960785,21.568628
210,85.0,30.0,1190.5,25.0,39.0,21.960785,21.568628
211,85.0,30.0,1190.5,25.0,39.0,19.215687,21.568628
212,85.0,30.0,1190.5,25.0,39.0,19.215687,19.607843
213,85.0,35.0,1178.0,25.0,40.0,19.607843,19.607843
214,85.0,35.0,1178.0,25.0,40.0,19.607843,18.039215
215,85.0,32.0,1139.75,25.0,40.0,18.82353,18.039215
216,85.0,32.0,1139.75,25.0,40.0,18.82353,16.078432
217,86.0,33.0,1079.5,23.0,40.0,18.82353,16.078432
218,86.0,36.0,1021.0,22.0,40.0,18.82353,16.078432
219,86.0,44.0,795.25,19.0,40.0,18.82353,16.078432
220,86.0,43.0,800.0,17.0,40.0,18.82353,16.078432
221,86.0,49.0,760.0,15.0,40.0,22.352942,16.078432
222,86.0,49.0,760.0,15.0,40.0,22.352942,27.058823
223,86.0,87.0,944.5,17.0,40.0,25.490196,27.058823
224,86.0,87.0,944.5,17.0,40.0,25.490196,16.078432
225,87.0,29.0,1117.0,24.0,40.0,25.490196,16.078432
226,87.0,29.0,1117.0,24.0,39.0,16.862745,16.078432
227,87.0,29.0,1117.0,24.0,39.0,16.862745,21.17647
228,87.0,62.0,1042.75,21.0,40.0,21.960785,21.17647
229,87.0,62.0,1042.75,21.0,40.0,21.960785,22.745098
230,88.0,41.0,1223.25,24.0,40.0,19.215687,22.745098
231,88.0,41.0,1223.25,24.0,40.0,19.215687,16.078432
232,88.0,22.0,1121.75,24.0,40.0,19.215687,16.078432
233,88.0,22.0,1121.75,24.0,40.0,16.862745,16.078432
234,88.0,22.0,1121.75,24.0,40.0,16.862745,16.470589
235,88.0,22.0,976.5,23.0,40.0,16.862745,16.470589
236,88.0,22.0,976.5,23.0,40.0,16.862745,19.607843
237,88.0,41.0,975.0,20.0,40.0,19.215687,19.607843
238,88.0,41.0,975.0,20.0,40.0,19.215687,17.647058
239,87.0,35.0,983.5,20.0,40.0,19.215687,17.647058
240,87.0,35.0,983.5,19.0,40.0,18.82353,17.647058
241,87.0,35.0,983.5,19.0,40.0,18.82353,16.078432
242,87.0,27.0,1308.5,21.0,40.0,18.82353,16.078432
243,87.0,27.0,1308.5,21.0,40.0,18.82353,20.392157
244,87.0,50.0,1464.0,20.0,40.0,21.960785,20.392157
245,87.0,50.0,1464.0,20.0,40.0,21.960785,21.568628
246,87.0,40.0,1464.0,20.0,40.0,21.960785,21.568628
247,87.0,40.0,1615.5,22.0,40.0,21.17647,21.568628
248,87.0,40.0,1615.5,22.0,40.0,21.17647,21.17647
249,87.0,37.0,1647.5,24.0,40.0,21.17647,21.17647
250,87.0,37.0,1647.5,24.0,40.0,21.17647,20.784313
251,86.0,35.0,1681.25,24.0,40.0,21.17647,20.784313
252,86.0,35.0,1681.25,24.0,40.0,21.17647,21.568628
253,86.0,26.0,1481.25,26.0,40.0,18.82353,21.568628
254,86.0,26.0,1481.25,26.0,40.0,18.82353,27.843138
255,86.0,74.0,1442.75,27.0,40.0,24.313726,27.843138
256,86.0,74.0,1442.75,27.0,40.0,24.313726,24.313726
257,86.0,38.0,1668.75,33.0,39.0,20.784313,24.313726
258,86.0,38.0,1668.75,33.0,39.0,20.784313,16.078432
259,86.0,28.0,1652.25,35.0,39.0,20.0,16.078432
260,86.0,28.0,1652.25,35.0,39.0,20.0,21.17647
261,86.0,29.0,1688.25,36.0,40.0,20.0,21.17647
262,86.0,29.0,1688.25,36.0,40.0,20.0,20.784313
263,87.0,25.0,1703.75,36.0,40.0,18.82353,20.784313
264,87.0,25.0,1703.75,36.0,40.0,18.82353,20.0
265,86.0,25.0,1703.75,36.0,40.0,18.82353,20.0
266,86.0,25.0,1687.5,35.0,40.0,19.215687,20.0
267,86.0,25.0,1687.5,35.0,40.0,19.215687,20.784313
268,86.0,33.0,1672.5,35.0,40.0,20.784313,20.784313
269,86.0,33.0,1672.5,35.0,40.0,20.784313,21.568628
270,86.0,37.0,1701.5,36.0,40.0,20.784313,21.568628
271,86.0,37.0,1701.5,36.0,40.0,20.784313,16.078432
272,86.0,30.0,1638.25,35.0,40.0,20.0,16.078432
273,86.0,30.0,1638.25,35.0,40.0,20.0,20.392157
274,86.0,33.0,1613.25,35.0,40.0,20.392157,20.392157
275,86.0,33.0,1613.25,35.0,40.0,20.392157,20.0
276,86.0,31.0,1600.0,35.0,40.0,20.0,20.0
277,86.0,28.0,1550.75,33.0,40.0,19.607843,20.0
278,86.0,28.0,1550.75,33.0,40.0,19.607843,19.607843
279,86.0,29.0,1554.5,33.0,40.0,19.607843,19.607843
280,86.0,29.0,1554.5,33.0,40.0,19.607843,19.215687
281,86.0,26.0,1481.25,32.0,40.0,18.82353,19.215687
282,86.0,26.0,1481.25,32.0,40.0,18.82353,21.568628
283,86.0,25.0,1461.5,30.0,40.0,17.254902,21.568628
284,86.0,25.0,1461.5,30.0,40.0,17.254902,16.078432
285,86.0,24.0,1344.5,30.0,40.0,17.254902,16.078432
286,86.0,24.0,1344.5,30.0,40.0,18.039215,16.078432
287,86.0,24.0,1059.25,27.0,41.0,16.470589,16.078432
288,86.0,26.0,807.0,23.0,41.0,16.470589,16.078432
289,86.0,26.0,831.25,14.0,41.0,16.470589,16.078432
