Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Intake Air Temperature [C],Throttle Position [%],Accelerator Pedal Position [%]
0,27.0,101.0,0.0,0.0,26.0,17.647058,16.078432
1,27.0,28.0,1578.75,0.0,26.0,20.0,16.078432
2,27.0,23.0,1867.0,0.0,26.0,20.0,16.078432
3,28.0,24.0,1718.75,0.0,26.0,20.0,16.078432
4,28.0,24.0,1718.75,0.0,26.0,19.607843,16.078432
5,28.0,24.0,1629.5,0.0,26.0,19.607843,16.078432
6,28.0,24.0,1532.75,0.0,26.0,19.215687,16.078432
7,29.0,35.0,1509.25,0.0,26.0,19.215687,16.078432
8,29.0,35.0,1509.25,0.0,27.0,20.784313,16.078432
9,30.0,34.0,1482.0,0.0,27.0,20.784313,16.078432
10,30.0,36.0,1434.25,0.0,27.0,20.784313,16.078432
11,31.0,38.0,1363.25,0.0,27.0,20.784313,16.078432
12,31.0,42.0,1296.0,0.0,27.0,21.17647,16.078432
13,32.0,41.0,1296.0,0.0,28.0,21.17647,16.078432
14,33.0,41.0,1296.0,0.0,28.0,21.17647,16.078432
15,33.0,41.0,1314.75,0.0,28.0,21.17647,16.078432
16,33.0,41.0,1239.75,0.0,28.0,20.784313,16.078432
17,34.0,38.0,1267.0,0.0,28.0,20.392157,16.078432
18,35.0,38.0,1267.0,0.0,28.0,20.392157,16.078432
19,35.0,36.0,1197.5,0.0,28.0,20.0,16.078432
20,35.0,38.0,990.5,0.0,28.0,19.607843,16.078432
21,36.0,40.0,930.25,0.0,28.0,19.607843,16.078432
22,36.0,44.0,928.0,4.0,28.0,19.607843,16.078432
23,37.0,44.0,948.25,3.0,28.0,19.607843,16.078432
24,38.0,54.0,724.0,3.0,28.0,19.607843,16.078432
25,38.0,54.0,750.0,3.0,28.0,19.607843,16.078432
26,38.0,54.0,750.0,3.0,28.0,19.607843,22.352942
27,39.0,48.0,1564.75,9.0,28.0,21.960785,22.352942
28,39.0,48.0,1564.75,9.0,28.0,21.960785,16.078432
29,40.0,49.0,902.25,13.0,28.0,21.17647,16.078432
30,40.0,49.0,902.25,13.0,28.0,21.17647,18.431372
31,40.0,36.0,1018.75,14.0,28.0,19.607843,18.431372
32,40.0,36.0,1018.75,14.0,28.0,19.607843,20.392157
33,40.0,48.0,1100.0,15.0,28.0,20.784313,20.392157
34,40.0,48.0,1100.0,15.0,28.0,20.784313,19.215687
35,41.0,35.0,1157.0,16.0,28.0,19.607843,19.215687
36,41.0,35.0,1116.25,16.0,28.0,19.607843,19.215687
37,41.0,35.0,1116.25,16.0,28.0,19.607843,16.078432
38,41.0,36.0,998.25,17.0,28.0,19.607843,16.078432
39,42.0,39.0,1000.0,12.0,28.0,19.607843,16.078432
40,43.0,39.0,1000.0,12.0,28.0,19.607843,16.078432
41,43.0,39.0,973.25,13.0,28.0,19.215687,16.078432
42,43.0,51.0,752.25,11.0,29.0,19.215687,16.078432
43,43.0,51.0,752.25,11.0,29.0,19.215687,17.647058
44,43.0,56.0,802.25,10.0,29.0,20.392157,17.647058
45,43.0,56.0,802.25,10.0,29.0,20.392157,19.607843
46,44.0,56.0,802.25,10.0,29.0,20.392157,19.607843
47,44.0,44.0,1046.0,14.0,29.0,20.392157,19.607843
48,44.0,44.0,1046.0,14.0,29.0,20.392157,16.078432
49,45.0,35.0,1028.75,14.0,29.0,20.392157,16.078432
50,45.0,35.0,1028.75,14.0,29.0,19.215687,16.078432
51,45.0,47.0,699.0,13.0,29.0,19.215687,16.078432
52,45.0,60.0,836.5,10.0,29.0,20.392157,16.078432
53,45.0,60.0,836.5,10.0,29.0,20.392157,19.215687
54,46.0,37.0,994.5,14.0,29.0,20.392157,19.215687
55,46.0,37.0,994.5,14.0,29.0,19.215687,19.215687
56,46.0,37.0,994.5,14.0,29.0,19.215687,16.078432
57,46.0,36.0,968.75,15.0,29.0,19.215687,16.078432
58,46.0,38.0,961.5,13.0,29.0,19.215687,16.078432
59,46.0,36.0,949.0,11.0,29.0,19.215687,16.078432
60,47.0,28.0,970.25,6.0,29.0,17.647058,16.078432
61,48.0,28.0,907.0,3.0,29.0,17.647058,16.078432
62,48.0,40.0,728.75,3.0,29.0,17.647058,16.078432
63,48.0,40.0,728.75,3.0,30.0,17.647058,16.078432
64,48.0,30.0,1121.0,7.0,29.0,19.215687,16.078432
65,48.0,35.0,970.25,8.0,29.0,19.215687,16.078432
66,49.0,36.0,932.0,8.0,29.0,19.215687,16.078432
67,49.0,36.0,932.0,3.0,30.0,19.215687,16.078432
68,49.0,37.0,931.25,3.0,30.0,19.215687,16.078432
69,50.0,37.0,928.0,0.0,30.0,18.82353,16.078432
70,50.0,57.0,928.0,0.0,30.0,18.82353,16.078432
71,50.0,57.0,656.25,0.0,30.0,18.82353,16.078432
72,50.0,57.0,656.25,0.0,30.0,18.82353,25.09804
73,50.0,43.0,1610.75,8.0,30.0,18.82353,25.09804
74,50.0,43.0,1610.75,8.0,30.0,18.82353,26.274509
75,51.0,80.0,1033.5,11.0,30.0,23.529411,26.274509
76,51.0,80.0,1033.5,11.0,30.0,23.529411,23.137255
77,51.0,30.0,1288.25,18.0,30.0,18.82353,23.137255
78,51.0,30.0,1288.25,18.0,30.0,18.82353,16.078432
79,51.0,35.0,980.25,18.0,30.0,18.82353,16.078432
80,52.0,34.0,967.0,15.0,30.0,18.82353,16.078432
