Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Intake Air Temperature [C],Throttle Position [%],Accelerator Pedal Position [%]
0,41.0,101.0,0.0,0.0,33.0,17.647058,16.078432
1,41.0,100.0,0.0,0.0,33.0,18.82353,16.078432
2,41.0,20.0,1592.75,0.0,33.0,18.82353,16.078432
3,41.0,22.0,1473.25,0.0,33.0,18.82353,16.078432
4,40.0,23.0,1340.5,0.0,34.0,18.82353,16.078432
5,40.0,23.0,1264.75,0.0,34.0,18.431372,16.078432
6,41.0,25.0,1221.75,0.0,35.0,18.82353,16.078432
7,41.0,27.0,1190.5,0.0,35.0,18.82353,16.078432
8,41.0,30.0,1202.25,0.0,35.0,19.215687,16.078432
9,42.0,30.0,1228.0,0.0,35.0,19.215687,16.078432
10,43.0,33.0,1151.5,0.0,35.0,19.607843,16.078432
11,43.0,35.0,1163.25,0.0,35.0,20.0,16.078432
12,43.0,34.0,1225.75,0.0,35.0,20.0,16.078432
13,44.0,32.0,1280.25,0.0,35.0,19.607843,16.078432
14,45.0,32.0,1280.25,0.0,35.0,19.607843,16.078432
15,45.0,28.0,1278.0,0.0,35.0,19.215687,16.078432
16,45.0,33.0,1120.25,0.0,35.0,19.215687,16.078432
17,46.0,29.0,1150.75,0.0,35.0,18.82353,16.078432
18,46.0,34.0,1036.5,0.0,35.0,18.82353,16.078432
19,47.0,33.0,912.5,0.0,35.0,18.82353,16.078432
20,47.0,33.0,912.5,0.0,35.0,18.431372,16.078432
21,48.0,31.0,939.0,0.0,35.0,18.039215,16.078432
22,48.0,28.0,935.0,0.0,35.0,18.039215,16.078432
23,48.0,46.0,653.0,0.0,36.0,18.039215,16.078432
24,49.0,34.0,779.5,5.0,35.0,17.647058,16.078432
25,49.0,34.0,779.5,5.0,35.0,17.647058,20.0
26,49.0,31.0,1029.5,7.0,35.0,18.82353,20.0
27,50.0,31.0,1029.5,7.0,35.0,18.82353,20.0
28,50.0,27.0,1205.25,8.0,35.0,18.431372,20.0
29,50.0,27.0,1205.25,8.0,35.0,18.431372,16.078432
30,50.0,25.0,1131.25,9.0,35.0,18.431372,16.078432
31,50.0,25.0,1131.25,9.0,35.0,17.647058,16.078432
32,50.0,23.0,1179.5,8.0,36.0,17.647058,16.078432
33,50.0,23.0,1179.5,8.0,36.0,17.647058,21.17647
34,51.0,23.0,1179.5,8.0,36.0,17.647058,21.17647
35,51.0,29.0,1446.0,9.0,36.0,20.0,21.17647
36,51.0,29.0,1446.0,9.0,36.0,20.0,23.529411
37,51.0,37.0,1750.75,11.0,36.0,20.0,23.529411
38,51.0,37.0,1750.75,11.0,36.0,21.960785,23.529411
39,51.0,37.0,1750.75,11.0,36.0,21.960785,22.352942
40,51.0,86.0,1230.25,15.0,36.0,26.666666,22.352942
41,51.0,86.0,1230.25,15.0,36.0,26.666666,26.666666
42,51.0,19.0,1539.75,24.0,35.0,17.647058,26.666666
43,51.0,19.0,1539.75,24.0,35.0,17.647058,25.882353
44,52.0,47.0,1375.0,24.0,35.0,17.647058,25.882353
45,52.0,47.0,1375.0,28.0,36.0,20.784313,25.882353
46,52.0,47.0,1375.0,28.0,36.0,20.784313,20.392157
47,53.0,26.0,1344.5,30.0,35.0,19.215687,20.392157
48,53.0,26.0,1344.5,30.0,35.0,19.215687,20.784313
49,53.0,28.0,1363.25,28.0,35.0,19.215687,20.784313
50,54.0,28.0,1363.25,28.0,35.0,19.215687,20.784313
51,54.0,29.0,1354.5,28.0,35.0,19.607843,20.784313
52,54.0,29.0,1354.5,28.0,35.0,19.607843,21.568628
53,55.0,32.0,1385.0,28.0,35.0,20.0,21.568628
54,55.0,54.0,1440.5,29.0,35.0,23.137255,21.568628
55,55.0,54.0,1440.5,29.0,35.0,23.137255,24.313726
56,55.0,24.0,1545.25,33.0,35.0,17.647058,24.313726
57,55.0,24.0,1545.25,33.0,35.0,17.647058,16.078432
58,55.0,20.0,1425.0,32.0,35.0,17.647058,16.078432
59,55.0,20.0,1425.0,32.0,35.0,17.254902,16.078432
60,55.0,20.0,1425.0,32.0,35.0,17.254902,21.17647
61,56.0,32.0,1332.0,29.0,36.0,20.0,21.17647
62,56.0,32.0,1332.0,29.0,36.0,20.0,21.568628
63,56.0,24.0,1386.5,29.0,35.0,18.431372,21.568628
64,56.0,24.0,1386.5,29.0,35.0,18.431372,16.078432
65,56.0,20.0,1307.0,27.0,35.0,18.431372,16.078432
66,56.0,20.0,1307.0,27.0,36.0,17.254902,16.078432
67,57.0,20.0,1185.75,27.0,36.0,17.254902,16.078432
68,57.0,27.0,883.5,23.0,36.0,17.254902,16.078432
69,58.0,27.0,871.75,23.0,36.0,17.254902,16.078432
70,58.0,27.0,871.75,18.0,36.0,17.254902,16.078432
71,58.0,27.0,863.25,10.0,36.0,17.254902,16.078432
72,58.0,80.0,948.25,4.0,36.0,24.313726,16.078432
73,58.0,27.0,977.25,13.0,35.0,25.490196,16.078432
74,58.0,27.0,977.25,13.0,35.0,25.490196,25.882353
75,59.0,38.0,1639.75,20.0,35.0,19.607843,25.882353
76,59.0,38.0,1639.75,20.0,35.0,19.607843,16.862745
77,60.0,64.0,1157.0,23.0,35.0,21.568628,16.862745
78,60.0,64.0,1157.0,23.0,35.0,21.568628,22.352942
79,60.0,33.0,1190.5,25.0,35.0,19.607843,22.352942
80,60.0,33.0,1190.5,25.0,35.0,19.607843,21.960785
81,60.0,35.0,1210.0,25.0,35.0,19.607843,21.960785
82,61.0,36.0,1240.5,25.0,35.0,19.607843,21.960785
83,61.0,33.0,1282.0,27.0,35.0,20.0,21.960785
84,61.0,33.0,1301.5,27.0,35.0,20.0,21.960785
85,61.0,33.0,1301.5,27.0,35.0,19.607843,21.960785
86,61.0,33.0,1301.5,27.0,35.0,19.607843,21.568628
87,62.0,30.0,1345.25,29.0,35.0,19.215687,21.568628
88,62.0,30.0,1345.25,29.0,35.0,19.215687,19.215687
89,62.0,24.0,1324.0,27.0,35.0,18.039215,19.215687
90,62.0,24.0,1324.0,27.0,35.0,18.039215,19.607843
91,63.0,23.0,1289.75,27.0,35.0,18.039215,19.607843
92,63.0,23.0,1289.75,29.0,35.0,18.039215,19.607843
93,63.0,23.0,1289.75,29.0,35.0,18.039215,16.078432
94,63.0,20.0,1263.25,27.0,36.0,16.862745,16.078432
95,63.0,20.0,1263.25,27.0,36.0,16.862745,20.0
96,63.0,28.0,1163.25,25.0,36.0,18.82353,20.0
97,63.0,28.0,1163.25,25.0,36.0,18.82353,21.17647
98,63.0,29.0,1203.75,25.0,36.0,18.82353,21.17647
99,63.0,29.0,1203.75,25.0,36.0,18.82353,20.392157
100,63.0,27.0,1200.0,24.0,36.0,18.431372,20.392157
101,63.0,27.0,1200.0,24.0,36.0,18.431372,17.647058
102,64.0,21.0,1146.0,26.0,36.0,16.862745,17.647058
103,64.0,21.0,1146.0,26.0,36.0,16.862745,16.078432
104,64.0,23.0,991.25,23.0,36.0,16.862745,16.078432
105,65.0,27.0,859.25,18.0,36.0,16.862745,16.078432
106,65.0,27.0,859.25,18.0,36.0,16.862745,20.392157
107,65.0,29.0,871.0,18.0,36.0,16.862745,20.392157
108,65.0,29.0,871.0,18.0,36.0,16.862745,16.078432
109,65.0,28.0,846.0,18.0,36.0,16.862745,16.078432
110,65.0,28.0,810.75,15.0,36.0,16.862745,16.078432
111,65.0,28.0,829.5,13.0,36.0,16.862745,16.078432
112,65.0,28.0,829.5,13.0,36.0,16.862745,28.235294
113,66.0,28.0,829.5,13.0,36.0,16.862745,28.235294
114,66.0,100.0,889.0,11.0,36.0,38.431374,28.235294
115,66.0,100.0,889.0,11.0,36.0,38.431374,34.117645
116,66.0,53.0,1782.75,19.0,36.0,38.431374,34.117645
117,66.0,53.0,1782.75,19.0,35.0,22.745098,34.117645
118,66.0,53.0,1782.75,19.0,35.0,22.745098,16.078432
119,66.0,28.0,1867.0,27.0,35.0,20.392157,16.078432
120,66.0,28.0,1867.0,27.0,35.0,20.392157,19.215687
121,66.0,22.0,1714.0,25.0,35.0,18.82353,19.215687
122,66.0,22.0,1714.0,25.0,35.0,18.82353,16.078432
123,67.0,20.0,1489.75,25.0,35.0,18.82353,16.078432
124,67.0,20.0,1489.75,24.0,35.0,17.254902,16.078432
125,68.0,24.0,907.75,18.0,36.0,16.862745,16.078432
126,68.0,24.0,907.75,18.0,36.0,16.862745,23.529411
127,68.0,86.0,967.75,11.0,36.0,24.705883,23.529411
128,68.0,86.0,967.75,11.0,36.0,24.705883,25.882353
129,68.0,40.0,1480.25,17.0,35.0,20.784313,25.882353
130,68.0,40.0,1480.25,17.0,35.0,20.784313,21.568628
131,68.0,20.0,1553.0,22.0,35.0,17.647058,21.568628
132,68.0,20.0,1553.0,22.0,35.0,17.647058,20.392157
133,69.0,20.0,1358.5,20.0,35.0,17.254902,20.392157
134,69.0,20.0,1358.5,20.0,35.0,17.254902,16.078432
135,69.0,25.0,873.25,16.0,36.0,16.862745,16.078432
136,69.0,25.0,873.25,16.0,36.0,16.862745,29.803921
137,70.0,85.0,1049.0,12.0,36.0,24.313726,29.803921
138,70.0,85.0,1049.0,12.0,36.0,24.313726,27.058823
139,70.0,49.0,1544.5,19.0,35.0,22.352942,27.058823
140,70.0,49.0,1544.5,19.0,35.0,22.352942,23.529411
141,70.0,39.0,1825.0,23.0,35.0,21.960785,23.529411
142,70.0,39.0,1825.0,23.0,35.0,21.960785,16.078432
143,70.0,54.0,1287.5,26.0,35.0,21.960785,16.078432
144,70.0,54.0,1287.5,26.0,35.0,21.960785,22.352942
145,71.0,20.0,1364.75,28.0,35.0,17.254902,22.352942
146,71.0,20.0,1364.75,28.0,35.0,17.254902,16.078432
147,71.0,22.0,1151.5,26.0,35.0,16.862745,16.078432
148,72.0,27.0,698.25,21.0,35.0,16.862745,16.078432
149,72.0,27.0,698.25,21.0,36.0,16.470589,16.078432
150,72.0,27.0,698.25,21.0,36.0,16.470589,32.941177
151,72.0,78.0,771.0,14.0,36.0,22.745098,32.941177
152,72.0,78.0,771.0,14.0,36.0,22.745098,31.372549
153,72.0,79.0,1135.0,20.0,35.0,23.529411,31.372549
154,72.0,79.0,1135.0,20.0,35.0,23.529411,17.254902
155,73.0,30.0,1135.0,20.0,35.0,23.529411,17.254902
156,73.0,30.0,1185.75,25.0,35.0,19.215687,17.254902
157,73.0,30.0,1185.75,25.0,35.0,19.215687,16.078432
158,73.0,20.0,1207.0,26.0,35.0,16.862745,16.078432
159,73.0,20.0,1085.75,24.0,36.0,16.470589,16.078432
160,74.0,20.0,1085.75,24.0,36.0,16.470589,16.078432
161,74.0,27.0,808.5,22.0,36.0,16.470589,16.078432
162,74.0,28.0,787.5,16.0,36.0,16.470589,16.078432
163,75.0,29.0,772.5,7.0,36.0,16.470589,16.078432
164,75.0,29.0,772.5,7.0,36.0,16.470589,17.254902
165,75.0,83.0,1097.5,4.0,36.0,24.313726,17.254902
166,75.0,83.0,1097.5,4.0,36.0,24.313726,16.078432
167,75.0,43.0,946.0,11.0,36.0,20.784313,16.078432
168,75.0,22.0,1016.25,15.0,36.0,16.470589,16.078432
169,75.0,27.0,843.75,13.0,36.0,16.470589,16.078432
170,75.0,27.0,843.75,13.0,36.0,16.470589,29.411764
171,76.0,87.0,1111.5,13.0,36.0,16.470589,29.411764
172,76.0,87.0,1111.5,13.0,36.0,26.666666,29.411764
173,76.0,87.0,1111.5,13.0,36.0,26.666666,16.078432
174,76.0,33.0,1001.5,22.0,35.0,29.019608,16.078432
175,76.0,33.0,1001.5,22.0,35.0,29.019608,31.372549
176,76.0,80.0,1471.0,27.0,35.0,26.274509,31.372549
177,76.0,80.0,1471.0,27.0,35.0,26.274509,24.705883
178,76.0,49.0,1710.0,34.0,35.0,26.274509,24.705883
179,76.0,49.0,1710.0,34.0,35.0,21.17647,24.705883
180,76.0,49.0,1710.0,34.0,35.0,21.17647,22.745098
181,77.0,37.0,1770.25,36.0,35.0,21.568628,22.745098
182,78.0,35.0,1853.0,37.0,35.0,21.17647,22.745098
183,78.0,35.0,1853.0,37.0,35.0,21.17647,16.078432
184,78.0,34.0,1853.0,37.0,35.0,21.17647,16.078432
185,78.0,34.0,1821.0,39.0,35.0,20.784313,16.078432
186,78.0,34.0,1821.0,39.0,35.0,20.784313,22.352942
187,78.0,33.0,1857.75,38.0,35.0,21.17647,22.352942
188,78.0,33.0,1857.75,38.0,35.0,21.17647,20.784313
189,79.0,23.0,1846.75,39.0,35.0,19.607843,20.784313
190,79.0,23.0,1846.75,39.0,35.0,19.607843,20.0
191,79.0,24.0,1815.5,38.0,35.0,19.215687,20.0
192,80.0,23.0,1742.75,36.0,35.0,18.82353,20.0
193,80.0,23.0,1742.75,36.0,35.0,18.82353,16.078432
194,80.0,29.0,1651.5,35.0,35.0,18.039215,16.078432
195,80.0,20.0,1539.75,34.0,36.0,17.647058,16.078432
196,80.0,24.0,1277.25,30.0,36.0,18.82353,16.078432
197,80.0,32.0,640.5,28.0,36.0,16.470589,16.078432
198,80.0,28.0,692.75,24.0,36.0,16.470589,16.078432
199,81.0,29.0,698.25,21.0,36.0,16.470589,16.078432
200,81.0,29.0,698.25,21.0,36.0,16.470589,23.921568
201,81.0,72.0,980.25,18.0,36.0,18.82353,23.921568
202,81.0,72.0,980.25,18.0,36.0,18.82353,16.078432
203,81.0,25.0,812.5,19.0,36.0,16.470589,16.078432
204,81.0,30.0,669.5,11.0,36.0,16.470589,16.078432
205,81.0,30.0,669.5,11.0,36.0,16.470589,27.450981
206,81.0,78.0,985.0,10.0,36.0,22.352942,27.450981
207,81.0,78.0,985.0,10.0,36.0,22.352942,25.490196
208,81.0,52.0,1468.75,18.0,36.0,21.960785,25.490196
209,81.0,52.0,1468.75,18.0,36.0,21.960785,23.137255
210,81.0,39.0,1636.5,22.0,36.0,21.960785,23.137255
211,81.0,39.0,1636.5,22.0,36.0,21.568628,23.137255
212,81.0,39.0,1636.5,22.0,36.0,21.568628,23.921568
213,82.0,21.0,1780.25,25.0,35.0,18.039215,23.921568
214,82.0,21.0,1780.25,25.0,35.0,18.039215,26.274509
215,82.0,36.0,1403.75,27.0,35.0,17.254902,26.274509
216,82.0,36.0,1403.75,27.0,35.0,17.254902,16.078432
217,83.0,31.0,1403.75,27.0,35.0,17.254902,16.078432
218,83.0,31.0,1298.25,28.0,35.0,19.215687,16.078432
219,83.0,31.0,1298.25,28.0,35.0,19.215687,20.0
220,83.0,21.0,1223.25,27.0,36.0,16.862745,20.0
221,83.0,21.0,1223.25,27.0,36.0,16.862745,16.078432
222,83.0,25.0,1094.5,24.0,36.0,17.254902,16.078432
223,83.0,23.0,903.75,21.0,36.0,16.470589,16.078432
224,83.0,28.0,758.5,17.0,36.0,16.470589,16.078432
225,83.0,28.0,758.5,17.0,36.0,16.470589,24.705883
226,83.0,71.0,873.25,17.0,36.0,21.17647,24.705883
227,83.0,71.0,873.25,17.0,36.0,21.17647,23.137255
228,84.0,71.0,873.25,17.0,36.0,21.17647,23.137255
229,84.0,40.0,1057.75,21.0,36.0,19.607843,23.137255
230,84.0,40.0,1057.75,21.0,36.0,19.607843,20.0
231,84.0,22.0,1082.75,22.0,36.0,16.470589,20.0
232,84.0,22.0,1082.75,22.0,36.0,16.470589,16.078432
233,85.0,22.0,962.5,21.0,36.0,16.470589,16.078432
234,85.0,26.0,833.5,18.0,36.0,16.470589,16.078432
235,85.0,26.0,833.5,18.0,36.0,16.470589,21.960785
