Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Intake Air Temperature [C],Throttle Position [%],Accelerator Pedal Position [%]
0,25.0,101.0,0.0,0.0,24.0,17.647058,16.078432
1,25.0,27.0,1847.5,0.0,23.0,20.0,16.078432
2,25.0,23.0,1847.5,0.0,23.0,20.0,16.078432
3,25.0,23.0,1798.25,0.0,23.0,20.0,16.078432
4,25.0,24.0,1707.0,0.0,24.0,19.607843,16.078432
5,25.0,26.0,1499.0,0.0,24.0,19.607843,16.078432
6,25.0,34.0,1271.75,0.0,24.0,20.0,16.078432
7,26.0,33.0,1310.75,4.0,25.0,20.0,16.078432
8,26.0,36.0,1214.75,8.0,25.0,20.392157,16.078432
9,26.0,36.0,1214.75,8.0,25.0,20.392157,19.215687
10,27.0,36.0,1214.75,8.0,25.0,20.392157,19.215687
11,27.0,37.0,1510.75,10.0,25.0,21.17647,19.215687
12,27.0,37.0,1510.75,10.0,25.0,21.17647,16.078432
13,28.0,29.0,1344.5,12.0,25.0,21.568628,16.078432
14,28.0,39.0,1160.75,16.0,25.0,20.0,16.078432
15,29.0,39.0,1160.75,16.0,25.0,20.0,16.078432
16,29.0,36.0,1203.0,17.0,25.0,20.0,16.078432
17,30.0,33.0,1207.0,17.0,25.0,20.0,16.078432
18,30.0,33.0,1207.0,17.0,25.0,19.607843,16.078432
19,30.0,32.0,1193.75,18.0,25.0,19.607843,16.078432
20,31.0,32.0,1193.75,18.0,25.0,19.607843,16.078432
21,31.0,31.0,1218.75,15.0,25.0,19.215687,16.078432
22,31.0,30.0,1198.25,11.0,25.0,19.215687,16.078432
23,32.0,30.0,1181.25,11.0,25.0,18.82353,16.078432
24,33.0,30.0,1181.25,11.0,25.0,18.82353,16.078432
25,33.0,29.0,1156.25,10.0,25.0,18.82353,16.078432
26,33.0,44.0,719.5,9.0,25.0,18.82353,16.078432
27,33.0,35.0,892.0,13.0,25.0,18.82353,16.078432
28,33.0,35.0,892.0,13.0,25.0,18.82353,17.254902
29,34.0,46.0,896.75,14.0,25.0,20.0,17.254902
30,34.0,46.0,896.75,14.0,25.0,20.0,16.078432
31,35.0,46.0,871.75,14.0,25.0,20.0,16.078432
32,35.0,46.0,871.75,13.0,25.0,20.0,16.078432
33,35.0,52.0,793.75,11.0,25.0,20.0,16.078432
34,36.0,48.0,886.5,11.0,25.0,20.0,16.078432
35,36.0,48.0,886.5,11.0,25.0,20.0,19.215687
36,36.0,46.0,886.5,11.0,25.0,20.0,19.215687
37,36.0,46.0,920.25,12.0,25.0,20.0,19.215687
38,36.0,46.0,920.25,12.0,25.0,20.0,16.078432
39,36.0,43.0,927.25,13.0,25.0,20.0,16.078432
40,37.0,43.0,950.75,13.0,25.0,19.607843,16.078432
41,38.0,43.0,950.75,13.0,25.0,19.607843,16.078432
42,38.0,42.0,981.25,14.0,25.0,19.607843,16.078432
43,38.0,39.0,985.75,10.0,26.0,19.607843,16.078432
44,39.0,39.0,996.75,6.0,26.0,19.607843,16.078432
45,40.0,39.0,996.75,6.0,26.0,19.607843,16.078432
46,40.0,39.0,1002.25,4.0,26.0,19.607843,16.078432
47,40.0,40.0,1000.75,3.0,26.0,19.607843,16.078432
48,40.0,50.0,792.75,3.0,26.0,19.607843,16.078432
49,41.0,50.0,792.75,3.0,26.0,19.607843,16.078432
50,41.0,43.0,875.0,5.0,26.0,19.607843,16.078432
51,41.0,46.0,825.0,5.0,26.0,19.607843,16.078432
52,41.0,42.0,888.25,6.0,26.0,19.607843,16.078432
53,41.0,42.0,888.25,6.0,26.0,19.607843,25.490196
54,42.0,42.0,888.25,6.0,26.0,19.607843,25.490196
55,42.0,29.0,1809.25,9.0,26.0,19.215687,25.490196
56,42.0,29.0,1809.25,9.0,26.0,19.215687,30.980392
57,43.0,81.0,1436.5,14.0,26.0,19.215687,30.980392
58,43.0,81.0,1436.5,14.0,26.0,26.274509,30.980392
59,43.0,81.0,1436.5,14.0,26.0,26.274509,16.078432
60,43.0,78.0,1098.25,24.0,26.0,25.490196,16.078432
61,43.0,78.0,1098.25,24.0,26.0,25.490196,23.137255
62,43.0,56.0,1419.5,28.0,26.0,22.745098,23.137255
63,43.0,56.0,1419.5,28.0,26.0,22.745098,20.784313
64,44.0,38.0,1503.75,30.0,26.0,22.745098,20.784313
65,44.0,38.0,1503.75,30.0,26.0,20.784313,20.784313
66,44.0,38.0,1503.75,30.0,26.0,20.784313,16.078432
67,45.0,28.0,1453.75,31.0,26.0,19.607843,16.078432
68,45.0,28.0,1453.75,31.0,26.0,19.607843,18.039215
69,45.0,29.0,1360.75,30.0,26.0,19.215687,18.039215
70,45.0,29.0,1360.75,30.0,26.0,19.215687,19.215687
71,46.0,34.0,1360.75,30.0,26.0,19.215687,19.215687
72,46.0,34.0,1290.5,27.0,26.0,20.392157,19.215687
73,46.0,34.0,1290.5,27.0,26.0,20.392157,20.784313
74,46.0,45.0,1317.0,27.0,26.0,21.17647,20.784313
75,46.0,45.0,1317.0,27.0,26.0,21.17647,19.607843
76,47.0,37.0,1324.0,27.0,26.0,20.392157,19.607843
77,47.0,37.0,1324.0,27.0,26.0,20.392157,17.647058
78,47.0,30.0,1282.0,27.0,26.0,20.0,17.647058
79,47.0,30.0,1282.0,27.0,26.0,20.0,16.078432
80,48.0,32.0,1203.75,27.0,26.0,19.215687,16.078432
81,48.0,33.0,1075.75,24.0,26.0,19.215687,16.078432
82,48.0,71.0,1009.25,22.0,27.0,23.529411,16.078432
83,48.0,71.0,1009.25,22.0,27.0,23.529411,23.137255
84,49.0,62.0,1250.0,23.0,27.0,23.137255,23.137255
85,49.0,62.0,1250.0,23.0,27.0,23.137255,22.745098
86,50.0,40.0,1405.25,29.0,27.0,21.17647,22.745098
87,50.0,40.0,1405.25,29.0,27.0,21.17647,21.17647
88,50.0,41.0,1435.75,29.0,27.0,21.17647,21.17647
89,50.0,42.0,1453.75,29.0,27.0,21.17647,21.17647
90,51.0,42.0,1475.0,31.0,27.0,21.17647,21.17647
91,51.0,39.0,1504.5,31.0,27.0,21.17647,21.17647
92,52.0,30.0,1510.75,31.0,27.0,21.17647,21.17647
93,52.0,30.0,1510.75,31.0,27.0,20.0,21.17647
94,52.0,30.0,1510.75,31.0,27.0,20.0,16.078432
95,52.0,20.0,1452.25,32.0,27.0,17.254902,16.078432
96,52.0,20.0,1452.25,32.0,27.0,17.254902,20.392157
97,53.0,20.0,1452.25,32.0,27.0,17.254902,20.392157
98,53.0,27.0,1361.5,30.0,27.0,19.215687,20.392157
99,53.0,27.0,1361.5,30.0,27.0,19.215687,21.17647
100,53.0,31.0,1346.75,28.0,27.0,19.215687,21.17647
101,53.0,31.0,1346.75,28.0,27.0,19.607843,21.17647
102,53.0,31.0,1346.75,28.0,27.0,19.607843,21.568628
103,53.0,31.0,1319.5,28.0,27.0,19.607843,21.568628
104,53.0,31.0,1319.5,28.0,27.0,19.607843,20.784313
105,53.0,25.0,1310.75,28.0,27.0,18.431372,20.784313
106,53.0,25.0,1310.75,28.0,27.0,18.431372,20.0
107,54.0,22.0,1252.25,28.0,27.0,18.431372,20.0
108,54.0,22.0,1252.25,27.0,27.0,17.254902,20.0
109,54.0,22.0,1252.25,27.0,27.0,17.254902,16.078432
110,54.0,24.0,1009.25,24.0,27.0,17.254902,16.078432
111,55.0,26.0,969.5,23.0,28.0,17.254902,16.078432
112,55.0,28.0,969.5,23.0,28.0,17.254902,16.078432
113,55.0,28.0,957.75,16.0,28.0,17.254902,16.078432
114,55.0,76.0,908.5,11.0,28.0,24.705883,16.078432
115,55.0,76.0,908.5,11.0,28.0,24.705883,25.490196
116,55.0,47.0,1410.0,19.0,28.0,22.352942,25.490196
117,55.0,47.0,1410.0,19.0,28.0,22.352942,24.705883
118,55.0,28.0,1703.75,23.0,28.0,20.392157,24.705883
119,55.0,28.0,1703.75,23.0,28.0,20.392157,21.960785
120,55.0,24.0,1736.5,25.0,28.0,19.607843,21.960785
121,55.0,24.0,1736.5,25.0,28.0,19.607843,20.392157
122,56.0,19.0,1674.0,25.0,28.0,17.647058,20.392157
123,56.0,19.0,1674.0,25.0,28.0,17.647058,16.078432
124,56.0,19.0,1405.25,22.0,28.0,17.254902,16.078432
125,56.0,23.0,1075.0,19.0,28.0,17.254902,16.078432
126,57.0,28.0,884.25,13.0,28.0,17.254902,16.078432
127,57.0,29.0,780.25,8.0,28.0,17.254902,16.078432
128,58.0,75.0,664.0,7.0,28.0,17.254902,16.078432
129,58.0,75.0,664.0,7.0,28.0,21.568628,16.078432
130,58.0,75.0,664.0,7.0,28.0,21.568628,24.705883
131,58.0,46.0,1160.0,15.0,28.0,19.607843,24.705883
132,58.0,46.0,1160.0,15.0,28.0,19.607843,21.960785
133,58.0,41.0,1240.5,17.0,28.0,20.392157,21.960785
134,58.0,41.0,1240.5,17.0,28.0,20.392157,23.137255
135,58.0,38.0,1377.25,17.0,28.0,20.392157,23.137255
136,58.0,38.0,1377.25,17.0,28.0,20.784313,23.137255
137,58.0,38.0,1377.25,17.0,28.0,20.784313,23.529411
138,58.0,39.0,1578.75,21.0,28.0,21.568628,23.529411
139,58.0,39.0,1578.75,21.0,28.0,21.568628,16.078432
140,59.0,24.0,1492.0,22.0,28.0,19.215687,16.078432
141,59.0,24.0,1492.0,22.0,28.0,19.215687,20.784313
142,59.0,29.0,1425.75,21.0,28.0,19.215687,20.784313
143,59.0,29.0,1425.75,21.0,28.0,18.82353,20.784313
144,60.0,27.0,1381.25,20.0,28.0,19.215687,20.784313
145,60.0,27.0,1381.25,20.0,28.0,19.215687,21.17647
146,60.0,29.0,1400.75,21.0,28.0,20.0,21.17647
147,60.0,29.0,1400.75,21.0,28.0,20.0,21.568628
148,60.0,30.0,1412.5,21.0,28.0,20.0,21.568628
149,60.0,30.0,1412.5,19.0,28.0,19.607843,21.568628
150,60.0,30.0,1412.5,19.0,28.0,19.607843,22.745098
151,60.0,28.0,1411.5,20.0,28.0,19.607843,22.745098
152,60.0,28.0,1411.5,20.0,28.0,19.607843,20.784313
153,60.0,27.0,1345.25,21.0,28.0,19.607843,20.784313
154,60.0,27.0,1345.25,21.0,28.0,19.607843,21.17647
