Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Intake Air Temperature [C],Throttle Position [%],Accelerator Pedal Position [%]
0,48.0,101.0,0.0,0.0,36.0,17.647058,16.078432
1,48.0,100.0,0.0,0.0,36.0,18.431372,16.078432
2,48.0,27.0,1537.5,0.0,36.0,20.392157,16.078432
3,49.0,30.0,1364.0,0.0,36.0,20.392157,16.078432
4,49.0,30.0,1364.0,0.0,36.0,19.607843,16.078432
5,49.0,49.0,864.0,0.0,36.0,20.0,16.078432
6,49.0,56.0,778.75,0.0,36.0,20.0,16.078432
7,50.0,49.0,875.75,6.0,36.0,20.0,16.078432
8,50.0,48.0,902.25,6.0,36.0,20.0,16.078432
9,50.0,48.0,902.25,6.0,36.0,20.0,17.647058
10,51.0,48.0,902.25,6.0,36.0,20.0,17.647058
11,51.0,49.0,960.75,8.0,36.0,21.568628,17.647058
12,51.0,49.0,960.75,8.0,36.0,21.568628,18.82353
13,51.0,31.0,1376.5,11.0,36.0,21.568628,18.82353
14,51.0,31.0,1376.5,11.0,36.0,20.0,18.82353
15,51.0,31.0,1376.5,11.0,36.0,20.0,19.215687
16,51.0,36.0,1268.75,9.0,36.0,20.392157,19.215687
17,51.0,36.0,1268.75,9.0,36.0,20.392157,19.607843
18,52.0,35.0,1411.5,11.0,36.0,20.784313,19.607843
19,52.0,35.0,1411.5,11.0,36.0,20.784313,19.215687
20,52.0,33.0,1411.5,11.0,36.0,20.784313,19.215687
21,52.0,33.0,1335.0,11.0,36.0,19.607843,19.215687
22,53.0,36.0,1183.5,9.0,37.0,19.607843,19.215687
23,53.0,36.0,1183.5,9.0,37.0,19.607843,16.078432
24,53.0,35.0,1116.25,9.0,37.0,19.215687,16.078432
25,53.0,36.0,980.25,8.0,37.0,19.215687,16.078432
26,54.0,37.0,960.75,7.0,37.0,19.215687,16.078432
27,55.0,38.0,939.0,7.0,37.0,19.215687,16.078432
28,55.0,39.0,932.75,4.0,37.0,19.215687,16.078432
29,55.0,39.0,932.75,4.0,37.0,19.215687,23.529411
30,55.0,44.0,964.0,3.0,37.0,19.215687,23.529411
31,55.0,44.0,964.0,3.0,37.0,19.607843,23.529411
32,55.0,44.0,964.0,3.0,37.0,19.607843,16.078432
33,55.0,48.0,1022.5,6.0,37.0,19.607843,16.078432
34,55.0,48.0,1022.5,6.0,37.0,19.607843,20.0
35,56.0,48.0,1022.5,6.0,37.0,19.607843,20.0
36,56.0,38.0,1299.0,8.0,37.0,20.784313,20.0
37,56.0,38.0,1299.0,8.0,37.0,20.784313,21.960785
38,56.0,28.0,1447.5,10.0,37.0,20.784313,21.960785
39,56.0,28.0,1447.5,10.0,37.0,19.215687,21.960785
40,56.0,28.0,1447.5,10.0,37.0,19.215687,22.352942
41,56.0,62.0,987.5,12.0,37.0,21.568628,22.352942
42,56.0,62.0,987.5,12.0,37.0,21.568628,18.431372
43,57.0,62.0,987.5,12.0,37.0,21.568628,18.431372
44,57.0,36.0,1045.25,16.0,37.0,19.607843,18.431372
45,57.0,36.0,1045.25,16.0,37.0,19.607843,18.82353
46,57.0,45.0,1042.75,14.0,37.0,19.607843,18.82353
47,57.0,45.0,1042.75,14.0,37.0,20.392157,18.82353
48,57.0,45.0,1042.75,14.0,37.0,20.392157,16.862745
49,58.0,34.0,1018.75,14.0,37.0,19.215687,16.862745
50,58.0,34.0,1018.75,14.0,37.0,19.215687,16.078432
51,58.0,43.0,781.25,13.0,37.0,19.215687,16.078432
52,58.0,41.0,850.75,13.0,37.0,19.215687,16.078432
53,58.0,41.0,850.75,8.0,37.0,19.215687,16.078432
54,59.0,56.0,658.5,3.0,38.0,19.215687,16.078432
55,59.0,56.0,658.5,3.0,38.0,19.215687,25.882353
56,59.0,37.0,1582.75,7.0,38.0,19.215687,25.882353
57,59.0,37.0,1582.75,7.0,38.0,19.215687,22.352942
58,60.0,37.0,1582.75,7.0,38.0,19.215687,22.352942
59,60.0,60.0,1087.5,14.0,38.0,21.960785,22.352942
60,60.0,60.0,1087.5,14.0,38.0,21.960785,16.078432
61,60.0,35.0,1167.0,18.0,37.0,20.784313,16.078432
62,60.0,35.0,1167.0,18.0,37.0,20.784313,21.17647
63,60.0,43.0,1307.75,17.0,38.0,20.392157,21.17647
64,60.0,43.0,1307.75,17.0,38.0,20.392157,20.392157
65,61.0,43.0,1307.75,17.0,38.0,20.392157,20.392157
66,61.0,31.0,1313.25,19.0,38.0,21.568628,20.392157
67,61.0,34.0,1372.5,20.0,38.0,21.568628,20.392157
68,61.0,34.0,1372.5,20.0,38.0,19.607843,20.392157
69,61.0,34.0,1372.5,20.0,38.0,19.607843,16.078432
70,61.0,29.0,1232.0,18.0,38.0,19.215687,16.078432
71,61.0,29.0,1232.0,18.0,38.0,19.215687,21.17647
72,61.0,42.0,1207.75,17.0,38.0,20.392157,21.17647
73,61.0,42.0,1207.75,17.0,38.0,20.392157,18.431372
74,62.0,38.0,1278.0,16.0,38.0,20.392157,18.431372
75,62.0,38.0,1278.0,16.0,38.0,20.784313,18.431372
76,62.0,38.0,1278.0,16.0,38.0,20.784313,20.392157
77,63.0,38.0,1332.0,18.0,38.0,19.607843,20.392157
78,63.0,38.0,1332.0,18.0,38.0,19.607843,19.607843
79,63.0,35.0,1296.0,18.0,38.0,20.0,19.607843
80,63.0,35.0,1296.0,18.0,38.0,20.0,19.215687
81,63.0,43.0,1296.0,18.0,38.0,20.0,19.215687
82,63.0,43.0,1275.75,18.0,38.0,21.17647,19.215687
83,63.0,43.0,1275.75,18.0,38.0,21.17647,21.568628
84,63.0,45.0,1444.5,19.0,38.0,21.17647,21.568628
85,63.0,45.0,1444.5,19.0,38.0,21.17647,21.960785
86,64.0,38.0,1566.25,21.0,38.0,21.17647,21.960785
87,64.0,38.0,1566.25,21.0,38.0,21.17647,16.078432
88,65.0,38.0,1566.25,21.0,38.0,21.17647,16.078432
89,65.0,28.0,1267.0,24.0,38.0,20.392157,16.078432
90,65.0,28.0,1267.0,24.0,38.0,20.392157,21.568628
91,65.0,51.0,1221.0,24.0,38.0,21.960785,21.568628
92,65.0,51.0,1221.0,24.0,38.0,21.960785,21.960785
93,65.0,49.0,1317.0,26.0,38.0,21.960785,21.960785
94,66.0,49.0,1317.0,26.0,38.0,21.960785,21.960785
95,66.0,28.0,1427.25,28.0,38.0,19.215687,21.960785
96,66.0,28.0,1427.25,28.0,38.0,19.215687,18.82353
97,66.0,32.0,1306.25,28.0,38.0,19.215687,18.82353
98,66.0,32.0,1306.25,28.0,38.0,19.607843,18.82353
99,66.0,32.0,1306.25,28.0,38.0,19.607843,20.392157
100,66.0,45.0,1196.75,26.0,38.0,20.784313,20.392157
101,67.0,45.0,1196.75,26.0,38.0,20.784313,20.392157
102,67.0,42.0,1229.5,26.0,38.0,20.784313,20.392157
103,67.0,42.0,1229.5,26.0,38.0,20.784313,20.784313
104,67.0,42.0,1263.25,25.0,38.0,20.784313,20.784313
105,67.0,42.0,1263.25,25.0,38.0,20.392157,20.784313
106,67.0,42.0,1263.25,25.0,38.0,20.392157,20.0
107,68.0,35.0,1235.75,26.0,38.0,20.0,20.0
108,68.0,35.0,1235.75,26.0,38.0,20.0,16.078432
109,68.0,36.0,1149.0,25.0,38.0,19.215687,16.078432
110,68.0,33.0,1056.25,24.0,38.0,19.215687,16.078432
111,69.0,41.0,926.5,20.0,38.0,19.215687,16.078432
112,69.0,90.0,847.5,14.0,38.0,26.274509,16.078432
113,69.0,90.0,847.5,14.0,38.0,26.274509,24.313726
114,70.0,90.0,847.5,14.0,38.0,26.274509,24.313726
115,70.0,64.0,1326.5,16.0,38.0,22.745098,24.313726
116,70.0,64.0,1326.5,16.0,38.0,22.745098,24.705883
117,70.0,29.0,1588.25,21.0,38.0,22.745098,24.705883
118,70.0,29.0,1588.25,21.0,38.0,19.215687,24.705883
119,70.0,29.0,1588.25,21.0,38.0,19.215687,16.078432
120,70.0,26.0,1410.75,22.0,38.0,19.607843,16.078432
121,70.0,26.0,1410.75,22.0,38.0,19.607843,23.137255
122,71.0,26.0,1410.75,22.0,38.0,19.607843,23.137255
123,71.0,65.0,1574.0,19.0,38.0,24.705883,23.137255
124,71.0,65.0,1574.0,19.0,38.0,24.705883,16.078432
125,71.0,96.0,1248.25,25.0,38.0,24.705883,16.078432
126,71.0,96.0,1248.25,25.0,38.0,33.725491,16.078432
127,71.0,96.0,1248.25,25.0,38.0,33.725491,27.843138
128,71.0,42.0,1579.5,31.0,38.0,21.17647,27.843138
129,71.0,42.0,1579.5,31.0,38.0,21.17647,20.784313
130,72.0,46.0,1620.25,34.0,38.0,22.352942,20.784313
131,72.0,46.0,1620.25,34.0,38.0,22.352942,22.352942
132,73.0,42.0,1620.25,34.0,38.0,22.352942,22.352942
133,73.0,42.0,1725.0,35.0,38.0,21.960785,22.352942
134,73.0,42.0,1799.0,37.0,38.0,22.352942,22.352942
135,73.0,42.0,1799.0,37.0,38.0,22.352942,17.647058
136,73.0,22.0,1786.5,38.0,38.0,19.215687,17.647058
137,73.0,22.0,1786.5,38.0,38.0,19.215687,20.784313
138,74.0,22.0,1786.5,38.0,38.0,19.215687,20.784313
139,74.0,37.0,1725.75,36.0,38.0,21.568628,20.784313
140,74.0,37.0,1725.75,36.0,38.0,21.568628,22.745098
141,75.0,45.0,1794.5,38.0,38.0,21.568628,22.745098
142,75.0,45.0,1794.5,38.0,38.0,23.921568,22.745098
143,75.0,45.0,1794.5,38.0,38.0,23.921568,24.313726
144,75.0,49.0,1919.5,39.0,38.0,23.529411,24.313726
145,75.0,49.0,1919.5,39.0,38.0,23.529411,19.607843
146,76.0,49.0,1919.5,39.0,38.0,23.529411,19.607843
147,76.0,21.0,1917.75,40.0,38.0,19.215687,19.607843
148,76.0,21.0,1917.75,40.0,38.0,19.215687,16.078432
149,76.0,24.0,1646.0,38.0,38.0,19.215687,16.078432
150,76.0,24.0,1646.0,38.0,38.0,19.607843,16.078432
151,76.0,24.0,1646.0,38.0,38.0,19.607843,20.0
152,76.0,31.0,1539.0,33.0,39.0,20.0,20.0
153,76.0,31.0,1539.0,33.0,39.0,20.0,19.607843
154,76.0,34.0,1555.25,33.0,39.0,20.784313,19.607843
155,76.0,34.0,1555.25,33.0,39.0,20.784313,23.137255
156,77.0,34.0,1555.25,33.0,39.0,20.784313,23.137255
157,77.0,56.0,1602.25,33.0,39.0,23.529411,23.137255
158,77.0,56.0,1602.25,33.0,39.0,23.529411,23.921568
159,77.0,54.0,1747.5,35.0,39.0,23.529411,23.921568
160,78.0,51.0,1876.5,39.0,39.0,23.921568,23.921568
161,78.0,48.0,1992.0,40.0,39.0,23.529411,23.921568
162,78.0,48.0,1992.0,40.0,39.0,23.529411,23.529411
163,79.0,42.0,2073.25,43.0,38.0,23.529411,23.529411
164,79.0,42.0,2073.25,43.0,38.0,19.607843,23.529411
165,79.0,42.0,2073.25,43.0,38.0,19.607843,25.09804
166,79.0,35.0,1522.5,43.0,39.0,18.82353,25.09804
167,79.0,35.0,1522.5,43.0,39.0,18.82353,16.078432
168,80.0,35.0,1522.5,43.0,39.0,18.82353,16.078432
169,80.0,25.0,1435.75,42.0,39.0,17.254902,16.078432
170,80.0,25.0,1435.75,42.0,39.0,17.254902,20.392157
171,80.0,27.0,1311.5,39.0,39.0,17.254902,20.392157
172,80.0,27.0,1311.5,39.0,39.0,21.17647,20.392157
173,80.0,27.0,1311.5,39.0,39.0,21.17647,24.313726
