Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Intake Air Temperature [C],Throttle Position [%],Accelerator Pedal Position [%]
0,44.0,101.0,0.0,0.0,36.0,17.647058,16.078432
1,44.0,50.0,0.0,0.0,36.0,17.647058,16.078432
2,44.0,50.0,1219.5,0.0,36.0,18.82353,16.078432
3,44.0,23.0,1453.0,0.0,36.0,18.82353,16.078432
4,44.0,24.0,1245.25,0.0,36.0,18.82353,16.078432
5,43.0,24.0,1245.25,0.0,36.0,18.82353,16.078432
6,43.0,29.0,1135.75,0.0,37.0,18.82353,16.078432
7,43.0,38.0,1012.5,0.0,37.0,19.215687,16.078432
8,44.0,34.0,1006.25,0.0,38.0,18.82353,16.078432
9,44.0,36.0,960.0,0.0,38.0,19.215687,16.078432
10,45.0,32.0,1196.75,0.0,38.0,19.215687,16.078432
11,45.0,29.0,1228.0,0.0,38.0,19.215687,16.078432
12,46.0,29.0,1228.0,0.0,38.0,19.215687,16.078432
13,46.0,27.0,1228.0,0.0,38.0,19.607843,16.078432
14,46.0,44.0,892.75,0.0,38.0,19.607843,16.078432
15,46.0,44.0,892.75,0.0,38.0,19.215687,16.078432
16,46.0,37.0,919.5,6.0,38.0,18.82353,16.078432
17,47.0,32.0,981.25,7.0,38.0,18.82353,16.078432
18,48.0,30.0,981.25,7.0,38.0,18.82353,16.078432
19,48.0,30.0,1053.75,7.0,38.0,18.431372,16.078432
20,48.0,28.0,1099.0,6.0,38.0,18.431372,16.078432
21,48.0,28.0,1115.5,3.0,38.0,18.431372,16.078432
22,49.0,28.0,1115.5,3.0,38.0,18.431372,16.078432
23,49.0,34.0,853.75,3.0,38.0,18.039215,16.078432
24,49.0,34.0,853.75,3.0,38.0,18.039215,21.960785
25,49.0,39.0,1257.0,6.0,38.0,21.568628,21.960785
26,49.0,39.0,1257.0,6.0,38.0,21.568628,23.137255
27,50.0,20.0,1763.25,13.0,38.0,18.039215,23.137255
28,50.0,20.0,1763.25,13.0,38.0,18.039215,27.843138
29,50.0,63.0,1366.25,15.0,39.0,23.137255,27.843138
30,50.0,63.0,1366.25,15.0,39.0,23.137255,25.09804
31,51.0,26.0,1894.5,23.0,38.0,23.137255,25.09804
32,51.0,26.0,1894.5,23.0,38.0,18.82353,25.09804
33,51.0,26.0,1894.5,23.0,38.0,18.82353,28.235294
