Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Intake Air Temperature [C],Throttle Position [%],Accelerator Pedal Position [%]
0,35.0,101.0,0.0,0.0,31.0,17.647058,16.078432
1,35.0,101.0,0.0,0.0,31.0,18.82353,16.078432
2,35.0,25.0,1305.25,0.0,30.0,18.82353,16.078432
3,35.0,24.0,1360.0,0.0,31.0,18.82353,16.078432
4,35.0,25.0,1314.75,0.0,31.0,19.215687,16.078432
5,36.0,25.0,1314.75,0.0,31.0,19.215687,16.078432
6,36.0,26.0,1329.5,0.0,31.0,19.215687,16.078432
7,36.0,28.0,1343.75,0.0,31.0,19.215687,16.078432
8,36.0,28.0,1343.75,0.0,31.0,19.607843,16.078432
9,36.0,31.0,1346.75,0.0,31.0,20.392157,16.078432
10,37.0,31.0,1346.75,0.0,31.0,20.392157,16.078432
11,37.0,37.0,1239.0,0.0,32.0,20.392157,16.078432
12,38.0,38.0,1232.75,0.0,32.0,20.392157,16.078432
13,38.0,46.0,1137.5,0.0,32.0,20.784313,16.078432
14,39.0,48.0,1156.25,0.0,32.0,21.17647,16.078432
15,40.0,49.0,1135.75,0.0,32.0,21.17647,16.078432
16,40.0,48.0,1188.25,0.0,32.0,21.17647,16.078432
17,41.0,47.0,1218.75,0.0,32.0,21.17647,16.078432
18,41.0,40.0,1250.0,0.0,32.0,21.17647,16.078432
19,41.0,40.0,1250.0,0.0,32.0,20.784313,16.078432
20,42.0,49.0,1060.0,0.0,33.0,20.784313,16.078432
21,43.0,48.0,950.0,4.0,33.0,20.0,16.078432
22,43.0,35.0,950.0,4.0,33.0,20.0,16.078432
23,43.0,35.0,1032.0,7.0,32.0,19.215687,16.078432
24,43.0,35.0,1032.0,7.0,32.0,19.215687,18.431372
25,44.0,33.0,1050.0,8.0,33.0,19.215687,18.431372
26,44.0,33.0,1050.0,8.0,33.0,19.215687,16.078432
27,45.0,38.0,874.0,7.0,33.0,19.215687,16.078432
28,45.0,38.0,874.0,7.0,33.0,19.215687,22.745098
29,45.0,47.0,1450.75,7.0,33.0,21.568628,22.745098
30,45.0,47.0,1450.75,7.0,33.0,21.568628,16.078432
31,46.0,79.0,778.0,10.0,33.0,23.137255,16.078432
32,46.0,79.0,778.0,10.0,33.0,23.137255,26.274509
33,46.0,65.0,1379.5,16.0,33.0,23.921568,26.274509
34,46.0,65.0,1379.5,16.0,33.0,23.921568,16.470589
35,46.0,23.0,1799.0,23.0,33.0,18.82353,16.470589
36,46.0,23.0,1799.0,23.0,33.0,18.82353,25.09804
37,47.0,56.0,1327.25,25.0,33.0,22.352942,25.09804
38,47.0,56.0,1327.25,25.0,33.0,22.352942,22.745098
39,48.0,47.0,1438.25,29.0,33.0,21.568628,22.745098
40,48.0,47.0,1438.25,29.0,33.0,21.568628,16.078432
41,49.0,47.0,1438.25,29.0,33.0,21.568628,16.078432
42,49.0,26.0,1382.75,29.0,33.0,18.82353,16.078432
43,49.0,26.0,1382.75,29.0,33.0,18.82353,21.17647
44,50.0,39.0,1360.0,28.0,33.0,18.82353,21.17647
45,50.0,39.0,1360.0,28.0,33.0,20.784313,21.17647
46,50.0,39.0,1360.0,28.0,33.0,20.784313,21.568628
47,50.0,42.0,1379.5,28.0,33.0,21.17647,21.568628
48,50.0,42.0,1379.5,28.0,33.0,21.17647,21.17647
49,50.0,39.0,1405.25,29.0,33.0,20.784313,21.17647
50,51.0,37.0,1425.75,29.0,33.0,20.784313,21.17647
51,51.0,37.0,1425.75,29.0,33.0,20.784313,20.784313
52,51.0,35.0,1425.0,29.0,33.0,20.392157,20.784313
53,51.0,35.0,1425.0,29.0,33.0,20.392157,21.17647
54,52.0,39.0,1412.5,29.0,33.0,20.784313,21.17647
55,52.0,27.0,1394.5,29.0,33.0,20.784313,21.17647
56,52.0,27.0,1394.5,29.0,33.0,18.82353,21.17647
57,52.0,27.0,1394.5,29.0,33.0,18.82353,16.078432
58,53.0,31.0,998.25,28.0,33.0,18.82353,16.078432
59,53.0,38.0,860.0,26.0,33.0,18.82353,16.078432
60,53.0,36.0,860.0,26.0,33.0,18.82353,16.078432
61,53.0,36.0,876.5,19.0,33.0,18.82353,16.078432
62,54.0,38.0,873.25,14.0,33.0,18.82353,16.078432
63,55.0,36.0,867.0,7.0,33.0,18.82353,16.078432
64,55.0,39.0,839.75,3.0,33.0,18.82353,16.078432
65,55.0,41.0,727.25,3.0,33.0,18.82353,16.078432
66,55.0,53.0,552.25,0.0,33.0,18.82353,16.078432
67,55.0,53.0,552.25,0.0,33.0,18.82353,25.882353
68,55.0,30.0,1686.5,9.0,33.0,18.431372,25.882353
69,55.0,30.0,1686.5,9.0,33.0,18.431372,29.019608
70,56.0,67.0,1403.75,15.0,33.0,23.921568,29.019608
71,56.0,67.0,1403.75,15.0,33.0,23.921568,16.078432
72,56.0,32.0,1067.75,24.0,33.0,23.921568,16.078432
73,56.0,32.0,1067.75,24.0,33.0,23.921568,25.882353
74,56.0,63.0,1307.75,25.0,33.0,22.352942,25.882353
75,56.0,63.0,1307.75,25.0,33.0,22.352942,21.960785
76,57.0,46.0,1357.0,29.0,33.0,21.568628,21.960785
77,57.0,46.0,1357.0,29.0,33.0,21.568628,21.568628
78,58.0,33.0,1395.25,30.0,33.0,18.431372,21.568628
79,58.0,33.0,1395.25,30.0,33.0,18.431372,16.862745
80,58.0,26.0,1289.0,29.0,33.0,18.82353,16.862745
81,58.0,26.0,1289.0,29.0,33.0,18.82353,20.784313
82,59.0,36.0,1240.5,26.0,33.0,18.82353,20.784313
83,59.0,36.0,1240.5,26.0,33.0,19.607843,20.784313
84,59.0,36.0,1240.5,26.0,33.0,19.607843,19.607843
85,60.0,35.0,1242.0,25.0,33.0,19.607843,19.607843
86,60.0,35.0,1242.0,25.0,33.0,19.607843,16.078432
87,60.0,28.0,1203.75,26.0,33.0,18.431372,16.078432
88,60.0,30.0,1057.75,24.0,33.0,18.431372,16.078432
89,60.0,30.0,1057.75,24.0,34.0,18.431372,16.078432
90,60.0,34.0,964.0,20.0,34.0,18.431372,16.078432
91,61.0,62.0,902.25,19.0,34.0,21.568628,16.078432
92,61.0,62.0,902.25,19.0,34.0,21.568628,22.745098
93,61.0,65.0,1064.0,20.0,34.0,21.568628,22.745098
94,61.0,65.0,1064.0,20.0,34.0,22.745098,22.745098
95,61.0,40.0,1160.75,24.0,34.0,20.0,22.745098
96,61.0,40.0,1160.75,24.0,34.0,20.0,23.137255
97,61.0,38.0,1234.25,25.0,34.0,20.0,23.137255
98,61.0,38.0,1234.25,25.0,34.0,20.0,21.17647
99,62.0,34.0,1234.25,25.0,34.0,20.0,21.17647
100,62.0,34.0,1285.75,26.0,34.0,19.607843,21.17647
101,62.0,34.0,1285.75,26.0,34.0,19.607843,22.352942
102,62.0,33.0,1320.25,28.0,34.0,20.0,22.352942
103,63.0,46.0,1374.0,29.0,34.0,21.568628,22.352942
104,63.0,46.0,1374.0,29.0,34.0,21.568628,16.078432
105,63.0,26.0,1341.25,29.0,34.0,18.82353,16.078432
106,63.0,26.0,1341.25,29.0,34.0,18.82353,19.607843
107,63.0,30.0,1244.5,27.0,34.0,19.215687,19.607843
108,63.0,30.0,1244.5,27.0,34.0,19.215687,16.078432
109,63.0,28.0,1132.0,25.0,34.0,19.607843,16.078432
110,63.0,28.0,1132.0,25.0,34.0,19.607843,20.784313
111,64.0,28.0,1132.0,25.0,34.0,19.607843,20.784313
112,64.0,41.0,1132.0,23.0,34.0,20.0,20.784313
113,64.0,41.0,1132.0,23.0,34.0,20.0,20.392157
114,65.0,47.0,1207.0,23.0,34.0,21.17647,20.392157
115,65.0,47.0,1207.0,23.0,34.0,21.17647,21.17647
116,65.0,40.0,1296.0,27.0,34.0,20.392157,21.17647
117,65.0,40.0,1296.0,27.0,34.0,20.392157,20.392157
118,65.0,37.0,1295.25,27.0,34.0,20.392157,20.392157
119,65.0,37.0,1295.25,27.0,34.0,20.392157,20.784313
120,65.0,40.0,1302.25,27.0,34.0,20.392157,20.784313
121,65.0,40.0,1302.25,27.0,34.0,20.784313,20.784313
122,65.0,40.0,1302.25,27.0,34.0,20.784313,21.568628
123,66.0,42.0,1348.25,29.0,34.0,20.784313,21.568628
124,66.0,42.0,1348.25,29.0,34.0,20.784313,21.960785
125,66.0,42.0,1398.25,28.0,34.0,20.784313,21.960785
126,66.0,42.0,1398.25,28.0,34.0,20.784313,16.078432
127,66.0,26.0,1351.5,29.0,34.0,20.784313,16.078432
128,66.0,26.0,1351.5,29.0,34.0,18.431372,16.078432
129,67.0,19.0,1250.75,28.0,34.0,16.470589,16.078432
130,67.0,19.0,1133.5,25.0,35.0,16.470589,16.078432
131,67.0,28.0,734.25,22.0,35.0,16.470589,16.078432
132,68.0,28.0,729.5,18.0,35.0,16.470589,16.078432
133,68.0,29.0,721.75,13.0,35.0,16.470589,16.078432
134,68.0,42.0,734.25,13.0,35.0,16.470589,16.078432
135,68.0,42.0,734.25,6.0,35.0,18.431372,16.078432
136,68.0,46.0,764.0,3.0,35.0,18.431372,16.078432
137,68.0,39.0,791.25,0.0,35.0,18.431372,16.078432
138,68.0,47.0,791.25,0.0,35.0,18.431372,16.078432
139,68.0,47.0,728.75,0.0,35.0,18.431372,16.078432
140,69.0,41.0,792.0,0.0,35.0,18.431372,16.078432
141,69.0,50.0,599.0,0.0,35.0,18.431372,16.078432
142,70.0,50.0,599.0,0.0,35.0,18.431372,16.078432
143,70.0,68.0,928.0,6.0,35.0,21.960785,16.078432
144,70.0,35.0,908.5,12.0,35.0,20.0,16.078432
145,70.0,35.0,908.5,12.0,35.0,20.0,27.058823
146,70.0,69.0,1322.5,15.0,35.0,23.921568,27.058823
147,70.0,69.0,1322.5,15.0,35.0,23.921568,25.09804
148,70.0,26.0,1620.25,23.0,35.0,18.431372,25.09804
149,70.0,64.0,1300.75,25.0,35.0,22.745098,25.09804
150,70.0,64.0,1300.75,25.0,35.0,22.745098,19.607843
151,71.0,43.0,1317.75,28.0,35.0,20.784313,19.607843
152,71.0,43.0,1317.75,28.0,35.0,20.784313,20.784313
153,71.0,28.0,1341.25,28.0,35.0,18.431372,20.784313
154,71.0,28.0,1341.25,28.0,35.0,18.431372,20.0
155,71.0,36.0,1307.0,27.0,35.0,18.431372,20.0
156,71.0,36.0,1307.0,27.0,35.0,20.392157,20.0
157,71.0,36.0,1307.0,27.0,35.0,20.392157,21.17647
158,72.0,27.0,1321.0,27.0,35.0,18.82353,21.17647
159,72.0,27.0,1321.0,27.0,35.0,18.82353,20.784313
