Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Intake Air Temperature [C],Throttle Position [%],Accelerator Pedal Position [%]
0,89.0,101.0,0.0,0.0,46.0,17.647058,16.078432
1,89.0,20.0,0.0,0.0,46.0,17.647058,16.078432
2,89.0,20.0,1707.75,0.0,46.0,17.647058,16.078432
3,90.0,21.0,1342.75,0.0,46.0,17.647058,16.078432
4,89.0,23.0,1113.25,0.0,46.0,17.647058,16.078432
5,89.0,30.0,731.25,0.0,47.0,16.862745,16.078432
6,89.0,30.0,688.25,0.0,47.0,16.862745,16.078432
7,89.0,30.0,688.25,0.0,47.0,16.862745,23.921568
8,90.0,37.0,725.75,0.0,47.0,18.82353,23.921568
9,90.0,37.0,725.75,0.0,47.0,18.82353,16.078432
10,90.0,42.0,607.0,0.0,48.0,16.862745,16.078432
11,90.0,35.0,650.75,0.0,48.0,16.862745,16.078432
12,90.0,39.0,700.0,0.0,48.0,17.647058,16.078432
13,90.0,32.0,641.25,0.0,48.0,19.215687,16.078432
14,89.0,41.0,554.5,0.0,48.0,17.647058,16.078432
15,89.0,48.0,868.75,4.0,48.0,19.607843,16.078432
16,89.0,48.0,868.75,4.0,48.0,19.607843,23.921568
17,89.0,39.0,1524.0,8.0,47.0,20.784313,23.921568
18,89.0,39.0,1524.0,8.0,47.0,20.784313,16.078432
19,89.0,30.0,874.0,13.0,46.0,16.862745,16.078432
20,89.0,27.0,851.5,14.0,47.0,16.862745,16.078432
21,89.0,27.0,851.5,14.0,47.0,16.862745,19.607843
22,89.0,34.0,818.75,11.0,48.0,17.647058,19.607843
23,89.0,34.0,818.75,11.0,48.0,17.647058,16.078432
24,89.0,28.0,725.75,11.0,48.0,17.647058,16.078432
25,89.0,28.0,725.75,11.0,48.0,16.862745,16.078432
26,89.0,29.0,762.5,8.0,48.0,16.862745,16.078432
27,89.0,29.0,762.5,8.0,48.0,16.862745,24.313726
28,88.0,29.0,762.5,8.0,48.0,16.862745,24.313726
29,88.0,75.0,697.5,8.0,48.0,21.568628,24.313726
30,88.0,75.0,697.5,8.0,48.0,21.568628,23.921568
31,89.0,46.0,1145.25,15.0,47.0,21.568628,23.921568
32,89.0,46.0,1145.25,15.0,47.0,20.784313,23.921568
33,89.0,42.0,1427.25,18.0,46.0,21.17647,23.921568
34,89.0,42.0,1427.25,18.0,46.0,21.17647,23.137255
35,88.0,42.0,1427.25,18.0,46.0,21.17647,23.137255
36,88.0,23.0,1552.25,22.0,46.0,17.647058,23.137255
37,88.0,23.0,1552.25,22.0,46.0,17.647058,22.745098
38,88.0,46.0,1129.5,22.0,46.0,17.647058,22.745098
39,88.0,46.0,1129.5,22.0,46.0,20.392157,22.745098
40,88.0,46.0,1129.5,22.0,46.0,20.392157,16.078432
41,88.0,24.0,1161.5,26.0,46.0,17.647058,16.078432
42,88.0,24.0,1161.5,26.0,46.0,17.647058,23.921568
43,88.0,62.0,1202.25,24.0,46.0,22.352942,23.921568
44,88.0,62.0,1202.25,24.0,46.0,22.352942,25.09804
45,88.0,51.0,1410.0,26.0,46.0,22.352942,25.09804
46,88.0,51.0,1410.0,26.0,46.0,21.568628,25.09804
47,88.0,51.0,1410.0,26.0,46.0,21.568628,22.745098
48,88.0,35.0,1514.75,31.0,46.0,20.392157,22.745098
49,88.0,35.0,1514.75,31.0,46.0,20.392157,21.17647
50,88.0,22.0,1531.25,31.0,46.0,18.82353,21.17647
51,88.0,22.0,1531.25,31.0,46.0,18.82353,19.607843
52,88.0,24.0,1452.25,31.0,46.0,18.82353,19.607843
53,88.0,24.0,1452.25,31.0,46.0,18.431372,19.607843
54,88.0,24.0,1401.5,30.0,46.0,18.039215,19.607843
55,88.0,22.0,1342.75,29.0,46.0,17.254902,19.607843
56,88.0,22.0,1342.75,29.0,46.0,17.254902,16.078432
57,88.0,24.0,1342.75,29.0,46.0,17.254902,16.078432
58,88.0,24.0,1233.5,27.0,47.0,17.647058,16.078432
59,88.0,27.0,1045.25,25.0,48.0,17.254902,16.078432
60,87.0,28.0,743.75,20.0,48.0,16.862745,16.078432
61,87.0,39.0,561.5,13.0,48.0,16.862745,16.078432
62,87.0,39.0,561.5,13.0,48.0,16.862745,26.666666
63,87.0,77.0,713.25,14.0,48.0,21.960785,26.666666
64,87.0,77.0,713.25,14.0,48.0,21.960785,26.274509
65,88.0,63.0,998.25,17.0,47.0,20.784313,26.274509
66,88.0,63.0,998.25,17.0,47.0,20.784313,16.078432
67,88.0,24.0,1008.5,23.0,46.0,16.862745,16.078432
68,88.0,27.0,838.25,19.0,47.0,16.862745,16.078432
69,88.0,35.0,828.75,17.0,48.0,18.431372,16.078432
70,88.0,35.0,828.75,17.0,48.0,18.431372,22.745098
71,88.0,54.0,945.25,19.0,48.0,20.0,22.745098
72,88.0,54.0,945.25,19.0,48.0,20.0,21.568628
73,88.0,31.0,1058.5,23.0,47.0,20.0,21.568628
74,88.0,31.0,1058.5,23.0,47.0,18.431372,21.568628
75,88.0,31.0,1058.5,23.0,47.0,18.431372,20.784313
76,89.0,38.0,1082.75,22.0,48.0,20.0,20.784313
77,89.0,38.0,1082.75,22.0,48.0,20.0,22.745098
78,88.0,38.0,1082.75,22.0,48.0,20.0,22.745098
79,88.0,41.0,1185.0,24.0,47.0,20.392157,22.745098
80,88.0,39.0,1292.75,26.0,47.0,20.392157,22.745098
81,88.0,39.0,1398.25,28.0,46.0,20.784313,22.745098
82,88.0,39.0,1398.25,28.0,46.0,20.784313,20.784313
83,88.0,21.0,1394.5,30.0,46.0,18.82353,20.784313
84,88.0,21.0,1394.5,30.0,46.0,18.82353,21.568628
85,88.0,33.0,1438.25,30.0,46.0,18.82353,21.568628
86,88.0,33.0,1438.25,30.0,47.0,19.607843,21.568628
87,88.0,31.0,1475.75,31.0,47.0,20.0,21.568628
88,88.0,31.0,1475.75,31.0,47.0,20.0,21.17647
89,88.0,29.0,1508.5,31.0,47.0,19.215687,21.17647
90,88.0,28.0,1508.5,31.0,47.0,19.215687,21.17647
91,88.0,28.0,1516.25,31.0,47.0,19.607843,21.17647
92,88.0,28.0,1516.25,31.0,47.0,19.607843,20.784313
93,88.0,28.0,1538.25,32.0,47.0,19.607843,20.784313
94,88.0,28.0,1538.25,32.0,47.0,19.607843,16.078432
95,87.0,22.0,1287.5,30.0,47.0,17.254902,16.078432
96,87.0,22.0,1287.5,30.0,47.0,17.254902,21.17647
97,87.0,45.0,1261.5,25.0,48.0,21.17647,21.17647
98,87.0,45.0,1261.5,25.0,48.0,21.17647,23.137255
99,87.0,41.0,1400.75,29.0,47.0,20.784313,23.137255
100,87.0,41.0,1400.75,29.0,47.0,20.784313,21.960785
101,87.0,33.0,1489.75,31.0,46.0,17.647058,21.960785
102,87.0,33.0,1489.75,31.0,46.0,17.647058,20.0
103,87.0,26.0,1462.5,31.0,47.0,19.215687,20.0
104,87.0,26.0,1462.5,31.0,47.0,19.215687,22.352942
105,87.0,38.0,1514.0,30.0,47.0,20.784313,22.352942
106,87.0,38.0,1514.0,30.0,47.0,20.784313,21.960785
107,87.0,34.0,1603.75,32.0,46.0,20.392157,21.960785
108,87.0,34.0,1603.75,32.0,46.0,20.392157,22.352942
109,87.0,38.0,1682.0,34.0,46.0,21.17647,22.352942
110,87.0,38.0,1682.0,34.0,46.0,21.17647,22.745098
111,87.0,33.0,1769.5,36.0,46.0,21.17647,22.745098
112,87.0,33.0,1769.5,36.0,46.0,20.392157,22.745098
113,87.0,33.0,1769.5,36.0,46.0,20.392157,22.352942
114,87.0,37.0,1842.75,37.0,46.0,21.568628,22.352942
115,87.0,37.0,1842.75,37.0,46.0,21.568628,21.960785
116,87.0,34.0,1908.5,40.0,46.0,21.568628,21.960785
117,87.0,34.0,1908.5,40.0,46.0,21.568628,22.352942
118,87.0,20.0,1927.25,40.0,46.0,21.568628,22.352942
119,87.0,20.0,1927.25,40.0,46.0,18.431372,22.352942
120,87.0,20.0,1927.25,40.0,46.0,18.431372,16.078432
121,86.0,28.0,1873.25,40.0,46.0,20.0,16.078432
122,86.0,19.0,1809.25,39.0,46.0,18.039215,16.078432
123,86.0,19.0,1809.25,39.0,46.0,18.039215,20.784313
124,86.0,21.0,1755.25,39.0,46.0,18.039215,20.784313
125,86.0,21.0,1755.25,37.0,46.0,18.039215,20.784313
126,86.0,21.0,1755.25,37.0,46.0,18.039215,16.078432
127,86.0,22.0,1569.5,36.0,47.0,18.431372,16.078432
128,86.0,42.0,1385.0,30.0,47.0,22.352942,16.078432
129,86.0,42.0,1385.0,30.0,47.0,22.352942,24.705883
130,86.0,50.0,1385.0,30.0,47.0,22.352942,24.705883
131,86.0,50.0,1525.0,30.0,46.0,22.352942,24.705883
132,86.0,50.0,1525.0,30.0,46.0,22.352942,21.17647
133,86.0,20.0,1607.75,32.0,46.0,19.607843,21.17647
134,86.0,20.0,1607.75,32.0,46.0,19.607843,20.0
135,86.0,23.0,1565.5,33.0,46.0,18.431372,20.0
136,86.0,23.0,1565.5,33.0,46.0,18.431372,19.607843
137,86.0,20.0,1565.5,33.0,46.0,18.431372,19.607843
138,86.0,20.0,1507.75,33.0,47.0,17.647058,19.607843
139,86.0,20.0,1507.75,33.0,47.0,17.647058,19.215687
140,86.0,25.0,1389.75,31.0,47.0,18.039215,19.215687
141,86.0,25.0,1389.75,31.0,47.0,18.039215,18.82353
142,86.0,27.0,1264.75,27.0,48.0,17.647058,18.82353
143,86.0,27.0,1264.75,27.0,48.0,17.647058,16.078432
144,86.0,22.0,1177.25,26.0,48.0,16.862745,16.078432
145,86.0,29.0,1050.0,23.0,48.0,18.039215,16.078432
146,86.0,23.0,983.5,21.0,48.0,16.862745,16.078432
147,86.0,26.0,926.5,19.0,48.0,16.862745,16.078432
148,86.0,25.0,889.75,13.0,48.0,16.862745,16.078432
149,86.0,26.0,880.25,7.0,48.0,16.862745,16.078432
150,86.0,26.0,888.25,3.0,49.0,16.862745,16.078432
151,86.0,27.0,833.5,3.0,49.0,16.862745,16.078432
152,86.0,27.0,833.5,3.0,49.0,16.862745,27.058823
153,86.0,29.0,911.5,0.0,49.0,16.862745,27.058823
154,86.0,29.0,911.5,0.0,49.0,16.862745,16.078432
155,87.0,29.0,911.5,0.0,49.0,16.862745,16.078432
156,87.0,25.0,914.75,0.0,49.0,16.862745,16.078432
157,87.0,25.0,854.5,0.0,49.0,16.862745,16.078432
158,87.0,25.0,854.5,0.0,49.0,16.470589,16.078432
159,87.0,25.0,753.75,0.0,49.0,16.470589,16.078432
160,87.0,28.0,713.25,0.0,49.0,16.078432,16.078432
161,87.0,28.0,776.5,0.0,49.0,16.078432,16.078432
162,87.0,28.0,776.5,0.0,49.0,16.470589,16.078432
163,87.0,41.0,656.25,0.0,50.0,17.647058,16.078432
164,87.0,40.0,861.5,0.0,49.0,16.078432,16.078432
165,88.0,32.0,742.0,0.0,49.0,16.078432,16.078432
166,88.0,32.0,742.0,0.0,49.0,18.431372,16.078432
167,88.0,32.0,742.0,0.0,49.0,18.431372,26.274509
168,88.0,42.0,1600.0,8.0,49.0,17.647058,26.274509
169,88.0,42.0,1600.0,8.0,49.0,17.647058,27.450981
170,88.0,71.0,1198.25,13.0,48.0,23.529411,27.450981
171,88.0,55.0,1815.5,24.0,48.0,23.529411,27.450981
172,88.0,55.0,1815.5,24.0,47.0,23.529411,27.450981
173,88.0,55.0,1815.5,24.0,47.0,23.529411,28.627451
174,88.0,85.0,1463.25,26.0,46.0,27.843138,28.627451
175,88.0,85.0,1463.25,26.0,46.0,27.843138,24.705883
176,88.0,44.0,1770.25,34.0,46.0,22.352942,24.705883
177,88.0,44.0,1770.25,34.0,46.0,22.352942,21.960785
178,88.0,37.0,1862.5,37.0,46.0,22.352942,21.960785
179,88.0,37.0,1862.5,37.0,46.0,21.17647,21.960785
180,88.0,37.0,1862.5,37.0,46.0,21.17647,22.352942
181,88.0,36.0,1933.5,39.0,46.0,21.568628,22.352942
182,88.0,36.0,1933.5,39.0,46.0,21.568628,16.078432
183,88.0,71.0,1477.25,42.0,46.0,25.09804,16.078432
184,88.0,71.0,1477.25,42.0,46.0,25.09804,25.882353
185,87.0,59.0,1614.0,42.0,46.0,25.09804,25.882353
186,87.0,59.0,1614.0,43.0,46.0,21.960785,25.882353
187,87.0,59.0,1614.0,43.0,46.0,21.960785,18.039215
188,87.0,24.0,1619.5,45.0,46.0,18.82353,18.039215
189,87.0,24.0,1619.5,45.0,46.0,18.82353,20.0
190,87.0,24.0,1558.5,44.0,46.0,18.82353,20.0
191,86.0,23.0,1558.5,44.0,46.0,18.82353,20.0
192,86.0,23.0,1523.25,43.0,47.0,18.82353,20.0
193,86.0,23.0,1523.25,43.0,47.0,18.82353,19.607843
194,86.0,24.0,1495.25,42.0,47.0,18.431372,19.607843
195,86.0,24.0,1495.25,42.0,47.0,18.431372,16.078432
196,86.0,23.0,1400.0,41.0,48.0,18.039215,16.078432
197,86.0,23.0,1400.0,41.0,48.0,18.039215,20.392157
198,86.0,27.0,1365.5,38.0,48.0,18.82353,20.392157
199,86.0,28.0,1350.0,38.0,48.0,18.82353,20.392157
200,86.0,27.0,1340.5,37.0,48.0,18.82353,20.392157
201,86.0,27.0,1340.5,37.0,48.0,18.82353,20.0
202,86.0,26.0,1314.75,38.0,48.0,18.82353,20.0
203,86.0,26.0,1314.75,38.0,48.0,18.82353,16.078432
204,86.0,22.0,1246.75,37.0,48.0,16.862745,16.078432
205,86.0,25.0,1136.5,34.0,48.0,17.647058,16.078432
206,86.0,35.0,939.0,28.0,48.0,18.82353,16.078432
207,86.0,35.0,939.0,28.0,48.0,18.82353,23.921568
208,86.0,101.0,1001.5,27.0,48.0,37.64706,23.921568
209,86.0,101.0,1001.5,27.0,48.0,37.64706,42.745098
210,86.0,99.0,1214.75,33.0,46.0,54.901962,42.745098
211,86.0,99.0,1214.75,33.0,46.0,54.901962,40.0
212,86.0,100.0,1446.0,39.0,46.0,45.882355,40.0
213,86.0,100.0,1446.0,39.0,46.0,45.882355,32.156864
214,87.0,38.0,1629.5,45.0,45.0,24.705883,32.156864
215,87.0,38.0,1629.5,45.0,45.0,24.705883,24.313726
216,87.0,54.0,1685.75,47.0,45.0,23.529411,24.313726
217,87.0,54.0,1685.75,47.0,45.0,23.529411,23.529411
218,88.0,54.0,1685.75,47.0,45.0,23.529411,23.529411
219,88.0,53.0,1753.75,47.0,45.0,23.137255,23.529411
220,88.0,53.0,1753.75,47.0,45.0,23.137255,22.352942
221,88.0,22.0,1750.0,51.0,45.0,23.137255,22.352942
222,88.0,22.0,1750.0,51.0,45.0,20.0,22.352942
223,88.0,22.0,1750.0,51.0,45.0,20.0,20.392157
224,88.0,31.0,1703.75,49.0,45.0,20.392157,20.392157
225,88.0,31.0,1703.75,49.0,45.0,20.392157,19.607843
226,87.0,31.0,1703.75,49.0,45.0,20.392157,19.607843
227,87.0,23.0,1664.0,48.0,45.0,18.82353,19.607843
228,87.0,23.0,1664.0,48.0,45.0,18.82353,20.784313
229,87.0,36.0,1630.25,46.0,46.0,18.82353,20.784313
230,87.0,36.0,1630.25,46.0,46.0,21.17647,20.784313
231,86.0,24.0,1578.75,47.0,46.0,18.82353,20.784313
232,86.0,24.0,1578.75,47.0,46.0,18.82353,19.607843
233,86.0,34.0,1529.5,44.0,46.0,20.392157,19.607843
234,86.0,26.0,1488.25,43.0,46.0,20.392157,19.607843
235,86.0,26.0,1488.25,43.0,46.0,18.82353,19.607843
