Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Intake Air Temperature [C],Throttle Position [%],Accelerator Pedal Position [%]
0,52.0,101.0,0.0,0.0,38.0,17.647058,16.078432
1,52.0,88.0,264.75,0.0,38.0,18.431372,16.078432
2,52.0,29.0,1344.5,0.0,39.0,19.607843,16.078432
3,52.0,29.0,1259.25,0.0,40.0,19.607843,16.078432
4,51.0,35.0,1053.75,0.0,41.0,19.607843,16.078432
5,51.0,47.0,784.25,0.0,41.0,20.0,16.078432
6,52.0,47.0,784.25,0.0,41.0,20.0,16.078432
7,52.0,46.0,897.5,0.0,41.0,20.0,16.078432
8,52.0,55.0,728.0,0.0,42.0,20.0,16.078432
9,53.0,51.0,838.25,0.0,42.0,20.392157,16.078432
10,53.0,46.0,866.25,4.0,42.0,20.0,16.078432
11,54.0,47.0,861.5,5.0,42.0,20.0,16.078432
12,55.0,48.0,852.25,4.0,43.0,19.607843,16.078432
13,55.0,45.0,869.5,6.0,43.0,19.607843,16.078432
14,55.0,45.0,870.25,8.0,43.0,19.607843,16.078432
15,55.0,41.0,871.75,8.0,43.0,19.215687,16.078432
16,56.0,41.0,865.5,6.0,43.0,19.215687,16.078432
17,56.0,47.0,669.5,5.0,43.0,20.784313,16.078432
18,57.0,46.0,778.0,6.0,43.0,19.215687,16.078432
19,57.0,46.0,778.0,6.0,43.0,19.215687,20.0
20,58.0,54.0,1034.25,7.0,43.0,20.784313,20.0
21,58.0,54.0,1034.25,7.0,43.0,20.784313,22.352942
22,58.0,42.0,1534.25,10.0,43.0,21.568628,22.352942
23,58.0,42.0,1534.25,10.0,43.0,21.568628,20.392157
24,58.0,34.0,1626.5,13.0,43.0,21.568628,20.392157
25,58.0,34.0,1626.5,13.0,43.0,20.784313,20.392157
26,58.0,34.0,1626.5,13.0,43.0,20.784313,16.078432
27,59.0,26.0,1453.75,14.0,43.0,19.215687,16.078432
28,60.0,26.0,1453.75,14.0,43.0,19.215687,16.078432
29,60.0,34.0,1015.5,10.0,43.0,19.215687,16.078432
30,60.0,34.0,1015.5,10.0,43.0,19.215687,20.0
31,60.0,46.0,1093.75,8.0,43.0,19.215687,20.0
32,60.0,46.0,1093.75,8.0,43.0,20.784313,20.0
33,60.0,46.0,1093.75,8.0,43.0,20.784313,20.392157
34,60.0,36.0,1447.5,10.0,43.0,20.392157,20.392157
35,61.0,34.0,1430.25,11.0,43.0,19.215687,20.392157
36,61.0,34.0,1430.25,11.0,43.0,19.215687,19.607843
37,61.0,34.0,1171.0,9.0,43.0,19.215687,19.607843
38,61.0,34.0,1171.0,9.0,43.0,19.215687,16.078432
39,61.0,33.0,1046.75,8.0,43.0,19.215687,16.078432
40,62.0,38.0,946.0,9.0,43.0,19.215687,16.078432
41,62.0,42.0,845.25,8.0,43.0,19.215687,16.078432
42,63.0,42.0,885.0,6.0,43.0,19.215687,16.078432
43,63.0,42.0,885.0,6.0,43.0,19.215687,21.568628
44,63.0,49.0,1493.75,8.0,43.0,21.960785,21.568628
45,63.0,49.0,1493.75,8.0,43.0,21.960785,21.960785
46,63.0,26.0,1408.5,13.0,43.0,19.215687,21.960785
47,64.0,61.0,1003.0,13.0,44.0,19.215687,21.960785
48,64.0,61.0,1003.0,13.0,44.0,21.17647,21.960785
49,64.0,61.0,1003.0,13.0,44.0,21.17647,16.078432
50,65.0,33.0,1129.5,15.0,43.0,19.215687,16.078432
51,65.0,35.0,980.25,15.0,43.0,19.215687,16.078432
52,66.0,37.0,948.25,14.0,43.0,19.215687,16.078432
53,66.0,37.0,948.25,14.0,44.0,19.215687,16.078432
54,66.0,38.0,919.5,13.0,44.0,19.215687,16.078432
55,66.0,64.0,878.75,12.0,44.0,21.960785,16.078432
56,66.0,64.0,878.75,12.0,44.0,21.960785,21.568628
57,66.0,51.0,878.75,12.0,44.0,21.960785,21.568628
58,66.0,51.0,1237.5,14.0,44.0,21.17647,21.568628
59,66.0,51.0,1237.5,14.0,44.0,21.17647,16.078432
60,67.0,29.0,1253.75,18.0,44.0,19.215687,16.078432
61,67.0,30.0,1191.25,17.0,44.0,19.215687,16.078432
62,68.0,30.0,1191.25,17.0,44.0,19.215687,16.078432
63,68.0,39.0,950.75,16.0,44.0,19.215687,16.078432
64,68.0,38.0,924.0,13.0,44.0,19.215687,16.078432
65,68.0,54.0,684.25,9.0,44.0,19.215687,16.078432
66,69.0,54.0,684.25,9.0,44.0,19.215687,16.078432
67,69.0,46.0,791.25,10.0,44.0,19.215687,16.078432
68,70.0,47.0,764.0,10.0,44.0,19.215687,16.078432
69,70.0,42.0,873.25,12.0,44.0,20.784313,16.078432
70,70.0,42.0,873.25,12.0,44.0,20.784313,18.82353
71,70.0,35.0,1271.0,16.0,44.0,20.0,18.82353
72,70.0,35.0,1271.0,16.0,44.0,20.0,16.078432
73,70.0,61.0,999.0,19.0,44.0,20.0,16.078432
74,70.0,61.0,999.0,19.0,44.0,21.960785,16.078432
75,70.0,30.0,1308.5,26.0,44.0,19.215687,16.078432
76,71.0,27.0,1399.0,28.0,44.0,19.215687,16.078432
77,71.0,27.0,1399.0,28.0,44.0,19.215687,18.431372
78,71.0,27.0,1501.5,32.0,44.0,19.215687,18.431372
79,71.0,27.0,1501.5,32.0,44.0,19.215687,20.0
80,71.0,30.0,1617.0,33.0,44.0,20.0,20.0
81,71.0,30.0,1617.0,33.0,44.0,20.0,19.607843
82,72.0,25.0,1723.25,35.0,44.0,19.607843,19.607843
83,72.0,25.0,1723.25,35.0,44.0,19.607843,19.215687
84,72.0,25.0,1719.5,37.0,44.0,19.215687,19.215687
85,72.0,25.0,1719.5,37.0,44.0,19.215687,16.078432
86,73.0,25.0,1635.75,35.0,44.0,19.215687,16.078432
87,73.0,26.0,1513.25,33.0,44.0,19.215687,16.078432
88,73.0,27.0,1356.25,30.0,44.0,19.215687,16.078432
89,73.0,27.0,1356.25,30.0,44.0,19.215687,23.137255
90,73.0,62.0,1425.75,28.0,44.0,19.215687,23.137255
91,73.0,62.0,1425.75,28.0,44.0,23.529411,23.137255
92,73.0,26.0,1550.0,33.0,44.0,19.215687,23.137255
93,73.0,26.0,1550.0,33.0,44.0,19.215687,20.392157
94,73.0,35.0,1535.75,32.0,44.0,20.784313,20.392157
95,73.0,35.0,1535.75,32.0,44.0,20.784313,19.215687
96,74.0,26.0,1514.75,32.0,44.0,20.784313,19.215687
97,74.0,26.0,1514.75,31.0,44.0,19.215687,19.215687
98,74.0,26.0,1514.75,31.0,44.0,19.215687,16.078432
99,75.0,26.0,1426.5,31.0,44.0,19.215687,16.078432
100,75.0,28.0,1294.5,29.0,44.0,19.215687,16.078432
101,75.0,35.0,1010.75,24.0,44.0,19.215687,16.078432
102,75.0,35.0,1010.75,24.0,44.0,19.215687,19.607843
103,76.0,50.0,967.75,20.0,44.0,20.392157,19.607843
104,76.0,50.0,967.75,20.0,44.0,20.392157,23.529411
105,76.0,69.0,1162.5,22.0,44.0,23.529411,23.529411
106,76.0,57.0,1416.25,29.0,44.0,22.745098,23.529411
107,76.0,57.0,1416.25,29.0,44.0,22.745098,21.960785
108,77.0,28.0,1539.0,31.0,44.0,22.745098,21.960785
109,77.0,28.0,1539.0,31.0,44.0,19.215687,21.960785
110,77.0,28.0,1539.0,31.0,44.0,19.215687,16.078432
111,77.0,31.0,1489.75,32.0,44.0,20.392157,16.078432
112,77.0,31.0,1489.75,32.0,44.0,20.392157,19.607843
113,78.0,31.0,1489.75,32.0,44.0,20.392157,19.607843
114,78.0,32.0,1465.5,30.0,44.0,20.0,19.607843
115,78.0,32.0,1465.5,30.0,44.0,20.0,20.0
116,78.0,38.0,1494.5,30.0,44.0,20.0,20.0
117,78.0,38.0,1494.5,30.0,44.0,20.784313,20.0
118,78.0,38.0,1494.5,30.0,44.0,20.784313,20.784313
119,78.0,36.0,1503.75,31.0,44.0,19.607843,20.784313
120,78.0,36.0,1503.75,31.0,44.0,19.607843,16.078432
121,78.0,32.0,1462.5,31.0,44.0,20.0,16.078432
122,79.0,32.0,1432.75,31.0,44.0,20.0,16.078432
123,79.0,32.0,1432.75,30.0,44.0,20.0,16.078432
124,79.0,32.0,1432.75,30.0,44.0,20.0,19.215687
125,79.0,28.0,1361.5,29.0,44.0,19.215687,19.215687
126,79.0,28.0,1361.5,29.0,44.0,19.215687,16.078432
127,80.0,33.0,1022.5,27.0,44.0,19.215687,16.078432
128,80.0,39.0,1022.5,27.0,44.0,19.215687,16.078432
129,80.0,39.0,925.0,26.0,44.0,19.215687,16.078432
130,80.0,39.0,898.25,22.0,44.0,19.215687,16.078432
131,80.0,40.0,902.25,16.0,44.0,19.215687,16.078432
132,80.0,39.0,898.25,9.0,44.0,19.215687,16.078432
133,81.0,39.0,895.25,4.0,44.0,19.215687,16.078432
134,81.0,40.0,892.75,3.0,44.0,19.215687,16.078432
135,81.0,40.0,897.5,0.0,44.0,19.215687,16.078432
136,81.0,44.0,781.25,0.0,44.0,19.215687,16.078432
137,81.0,44.0,781.25,0.0,44.0,22.745098,16.078432
138,82.0,76.0,801.5,3.0,44.0,23.921568,16.078432
139,82.0,76.0,801.5,3.0,44.0,23.921568,23.137255
140,82.0,27.0,1384.25,10.0,44.0,19.215687,23.137255
141,82.0,27.0,1384.25,10.0,44.0,19.215687,25.490196
142,82.0,72.0,1204.5,13.0,44.0,19.215687,25.490196
143,82.0,72.0,1204.5,13.0,44.0,21.960785,25.490196
144,82.0,72.0,1204.5,13.0,44.0,21.960785,24.705883
145,83.0,38.0,1399.0,19.0,44.0,19.215687,24.705883
146,83.0,38.0,1399.0,19.0,44.0,19.215687,26.274509
147,83.0,82.0,1046.75,21.0,44.0,22.745098,26.274509
148,83.0,82.0,1046.75,21.0,44.0,22.745098,23.529411
149,83.0,66.0,1046.75,21.0,44.0,22.745098,23.529411
150,83.0,66.0,1117.0,22.0,44.0,19.215687,23.529411
151,83.0,66.0,1117.0,22.0,44.0,19.215687,23.137255
152,85.0,61.0,1214.75,26.0,44.0,22.352942,23.137255
153,85.0,61.0,1214.75,26.0,44.0,22.352942,22.352942
154,85.0,53.0,1345.25,27.0,44.0,21.960785,22.352942
155,85.0,53.0,1345.25,27.0,44.0,21.960785,21.568628
156,85.0,29.0,1373.25,30.0,44.0,21.960785,21.568628
157,85.0,29.0,1373.25,30.0,44.0,21.960785,22.352942
158,85.0,49.0,1510.0,30.0,44.0,22.352942,22.352942
159,86.0,27.0,1562.5,31.0,44.0,19.215687,22.352942
160,86.0,27.0,1562.5,31.0,44.0,19.215687,22.745098
161,86.0,27.0,1542.0,33.0,44.0,19.215687,22.745098
162,86.0,27.0,1542.0,33.0,44.0,19.215687,19.607843
163,86.0,33.0,1513.25,32.0,44.0,19.215687,19.607843
164,86.0,33.0,1513.25,32.0,44.0,20.0,19.607843
165,86.0,33.0,1513.25,32.0,44.0,20.0,20.0
166,87.0,36.0,1468.75,31.0,44.0,20.784313,20.0
167,87.0,36.0,1468.75,31.0,44.0,20.784313,20.784313
168,87.0,37.0,1478.0,32.0,44.0,20.784313,20.784313
169,87.0,37.0,1478.0,32.0,44.0,20.784313,16.078432
170,88.0,57.0,1447.5,32.0,44.0,20.784313,16.078432
171,88.0,57.0,1447.5,31.0,44.0,23.137255,16.078432
172,88.0,27.0,1405.25,30.0,44.0,19.215687,16.078432
173,88.0,42.0,1302.25,29.0,44.0,20.784313,16.078432
174,88.0,42.0,1302.25,29.0,44.0,20.784313,20.392157
175,87.0,42.0,1302.25,29.0,44.0,20.784313,20.392157
176,87.0,40.0,1311.5,27.0,44.0,20.392157,20.392157
177,87.0,42.0,1340.5,28.0,44.0,20.784313,20.392157
178,87.0,42.0,1340.5,28.0,44.0,20.784313,22.352942
179,87.0,58.0,1395.25,28.0,44.0,22.745098,22.352942
180,87.0,58.0,1395.25,28.0,44.0,22.745098,22.745098
181,86.0,58.0,1395.25,28.0,44.0,22.745098,22.745098
182,86.0,49.0,1521.75,30.0,44.0,21.960785,22.745098
183,86.0,49.0,1521.75,30.0,44.0,21.960785,16.078432
184,86.0,26.0,1469.5,31.0,44.0,21.960785,16.078432
185,86.0,26.0,1469.5,31.0,44.0,19.215687,16.078432
186,86.0,26.0,1469.5,31.0,44.0,19.215687,20.0
187,86.0,35.0,1403.0,30.0,44.0,20.392157,20.0
188,86.0,36.0,1355.25,29.0,44.0,20.392157,20.0
189,86.0,36.0,1355.25,29.0,44.0,20.392157,20.392157
190,86.0,40.0,1349.0,28.0,44.0,20.392157,20.392157
191,86.0,40.0,1349.0,28.0,45.0,20.784313,20.392157
192,86.0,40.0,1349.0,28.0,45.0,20.784313,21.960785
193,86.0,50.0,1416.25,28.0,45.0,21.568628,21.960785
194,86.0,45.0,1460.0,30.0,44.0,21.568628,21.960785
195,86.0,45.0,1460.0,30.0,44.0,21.568628,21.17647
196,86.0,41.0,1460.0,30.0,44.0,21.568628,21.17647
197,86.0,41.0,1516.25,31.0,44.0,21.17647,21.17647
198,86.0,41.0,1516.25,31.0,44.0,21.17647,20.784313
199,86.0,38.0,1496.75,31.0,44.0,20.784313,20.784313
200,86.0,38.0,1496.75,31.0,44.0,20.784313,16.078432
201,86.0,32.0,1413.25,30.0,45.0,20.0,16.078432
202,86.0,32.0,1413.25,30.0,45.0,20.0,20.392157
203,86.0,51.0,1423.25,30.0,45.0,21.960785,20.392157
204,86.0,51.0,1423.25,30.0,45.0,21.960785,21.960785
205,87.0,44.0,1459.25,32.0,45.0,21.568628,21.960785
206,87.0,44.0,1459.25,32.0,45.0,21.568628,21.17647
207,87.0,45.0,1519.5,31.0,45.0,21.568628,21.17647
208,87.0,45.0,1519.5,31.0,45.0,21.568628,21.568628
209,87.0,43.0,1565.5,32.0,45.0,21.568628,21.568628
210,87.0,43.0,1565.5,32.0,45.0,21.568628,21.960785
211,87.0,43.0,1586.5,32.0,45.0,21.568628,21.960785
212,87.0,43.0,1586.5,32.0,45.0,21.568628,16.078432
213,87.0,28.0,1540.5,34.0,45.0,20.784313,16.078432
214,87.0,28.0,1540.5,34.0,45.0,20.784313,21.17647
215,87.0,39.0,1561.5,32.0,45.0,21.17647,21.17647
216,87.0,39.0,1561.5,32.0,45.0,21.17647,20.784313
217,87.0,38.0,1567.75,32.0,45.0,21.17647,20.784313
