Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Intake Air Temperature [C],Throttle Position [%],Accelerator Pedal Position [%]
0,87.0,101.0,0.0,0.0,55.0,17.647058,16.078432
1,87.0,22.0,1750.75,0.0,55.0,17.647058,16.078432
2,87.0,33.0,1182.0,0.0,55.0,19.607843,16.078432
3,86.0,33.0,1056.25,0.0,55.0,19.607843,16.078432
4,86.0,33.0,1056.25,0.0,55.0,19.215687,16.078432
5,85.0,40.0,808.5,0.0,56.0,18.82353,16.078432
6,85.0,40.0,808.5,0.0,56.0,18.82353,22.745098
7,85.0,50.0,620.25,0.0,56.0,18.82353,22.745098
8,85.0,50.0,620.25,0.0,56.0,18.82353,16.078432
9,85.0,50.0,692.75,4.0,56.0,18.82353,16.078432
10,85.0,50.0,692.75,4.0,56.0,18.82353,22.352942
11,86.0,50.0,1228.0,8.0,56.0,21.17647,22.352942
12,86.0,50.0,1228.0,8.0,56.0,21.17647,16.078432
13,86.0,34.0,871.0,12.0,56.0,20.392157,16.078432
14,86.0,34.0,871.0,12.0,56.0,20.392157,20.784313
15,86.0,37.0,941.25,12.0,56.0,20.392157,20.784313
16,86.0,37.0,941.25,12.0,56.0,18.82353,20.784313
17,86.0,37.0,941.25,12.0,56.0,18.82353,21.960785
18,87.0,57.0,1104.5,13.0,56.0,21.568628,21.960785
19,87.0,57.0,1104.5,13.0,56.0,21.568628,22.352942
20,87.0,49.0,1348.25,17.0,56.0,21.568628,22.352942
21,87.0,49.0,1348.25,17.0,56.0,21.568628,23.529411
22,88.0,80.0,978.0,19.0,56.0,21.568628,23.529411
23,88.0,80.0,978.0,19.0,56.0,23.137255,23.529411
24,88.0,80.0,978.0,19.0,56.0,23.137255,22.352942
25,88.0,52.0,1134.25,22.0,56.0,18.82353,22.352942
26,88.0,52.0,1134.25,22.0,56.0,18.82353,16.078432
27,89.0,34.0,978.75,23.0,56.0,18.82353,16.078432
28,89.0,35.0,957.75,19.0,56.0,18.82353,16.078432
29,90.0,36.0,924.0,10.0,56.0,18.82353,16.078432
30,90.0,53.0,815.5,6.0,56.0,18.82353,16.078432
31,90.0,40.0,852.25,6.0,56.0,18.82353,16.078432
32,90.0,40.0,852.25,5.0,56.0,18.82353,16.078432
33,90.0,40.0,852.25,5.0,56.0,18.82353,29.019608
34,90.0,36.0,1105.25,3.0,56.0,18.82353,29.019608
35,90.0,36.0,1105.25,3.0,56.0,18.82353,31.764706
36,89.0,49.0,1125.0,0.0,56.0,20.0,31.764706
37,89.0,49.0,1125.0,0.0,56.0,20.0,16.078432
38,89.0,52.0,1125.0,0.0,56.0,20.0,16.078432
39,89.0,52.0,696.0,0.0,56.0,18.82353,16.078432
40,89.0,52.0,696.0,0.0,56.0,18.82353,23.137255
41,89.0,58.0,1469.5,8.0,56.0,22.745098,23.137255
42,89.0,58.0,1469.5,8.0,56.0,22.745098,16.078432
43,89.0,92.0,914.75,13.0,56.0,28.235294,16.078432
44,89.0,92.0,914.75,13.0,56.0,28.235294,30.588236
45,88.0,79.0,914.75,13.0,56.0,28.235294,30.588236
46,88.0,79.0,1438.25,17.0,56.0,25.882353,30.588236
47,88.0,79.0,1438.25,17.0,56.0,25.882353,25.09804
48,88.0,45.0,1773.25,25.0,55.0,20.784313,25.09804
49,88.0,45.0,1773.25,25.0,55.0,20.784313,23.137255
50,88.0,25.0,1658.5,25.0,55.0,18.82353,23.137255
51,88.0,25.0,1658.5,25.0,55.0,18.82353,16.078432
52,87.0,25.0,1658.5,25.0,55.0,18.82353,16.078432
53,87.0,25.0,1432.0,22.0,56.0,18.82353,16.078432
54,87.0,34.0,1028.75,19.0,56.0,18.82353,16.078432
55,87.0,35.0,989.0,13.0,56.0,18.82353,16.078432
56,87.0,41.0,852.25,8.0,56.0,18.82353,16.078432
57,87.0,41.0,852.25,8.0,56.0,18.82353,23.529411
58,87.0,30.0,1308.5,8.0,56.0,18.82353,23.529411
59,87.0,30.0,1308.5,8.0,56.0,18.82353,29.803921
60,87.0,96.0,995.25,10.0,56.0,28.235294,29.803921
61,87.0,96.0,995.25,10.0,56.0,28.235294,25.09804
62,87.0,57.0,1513.25,19.0,56.0,18.82353,25.09804
63,87.0,57.0,1513.25,19.0,56.0,18.82353,27.843138
64,88.0,90.0,1157.0,21.0,56.0,25.882353,27.843138
65,88.0,90.0,1157.0,21.0,56.0,25.882353,23.137255
66,88.0,28.0,1306.25,26.0,55.0,19.607843,23.137255
67,88.0,28.0,1306.25,26.0,55.0,19.607843,21.960785
68,88.0,26.0,1340.5,29.0,55.0,18.039215,21.960785
69,88.0,26.0,1340.5,29.0,55.0,18.039215,16.078432
70,88.0,21.0,1249.0,27.0,56.0,16.470589,16.078432
71,88.0,30.0,630.25,24.0,56.0,16.078432,16.078432
72,88.0,29.0,668.75,17.0,56.0,16.078432,16.078432
73,88.0,45.0,779.5,5.0,57.0,16.078432,16.078432
74,88.0,45.0,779.5,5.0,57.0,18.82353,16.078432
75,89.0,41.0,828.75,3.0,56.0,18.82353,16.078432
76,89.0,39.0,857.75,0.0,56.0,18.82353,16.078432
77,89.0,39.0,878.0,0.0,56.0,18.82353,16.078432
78,89.0,38.0,884.25,0.0,56.0,18.82353,16.078432
79,89.0,36.0,882.0,0.0,56.0,18.431372,16.078432
80,89.0,37.0,876.5,0.0,56.0,18.431372,16.078432
81,89.0,37.0,876.5,0.0,57.0,18.431372,16.078432
82,89.0,37.0,863.25,0.0,57.0,18.431372,16.078432
83,89.0,36.0,852.25,0.0,57.0,18.431372,16.078432
84,89.0,36.0,846.0,0.0,57.0,18.431372,16.078432
85,89.0,37.0,841.25,0.0,57.0,18.431372,16.078432
86,89.0,36.0,843.75,0.0,57.0,18.431372,16.078432
87,89.0,36.0,857.0,0.0,57.0,18.431372,16.078432
88,89.0,27.0,815.5,0.0,57.0,18.431372,16.078432
89,89.0,27.0,815.5,0.0,57.0,16.078432,16.078432
90,88.0,25.0,728.75,0.0,57.0,16.078432,16.078432
91,88.0,26.0,682.75,0.0,57.0,15.686275,16.078432
92,89.0,26.0,682.75,0.0,57.0,15.686275,16.078432
93,89.0,26.0,641.25,0.0,58.0,15.686275,16.078432
94,88.0,44.0,786.5,0.0,58.0,18.82353,16.078432
95,88.0,42.0,821.0,0.0,57.0,18.82353,16.078432
96,88.0,38.0,862.5,0.0,57.0,18.82353,16.078432
97,88.0,39.0,879.5,0.0,57.0,18.82353,16.078432
98,88.0,36.0,885.75,0.0,57.0,18.431372,16.078432
99,89.0,36.0,885.75,0.0,57.0,18.431372,16.078432
100,89.0,36.0,880.25,0.0,57.0,18.431372,16.078432
101,89.0,36.0,865.5,0.0,57.0,18.431372,16.078432
102,89.0,35.0,851.5,0.0,57.0,18.431372,16.078432
103,89.0,39.0,784.25,0.0,57.0,18.431372,16.078432
104,89.0,40.0,777.25,0.0,57.0,18.82353,16.078432
105,89.0,40.0,841.25,0.0,57.0,18.82353,16.078432
106,89.0,39.0,861.5,0.0,57.0,18.82353,16.078432
107,89.0,40.0,847.5,0.0,57.0,18.82353,16.078432
108,89.0,41.0,834.25,0.0,57.0,18.82353,16.078432
109,89.0,40.0,853.75,0.0,57.0,18.82353,16.078432
110,89.0,27.0,677.25,0.0,57.0,18.82353,16.078432
111,89.0,27.0,677.25,0.0,57.0,16.470589,16.078432
