Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Intake Air Temperature [C],Throttle Position [%],Accelerator Pedal Position [%]
0,37.0,101.0,0.0,0.0,31.0,17.647058,16.078432
1,37.0,74.0,715.5,0.0,31.0,18.82353,16.078432
2,37.0,23.0,1532.75,0.0,31.0,18.82353,16.078432
3,36.0,24.0,1410.0,0.0,31.0,18.82353,16.078432
4,36.0,25.0,1318.75,0.0,31.0,18.82353,16.078432
5,36.0,26.0,1288.25,0.0,31.0,18.82353,16.078432
6,37.0,28.0,1285.75,0.0,32.0,18.82353,16.078432
7,37.0,28.0,1285.75,0.0,32.0,19.215687,16.078432
8,38.0,30.0,1293.75,0.0,32.0,19.607843,16.078432
9,38.0,38.0,1083.5,0.0,32.0,20.0,16.078432
10,38.0,38.0,1109.25,0.0,32.0,20.0,16.078432
11,38.0,38.0,1109.25,0.0,33.0,20.0,16.078432
12,39.0,36.0,977.25,5.0,33.0,19.215687,16.078432
13,40.0,32.0,1106.25,8.0,33.0,19.215687,16.078432
14,40.0,31.0,1106.25,8.0,33.0,19.215687,16.078432
15,40.0,31.0,1133.5,5.0,33.0,19.215687,16.078432
16,41.0,31.0,1146.75,9.0,33.0,19.215687,16.078432
17,41.0,30.0,1160.75,10.0,33.0,19.215687,16.078432
18,41.0,30.0,1160.75,10.0,33.0,19.215687,21.960785
19,42.0,30.0,1160.75,10.0,33.0,19.215687,21.960785
20,42.0,52.0,814.75,11.0,33.0,19.215687,21.960785
21,42.0,52.0,814.75,11.0,33.0,19.215687,19.607843
22,42.0,42.0,1066.25,15.0,33.0,20.392157,19.607843
23,42.0,42.0,1066.25,15.0,33.0,20.392157,21.568628
24,43.0,40.0,1296.75,17.0,33.0,20.392157,21.568628
25,43.0,40.0,1296.75,17.0,33.0,20.392157,16.078432
26,43.0,22.0,1440.5,19.0,33.0,18.431372,16.078432
27,43.0,22.0,1440.5,19.0,33.0,18.431372,23.921568
28,44.0,46.0,1161.5,21.0,33.0,18.431372,23.921568
29,44.0,46.0,1161.5,21.0,33.0,19.215687,23.921568
30,44.0,46.0,1161.5,21.0,33.0,19.215687,20.392157
31,44.0,35.0,1182.75,24.0,33.0,20.392157,20.392157
32,44.0,35.0,1182.75,24.0,33.0,20.392157,21.960785
