Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Intake Air Temperature [C],Throttle Position [%],Accelerator Pedal Position [%]
0,89.0,100.0,0.0,0.0,48.0,17.647058,16.078432
1,89.0,19.0,1467.0,0.0,48.0,18.431372,16.078432
2,90.0,19.0,1467.0,0.0,48.0,18.431372,16.078432
3,90.0,22.0,1235.0,0.0,49.0,17.254902,16.078432
4,89.0,26.0,922.5,0.0,50.0,16.862745,16.078432
5,88.0,28.0,668.75,0.0,50.0,16.470589,16.078432
6,88.0,28.0,650.75,0.0,50.0,16.078432,16.078432
7,88.0,27.0,655.25,0.0,50.0,16.078432,16.078432
8,88.0,28.0,646.0,0.0,51.0,16.078432,16.078432
9,88.0,28.0,650.0,0.0,51.0,16.078432,16.078432
10,88.0,26.0,657.75,0.0,51.0,16.078432,16.078432
11,88.0,26.0,667.75,0.0,51.0,16.078432,16.078432
12,88.0,26.0,666.25,0.0,51.0,16.078432,16.078432
13,88.0,26.0,660.75,0.0,51.0,16.078432,16.078432
14,88.0,26.0,660.75,0.0,51.0,15.686275,16.078432
15,88.0,26.0,649.0,0.0,51.0,15.686275,16.078432
16,89.0,26.0,649.0,0.0,51.0,15.686275,16.078432
17,89.0,26.0,645.25,0.0,51.0,15.686275,16.078432
18,89.0,26.0,657.75,0.0,51.0,15.686275,16.078432
19,89.0,25.0,653.75,0.0,51.0,15.686275,16.078432
20,89.0,25.0,654.5,0.0,51.0,15.686275,16.078432
21,89.0,26.0,664.75,0.0,51.0,15.686275,16.078432
22,89.0,25.0,663.25,0.0,51.0,15.686275,16.078432
23,89.0,26.0,655.25,0.0,52.0,15.686275,16.078432
24,89.0,26.0,654.5,0.0,52.0,15.686275,16.078432
25,90.0,25.0,652.25,0.0,52.0,15.686275,16.078432
26,90.0,25.0,657.0,0.0,52.0,15.686275,16.078432
27,90.0,25.0,653.0,0.0,52.0,15.686275,16.078432
28,90.0,26.0,655.25,0.0,52.0,15.686275,16.078432
29,90.0,25.0,655.25,0.0,52.0,15.686275,16.078432
30,90.0,25.0,653.75,0.0,52.0,15.686275,16.078432
31,91.0,25.0,653.75,0.0,52.0,15.686275,16.078432
32,91.0,25.0,656.25,0.0,52.0,15.686275,16.078432
33,91.0,26.0,657.75,0.0,52.0,15.686275,16.078432
34,91.0,26.0,656.25,0.0,52.0,15.686275,16.078432
35,91.0,25.0,654.5,0.0,52.0,15.686275,16.078432
36,91.0,25.0,652.25,0.0,52.0,15.686275,16.078432
37,91.0,26.0,662.5,0.0,52.0,15.686275,16.078432
38,91.0,24.0,656.25,0.0,53.0,15.686275,16.078432
39,91.0,26.0,655.25,0.0,53.0,15.686275,16.078432
40,91.0,25.0,653.0,0.0,53.0,15.686275,16.078432
41,91.0,24.0,657.75,0.0,53.0,15.686275,16.078432
42,91.0,25.0,656.25,0.0,53.0,15.686275,16.078432
43,92.0,25.0,656.25,0.0,53.0,15.686275,16.078432
44,92.0,25.0,651.5,0.0,53.0,15.686275,16.078432
45,92.0,25.0,649.0,0.0,53.0,15.686275,16.078432
46,92.0,25.0,653.0,0.0,53.0,15.686275,16.078432
47,92.0,24.0,656.25,0.0,53.0,15.686275,16.078432
48,93.0,25.0,648.25,0.0,53.0,15.686275,16.078432
49,93.0,25.0,640.5,0.0,53.0,15.686275,16.078432
50,93.0,25.0,653.0,0.0,53.0,15.686275,16.078432
51,93.0,26.0,648.25,0.0,53.0,15.686275,16.078432
52,93.0,26.0,653.0,0.0,53.0,15.686275,16.078432
53,93.0,26.0,649.0,0.0,53.0,15.686275,16.078432
54,93.0,25.0,655.25,0.0,53.0,15.686275,16.078432
55,93.0,26.0,646.0,0.0,53.0,15.686275,16.078432
56,94.0,25.0,656.25,0.0,53.0,15.686275,16.078432
57,94.0,25.0,658.5,0.0,53.0,15.686275,16.078432
58,94.0,25.0,657.75,0.0,53.0,15.686275,16.078432
59,94.0,25.0,654.5,0.0,53.0,15.686275,16.078432
60,94.0,26.0,657.75,0.0,53.0,15.686275,16.078432
61,94.0,26.0,652.25,0.0,53.0,15.686275,16.078432
62,94.0,25.0,657.0,0.0,53.0,15.686275,16.078432
63,94.0,25.0,651.5,0.0,53.0,15.686275,16.078432
64,94.0,24.0,657.75,0.0,53.0,15.686275,16.078432
65,94.0,26.0,653.0,0.0,53.0,15.686275,16.078432
66,95.0,26.0,653.0,0.0,53.0,15.686275,16.078432
67,95.0,26.0,658.5,0.0,53.0,15.686275,16.078432
68,95.0,25.0,654.5,0.0,53.0,15.686275,16.078432
69,95.0,25.0,657.75,0.0,53.0,15.686275,16.078432
70,95.0,24.0,656.25,0.0,53.0,15.686275,16.078432
