Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Intake Air Temperature [C],Throttle Position [%],Accelerator Pedal Position [%]
0,58.0,100.0,0.0,0.0,43.0,17.647058,16.078432
1,58.0,19.0,1581.25,0.0,43.0,18.039215,16.078432
2,58.0,24.0,1103.75,0.0,44.0,18.039215,16.078432
3,57.0,24.0,1103.75,0.0,44.0,18.039215,16.078432
4,57.0,27.0,861.5,0.0,45.0,17.647058,16.078432
5,56.0,44.0,826.5,0.0,45.0,19.215687,16.078432
6,56.0,43.0,832.0,0.0,45.0,19.607843,16.078432
7,57.0,43.0,832.0,0.0,45.0,19.607843,16.078432
8,57.0,45.0,861.5,0.0,46.0,19.607843,16.078432
9,58.0,46.0,882.0,0.0,46.0,20.0,16.078432
10,58.0,46.0,896.0,0.0,46.0,20.0,16.078432
11,58.0,52.0,809.25,0.0,46.0,20.0,16.078432
12,59.0,50.0,858.5,0.0,46.0,20.0,16.078432
13,60.0,49.0,876.5,0.0,46.0,20.0,16.078432
14,60.0,51.0,868.75,0.0,46.0,20.0,16.078432
15,60.0,48.0,867.75,0.0,46.0,20.0,16.078432
16,61.0,46.0,926.5,0.0,46.0,19.607843,16.078432
17,61.0,55.0,689.75,0.0,46.0,19.607843,16.078432
18,62.0,55.0,689.75,0.0,46.0,19.607843,16.078432
19,62.0,60.0,717.75,0.0,46.0,20.0,16.078432
20,62.0,44.0,801.5,6.0,46.0,19.215687,16.078432
21,63.0,44.0,818.75,6.0,46.0,19.215687,16.078432
22,63.0,40.0,885.75,7.0,46.0,19.215687,16.078432
23,64.0,36.0,987.5,6.0,46.0,19.215687,16.078432
24,65.0,38.0,942.0,7.0,46.0,23.137255,16.078432
25,65.0,38.0,942.0,7.0,46.0,23.137255,18.431372
26,65.0,60.0,1269.5,9.0,46.0,21.960785,18.431372
27,65.0,60.0,1269.5,9.0,46.0,21.960785,16.078432
28,65.0,35.0,964.75,11.0,46.0,21.960785,16.078432
29,65.0,35.0,964.75,11.0,46.0,20.392157,16.078432
30,65.0,35.0,964.75,11.0,46.0,20.392157,25.09804
31,66.0,69.0,1200.75,13.0,46.0,23.529411,25.09804
32,66.0,69.0,1200.75,13.0,46.0,23.529411,23.921568
33,66.0,28.0,1482.0,20.0,45.0,19.215687,23.921568
34,66.0,28.0,1482.0,20.0,45.0,19.215687,22.745098
35,66.0,79.0,1147.5,20.0,45.0,19.215687,22.745098
36,66.0,79.0,1147.5,23.0,46.0,24.313726,22.745098
37,66.0,79.0,1147.5,23.0,46.0,24.313726,23.137255
38,67.0,38.0,1335.0,27.0,45.0,19.215687,23.137255
39,67.0,38.0,1335.0,27.0,45.0,19.215687,18.039215
40,68.0,33.0,1287.5,27.0,45.0,20.392157,18.039215
41,68.0,33.0,1287.5,27.0,45.0,20.392157,20.392157
42,68.0,40.0,1284.25,27.0,45.0,20.392157,20.392157
43,68.0,42.0,1307.75,27.0,45.0,20.784313,20.392157
44,68.0,42.0,1307.75,27.0,45.0,20.784313,20.0
45,69.0,38.0,1321.75,29.0,45.0,20.392157,20.0
46,70.0,38.0,1321.75,29.0,45.0,20.392157,20.0
47,70.0,36.0,1346.0,29.0,45.0,20.392157,20.0
48,70.0,36.0,1346.0,29.0,45.0,20.392157,19.607843
49,70.0,36.0,1341.25,27.0,45.0,20.392157,19.607843
50,70.0,36.0,1341.25,27.0,45.0,20.392157,19.215687
51,70.0,33.0,1332.0,28.0,45.0,20.0,19.215687
52,71.0,33.0,1332.0,28.0,45.0,20.0,19.215687
53,71.0,31.0,1308.5,29.0,45.0,19.607843,19.215687
54,71.0,31.0,1308.5,29.0,45.0,19.607843,18.039215
55,71.0,30.0,1216.25,26.0,45.0,19.607843,18.039215
56,71.0,30.0,1216.25,26.0,45.0,19.215687,18.039215
57,71.0,30.0,1216.25,26.0,45.0,19.215687,16.078432
58,71.0,33.0,1163.25,24.0,45.0,19.215687,16.078432
59,72.0,34.0,1085.0,24.0,45.0,19.215687,16.078432
60,73.0,36.0,1046.0,20.0,45.0,19.215687,16.078432
61,73.0,37.0,1017.75,14.0,45.0,19.215687,16.078432
62,73.0,36.0,1007.0,7.0,45.0,19.215687,16.078432
63,73.0,37.0,1007.0,7.0,45.0,19.215687,16.078432
64,73.0,37.0,1009.25,3.0,45.0,19.215687,16.078432
65,74.0,55.0,644.5,3.0,45.0,19.215687,16.078432
66,74.0,55.0,644.5,3.0,45.0,19.215687,22.745098
67,75.0,56.0,1510.75,7.0,45.0,21.568628,22.745098
68,75.0,56.0,1510.75,7.0,45.0,21.568628,16.078432
69,75.0,65.0,1000.0,13.0,45.0,21.960785,16.078432
70,75.0,65.0,1000.0,13.0,45.0,21.960785,21.960785
71,75.0,34.0,1318.75,19.0,45.0,19.607843,21.960785
72,75.0,34.0,1318.75,19.0,45.0,19.607843,20.784313
73,76.0,37.0,1392.0,19.0,45.0,21.17647,20.784313
74,76.0,37.0,1392.0,19.0,45.0,21.17647,16.078432
75,76.0,22.0,1366.25,22.0,45.0,17.254902,16.078432
76,76.0,22.0,1366.25,22.0,45.0,17.254902,24.313726
77,76.0,54.0,1090.5,20.0,45.0,17.254902,24.313726
78,76.0,54.0,1090.5,20.0,45.0,20.392157,24.313726
79,76.0,54.0,1090.5,20.0,45.0,20.392157,21.960785
80,76.0,50.0,1179.5,24.0,45.0,19.215687,21.960785
81,76.0,50.0,1179.5,24.0,45.0,19.215687,19.607843
82,77.0,41.0,1162.5,24.0,45.0,20.0,19.607843
83,77.0,41.0,1162.5,24.0,45.0,20.0,20.0
84,78.0,41.0,1182.75,24.0,45.0,20.0,20.0
85,78.0,41.0,1182.75,24.0,45.0,20.392157,20.0
86,78.0,40.0,1248.25,26.0,45.0,20.0,20.0
87,78.0,40.0,1248.25,26.0,45.0,20.0,19.215687
88,78.0,33.0,1227.25,25.0,45.0,19.607843,19.215687
89,78.0,32.0,1227.25,25.0,45.0,19.607843,19.215687
90,78.0,32.0,1193.75,26.0,45.0,19.215687,19.215687
91,78.0,32.0,1193.75,26.0,45.0,19.215687,18.431372
92,79.0,32.0,1189.0,24.0,45.0,19.215687,18.431372
93,79.0,32.0,1189.0,24.0,45.0,19.215687,18.039215
94,79.0,32.0,1154.5,24.0,45.0,19.215687,18.039215
95,79.0,32.0,1154.5,24.0,45.0,19.215687,18.431372
96,80.0,32.0,1154.5,24.0,45.0,19.215687,18.431372
97,80.0,34.0,1088.25,23.0,45.0,19.215687,18.431372
98,80.0,34.0,1088.25,23.0,45.0,19.215687,16.078432
99,80.0,35.0,1047.5,22.0,45.0,19.215687,16.078432
100,80.0,35.0,1025.75,21.0,45.0,17.647058,16.078432
101,80.0,35.0,1025.75,21.0,45.0,17.647058,19.607843
102,80.0,26.0,1013.25,22.0,45.0,16.470589,19.607843
103,80.0,26.0,1013.25,22.0,45.0,16.470589,16.078432
104,80.0,22.0,943.75,21.0,45.0,16.470589,16.078432
105,80.0,22.0,943.75,21.0,45.0,16.470589,23.529411
106,80.0,32.0,935.0,18.0,45.0,16.470589,23.529411
107,80.0,32.0,935.0,18.0,45.0,16.470589,16.078432
108,81.0,32.0,935.0,18.0,45.0,16.470589,16.078432
