Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Intake Air Temperature [C],Throttle Position [%],Accelerator Pedal Position [%]
0,80.0,101.0,0.0,0.0,48.0,17.647058,16.078432
1,80.0,89.0,253.75,0.0,48.0,17.254902,16.078432
2,80.0,21.0,1052.25,0.0,48.0,17.254902,16.078432
3,80.0,21.0,1052.25,0.0,49.0,17.254902,16.078432
4,80.0,24.0,1082.0,0.0,50.0,17.647058,16.078432
5,79.0,34.0,565.5,0.0,51.0,16.862745,16.078432
6,78.0,34.0,578.0,0.0,51.0,16.862745,16.078432
7,78.0,32.0,652.25,0.0,51.0,16.862745,16.078432
8,78.0,33.0,646.75,0.0,52.0,17.254902,16.078432
9,79.0,33.0,646.75,0.0,52.0,17.254902,16.078432
10,79.0,33.0,710.75,0.0,52.0,18.039215,16.078432
11,80.0,47.0,710.75,0.0,52.0,18.82353,16.078432
12,80.0,48.0,729.5,0.0,52.0,19.215687,16.078432
13,80.0,48.0,766.25,0.0,52.0,19.215687,16.078432
14,80.0,47.0,788.25,0.0,52.0,19.607843,16.078432
15,80.0,49.0,834.25,0.0,52.0,19.607843,16.078432
16,81.0,49.0,834.25,0.0,52.0,19.607843,16.078432
17,81.0,44.0,889.75,0.0,52.0,19.215687,16.078432
18,81.0,52.0,772.5,0.0,52.0,19.607843,16.078432
19,81.0,42.0,969.5,4.0,52.0,19.607843,16.078432
20,82.0,42.0,969.5,4.0,52.0,19.607843,16.078432
21,82.0,42.0,916.25,3.0,52.0,19.607843,16.078432
22,82.0,49.0,840.5,3.0,52.0,19.607843,16.078432
23,83.0,43.0,924.0,0.0,52.0,19.607843,16.078432
24,83.0,43.0,924.0,0.0,52.0,19.607843,17.647058
25,83.0,46.0,853.75,0.0,52.0,19.607843,17.647058
26,83.0,46.0,853.75,0.0,52.0,19.607843,16.078432
27,83.0,49.0,816.25,0.0,52.0,19.607843,16.078432
28,83.0,49.0,816.25,0.0,52.0,19.607843,21.17647
29,84.0,46.0,1367.75,8.0,52.0,21.17647,21.17647
30,84.0,46.0,1367.75,8.0,52.0,21.17647,16.078432
31,85.0,46.0,1367.75,8.0,52.0,21.17647,16.078432
32,85.0,29.0,1354.5,12.0,52.0,19.607843,16.078432
33,85.0,29.0,1354.5,12.0,52.0,19.607843,16.862745
34,85.0,43.0,956.25,12.0,52.0,19.607843,16.862745
35,85.0,43.0,956.25,12.0,52.0,19.607843,16.470589
36,85.0,40.0,989.75,13.0,52.0,19.607843,16.470589
37,85.0,40.0,989.75,13.0,52.0,19.607843,17.647058
38,86.0,40.0,989.0,14.0,52.0,19.607843,17.647058
39,86.0,40.0,989.0,14.0,52.0,19.607843,16.470589
40,86.0,41.0,991.25,15.0,52.0,19.607843,16.470589
41,86.0,41.0,991.25,15.0,52.0,19.607843,16.078432
42,86.0,39.0,1020.25,14.0,52.0,19.607843,16.078432
43,87.0,38.0,1057.0,12.0,52.0,19.607843,16.078432
44,87.0,38.0,1078.0,8.0,52.0,19.607843,16.078432
45,88.0,37.0,1083.5,12.0,52.0,19.607843,16.078432
46,88.0,38.0,1102.25,10.0,52.0,19.607843,16.078432
47,89.0,38.0,1102.25,10.0,52.0,19.607843,16.078432
48,89.0,40.0,972.5,9.0,52.0,19.607843,16.078432
49,89.0,40.0,972.5,9.0,52.0,19.607843,19.607843
50,89.0,66.0,791.25,8.0,52.0,20.392157,19.607843
51,89.0,66.0,791.25,8.0,52.0,20.392157,16.078432
52,89.0,44.0,942.75,13.0,52.0,19.607843,16.078432
53,89.0,44.0,950.75,13.0,52.0,19.607843,16.078432
54,89.0,48.0,817.75,13.0,52.0,19.607843,16.078432
55,89.0,52.0,911.5,12.0,52.0,20.392157,16.078432
56,89.0,42.0,957.75,12.0,52.0,19.607843,16.078432
57,89.0,43.0,961.5,13.0,52.0,19.607843,16.078432
58,88.0,42.0,1035.0,14.0,52.0,19.607843,16.078432
59,88.0,38.0,1071.75,11.0,52.0,19.607843,16.078432
60,88.0,22.0,972.5,5.0,52.0,19.607843,16.078432
61,88.0,22.0,972.5,5.0,52.0,16.470589,16.078432
62,88.0,42.0,417.0,4.0,53.0,16.470589,16.078432
63,88.0,35.0,567.75,7.0,53.0,16.470589,16.078432
64,88.0,35.0,571.0,8.0,53.0,16.470589,16.078432
65,88.0,67.0,583.5,8.0,53.0,19.607843,16.078432
66,88.0,67.0,583.5,8.0,53.0,19.607843,25.490196
67,88.0,92.0,870.25,10.0,53.0,25.09804,25.490196
68,88.0,92.0,870.25,10.0,53.0,25.09804,23.529411
69,88.0,35.0,1233.5,10.0,53.0,25.09804,23.529411
70,88.0,35.0,1233.5,17.0,52.0,19.607843,23.529411
71,88.0,35.0,1233.5,17.0,52.0,19.607843,20.784313
72,88.0,44.0,1421.75,19.0,52.0,21.960785,20.784313
73,88.0,44.0,1421.75,19.0,52.0,21.960785,16.078432
74,89.0,31.0,1370.25,21.0,52.0,19.607843,16.078432
75,89.0,31.0,1370.25,21.0,52.0,19.607843,21.17647
76,89.0,49.0,1103.75,22.0,52.0,19.607843,21.17647
77,89.0,49.0,1103.75,22.0,52.0,19.607843,16.078432
78,89.0,37.0,1092.0,24.0,52.0,19.607843,16.078432
79,88.0,52.0,1030.25,21.0,52.0,20.784313,16.078432
80,88.0,52.0,1030.25,21.0,52.0,20.784313,19.607843
81,88.0,48.0,1069.5,21.0,52.0,20.0,19.607843
82,88.0,48.0,1069.5,21.0,52.0,20.0,21.17647
83,88.0,53.0,1113.25,22.0,52.0,21.17647,21.17647
84,88.0,53.0,1113.25,22.0,52.0,21.17647,16.078432
85,88.0,35.0,1160.0,24.0,52.0,19.607843,16.078432
86,88.0,25.0,764.0,22.0,53.0,16.470589,16.078432
87,87.0,27.0,792.0,20.0,53.0,16.470589,16.078432
88,88.0,27.0,1244.5,18.0,53.0,18.431372,16.078432
89,88.0,27.0,1244.5,18.0,53.0,18.431372,22.745098
90,87.0,27.0,1244.5,18.0,53.0,18.431372,22.745098
91,87.0,35.0,1367.0,18.0,53.0,20.0,22.745098
92,87.0,35.0,1367.0,18.0,53.0,20.0,16.078432
93,87.0,29.0,1350.75,20.0,53.0,20.0,16.078432
94,87.0,29.0,1350.75,20.0,53.0,19.607843,16.078432
95,87.0,29.0,1350.75,20.0,53.0,19.607843,20.0
96,87.0,38.0,1467.75,21.0,53.0,20.784313,20.0
97,87.0,38.0,1467.75,21.0,53.0,20.784313,20.392157
98,87.0,34.0,1507.0,21.0,53.0,20.0,20.392157
99,87.0,34.0,1507.0,21.0,53.0,20.0,16.078432
100,87.0,29.0,1362.5,23.0,53.0,20.0,16.078432
101,87.0,29.0,1362.5,23.0,53.0,19.607843,16.078432
102,86.0,35.0,1182.75,20.0,53.0,19.607843,16.078432
103,86.0,35.0,1171.75,18.0,53.0,19.607843,16.078432
104,86.0,36.0,1160.0,15.0,53.0,19.607843,16.078432
105,87.0,35.0,1150.0,11.0,53.0,19.607843,16.078432
106,87.0,37.0,1131.25,9.0,53.0,19.607843,16.078432
107,87.0,68.0,703.0,9.0,53.0,19.607843,16.078432
108,87.0,68.0,703.0,8.0,53.0,23.529411,16.078432
109,87.0,68.0,703.0,8.0,53.0,23.529411,26.274509
110,87.0,52.0,1217.0,16.0,53.0,21.17647,26.274509
111,87.0,52.0,1217.0,16.0,53.0,21.17647,24.313726
112,87.0,43.0,1583.5,20.0,53.0,21.17647,24.313726
113,87.0,43.0,1583.5,20.0,53.0,21.17647,16.078432
114,87.0,84.0,1583.5,20.0,53.0,21.17647,16.078432
115,87.0,84.0,1185.75,24.0,53.0,24.705883,16.078432
116,87.0,84.0,1185.75,24.0,53.0,24.705883,23.921568
117,87.0,29.0,1398.25,28.0,52.0,17.254902,23.921568
118,87.0,29.0,1398.25,28.0,52.0,17.254902,20.392157
119,88.0,40.0,1335.75,28.0,53.0,20.392157,20.392157
120,88.0,40.0,1335.75,28.0,53.0,20.392157,19.607843
121,88.0,40.0,1338.25,29.0,53.0,20.392157,19.607843
122,88.0,40.0,1338.25,29.0,53.0,20.392157,20.0
123,88.0,41.0,1348.25,28.0,53.0,20.784313,20.0
124,88.0,41.0,1348.25,28.0,53.0,20.784313,20.392157
125,88.0,42.0,1382.0,28.0,53.0,20.784313,20.392157
126,88.0,42.0,1382.0,28.0,53.0,20.784313,19.607843
127,87.0,42.0,1382.0,28.0,53.0,20.784313,19.607843
128,87.0,39.0,1384.25,29.0,53.0,20.784313,19.607843
129,87.0,39.0,1388.25,29.0,53.0,20.784313,19.607843
130,87.0,39.0,1388.25,29.0,53.0,20.784313,20.0
131,87.0,40.0,1387.5,28.0,53.0,20.784313,20.0
132,87.0,39.0,1391.25,30.0,53.0,20.784313,20.0
133,87.0,39.0,1391.25,30.0,53.0,20.784313,19.607843
134,87.0,35.0,1380.25,28.0,53.0,20.784313,19.607843
135,87.0,35.0,1380.25,28.0,53.0,20.0,19.607843
136,87.0,35.0,1380.25,28.0,53.0,20.0,19.215687
137,87.0,22.0,1330.25,29.0,53.0,16.862745,19.215687
138,87.0,22.0,1330.25,29.0,53.0,16.862745,20.0
139,87.0,27.0,1271.0,27.0,53.0,18.039215,20.0
140,87.0,27.0,1271.0,27.0,53.0,18.039215,18.431372
141,86.0,21.0,1150.75,25.0,53.0,18.039215,18.431372
142,86.0,21.0,1150.75,25.0,53.0,17.254902,18.431372
143,86.0,21.0,1150.75,25.0,53.0,17.254902,20.392157
144,86.0,29.0,1103.0,23.0,53.0,18.431372,20.392157
145,86.0,29.0,1103.0,23.0,53.0,18.431372,22.745098
146,86.0,51.0,1130.25,22.0,53.0,20.784313,22.745098
147,86.0,51.0,1130.25,22.0,53.0,20.784313,23.529411
148,86.0,66.0,1241.25,26.0,53.0,20.784313,23.529411
149,86.0,66.0,1241.25,26.0,53.0,23.137255,23.529411
150,86.0,66.0,1241.25,26.0,53.0,23.137255,17.647058
151,86.0,33.0,1264.0,27.0,53.0,19.607843,17.647058
152,86.0,33.0,1264.0,27.0,53.0,19.607843,16.078432
153,87.0,35.0,1205.25,25.0,53.0,19.607843,16.078432
154,87.0,35.0,1210.75,25.0,53.0,19.607843,16.078432
155,87.0,35.0,1210.75,21.0,53.0,19.607843,16.078432
156,87.0,35.0,1137.5,10.0,53.0,19.607843,16.078432
157,87.0,35.0,1137.5,10.0,53.0,19.607843,26.666666
158,87.0,49.0,1706.25,8.0,53.0,19.607843,26.666666
159,87.0,49.0,1706.25,8.0,53.0,19.607843,29.803921
160,87.0,89.0,1706.25,8.0,53.0,19.607843,29.803921
