Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Intake Air Temperature [C],Throttle Position [%],Accelerator Pedal Position [%]
0,70.0,101.0,0.0,0.0,31.0,17.647058,16.078432
1,70.0,101.0,0.0,0.0,31.0,17.254902,16.078432
2,70.0,21.0,1270.25,0.0,31.0,17.647058,16.078432
3,71.0,22.0,1008.5,0.0,31.0,16.862745,16.078432
4,71.0,27.0,832.0,0.0,32.0,16.862745,16.078432
5,71.0,26.0,709.25,0.0,33.0,16.862745,16.078432
6,71.0,26.0,709.25,0.0,33.0,16.078432,16.078432
7,71.0,26.0,646.0,0.0,33.0,16.078432,16.078432
8,71.0,27.0,662.5,0.0,33.0,16.470589,16.078432
9,71.0,27.0,667.0,0.0,33.0,16.470589,16.078432
10,71.0,27.0,671.0,0.0,33.0,16.470589,16.078432
11,72.0,27.0,666.25,0.0,34.0,16.470589,16.078432
12,72.0,29.0,666.25,0.0,34.0,16.470589,16.078432
13,72.0,29.0,681.25,0.0,34.0,16.470589,16.078432
14,72.0,30.0,684.25,0.0,34.0,16.470589,16.078432
15,72.0,33.0,784.25,0.0,34.0,17.254902,16.078432
16,73.0,33.0,784.25,0.0,34.0,17.254902,16.078432
17,73.0,29.0,650.0,0.0,34.0,16.470589,16.078432
18,73.0,29.0,657.0,0.0,34.0,16.470589,16.078432
19,73.0,35.0,902.25,0.0,34.0,16.470589,16.078432
20,73.0,50.0,780.25,0.0,34.0,16.862745,16.078432
21,73.0,47.0,749.0,4.0,34.0,16.862745,16.078432
22,73.0,47.0,749.0,4.0,34.0,20.392157,16.078432
23,73.0,30.0,1031.25,8.0,34.0,21.17647,16.078432
24,74.0,30.0,1031.25,8.0,34.0,21.17647,16.078432
25,74.0,20.0,1300.0,13.0,34.0,22.352942,16.078432
26,74.0,20.0,1300.0,13.0,34.0,22.352942,29.803921
27,74.0,67.0,1564.0,18.0,34.0,22.352942,29.803921
28,74.0,67.0,1564.0,18.0,33.0,24.705883,29.803921
29,74.0,67.0,1564.0,18.0,33.0,24.705883,16.078432
30,75.0,81.0,1200.75,23.0,33.0,25.490196,16.078432
31,75.0,81.0,1200.75,23.0,33.0,25.490196,27.450981
32,75.0,67.0,1537.5,30.0,33.0,24.705883,27.450981
33,75.0,67.0,1537.5,30.0,33.0,24.705883,23.921568
34,76.0,18.0,1537.5,30.0,33.0,24.705883,23.921568
35,76.0,18.0,1708.5,36.0,33.0,17.647058,23.921568
36,76.0,18.0,1708.5,36.0,33.0,17.647058,22.745098
37,76.0,26.0,1634.25,35.0,33.0,17.647058,22.745098
38,76.0,26.0,1634.25,35.0,33.0,17.647058,26.274509
39,77.0,69.0,1243.75,34.0,33.0,23.529411,26.274509
40,77.0,69.0,1243.75,34.0,33.0,23.529411,23.137255
41,77.0,20.0,1303.0,36.0,33.0,16.862745,23.137255
42,77.0,20.0,1303.0,36.0,33.0,16.862745,22.352942
43,78.0,42.0,1282.75,36.0,33.0,20.784313,22.352942
44,78.0,42.0,1282.75,36.0,33.0,20.784313,23.137255
45,78.0,46.0,1328.0,37.0,33.0,21.568628,23.137255
46,78.0,46.0,1328.0,37.0,33.0,21.568628,25.09804
47,79.0,46.0,1328.0,37.0,33.0,21.568628,25.09804
48,79.0,55.0,1407.75,38.0,33.0,22.745098,25.09804
49,79.0,55.0,1407.75,38.0,33.0,22.745098,24.313726
50,79.0,51.0,1475.75,42.0,33.0,22.745098,24.313726
51,79.0,51.0,1475.75,42.0,33.0,22.352942,24.313726
52,80.0,44.0,1569.5,43.0,33.0,21.17647,24.313726
53,80.0,44.0,1569.5,43.0,33.0,21.17647,22.745098
54,80.0,36.0,1558.5,44.0,33.0,20.784313,22.745098
55,80.0,36.0,1558.5,44.0,33.0,20.784313,16.078432
56,80.0,30.0,1566.25,45.0,33.0,20.784313,16.078432
57,80.0,30.0,1566.25,45.0,34.0,20.392157,16.078432
58,81.0,20.0,1539.0,43.0,34.0,18.431372,16.078432
59,81.0,20.0,1539.0,43.0,34.0,18.431372,19.607843
60,81.0,22.0,1530.25,43.0,34.0,17.254902,19.607843
61,81.0,22.0,1530.25,43.0,34.0,17.254902,23.529411
62,81.0,35.0,1530.25,43.0,34.0,17.254902,23.529411
63,81.0,35.0,1532.0,43.0,34.0,20.392157,23.529411
64,81.0,35.0,1532.0,43.0,34.0,20.392157,21.960785
