Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Intake Air Temperature [C],Throttle Position [%],Accelerator Pedal Position [%]
0,37.0,101.0,0.0,0.0,31.0,17.647058,16.078432
1,37.0,93.0,0.0,0.0,31.0,17.647058,16.078432
2,37.0,93.0,224.0,0.0,31.0,19.215687,16.078432
3,37.0,22.0,1553.75,0.0,31.0,18.82353,16.078432
4,37.0,23.0,1471.75,0.0,32.0,18.82353,16.078432
5,36.0,23.0,1471.75,0.0,32.0,18.82353,16.078432
6,36.0,25.0,1360.75,0.0,32.0,18.82353,16.078432
7,37.0,26.0,1283.5,0.0,33.0,19.215687,16.078432
8,38.0,29.0,1262.5,0.0,33.0,19.607843,16.078432
9,38.0,33.0,1224.0,0.0,33.0,20.0,16.078432
10,38.0,37.0,1149.0,0.0,33.0,20.0,16.078432
11,39.0,37.0,1032.0,0.0,33.0,19.607843,16.078432
12,40.0,37.0,1032.0,0.0,33.0,19.607843,16.078432
13,40.0,34.0,1091.25,0.0,33.0,19.607843,16.078432
14,40.0,38.0,1062.5,0.0,33.0,19.607843,16.078432
15,40.0,38.0,1062.5,0.0,33.0,20.0,16.078432
16,41.0,34.0,1245.25,0.0,33.0,20.0,16.078432
17,41.0,38.0,1154.5,0.0,34.0,20.392157,16.078432
18,41.0,40.0,1139.75,0.0,34.0,20.392157,16.078432
19,41.0,40.0,1139.75,3.0,34.0,20.392157,16.078432
20,42.0,31.0,1130.25,9.0,34.0,19.215687,16.078432
21,43.0,30.0,1078.0,8.0,34.0,18.82353,16.078432
22,43.0,28.0,1055.25,7.0,34.0,18.431372,16.078432
23,44.0,25.0,1145.25,9.0,34.0,18.431372,16.078432
24,45.0,25.0,1121.75,9.0,34.0,18.431372,16.078432
25,45.0,25.0,1121.75,9.0,34.0,18.431372,20.0
26,45.0,46.0,1228.0,7.0,34.0,20.784313,20.0
27,45.0,46.0,1228.0,7.0,34.0,20.784313,16.078432
28,45.0,27.0,1021.75,12.0,34.0,20.784313,16.078432
29,45.0,27.0,1021.75,12.0,34.0,19.607843,16.078432
30,45.0,27.0,1021.75,12.0,34.0,19.607843,25.09804
31,46.0,61.0,1270.25,15.0,35.0,22.745098,25.09804
32,46.0,61.0,1270.25,15.0,35.0,22.745098,24.313726
33,46.0,42.0,1669.5,22.0,34.0,21.568628,24.313726
34,46.0,42.0,1669.5,22.0,34.0,21.568628,16.078432
35,47.0,66.0,1177.25,24.0,34.0,21.568628,16.078432
36,47.0,66.0,1177.25,24.0,35.0,22.745098,16.078432
37,47.0,66.0,1177.25,24.0,35.0,22.745098,22.352942
38,47.0,35.0,1250.0,25.0,34.0,18.82353,22.352942
39,47.0,35.0,1250.0,25.0,34.0,18.82353,19.215687
40,48.0,26.0,1236.5,26.0,34.0,19.215687,19.215687
41,48.0,26.0,1236.5,26.0,34.0,19.215687,21.17647
42,49.0,34.0,1236.5,26.0,34.0,19.215687,21.17647
43,49.0,34.0,1259.25,25.0,34.0,20.0,21.17647
44,49.0,34.0,1259.25,25.0,34.0,20.0,21.568628
45,49.0,38.0,1311.5,26.0,34.0,20.784313,21.568628
46,49.0,38.0,1311.5,26.0,34.0,20.784313,21.960785
47,50.0,35.0,1383.5,28.0,34.0,20.392157,21.960785
48,50.0,35.0,1383.5,28.0,34.0,20.392157,20.784313
49,50.0,22.0,1396.0,30.0,34.0,17.647058,20.784313
50,50.0,22.0,1396.0,30.0,34.0,17.647058,20.0
51,50.0,24.0,1373.25,29.0,34.0,18.431372,20.0
52,50.0,24.0,1373.25,29.0,34.0,18.431372,19.215687
53,51.0,24.0,1332.75,28.0,34.0,18.431372,19.215687
54,51.0,24.0,1332.75,28.0,34.0,18.431372,18.431372
55,51.0,24.0,1267.0,27.0,34.0,18.82353,18.431372
56,51.0,24.0,1267.0,27.0,34.0,18.82353,16.078432
57,51.0,22.0,1228.75,27.0,34.0,18.82353,16.078432
58,51.0,22.0,1228.75,27.0,34.0,17.647058,16.078432
59,52.0,22.0,1160.75,24.0,34.0,17.647058,16.078432
60,52.0,25.0,1016.25,23.0,35.0,17.647058,16.078432
61,53.0,25.0,1003.0,19.0,35.0,17.647058,16.078432
62,53.0,27.0,972.5,13.0,35.0,17.647058,16.078432
