Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Intake Air Temperature [C],Throttle Position [%],Accelerator Pedal Position [%]
0,28.0,101.0,0.0,0.0, 25.000000,17.647058,16.078432
1,28.0,83.0,205.25,0.0, 25.000000,13.333333,16.078432
2,28.0,23.0,1867.75,0.0, 25.000000,13.333333,16.078432
3,28.0,23.0,1867.75,0.0, 25.000000,20.0,16.078432
4,28.0,29.0,1857.0,0.0, 25.000000,20.784313,16.078432
5,28.0,34.0,1645.25,0.0, 25.000000,21.17647,16.078432
6,28.0,32.0,1645.25,0.0, 25.000000,21.17647,16.078432
7,28.0,32.0,1580.25,0.0, 25.000000,20.784313,16.078432
8,29.0,33.0,1479.5,0.0, 26.000000,20.784313,16.078432
9,30.0,31.0,1457.75,0.0, 26.000000,20.0,16.078432
10,30.0,34.0,1524.0,0.0, 26.000000,20.0,16.078432
11,31.0,30.0,1514.0,0.0, 26.000000,20.0,16.078432
12,31.0,35.0,1167.0,0.0, 26.000000,20.0,16.078432
13,32.0,35.0,1167.0,0.0, 26.000000,20.0,16.078432
14,32.0,35.0,1202.25,0.0, 26.000000,20.0,16.078432
15,33.0,34.0,1274.0,0.0, 27.000000,20.0,16.078432
16,33.0,35.0,1281.25,0.0, 27.000000,20.0,16.078432
17,34.0,35.0,1281.25,0.0, 27.000000,20.0,16.078432
18,34.0,34.0,1203.0,0.0, 27.000000,19.607843,16.078432
19,35.0,35.0,1028.0,0.0, 27.000000,19.607843,16.078432
20,35.0,36.0,1064.0,0.0, 27.000000,19.215687,16.078432
21,36.0,36.0,1064.0,0.0, 27.000000,19.215687,16.078432
22,36.0,40.0,886.5,0.0, 27.000000,19.215687,16.078432
23,36.0,45.0,738.25,0.0, 27.000000,19.215687,16.078432
24,37.0,42.0,794.5,0.0, 27.000000,19.215687,16.078432
25,37.0,33.0,940.5,6.0, 27.000000,18.82353,16.078432
26,38.0,28.0,1104.5,7.0, 27.000000,18.82353,16.078432
27,38.0,29.0,1074.0,9.0, 27.000000,18.431372,16.078432
28,38.0,29.0,1074.0,9.0, 27.000000,18.431372,21.17647
29,39.0,29.0,1074.0,9.0, 27.000000,18.431372,21.17647
30,39.0,38.0,1436.5,8.0, 28.000000,20.392157,21.17647
31,39.0,38.0,1436.5,8.0, 28.000000,20.392157,16.078432
32,40.0,29.0,961.5,13.0, 28.000000,20.392157,16.078432
33,40.0,29.0,961.5,13.0, 28.000000,22.352942,16.078432
34,40.0,29.0,961.5,13.0, 28.000000,22.352942,26.274509
35,40.0,50.0,1416.25,14.0, 28.000000,21.960785,26.274509
36,40.0,50.0,1416.25,14.0, 28.000000,21.960785,24.313726
37,40.0,44.0,1678.75,22.0, 28.000000,21.960785,24.313726
38,40.0,44.0,1678.75,22.0, 28.000000,21.960785,22.352942
39,41.0,53.0,1182.0,24.0, 28.000000,21.960785,22.352942
40,41.0,53.0,1182.0,24.0, 28.000000,21.960785,23.137255
41,41.0,45.0,1386.5,26.0, 28.000000,21.568628,23.137255
42,41.0,45.0,1386.5,26.0, 28.000000,21.568628,19.215687
43,42.0,45.0,1386.5,26.0, 28.000000,21.568628,19.215687
44,42.0,23.0,1399.0,30.0, 28.000000,19.607843,19.215687
45,42.0,23.0,1399.0,30.0, 28.000000,19.607843,20.0
46,43.0,33.0,1379.5,29.0, 28.000000,19.607843,20.0
47,43.0,33.0,1379.5,29.0, 28.000000,20.0,20.0
48,43.0,33.0,1379.5,29.0, 28.000000,20.0,16.078432
49,43.0,31.0,1367.75,30.0, 28.000000,20.0,16.078432
50,43.0,31.0,1367.75,30.0, 28.000000,20.0,20.392157
51,43.0,29.0,1358.5,27.0, 28.000000,19.607843,20.392157
52,44.0,28.0,1350.75,28.0, 28.000000,19.607843,20.392157
53,44.0,28.0,1350.75,28.0, 28.000000,19.215687,20.392157
54,44.0,28.0,1350.75,28.0, 28.000000,19.215687,16.078432
55,44.0,23.0,1312.5,29.0, 28.000000,18.039215,16.078432
56,44.0,23.0,1312.5,29.0, 28.000000,18.039215,18.82353
57,45.0,54.0,1290.5,27.0, 28.000000,21.960785,18.82353
58,45.0,54.0,1290.5,27.0, 28.000000,21.960785,16.078432
59,45.0,24.0,1295.25,29.0, 28.000000,21.960785,16.078432
60,45.0,24.0,1295.25,29.0, 28.000000,18.431372,16.078432
61,45.0,23.0,1218.75,27.0, 28.000000,18.039215,16.078432
62,46.0,27.0,989.75,26.0, 28.000000,18.039215,16.078432
63,46.0,36.0,931.25,26.0, 28.000000,18.039215,16.078432
64,46.0,36.0,931.25,21.0, 28.000000,19.215687,16.078432
65,46.0,40.0,952.25,16.0, 28.000000,19.215687,16.078432
66,47.0,39.0,963.25,10.0, 28.000000,19.215687,16.078432
67,47.0,37.0,963.25,10.0, 28.000000,19.215687,16.078432
68,47.0,37.0,980.25,5.0, 28.000000,19.215687,16.078432
69,48.0,37.0,957.0,3.0, 28.000000,19.215687,16.078432
70,48.0,56.0,725.75,3.0, 28.000000,19.215687,16.078432
71,48.0,56.0,725.75,3.0, 28.000000,19.215687,22.745098
72,48.0,29.0,725.75,3.0, 28.000000,19.215687,22.745098
73,48.0,29.0,1479.5,9.0, 28.000000,19.215687,22.745098
74,48.0,29.0,1479.5,9.0, 28.000000,19.215687,26.274509
75,49.0,75.0,1199.0,13.0, 28.000000,23.921568,26.274509
76,49.0,75.0,1199.0,13.0, 28.000000,23.921568,25.882353
77,50.0,36.0,1764.0,21.0, 28.000000,19.607843,25.882353
78,50.0,36.0,1764.0,21.0, 28.000000,19.607843,25.09804
79,50.0,73.0,1271.0,23.0, 28.000000,23.921568,25.09804
80,50.0,73.0,1271.0,23.0, 28.000000,23.921568,16.078432
81,50.0,30.0,1285.75,28.0, 28.000000,19.215687,16.078432
82,51.0,73.0,1145.25,23.0, 28.000000,24.313726,16.078432
83,51.0,73.0,1145.25,23.0, 28.000000,24.313726,21.960785
84,51.0,31.0,1225.0,25.0, 28.000000,19.215687,21.960785
85,51.0,31.0,1225.0,25.0, 28.000000,19.215687,16.078432
86,52.0,33.0,1111.5,24.0, 28.000000,19.215687,16.078432
87,52.0,33.0,1111.5,24.0, 28.000000,19.215687,20.784313
88,53.0,46.0,1086.5,22.0, 28.000000,19.215687,20.784313
89,53.0,46.0,1086.5,22.0, 28.000000,19.215687,16.078432
90,53.0,35.0,1037.5,22.0, 28.000000,19.215687,16.078432
91,53.0,35.0,1017.0,19.0, 28.000000,19.215687,16.078432
92,53.0,37.0,944.5,14.0, 28.000000,20.392157,16.078432
93,53.0,37.0,944.5,14.0, 28.000000,20.392157,20.784313
94,54.0,37.0,944.5,14.0, 28.000000,20.392157,20.784313
95,54.0,46.0,1106.25,15.0, 29.000000,19.607843,20.784313
96,54.0,46.0,1106.25,15.0, 29.000000,19.607843,20.0
97,54.0,52.0,1217.75,16.0, 29.000000,19.607843,20.0
98,54.0,52.0,1217.75,16.0, 29.000000,21.568628,20.0
99,54.0,52.0,1217.75,16.0, 29.000000,21.568628,22.352942
100,55.0,46.0,1438.25,18.0, 29.000000,21.568628,22.352942
101,55.0,46.0,1438.25,18.0, 29.000000,21.568628,16.078432
102,55.0,61.0,1025.75,20.0, 29.000000,21.568628,16.078432
103,55.0,61.0,1025.75,20.0, 29.000000,21.568628,23.921568
104,55.0,52.0,1192.75,24.0, 29.000000,21.568628,23.921568
105,55.0,52.0,1192.75,24.0, 29.000000,21.17647,23.921568
106,55.0,52.0,1192.75,24.0, 29.000000,21.17647,16.078432
107,55.0,23.0,1200.75,25.0, 29.000000,17.254902,16.078432
108,56.0,23.0,1200.75,25.0, 29.000000,17.254902,16.078432
109,56.0,26.0,990.5,22.0, 29.000000,17.254902,16.078432
110,56.0,26.0,990.5,22.0, 29.000000,17.254902,25.09804
111,56.0,64.0,1137.5,21.0, 29.000000,17.254902,25.09804
112,56.0,64.0,1137.5,21.0, 29.000000,22.352942,25.09804
113,56.0,64.0,1137.5,21.0, 29.000000,22.352942,23.921568
114,56.0,29.0,1302.25,25.0, 29.000000,17.254902,23.921568
115,56.0,29.0,1302.25,25.0, 29.000000,17.254902,16.078432
116,57.0,29.0,1302.25,25.0, 29.000000,17.254902,16.078432
117,57.0,20.0,1222.5,27.0, 29.000000,17.254902,16.078432
118,57.0,26.0,925.75,25.0, 29.000000,17.254902,16.078432
119,58.0,26.0,914.75,20.0, 29.000000,17.254902,16.078432
120,58.0,28.0,875.0,14.0, 29.000000,17.254902,16.078432
121,58.0,31.0,646.75,9.0, 29.000000,17.254902,16.078432
122,58.0,31.0,646.75,9.0, 29.000000,17.647058,16.078432
123,58.0,60.0,650.75,9.0, 29.000000,20.392157,16.078432
124,58.0,27.0,912.5,11.0, 29.000000,17.254902,16.078432
125,59.0,28.0,860.75,9.0, 29.000000,17.254902,16.078432
126,59.0,27.0,860.75,6.0, 29.000000,17.254902,16.078432
127,59.0,29.0,843.75,3.0, 29.000000,17.254902,16.078432
128,60.0,29.0,853.0,3.0, 29.000000,17.254902,16.078432
129,60.0,29.0,853.0,0.0, 30.000000,16.862745,16.078432
130,60.0,40.0,534.25,0.0, 30.000000,17.254902,16.078432
131,60.0,36.0,644.5,0.0, 30.000000,17.254902,16.078432
132,60.0,35.0,644.5,0.0, 30.000000,17.254902,16.078432
133,60.0,35.0,743.75,4.0, 30.000000,18.431372,16.078432
134,60.0,35.0,743.75,4.0, 30.000000,18.431372,22.745098
135,60.0,41.0,1226.5,8.0, 30.000000,20.392157,22.745098
136,60.0,41.0,1226.5,8.0, 30.000000,20.392157,16.078432
137,60.0,22.0,1039.75,12.0, 30.000000,18.82353,16.078432
138,60.0,22.0,1039.75,12.0, 30.000000,18.82353,21.17647
139,60.0,35.0,1039.75,12.0, 30.000000,18.82353,21.17647
140,60.0,35.0,1010.0,14.0, 30.000000,18.82353,21.17647
141,60.0,35.0,1010.0,14.0, 30.000000,18.82353,21.960785
142,61.0,46.0,1239.0,16.0, 30.000000,21.17647,21.960785
143,61.0,46.0,1239.0,16.0, 30.000000,21.17647,23.137255
144,61.0,23.0,1450.0,20.0, 30.000000,17.254902,23.137255
145,61.0,23.0,1450.0,20.0, 30.000000,17.254902,16.078432
146,61.0,35.0,1035.0,20.0, 30.000000,19.215687,16.078432
147,61.0,24.0,1059.25,21.0, 30.000000,19.215687,16.078432
148,61.0,24.0,1059.25,21.0, 30.000000,19.215687,21.17647
149,61.0,33.0,1057.75,22.0, 30.000000,19.215687,21.17647
150,61.0,33.0,1057.75,22.0, 30.000000,19.215687,20.784313
151,62.0,33.0,1057.75,22.0, 30.000000,19.215687,20.784313
152,62.0,22.0,1073.25,22.0, 30.000000,16.862745,20.784313
153,62.0,22.0,1073.25,22.0, 30.000000,16.862745,16.078432
154,62.0,26.0,876.5,22.0, 30.000000,16.862745,16.078432
155,62.0,27.0,872.5,19.0, 30.000000,16.862745,16.078432
156,63.0,27.0,872.5,19.0, 30.000000,16.862745,16.078432
157,63.0,26.0,846.0,11.0, 30.000000,16.862745,16.078432
158,63.0,27.0,824.0,6.0, 30.000000,16.862745,16.078432
159,63.0,28.0,818.75,3.0, 30.000000,16.862745,16.078432
160,63.0,36.0,581.25,3.0, 30.000000,16.862745,16.078432
161,63.0,47.0,895.25,0.0, 30.000000,16.862745,16.078432
162,63.0,47.0,895.25,0.0, 30.000000,20.0,16.078432
163,63.0,47.0,895.25,0.0, 30.000000,20.0,23.137255
164,63.0,33.0,1532.0,10.0, 30.000000,17.647058,23.137255
165,63.0,33.0,1532.0,10.0, 30.000000,17.647058,25.09804
166,63.0,82.0,1054.5,12.0, 30.000000,23.529411,25.09804
167,63.0,82.0,1054.5,12.0, 30.000000,23.529411,20.784313
168,64.0,21.0,1335.75,19.0, 30.000000,23.529411,20.784313
169,64.0,21.0,1335.75,19.0, 30.000000,18.82353,20.784313
170,64.0,26.0,1326.5,18.0, 30.000000,18.82353,20.784313
171,64.0,26.0,1326.5,18.0, 30.000000,18.82353,20.392157
172,65.0,26.0,1326.5,18.0, 30.000000,18.82353,20.392157
173,65.0,21.0,1107.75,18.0, 30.000000,16.862745,20.392157
