Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Intake Air Temperature [C],Throttle Position [%],Accelerator Pedal Position [%]
0,70.0,101.0,0.0,0.0,47.0,17.647058,16.078432
1,70.0,19.0,1384.25,0.0,47.0,18.039215,16.078432
2,71.0,19.0,1384.25,0.0,47.0,18.039215,16.078432
3,71.0,22.0,1068.75,0.0,48.0,17.254902,16.078432
4,69.0,24.0,871.75,0.0,48.0,17.254902,16.078432
5,69.0,24.0,871.75,0.0,48.0,16.470589,16.078432
6,68.0,23.0,740.5,0.0,49.0,16.078432,16.078432
7,68.0,40.0,795.25,0.0,49.0,18.82353,16.078432
8,68.0,38.0,816.25,0.0,49.0,18.82353,16.078432
9,69.0,38.0,840.5,0.0,49.0,18.82353,16.078432
10,70.0,38.0,846.75,0.0,49.0,18.82353,16.078432
11,70.0,39.0,853.0,0.0,49.0,18.82353,16.078432
12,70.0,38.0,861.5,0.0,48.0,18.82353,16.078432
13,71.0,37.0,864.75,0.0,48.0,18.82353,16.078432
14,71.0,38.0,859.25,0.0,48.0,18.82353,16.078432
15,71.0,40.0,857.75,0.0,48.0,19.215687,16.078432
16,72.0,48.0,667.0,0.0,48.0,18.82353,16.078432
17,72.0,55.0,867.0,5.0,48.0,20.392157,16.078432
18,73.0,32.0,995.25,7.0,48.0,20.392157,16.078432
19,73.0,32.0,995.25,7.0,48.0,18.82353,16.078432
20,73.0,34.0,932.75,7.0,48.0,18.82353,16.078432
21,73.0,59.0,819.5,3.0,48.0,18.82353,16.078432
22,74.0,46.0,732.75,3.0,48.0,18.82353,16.078432
23,74.0,40.0,817.75,3.0,48.0,18.82353,16.078432
24,75.0,44.0,825.0,3.0,48.0,18.82353,16.078432
25,75.0,48.0,825.0,3.0,48.0,18.82353,16.078432
26,75.0,48.0,739.0,0.0,48.0,19.215687,16.078432
27,76.0,39.0,821.0,0.0,48.0,18.82353,16.078432
28,76.0,57.0,577.25,0.0,48.0,18.82353,16.078432
29,76.0,38.0,840.5,3.0,48.0,18.82353,16.078432
30,77.0,43.0,754.5,3.0,48.0,18.82353,16.078432
31,77.0,47.0,750.0,0.0,48.0,18.82353,16.078432
32,78.0,47.0,750.0,0.0,48.0,18.82353,16.078432
33,78.0,38.0,842.75,0.0,48.0,18.82353,16.078432
