Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Intake Air Temperature [C],Throttle Position [%],Accelerator Pedal Position [%]
0,26.0,101.0,0.0,0.0,26.0,17.647058,16.078432
1,26.0,29.0,1588.25,0.0,25.0,19.607843,16.078432
2,26.0,23.0,1715.5,0.0,25.0,19.607843,16.078432
3,26.0,24.0,1653.0,0.0,26.0,19.607843,16.078432
4,26.0,24.0,1582.0,0.0,26.0,19.607843,16.078432
5,27.0,24.0,1582.0,0.0,26.0,19.607843,16.078432
6,27.0,25.0,1509.25,0.0,26.0,19.215687,16.078432
7,27.0,36.0,1538.25,0.0,26.0,19.215687,16.078432
8,27.0,36.0,1538.25,0.0,26.0,21.17647,16.078432
9,28.0,36.0,1485.0,0.0,26.0,21.17647,16.078432
10,28.0,37.0,1426.5,0.0,26.0,20.784313,16.078432
11,29.0,40.0,1362.5,0.0,26.0,20.784313,16.078432
12,29.0,40.0,1362.5,0.0,26.0,21.17647,16.078432
13,30.0,42.0,1357.0,0.0,27.0,21.568628,16.078432
14,30.0,43.0,1346.0,0.0,27.0,21.568628,16.078432
15,31.0,40.0,1360.0,0.0,27.0,21.568628,16.078432
16,31.0,40.0,1360.0,0.0,27.0,21.17647,16.078432
17,32.0,39.0,1306.25,0.0,27.0,20.784313,16.078432
18,33.0,37.0,1252.25,0.0,27.0,20.392157,16.078432
19,33.0,38.0,1164.75,0.0,27.0,20.392157,16.078432
20,33.0,38.0,1164.75,0.0,27.0,20.0,16.078432
21,34.0,40.0,1067.0,0.0,27.0,20.0,16.078432
22,35.0,44.0,953.0,0.0,27.0,20.0,16.078432
23,35.0,44.0,1017.0,0.0,27.0,20.0,16.078432
24,36.0,51.0,872.5,0.0,28.0,20.392157,16.078432
25,36.0,51.0,906.25,4.0,28.0,20.0,16.078432
26,36.0,51.0,906.25,4.0,28.0,20.0,21.568628
27,37.0,33.0,906.25,4.0,28.0,20.0,21.568628
28,37.0,33.0,1535.0,8.0,28.0,19.607843,21.568628
29,37.0,33.0,1535.0,8.0,28.0,19.607843,16.078432
30,38.0,46.0,925.0,12.0,28.0,20.0,16.078432
31,38.0,46.0,925.0,12.0,28.0,20.0,17.647058
32,38.0,42.0,982.75,15.0,28.0,20.0,17.647058
33,38.0,42.0,982.75,15.0,28.0,20.0,18.039215
34,38.0,43.0,981.25,14.0,28.0,20.0,18.039215
35,39.0,48.0,1011.5,14.0,28.0,20.392157,18.039215
36,39.0,48.0,1011.5,14.0,28.0,20.392157,16.078432
37,40.0,37.0,1078.75,14.0,28.0,19.607843,16.078432
38,40.0,40.0,985.75,15.0,28.0,19.607843,16.078432
39,41.0,47.0,882.0,12.0,28.0,19.607843,16.078432
40,41.0,41.0,985.75,14.0,28.0,19.607843,16.078432
41,41.0,57.0,682.75,12.0,28.0,19.607843,16.078432
42,42.0,49.0,812.5,12.0,28.0,19.607843,16.078432
43,42.0,49.0,812.5,12.0,28.0,19.607843,21.568628
44,43.0,41.0,1054.5,14.0,28.0,19.607843,21.568628
45,43.0,41.0,1054.5,14.0,28.0,19.607843,16.078432
46,43.0,37.0,1038.25,14.0,28.0,19.607843,16.078432
47,43.0,46.0,780.25,13.0,28.0,19.607843,16.078432
48,44.0,51.0,850.0,13.0,28.0,20.392157,16.078432
49,44.0,51.0,850.0,13.0,28.0,20.392157,18.82353
50,44.0,41.0,981.25,14.0,28.0,19.607843,18.82353
51,44.0,41.0,981.25,14.0,28.0,19.607843,17.254902
52,45.0,40.0,976.5,13.0,28.0,19.607843,17.254902
53,45.0,40.0,976.5,13.0,28.0,19.607843,16.078432
54,45.0,39.0,998.25,14.0,28.0,19.607843,16.078432
55,46.0,39.0,998.25,14.0,28.0,19.607843,16.078432
56,46.0,38.0,1010.75,12.0,28.0,19.607843,16.078432
57,46.0,38.0,1019.5,6.0,28.0,19.607843,16.078432
58,46.0,37.0,983.5,3.0,28.0,19.607843,16.078432
59,46.0,46.0,867.75,3.0,29.0,20.392157,16.078432
60,47.0,34.0,1153.75,8.0,29.0,20.392157,16.078432
61,47.0,34.0,1153.75,8.0,29.0,19.215687,16.078432
62,48.0,35.0,1085.75,6.0,29.0,19.215687,16.078432
63,48.0,26.0,1090.5,3.0,29.0,18.039215,16.078432
64,48.0,26.0,1039.0,3.0,29.0,18.039215,16.078432
65,49.0,28.0,1030.25,0.0,29.0,17.647058,16.078432
66,49.0,27.0,992.0,0.0,29.0,17.647058,16.078432
67,50.0,26.0,935.75,0.0,29.0,17.647058,16.078432
68,50.0,26.0,935.75,0.0,29.0,19.215687,16.078432
69,50.0,37.0,953.75,0.0,29.0,19.215687,16.078432
70,50.0,42.0,989.75,0.0,29.0,19.215687,16.078432
71,50.0,55.0,723.25,3.0,29.0,19.215687,16.078432
72,50.0,55.0,723.25,3.0,29.0,19.215687,23.529411
73,51.0,43.0,1558.5,9.0,29.0,20.0,23.529411
74,51.0,43.0,1558.5,9.0,29.0,20.0,24.705883
75,51.0,77.0,1090.5,12.0,30.0,23.529411,24.705883
76,51.0,77.0,1090.5,12.0,30.0,23.529411,16.078432
77,51.0,30.0,1203.75,12.0,30.0,23.529411,16.078432
78,51.0,30.0,1203.75,16.0,29.0,19.215687,16.078432
79,51.0,32.0,1124.0,17.0,29.0,19.215687,16.078432
80,52.0,34.0,1068.75,15.0,30.0,19.215687,16.078432
81,53.0,49.0,1068.75,15.0,30.0,19.215687,16.078432
82,53.0,49.0,1064.0,15.0,30.0,19.215687,16.078432
83,53.0,49.0,1064.0,15.0,30.0,19.215687,20.0
84,53.0,39.0,1145.25,15.0,30.0,20.0,20.0
85,53.0,37.0,1248.25,18.0,30.0,20.0,20.0
86,53.0,37.0,1248.25,18.0,30.0,20.0,20.784313
87,53.0,31.0,1327.25,18.0,30.0,19.215687,20.784313
88,53.0,31.0,1327.25,18.0,30.0,19.215687,16.078432
89,54.0,25.0,1139.0,17.0,30.0,17.647058,16.078432
90,54.0,26.0,1031.25,11.0,30.0,17.647058,16.078432
91,54.0,26.0,1031.25,11.0,30.0,17.647058,25.882353
92,54.0,57.0,1177.25,13.0,30.0,21.17647,25.882353
93,54.0,57.0,1177.25,13.0,30.0,21.17647,23.137255
94,55.0,45.0,1455.25,20.0,30.0,21.960785,23.137255
95,55.0,25.0,1432.75,24.0,30.0,20.0,23.137255
96,55.0,25.0,1432.75,24.0,30.0,20.0,26.666666
97,55.0,71.0,1390.5,26.0,30.0,23.529411,26.666666
98,55.0,71.0,1390.5,26.0,30.0,23.529411,20.392157
99,56.0,31.0,1465.5,32.0,30.0,19.215687,20.392157
100,56.0,31.0,1465.5,32.0,30.0,19.215687,16.078432
101,56.0,26.0,1361.5,30.0,30.0,19.215687,16.078432
102,56.0,29.0,1180.25,28.0,30.0,19.215687,16.078432
103,57.0,51.0,954.5,22.0,30.0,23.529411,16.078432
104,57.0,51.0,954.5,22.0,30.0,23.529411,26.274509
105,58.0,81.0,1233.5,22.0,30.0,25.490196,26.274509
106,58.0,81.0,1233.5,22.0,30.0,25.490196,25.490196
107,58.0,59.0,1540.5,29.0,30.0,23.529411,25.490196
108,58.0,59.0,1540.5,29.0,30.0,23.529411,16.078432
109,58.0,45.0,1557.75,33.0,30.0,23.529411,16.078432
110,58.0,45.0,1557.75,33.0,30.0,21.960785,16.078432
111,58.0,45.0,1557.75,33.0,30.0,21.960785,22.352942
112,59.0,42.0,1617.0,34.0,30.0,20.784313,22.352942
113,59.0,42.0,1617.0,34.0,30.0,20.784313,21.960785
114,60.0,42.0,1617.0,34.0,30.0,20.784313,21.960785
115,60.0,29.0,1622.5,33.0,30.0,20.0,21.960785
116,60.0,29.0,1622.5,33.0,30.0,20.0,21.17647
117,60.0,27.0,1604.5,34.0,30.0,20.0,21.17647
118,60.0,27.0,1604.5,34.0,30.0,19.607843,21.17647
119,60.0,29.0,1596.75,33.0,30.0,19.607843,21.17647
120,60.0,29.0,1596.75,33.0,30.0,19.607843,17.254902
121,61.0,29.0,1596.75,33.0,30.0,19.607843,17.254902
122,61.0,29.0,1546.75,33.0,30.0,20.0,17.254902
123,61.0,29.0,1546.75,33.0,30.0,20.0,21.568628
124,61.0,31.0,1515.5,31.0,30.0,20.0,21.568628
125,61.0,30.0,1504.5,32.0,30.0,20.0,21.568628
126,61.0,30.0,1504.5,32.0,30.0,20.0,16.078432
127,61.0,29.0,1487.5,31.0,30.0,20.0,16.078432
128,61.0,29.0,1487.5,31.0,30.0,20.0,20.784313
129,62.0,22.0,1391.25,30.0,30.0,20.0,20.784313
130,62.0,22.0,1391.25,30.0,30.0,17.254902,20.784313
131,62.0,22.0,1391.25,30.0,30.0,17.254902,16.078432
132,62.0,25.0,880.25,29.0,31.0,17.254902,16.078432
133,63.0,27.0,846.75,24.0,31.0,16.862745,16.078432
134,63.0,28.0,842.75,16.0,31.0,16.862745,16.078432
135,63.0,46.0,778.0,12.0,31.0,23.137255,16.078432
136,63.0,46.0,778.0,12.0,31.0,23.137255,29.019608
137,63.0,58.0,1507.75,15.0,31.0,23.137255,29.019608
138,63.0,58.0,1507.75,15.0,31.0,23.137255,25.09804
139,64.0,41.0,1901.5,25.0,31.0,23.137255,25.09804
140,64.0,41.0,1901.5,25.0,31.0,21.568628,25.09804
141,64.0,41.0,1901.5,25.0,31.0,21.568628,20.392157
142,64.0,30.0,1829.5,27.0,31.0,20.784313,20.392157
143,64.0,30.0,1829.5,27.0,31.0,20.784313,16.078432
144,65.0,18.0,1794.5,27.0,31.0,18.039215,16.078432
145,65.0,19.0,1550.75,27.0,31.0,18.039215,16.078432
146,65.0,19.0,1550.75,23.0,31.0,17.647058,16.078432
147,65.0,30.0,740.5,20.0,31.0,16.862745,16.078432
148,66.0,30.0,779.5,11.0,31.0,16.862745,16.078432
149,66.0,29.0,779.5,11.0,31.0,16.862745,16.078432
150,66.0,29.0,775.0,3.0,31.0,16.862745,16.078432
151,66.0,52.0,469.5,3.0,31.0,20.784313,16.078432
152,66.0,52.0,469.5,3.0,31.0,20.784313,26.666666
153,66.0,48.0,1842.75,8.0,31.0,23.137255,26.666666
154,66.0,48.0,1842.75,8.0,31.0,23.137255,17.647058
155,66.0,74.0,1264.75,15.0,31.0,24.313726,17.647058
156,66.0,74.0,1264.75,15.0,31.0,24.313726,24.313726
157,67.0,25.0,1556.25,21.0,31.0,17.647058,24.313726
158,67.0,25.0,1556.25,21.0,31.0,17.647058,27.843138
159,67.0,70.0,1211.5,22.0,31.0,22.745098,27.843138
160,67.0,70.0,1211.5,22.0,31.0,22.745098,24.313726
161,68.0,70.0,1211.5,22.0,31.0,22.745098,24.313726
162,68.0,48.0,1404.5,28.0,31.0,20.392157,24.313726
163,68.0,48.0,1404.5,28.0,31.0,20.392157,23.529411
164,68.0,41.0,1457.0,30.0,31.0,20.392157,23.529411
165,68.0,41.0,1457.0,30.0,31.0,20.392157,22.745098
166,68.0,42.0,1460.0,30.0,31.0,21.17647,22.745098
167,68.0,42.0,1460.0,30.0,31.0,21.17647,23.137255
168,69.0,42.0,1460.0,30.0,31.0,21.17647,23.137255
169,69.0,41.0,1500.0,32.0,31.0,21.17647,23.137255
170,69.0,41.0,1500.0,32.0,31.0,21.17647,21.960785
171,70.0,37.0,1523.25,31.0,31.0,20.784313,21.960785
172,70.0,37.0,1523.25,31.0,31.0,20.784313,18.431372
173,70.0,30.0,1388.25,30.0,31.0,19.607843,18.431372
174,70.0,30.0,1388.25,30.0,31.0,19.607843,16.078432
175,70.0,21.0,1302.25,29.0,31.0,17.254902,16.078432
176,70.0,21.0,1302.25,29.0,31.0,17.254902,20.0
177,70.0,25.0,1128.0,26.0,31.0,17.254902,20.0
178,70.0,25.0,1128.0,26.0,31.0,17.254902,17.647058
179,70.0,22.0,1050.75,24.0,31.0,16.862745,17.647058
180,70.0,22.0,1050.75,24.0,31.0,16.862745,16.078432
181,70.0,26.0,846.0,21.0,31.0,16.862745,16.078432
182,71.0,26.0,842.0,16.0,32.0,16.862745,16.078432
183,71.0,27.0,832.0,10.0,32.0,16.862745,16.078432
184,71.0,32.0,745.25,9.0,32.0,16.862745,16.078432
185,71.0,30.0,771.75,4.0,32.0,16.862745,16.078432
186,71.0,30.0,772.5,3.0,32.0,16.862745,16.078432
187,71.0,29.0,711.5,0.0,32.0,16.862745,16.078432
188,72.0,30.0,666.25,0.0,32.0,16.862745,16.078432
189,72.0,54.0,693.75,0.0,32.0,18.039215,16.078432
190,72.0,54.0,693.75,0.0,32.0,18.039215,25.882353
191,72.0,22.0,1575.75,10.0,32.0,17.647058,25.882353
192,72.0,22.0,1575.75,10.0,32.0,17.647058,30.980392
193,72.0,74.0,1521.75,16.0,32.0,17.647058,30.980392
194,72.0,74.0,1521.75,16.0,32.0,25.09804,30.980392
195,72.0,74.0,1521.75,16.0,32.0,25.09804,16.078432
196,72.0,71.0,1257.75,26.0,31.0,24.705883,16.078432
197,73.0,71.0,1257.75,26.0,31.0,24.705883,16.078432
198,73.0,20.0,1344.5,30.0,31.0,17.254902,16.078432
199,73.0,20.0,1344.5,30.0,31.0,17.254902,22.352942
200,73.0,28.0,1349.0,28.0,31.0,17.254902,22.352942
201,73.0,28.0,1349.0,28.0,31.0,17.647058,22.352942
202,73.0,28.0,1349.0,28.0,31.0,17.647058,16.078432
203,73.0,23.0,1211.5,27.0,32.0,21.960785,16.078432
204,73.0,23.0,1211.5,27.0,32.0,21.960785,23.921568
205,73.0,46.0,1357.0,26.0,32.0,21.17647,23.921568
206,73.0,46.0,1357.0,26.0,32.0,21.17647,23.137255
207,73.0,42.0,1452.25,30.0,32.0,21.17647,23.137255
208,73.0,42.0,1452.25,30.0,32.0,21.17647,23.529411
209,74.0,44.0,1588.25,33.0,32.0,21.568628,23.529411
210,74.0,44.0,1588.25,33.0,32.0,21.568628,23.137255
211,75.0,39.0,1699.0,35.0,32.0,21.568628,23.137255
212,75.0,39.0,1699.0,35.0,32.0,21.568628,22.745098
213,75.0,38.0,1801.5,35.0,32.0,21.568628,22.745098
214,75.0,38.0,1801.5,35.0,32.0,21.568628,16.078432
215,75.0,27.0,1799.0,38.0,32.0,21.17647,16.078432
216,75.0,27.0,1799.0,38.0,32.0,21.17647,21.568628
217,76.0,29.0,1795.25,37.0,32.0,20.392157,21.568628
218,76.0,29.0,1795.25,37.0,32.0,20.392157,20.784313
219,76.0,27.0,1795.25,37.0,32.0,20.392157,20.784313
220,76.0,27.0,1815.5,39.0,32.0,20.0,20.784313
221,76.0,27.0,1815.5,39.0,32.0,20.0,16.078432
222,76.0,30.0,1786.5,38.0,32.0,21.960785,16.078432
223,76.0,30.0,1786.5,38.0,32.0,21.960785,21.960785
224,76.0,33.0,1824.0,38.0,32.0,21.17647,21.960785
225,76.0,33.0,1824.0,38.0,32.0,21.17647,22.352942
226,77.0,33.0,1824.0,38.0,32.0,21.17647,22.352942
227,77.0,35.0,1906.25,41.0,32.0,21.568628,22.352942
228,77.0,35.0,1906.25,41.0,32.0,21.568628,21.960785
229,78.0,20.0,1925.0,40.0,32.0,18.431372,21.960785
230,78.0,20.0,1925.0,40.0,32.0,18.431372,19.607843
231,78.0,19.0,1878.0,40.0,32.0,18.431372,19.607843
232,78.0,19.0,1878.0,40.0,32.0,18.431372,16.078432
233,78.0,20.0,1725.0,39.0,33.0,18.039215,16.078432
234,78.0,20.0,1725.0,39.0,33.0,18.039215,20.784313
235,78.0,34.0,1696.75,36.0,33.0,21.17647,20.784313
236,78.0,34.0,1696.75,36.0,33.0,21.17647,23.529411
237,78.0,44.0,1810.75,36.0,33.0,22.745098,23.529411
238,78.0,44.0,1810.75,36.0,33.0,22.745098,23.921568
239,79.0,44.0,1810.75,36.0,33.0,22.745098,23.921568
240,79.0,45.0,1939.75,38.0,32.0,23.137255,23.921568
241,79.0,28.0,2020.25,43.0,32.0,18.431372,23.921568
242,79.0,28.0,2020.25,43.0,32.0,18.431372,25.490196
243,80.0,56.0,1567.0,43.0,32.0,23.137255,25.490196
244,80.0,56.0,1567.0,43.0,32.0,23.137255,22.745098
245,80.0,36.0,1589.75,44.0,32.0,20.392157,22.745098
246,80.0,36.0,1589.75,44.0,32.0,20.392157,21.17647
247,80.0,30.0,1536.5,44.0,32.0,19.607843,21.17647
248,80.0,30.0,1536.5,44.0,32.0,19.607843,20.784313
249,80.0,28.0,1512.5,43.0,33.0,19.607843,20.784313
250,80.0,28.0,1512.5,43.0,33.0,19.607843,16.078432
251,81.0,28.0,1512.5,43.0,33.0,19.607843,16.078432
252,81.0,19.0,1457.75,43.0,33.0,17.254902,16.078432
253,81.0,27.0,750.0,40.0,33.0,17.254902,16.078432
254,81.0,27.0,750.0,40.0,33.0,16.470589,16.078432
255,81.0,27.0,808.5,36.0,33.0,16.470589,16.078432
256,81.0,27.0,781.25,27.0,33.0,16.470589,16.078432
257,81.0,28.0,766.25,19.0,33.0,16.470589,16.078432
258,81.0,28.0,764.75,12.0,33.0,16.470589,16.078432
259,82.0,28.0,764.75,12.0,33.0,16.470589,16.078432
260,82.0,27.0,769.5,6.0,33.0,16.470589,16.078432
261,82.0,27.0,771.0,3.0,33.0,16.470589,16.078432
262,82.0,28.0,754.5,3.0,34.0,16.470589,16.078432
263,82.0,28.0,760.75,0.0,34.0,16.470589,16.078432
264,82.0,28.0,743.75,0.0,34.0,16.470589,16.078432
265,82.0,27.0,721.0,0.0,34.0,16.078432,16.078432
266,82.0,27.0,699.0,0.0,34.0,16.078432,16.078432
267,82.0,27.0,693.75,0.0,34.0,16.078432,16.078432
268,82.0,27.0,685.0,0.0,34.0,16.078432,16.078432
269,82.0,27.0,689.75,0.0,35.0,16.078432,16.078432
270,82.0,29.0,696.75,0.0,35.0,16.078432,16.078432
271,83.0,28.0,698.25,0.0,35.0,16.078432,16.078432
272,83.0,27.0,696.75,0.0,35.0,16.078432,16.078432
273,83.0,27.0,700.75,0.0,35.0,16.078432,16.078432
274,83.0,27.0,719.5,0.0,35.0,16.078432,16.078432
275,83.0,27.0,714.75,0.0,35.0,16.078432,16.078432
276,83.0,49.0,714.75,0.0,35.0,16.078432,16.078432
277,83.0,49.0,470.25,0.0,35.0,18.82353,16.078432
278,83.0,62.0,1012.5,0.0,35.0,21.568628,16.078432
279,83.0,20.0,1439.0,13.0,35.0,20.784313,16.078432
280,83.0,20.0,1439.0,13.0,35.0,20.784313,29.019608
281,83.0,63.0,1439.0,13.0,35.0,20.784313,29.019608
282,83.0,63.0,1603.75,17.0,34.0,23.921568,29.019608
283,83.0,63.0,1603.75,17.0,34.0,23.921568,24.313726
284,83.0,87.0,1267.0,23.0,34.0,26.274509,24.313726
285,83.0,87.0,1267.0,23.0,34.0,26.274509,27.058823
286,83.0,65.0,1630.25,32.0,33.0,24.313726,27.058823
287,83.0,65.0,1630.25,32.0,33.0,24.313726,25.882353
288,84.0,65.0,1630.25,32.0,33.0,24.313726,25.882353
289,84.0,55.0,1871.75,38.0,33.0,23.529411,25.882353
290,84.0,55.0,1871.75,38.0,33.0,23.529411,16.078432
291,85.0,81.0,1440.5,39.0,33.0,26.274509,16.078432
292,85.0,81.0,1440.5,39.0,33.0,26.274509,24.705883
293,85.0,49.0,1588.25,43.0,33.0,18.039215,24.705883
294,85.0,49.0,1588.25,43.0,33.0,18.039215,21.568628
295,86.0,49.0,1588.25,43.0,33.0,18.039215,21.568628
296,86.0,31.0,1554.5,44.0,33.0,20.0,21.568628
297,86.0,31.0,1571.75,44.0,33.0,20.0,21.568628
298,86.0,31.0,1571.75,44.0,33.0,20.0,21.17647
299,86.0,31.0,1581.25,45.0,34.0,20.0,21.17647
300,86.0,31.0,1581.25,45.0,34.0,20.0,21.568628
301,86.0,33.0,1616.25,45.0,34.0,20.392157,21.568628
302,86.0,33.0,1616.25,45.0,34.0,20.392157,21.960785
303,87.0,32.0,1632.75,45.0,34.0,20.392157,21.960785
304,87.0,33.0,1673.25,48.0,34.0,20.392157,21.960785
305,87.0,33.0,1673.25,48.0,34.0,20.392157,21.568628
306,87.0,39.0,1703.0,47.0,34.0,21.568628,21.568628
307,87.0,39.0,1703.0,47.0,34.0,21.568628,21.960785
308,86.0,37.0,1707.0,49.0,34.0,21.17647,21.960785
309,86.0,37.0,1707.0,49.0,34.0,21.17647,21.568628
310,86.0,42.0,1700.75,48.0,34.0,21.568628,21.568628
311,86.0,42.0,1700.75,48.0,34.0,21.568628,20.784313
312,86.0,38.0,1709.25,48.0,34.0,21.17647,20.784313
313,86.0,38.0,1709.25,48.0,34.0,21.17647,16.078432
314,86.0,30.0,1620.25,47.0,34.0,21.17647,16.078432
315,86.0,30.0,1620.25,47.0,34.0,21.960785,16.078432
316,86.0,30.0,1620.25,47.0,34.0,21.960785,22.352942
317,86.0,54.0,1640.5,45.0,34.0,23.137255,22.352942
318,86.0,54.0,1640.5,45.0,34.0,23.137255,23.137255
319,86.0,46.0,1692.75,48.0,34.0,22.352942,23.137255
320,86.0,46.0,1692.75,48.0,34.0,22.352942,21.568628
321,86.0,39.0,1707.0,48.0,34.0,22.352942,21.568628
322,86.0,39.0,1707.0,48.0,34.0,21.17647,21.568628
323,86.0,39.0,1707.0,48.0,34.0,21.17647,16.078432
324,86.0,24.0,1628.0,48.0,34.0,18.82353,16.078432
325,86.0,37.0,1508.5,45.0,34.0,21.17647,16.078432
326,86.0,37.0,1508.5,45.0,34.0,21.17647,20.392157
327,86.0,38.0,1492.0,42.0,34.0,21.17647,20.392157
328,86.0,38.0,1492.0,42.0,34.0,20.392157,20.392157
329,86.0,38.0,1492.0,42.0,34.0,20.392157,16.078432
330,86.0,42.0,1426.5,42.0,35.0,21.17647,16.078432
331,86.0,42.0,1426.5,42.0,35.0,21.17647,20.784313
332,86.0,49.0,1441.25,41.0,35.0,21.960785,20.784313
333,86.0,49.0,1441.25,41.0,35.0,21.960785,21.960785
334,86.0,49.0,1486.5,42.0,35.0,21.960785,21.960785
335,86.0,47.0,1532.75,43.0,35.0,21.960785,21.960785
336,86.0,47.0,1532.75,43.0,35.0,21.960785,16.078432
337,87.0,44.0,1535.0,43.0,35.0,22.745098,16.078432
338,87.0,44.0,1535.0,43.0,35.0,22.745098,25.882353
339,87.0,36.0,1583.5,44.0,35.0,22.745098,25.882353
340,87.0,36.0,1583.5,44.0,34.0,18.82353,25.882353
341,87.0,36.0,1583.5,44.0,34.0,18.82353,16.078432
342,87.0,25.0,1545.25,44.0,34.0,18.82353,16.078432
343,87.0,25.0,1545.25,44.0,34.0,18.82353,22.352942
344,87.0,47.0,1551.5,43.0,35.0,21.568628,22.352942
345,87.0,47.0,1551.5,43.0,35.0,21.568628,18.82353
346,87.0,44.0,1561.5,43.0,35.0,21.568628,18.82353
347,87.0,44.0,1561.5,44.0,35.0,21.17647,18.82353
348,87.0,44.0,1561.5,44.0,35.0,21.17647,16.078432
349,87.0,28.0,1499.0,43.0,35.0,18.82353,16.078432
350,87.0,33.0,1479.5,42.0,35.0,20.392157,16.078432
351,87.0,28.0,1479.5,42.0,35.0,20.392157,16.078432
352,87.0,28.0,1401.5,41.0,35.0,18.82353,16.078432
353,87.0,27.0,1329.5,39.0,35.0,18.82353,16.078432
354,87.0,29.0,1271.0,36.0,35.0,18.82353,16.078432
355,87.0,23.0,1023.25,35.0,35.0,16.470589,16.078432
356,87.0,29.0,670.25,29.0,36.0,16.470589,16.078432
357,87.0,28.0,790.5,23.0,36.0,16.470589,16.078432
358,87.0,43.0,877.25,18.0,36.0,31.764706,16.078432
359,87.0,43.0,877.25,18.0,36.0,31.764706,41.568626
360,87.0,101.0,1300.0,20.0,36.0,40.0,41.568626
361,87.0,101.0,1300.0,20.0,36.0,40.0,34.901962
362,87.0,26.0,1692.75,32.0,35.0,18.82353,34.901962
363,87.0,26.0,1692.75,32.0,35.0,18.82353,16.078432
364,87.0,38.0,967.0,33.0,35.0,18.82353,16.078432
365,88.0,36.0,1017.75,28.0,35.0,18.82353,16.078432
366,88.0,35.0,1070.25,23.0,36.0,18.82353,16.078432
367,88.0,72.0,1020.25,19.0,36.0,24.705883,16.078432
368,88.0,88.0,1172.5,23.0,36.0,26.274509,16.078432
369,88.0,88.0,1172.5,23.0,36.0,26.274509,26.666666
370,88.0,76.0,1475.0,27.0,35.0,25.490196,26.666666
371,88.0,76.0,1475.0,27.0,35.0,25.490196,16.078432
372,88.0,43.0,1589.0,34.0,35.0,21.568628,16.078432
373,88.0,43.0,1589.0,34.0,35.0,21.568628,21.960785
374,88.0,54.0,1612.5,33.0,35.0,21.568628,21.960785
375,88.0,54.0,1612.5,33.0,35.0,23.137255,21.960785
376,88.0,54.0,1612.5,33.0,35.0,23.137255,27.058823
377,88.0,70.0,1859.25,35.0,35.0,25.490196,27.058823
378,88.0,70.0,1859.25,35.0,35.0,25.490196,29.803921
379,87.0,70.0,1859.25,35.0,35.0,25.490196,29.803921
380,87.0,93.0,1494.5,39.0,35.0,30.588236,29.803921
381,87.0,93.0,1494.5,39.0,35.0,30.588236,28.627451
382,87.0,81.0,1734.25,47.0,35.0,30.588236,28.627451
383,87.0,81.0,1734.25,47.0,35.0,27.450981,28.627451
384,87.0,81.0,1734.25,47.0,35.0,27.450981,16.078432
385,86.0,26.0,1828.0,51.0,35.0,19.215687,16.078432
386,86.0,20.0,1722.5,50.0,35.0,18.039215,16.078432
387,86.0,24.0,1009.25,47.0,36.0,18.039215,16.078432
388,86.0,24.0,1009.25,47.0,36.0,16.470589,16.078432
389,86.0,26.0,864.75,45.0,36.0,16.470589,16.078432
390,86.0,38.0,961.5,44.0,37.0,18.82353,16.078432
391,86.0,36.0,1031.25,42.0,37.0,18.82353,16.078432
392,86.0,36.0,1010.0,42.0,37.0,18.82353,16.078432
393,87.0,36.0,1010.0,36.0,37.0,18.82353,16.078432
394,87.0,100.0,1025.75,30.0,37.0,18.82353,16.078432
395,87.0,100.0,1025.75,30.0,37.0,37.254902,16.078432
396,87.0,100.0,1025.75,30.0,37.0,37.254902,44.705883
397,87.0,102.0,1235.0,32.0,36.0,56.470589,44.705883
398,87.0,102.0,1235.0,32.0,36.0,56.470589,43.92157
399,88.0,99.0,1451.5,39.0,36.0,48.235294,43.92157
400,88.0,99.0,1451.5,39.0,36.0,48.235294,32.941177
401,88.0,27.0,1600.75,45.0,36.0,48.235294,32.941177
402,88.0,27.0,1600.75,45.0,35.0,21.17647,32.941177
403,88.0,27.0,1600.75,45.0,35.0,21.17647,25.09804
404,89.0,71.0,1606.25,45.0,36.0,25.09804,25.09804
405,89.0,65.0,1678.0,47.0,36.0,24.705883,25.09804
406,89.0,65.0,1678.0,47.0,36.0,24.705883,24.705883
407,89.0,56.0,1755.25,47.0,36.0,24.705883,24.705883
408,89.0,56.0,1755.25,47.0,36.0,23.137255,24.705883
409,89.0,56.0,1755.25,47.0,36.0,23.137255,16.078432
410,88.0,38.0,1661.5,49.0,36.0,21.17647,16.078432
411,88.0,38.0,1661.5,49.0,36.0,21.17647,22.745098
412,87.0,40.0,1626.5,46.0,36.0,20.784313,22.745098
413,87.0,40.0,1626.5,46.0,36.0,20.784313,23.921568
414,86.0,54.0,1626.5,46.0,36.0,20.784313,23.921568
415,86.0,54.0,1635.0,47.0,37.0,22.745098,23.921568
416,86.0,54.0,1635.0,47.0,37.0,22.745098,23.529411
417,86.0,47.0,1671.75,46.0,37.0,21.960785,23.529411
418,86.0,47.0,1671.75,46.0,37.0,21.960785,16.078432
419,86.0,59.0,1714.75,48.0,37.0,23.921568,16.078432
420,86.0,59.0,1714.75,48.0,37.0,23.921568,23.921568
421,86.0,53.0,1735.75,48.0,37.0,23.529411,23.921568
