Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Intake Air Temperature [C],Throttle Position [%],Accelerator Pedal Position [%]
0,91.0,101.0,0.0,0.0,53.0,17.647058,16.078432
1,91.0,19.0,1583.5,0.0,53.0,18.82353,16.078432
2,91.0,22.0,1325.0,0.0,53.0,17.647058,16.078432
3,91.0,37.0,1081.25,0.0,54.0,19.215687,16.078432
4,91.0,39.0,906.25,0.0,54.0,18.82353,16.078432
5,91.0,42.0,867.75,0.0,54.0,18.82353,16.078432
6,91.0,41.0,864.0,0.0,54.0,18.82353,16.078432
7,91.0,40.0,864.75,0.0,54.0,18.82353,16.078432
8,91.0,40.0,868.75,0.0,54.0,18.82353,16.078432
9,90.0,40.0,873.25,0.0,54.0,18.82353,16.078432
10,90.0,37.0,864.75,0.0,55.0,18.431372,16.078432
11,89.0,37.0,864.75,0.0,55.0,18.431372,16.078432
12,89.0,37.0,863.25,0.0,55.0,18.431372,16.078432
13,89.0,37.0,867.75,0.0,55.0,18.431372,16.078432
14,88.0,37.0,860.75,0.0,55.0,18.431372,16.078432
15,88.0,36.0,853.75,0.0,55.0,18.431372,16.078432
16,88.0,37.0,858.5,0.0,55.0,18.431372,16.078432
17,87.0,36.0,853.75,0.0,55.0,18.431372,16.078432
18,87.0,36.0,846.0,0.0,55.0,18.431372,16.078432
19,87.0,37.0,842.0,0.0,55.0,18.431372,16.078432
20,86.0,36.0,848.25,0.0,55.0,18.431372,16.078432
21,86.0,38.0,855.25,0.0,55.0,18.431372,16.078432
22,86.0,38.0,851.5,0.0,55.0,18.431372,16.078432
23,86.0,36.0,859.25,0.0,55.0,18.431372,16.078432
24,86.0,38.0,857.75,0.0,55.0,18.431372,16.078432
25,85.0,37.0,857.75,0.0,55.0,18.431372,16.078432
26,85.0,37.0,858.5,0.0,55.0,18.431372,16.078432
27,85.0,37.0,864.75,0.0,55.0,18.431372,16.078432
28,85.0,37.0,864.0,0.0,55.0,18.039215,16.078432
29,85.0,35.0,857.75,0.0,55.0,18.039215,16.078432
30,85.0,37.0,846.75,0.0,55.0,18.039215,16.078432
31,85.0,36.0,852.25,0.0,55.0,18.039215,16.078432
32,85.0,35.0,851.5,0.0,55.0,18.039215,16.078432
33,84.0,35.0,853.75,0.0,56.0,18.039215,16.078432
34,84.0,35.0,850.75,0.0,56.0,18.039215,16.078432
35,84.0,37.0,850.0,0.0,56.0,18.039215,16.078432
36,84.0,37.0,851.5,0.0,56.0,18.039215,16.078432
37,83.0,36.0,849.0,0.0,56.0,18.039215,16.078432
38,83.0,35.0,850.75,0.0,56.0,18.039215,16.078432
39,83.0,36.0,857.75,0.0,56.0,18.039215,16.078432
40,83.0,36.0,857.0,0.0,56.0,18.039215,16.078432
41,83.0,36.0,856.25,0.0,56.0,18.039215,16.078432
42,84.0,35.0,853.0,0.0,56.0,18.039215,16.078432
43,84.0,37.0,850.75,0.0,56.0,18.039215,16.078432
44,84.0,36.0,851.5,0.0,56.0,18.039215,16.078432
45,85.0,35.0,855.25,0.0,56.0,18.039215,16.078432
46,85.0,37.0,857.0,0.0,56.0,18.039215,16.078432
47,86.0,36.0,856.25,0.0,56.0,18.039215,16.078432
48,86.0,35.0,849.0,0.0,56.0,18.039215,16.078432
49,86.0,37.0,850.75,0.0,56.0,18.039215,16.078432
50,86.0,36.0,850.75,0.0,56.0,18.039215,16.078432
51,86.0,35.0,857.0,0.0,56.0,18.039215,16.078432
52,87.0,37.0,855.25,0.0,56.0,18.039215,16.078432
53,87.0,35.0,851.5,0.0,56.0,18.039215,16.078432
54,87.0,36.0,851.5,0.0,57.0,18.039215,16.078432
55,87.0,36.0,853.75,0.0,57.0,18.039215,16.078432
56,87.0,37.0,853.75,0.0,57.0,18.039215,16.078432
57,87.0,37.0,857.0,0.0,57.0,18.039215,16.078432
58,87.0,36.0,859.25,0.0,57.0,18.039215,16.078432
59,88.0,35.0,854.5,0.0,57.0,18.039215,16.078432
60,88.0,37.0,856.25,0.0,57.0,18.039215,16.078432
61,88.0,35.0,855.25,0.0,57.0,18.039215,16.078432
62,88.0,37.0,850.75,0.0,57.0,18.039215,16.078432
63,88.0,35.0,856.25,0.0,57.0,18.039215,16.078432
64,88.0,37.0,854.5,0.0,57.0,18.039215,16.078432
65,88.0,35.0,857.0,0.0,57.0,18.039215,16.078432
66,88.0,37.0,855.25,0.0,57.0,18.039215,16.078432
67,88.0,36.0,857.0,0.0,58.0,18.039215,16.078432
68,88.0,35.0,857.0,0.0,58.0,18.039215,16.078432
69,88.0,36.0,854.5,0.0,58.0,18.039215,16.078432
70,88.0,36.0,859.25,0.0,58.0,18.039215,16.078432
71,88.0,35.0,859.25,0.0,58.0,18.039215,16.078432
72,88.0,36.0,857.75,0.0,58.0,18.039215,16.078432
73,88.0,35.0,855.25,0.0,58.0,18.039215,16.078432
74,88.0,35.0,854.5,0.0,58.0,18.039215,16.078432
75,88.0,35.0,860.0,0.0,58.0,18.039215,16.078432
76,88.0,36.0,858.5,0.0,58.0,18.039215,16.078432
77,88.0,36.0,853.0,0.0,58.0,18.039215,16.078432
78,88.0,35.0,856.25,0.0,58.0,18.039215,16.078432
79,88.0,35.0,860.75,0.0,58.0,18.039215,16.078432
80,88.0,35.0,853.75,0.0,58.0,18.039215,16.078432
81,88.0,35.0,853.0,0.0,58.0,18.039215,16.078432
82,88.0,26.0,796.0,0.0,58.0,16.078432,16.078432
83,88.0,26.0,759.25,0.0,58.0,16.078432,16.078432
84,88.0,24.0,759.25,0.0,58.0,16.078432,16.078432
85,88.0,24.0,723.25,0.0,59.0,15.686275,16.078432
86,88.0,44.0,778.0,0.0,59.0,18.82353,16.078432
87,88.0,40.0,862.5,0.0,59.0,18.82353,16.078432
88,88.0,37.0,901.5,0.0,59.0,18.431372,16.078432
89,88.0,35.0,907.75,0.0,59.0,18.431372,16.078432
90,88.0,36.0,889.0,0.0,59.0,18.039215,16.078432
91,88.0,36.0,877.25,0.0,59.0,18.039215,16.078432
92,88.0,35.0,860.0,0.0,59.0,18.039215,16.078432
93,88.0,35.0,843.75,0.0,59.0,18.039215,16.078432
94,88.0,36.0,838.25,0.0,59.0,18.039215,16.078432
95,89.0,35.0,841.25,0.0,59.0,18.039215,16.078432
96,89.0,36.0,842.0,0.0,59.0,18.039215,16.078432
97,89.0,35.0,846.0,0.0,59.0,18.039215,16.078432
98,89.0,36.0,845.25,0.0,59.0,18.039215,16.078432
99,89.0,37.0,845.25,0.0,59.0,18.039215,16.078432
100,89.0,35.0,847.5,0.0,59.0,18.039215,16.078432
101,89.0,35.0,845.25,0.0,59.0,18.039215,16.078432
