Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Intake Air Temperature [C],Throttle Position [%],Accelerator Pedal Position [%]
0,81.0,101.0,0.0,0.0,46.0,17.647058,16.078432
1,81.0,20.0,1225.75,0.0,46.0,17.254902,16.078432
2,81.0,23.0,986.5,0.0,48.0,17.254902,16.078432
3,80.0,23.0,986.5,0.0,48.0,17.254902,16.078432
4,80.0,23.0,796.75,0.0,48.0,16.470589,16.078432
5,80.0,24.0,694.5,0.0,49.0,16.078432,16.078432
6,79.0,26.0,644.5,0.0,50.0,16.078432,16.078432
7,80.0,26.0,644.5,0.0,50.0,16.078432,16.078432
8,80.0,25.0,642.0,0.0,50.0,16.078432,16.078432
9,80.0,25.0,635.0,0.0,50.0,16.078432,16.078432
10,80.0,26.0,639.0,0.0,50.0,16.078432,16.078432
11,80.0,27.0,641.25,0.0,50.0,16.078432,16.078432
12,80.0,26.0,645.25,0.0,50.0,16.078432,16.078432
13,81.0,26.0,645.25,0.0,50.0,16.078432,16.078432
14,81.0,27.0,652.25,0.0,50.0,16.078432,16.078432
15,81.0,26.0,661.5,0.0,51.0,16.078432,16.078432
16,81.0,26.0,663.25,0.0,51.0,16.078432,16.078432
17,81.0,27.0,655.25,0.0,51.0,16.078432,16.078432
18,81.0,27.0,648.25,0.0,51.0,16.078432,16.078432
19,81.0,26.0,651.5,0.0,51.0,16.078432,16.078432
20,82.0,26.0,651.5,0.0,51.0,16.078432,16.078432
21,82.0,26.0,650.75,0.0,51.0,16.078432,16.078432
22,82.0,27.0,656.25,0.0,51.0,16.078432,16.078432
23,82.0,26.0,656.25,0.0,51.0,16.078432,16.078432
24,83.0,26.0,660.75,0.0,51.0,16.078432,16.078432
25,83.0,25.0,660.0,0.0,51.0,16.078432,16.078432
26,83.0,26.0,655.25,0.0,51.0,16.078432,16.078432
27,83.0,27.0,651.5,0.0,51.0,16.078432,16.078432
28,83.0,26.0,653.0,0.0,51.0,16.078432,16.078432
29,83.0,26.0,659.25,0.0,51.0,16.078432,16.078432
30,84.0,25.0,654.5,0.0,51.0,16.078432,16.078432
31,84.0,25.0,650.75,0.0,51.0,16.078432,16.078432
32,85.0,26.0,656.25,0.0,51.0,16.078432,16.078432
33,85.0,26.0,649.0,0.0,51.0,16.078432,16.078432
34,85.0,25.0,657.75,0.0,51.0,16.078432,16.078432
35,85.0,25.0,653.75,0.0,51.0,16.078432,16.078432
36,85.0,25.0,651.5,0.0,51.0,16.078432,16.078432
37,85.0,26.0,657.0,0.0,51.0,16.078432,16.078432
38,86.0,26.0,657.0,0.0,51.0,16.078432,16.078432
39,86.0,27.0,657.0,0.0,51.0,16.078432,16.078432
40,86.0,26.0,660.75,0.0,51.0,15.686275,16.078432
41,86.0,25.0,657.0,0.0,51.0,15.686275,16.078432
42,86.0,26.0,655.25,0.0,51.0,15.686275,16.078432
43,86.0,25.0,650.0,0.0,51.0,15.686275,16.078432
44,86.0,25.0,656.25,0.0,52.0,15.686275,16.078432
45,86.0,26.0,655.25,0.0,52.0,15.686275,16.078432
46,87.0,26.0,653.0,0.0,52.0,15.686275,16.078432
47,87.0,26.0,658.5,0.0,52.0,15.686275,16.078432
48,87.0,27.0,653.75,0.0,52.0,15.686275,16.078432
49,87.0,26.0,655.25,0.0,52.0,15.686275,16.078432
50,87.0,25.0,655.25,0.0,52.0,15.686275,16.078432
51,87.0,25.0,657.75,0.0,52.0,15.686275,16.078432
52,87.0,25.0,656.25,0.0,52.0,15.686275,16.078432
53,87.0,27.0,657.75,0.0,52.0,15.686275,16.078432
54,87.0,26.0,654.5,0.0,52.0,15.686275,16.078432
55,88.0,26.0,654.5,0.0,52.0,15.686275,16.078432
56,88.0,26.0,648.25,0.0,52.0,15.686275,16.078432
57,88.0,27.0,648.25,0.0,52.0,15.686275,16.078432
58,88.0,26.0,650.75,0.0,52.0,15.686275,16.078432
59,88.0,25.0,651.5,0.0,52.0,15.686275,16.078432
60,88.0,25.0,651.5,0.0,53.0,15.686275,16.078432
61,88.0,26.0,658.5,0.0,53.0,15.686275,16.078432
62,88.0,26.0,656.25,0.0,53.0,15.686275,16.078432
63,88.0,25.0,659.25,0.0,53.0,15.686275,16.078432
