Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Intake Air Temperature [C],Throttle Position [%],Accelerator Pedal Position [%]
0,53.0,101.0,0.0,0.0,41.0,17.647058,16.078432
1,53.0,20.0,1714.0,0.0,41.0,18.431372,16.078432
2,53.0,24.0,1250.75,0.0,41.0,18.431372,16.078432
3,53.0,27.0,982.75,0.0,42.0,18.431372,16.078432
4,53.0,29.0,989.0,0.0,43.0,18.431372,16.078432
5,53.0,30.0,985.75,0.0,43.0,18.82353,16.078432
6,53.0,30.0,982.0,0.0,43.0,18.82353,16.078432
7,54.0,43.0,950.75,0.0,43.0,20.0,16.078432
8,54.0,43.0,977.25,0.0,43.0,20.0,16.078432
9,55.0,43.0,977.25,0.0,43.0,20.0,16.078432
10,55.0,44.0,964.0,0.0,43.0,20.0,16.078432
11,55.0,44.0,980.25,0.0,43.0,20.0,16.078432
12,55.0,44.0,1001.5,0.0,44.0,20.0,16.078432
13,56.0,44.0,1001.5,0.0,44.0,20.0,16.078432
14,56.0,44.0,986.5,0.0,44.0,20.0,16.078432
15,56.0,52.0,869.5,0.0,44.0,20.0,16.078432
16,57.0,44.0,857.75,5.0,44.0,19.607843,16.078432
17,57.0,53.0,783.5,4.0,44.0,19.607843,16.078432
18,57.0,53.0,783.5,4.0,44.0,19.607843,21.17647
19,58.0,49.0,1263.25,7.0,44.0,19.607843,21.17647
20,58.0,49.0,1263.25,7.0,44.0,21.17647,21.17647
21,58.0,49.0,1263.25,7.0,44.0,21.17647,16.078432
22,58.0,63.0,743.75,11.0,44.0,20.784313,16.078432
23,58.0,63.0,743.75,11.0,44.0,20.784313,19.607843
24,59.0,50.0,985.0,11.0,44.0,20.392157,19.607843
25,59.0,45.0,1113.25,11.0,44.0,20.392157,19.607843
26,59.0,45.0,1113.25,15.0,44.0,20.392157,19.607843
27,59.0,45.0,1113.25,15.0,44.0,20.392157,16.078432
28,60.0,36.0,1096.0,16.0,44.0,19.607843,16.078432
29,60.0,38.0,1025.0,15.0,44.0,19.607843,16.078432
30,61.0,39.0,1025.0,15.0,44.0,19.607843,16.078432
31,61.0,39.0,983.5,14.0,44.0,19.607843,16.078432
32,61.0,43.0,905.25,12.0,44.0,19.607843,16.078432
33,61.0,47.0,833.5,12.0,44.0,19.607843,16.078432
34,62.0,47.0,833.5,12.0,44.0,19.607843,16.078432
35,62.0,45.0,866.25,12.0,44.0,19.607843,16.078432
36,62.0,45.0,882.75,13.0,44.0,19.607843,16.078432
37,63.0,46.0,874.0,13.0,44.0,19.607843,16.078432
38,63.0,41.0,957.75,10.0,44.0,19.607843,16.078432
39,64.0,51.0,806.25,10.0,44.0,19.607843,16.078432
40,64.0,44.0,896.0,12.0,44.0,19.607843,16.078432
41,65.0,44.0,896.0,12.0,44.0,19.607843,16.078432
42,65.0,42.0,933.5,10.0,44.0,19.607843,16.078432
43,65.0,47.0,797.5,7.0,44.0,19.607843,16.078432
44,66.0,50.0,785.0,10.0,44.0,19.607843,16.078432
45,66.0,51.0,825.0,11.0,44.0,19.607843,16.078432
46,66.0,51.0,825.0,11.0,44.0,19.607843,22.745098
47,66.0,51.0,1111.5,14.0,44.0,19.607843,22.745098
48,66.0,51.0,1111.5,14.0,44.0,19.607843,21.960785
49,67.0,51.0,1301.5,18.0,44.0,21.568628,21.960785
50,67.0,51.0,1301.5,18.0,44.0,21.568628,16.078432
51,67.0,46.0,1337.5,19.0,44.0,21.17647,16.078432
52,68.0,31.0,1264.75,18.0,44.0,21.17647,16.078432
53,68.0,31.0,1264.75,18.0,44.0,19.607843,16.078432
54,68.0,34.0,1170.25,18.0,44.0,19.607843,16.078432
55,68.0,34.0,1170.25,18.0,44.0,19.607843,20.392157
56,68.0,51.0,1218.75,16.0,44.0,21.568628,20.392157
57,68.0,51.0,1218.75,16.0,44.0,21.568628,21.568628
58,69.0,31.0,1344.5,18.0,44.0,21.568628,21.568628
59,69.0,31.0,1344.5,18.0,44.0,19.607843,21.568628
60,69.0,31.0,1344.5,18.0,44.0,19.607843,25.09804
61,70.0,80.0,1068.75,21.0,44.0,23.921568,25.09804
62,70.0,80.0,1068.75,21.0,44.0,23.921568,16.078432
63,70.0,37.0,1103.0,23.0,44.0,19.607843,16.078432
64,70.0,37.0,1103.0,23.0,44.0,19.607843,19.607843
65,70.0,45.0,1125.75,23.0,44.0,19.607843,19.607843
66,70.0,45.0,1125.75,23.0,44.0,19.607843,16.078432
67,71.0,36.0,1106.25,23.0,44.0,19.607843,16.078432
68,71.0,42.0,916.25,21.0,44.0,19.607843,16.078432
69,71.0,48.0,816.25,17.0,45.0,19.607843,16.078432
70,71.0,48.0,816.25,17.0,45.0,19.607843,20.392157
71,72.0,46.0,886.5,17.0,45.0,19.607843,20.392157
72,72.0,46.0,886.5,17.0,45.0,19.607843,16.078432
73,73.0,48.0,824.0,18.0,45.0,19.607843,16.078432
74,73.0,48.0,929.5,15.0,45.0,19.607843,16.078432
75,73.0,43.0,947.5,13.0,45.0,19.607843,16.078432
76,74.0,41.0,967.0,8.0,45.0,19.607843,16.078432
77,74.0,40.0,989.75,3.0,45.0,19.607843,16.078432
78,75.0,42.0,957.75,3.0,45.0,19.607843,16.078432
79,75.0,58.0,672.5,0.0,45.0,19.607843,16.078432
80,75.0,58.0,672.5,0.0,45.0,19.607843,23.529411
81,75.0,33.0,1417.75,9.0,45.0,19.607843,23.529411
82,75.0,33.0,1417.75,9.0,45.0,19.607843,16.078432
83,76.0,95.0,921.75,11.0,45.0,19.607843,16.078432
84,76.0,95.0,921.75,11.0,45.0,30.588236,16.078432
85,76.0,95.0,921.75,11.0,45.0,30.588236,32.549019
86,76.0,72.0,1482.75,17.0,45.0,24.313726,32.549019
87,76.0,72.0,1482.75,17.0,45.0,24.313726,16.078432
88,76.0,27.0,1470.25,24.0,44.0,20.392157,16.078432
89,76.0,27.0,1470.25,24.0,44.0,20.392157,27.058823
90,77.0,80.0,1489.75,28.0,44.0,20.392157,27.058823
91,77.0,80.0,1489.75,28.0,44.0,26.274509,27.058823
92,77.0,80.0,1489.75,28.0,44.0,26.274509,24.705883
93,78.0,33.0,1639.75,33.0,44.0,19.607843,24.705883
94,78.0,33.0,1639.75,33.0,44.0,19.607843,21.568628
95,78.0,41.0,1628.75,34.0,44.0,19.607843,21.568628
96,78.0,41.0,1628.75,34.0,44.0,19.607843,16.078432
97,79.0,28.0,1628.75,34.0,44.0,19.607843,16.078432
98,79.0,28.0,1487.5,35.0,44.0,19.607843,16.078432
99,80.0,33.0,1182.0,29.0,45.0,19.607843,16.078432
100,80.0,37.0,1053.0,23.0,45.0,19.607843,16.078432
101,80.0,39.0,1028.75,21.0,45.0,20.784313,16.078432
102,80.0,39.0,1028.75,21.0,45.0,20.784313,21.17647
103,80.0,76.0,1115.5,22.0,45.0,24.313726,21.17647
104,80.0,76.0,1115.5,22.0,45.0,24.313726,25.882353
105,81.0,74.0,1368.75,26.0,44.0,24.705883,25.882353
106,81.0,74.0,1368.75,26.0,44.0,24.705883,24.705883
107,81.0,32.0,1575.75,31.0,44.0,19.607843,24.705883
108,81.0,32.0,1575.75,31.0,44.0,19.607843,29.803921
109,81.0,92.0,1277.25,33.0,44.0,30.196079,29.803921
110,81.0,92.0,1277.25,33.0,44.0,30.196079,26.666666
111,82.0,31.0,1357.0,39.0,43.0,19.607843,26.666666
112,82.0,31.0,1357.0,39.0,43.0,19.607843,22.352942
113,83.0,31.0,1357.0,39.0,43.0,19.607843,22.352942
114,83.0,52.0,1418.75,39.0,44.0,22.352942,22.352942
115,83.0,52.0,1418.75,39.0,44.0,22.352942,18.039215
116,83.0,30.0,1403.75,40.0,44.0,22.352942,18.039215
117,83.0,30.0,1403.75,40.0,44.0,19.607843,18.039215
118,83.0,30.0,1403.75,40.0,44.0,19.607843,20.0
119,84.0,39.0,1377.25,39.0,44.0,20.392157,20.0
120,84.0,39.0,1377.25,39.0,44.0,20.392157,16.078432
121,85.0,39.0,1377.25,39.0,44.0,20.392157,16.078432
122,85.0,41.0,1367.75,39.0,44.0,23.137255,16.078432
123,85.0,30.0,1325.0,38.0,44.0,23.137255,16.078432
124,85.0,30.0,1325.0,38.0,44.0,19.215687,16.078432
125,85.0,30.0,1325.0,38.0,44.0,19.215687,20.392157
126,85.0,47.0,1292.0,36.0,44.0,21.17647,20.392157
127,85.0,47.0,1292.0,36.0,44.0,21.17647,21.17647
128,85.0,52.0,1342.75,37.0,44.0,21.960785,21.17647
129,85.0,52.0,1342.75,37.0,44.0,21.960785,20.784313
130,86.0,43.0,1373.25,37.0,44.0,21.960785,20.784313
131,86.0,43.0,1373.25,39.0,44.0,24.705883,20.784313
132,86.0,43.0,1373.25,39.0,44.0,24.705883,23.137255
133,86.0,63.0,1450.0,40.0,44.0,23.137255,23.137255
134,86.0,62.0,1456.25,42.0,43.0,23.529411,23.137255
135,87.0,62.0,1456.25,42.0,43.0,23.529411,23.137255
136,87.0,66.0,1432.0,41.0,43.0,24.313726,23.137255
137,87.0,66.0,1432.0,41.0,43.0,24.313726,24.705883
138,87.0,79.0,1421.75,40.0,43.0,26.274509,24.705883
139,87.0,79.0,1421.75,40.0,43.0,26.274509,25.490196
140,88.0,79.0,1440.5,40.0,43.0,25.882353,25.490196
141,88.0,79.0,1440.5,40.0,43.0,25.882353,25.09804
142,89.0,79.0,1440.5,40.0,43.0,25.882353,25.09804
143,89.0,74.0,1432.75,40.0,43.0,25.09804,25.09804
144,89.0,74.0,1432.75,40.0,43.0,25.09804,24.705883
145,89.0,74.0,1494.5,41.0,43.0,25.09804,24.705883
146,89.0,74.0,1494.5,41.0,43.0,25.09804,24.313726
147,89.0,35.0,1532.75,43.0,42.0,19.215687,24.313726
148,89.0,35.0,1532.75,43.0,42.0,19.215687,23.529411
149,89.0,35.0,1537.5,43.0,42.0,19.607843,23.529411
150,89.0,35.0,1537.5,43.0,42.0,19.607843,18.82353
151,89.0,34.0,1538.25,43.0,43.0,20.392157,18.82353
152,89.0,34.0,1538.25,43.0,43.0,20.392157,19.607843
153,88.0,36.0,1480.25,42.0,43.0,20.392157,19.607843
154,87.0,36.0,1480.25,42.0,43.0,20.392157,19.607843
155,87.0,33.0,1485.75,44.0,43.0,20.0,19.607843
156,87.0,33.0,1485.75,44.0,43.0,20.0,19.215687
157,86.0,33.0,1489.75,42.0,43.0,20.0,19.215687
158,86.0,33.0,1489.75,42.0,43.0,20.392157,19.215687
159,86.0,33.0,1489.75,42.0,43.0,20.0,16.078432
160,86.0,28.0,1509.25,42.0,43.0,19.607843,16.078432
161,86.0,34.0,1513.25,43.0,43.0,19.607843,16.078432
162,86.0,34.0,1513.25,43.0,43.0,20.0,16.078432
163,86.0,34.0,1513.25,43.0,43.0,20.0,19.215687
