Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Intake Air Temperature [C],Throttle Position [%],Accelerator Pedal Position [%]
0,88.0,100.0,0.0,0.0,48.0,17.647058,16.078432
1,88.0,20.0,1741.25,0.0,48.0,17.647058,16.078432
2,89.0,22.0,1375.0,0.0,48.0,17.647058,16.078432
3,89.0,24.0,1153.0,0.0,48.0,21.960785,16.078432
4,89.0,47.0,782.0,0.0,48.0,20.392157,16.078432
5,89.0,47.0,782.0,0.0,48.0,20.392157,24.705883
6,89.0,56.0,1314.75,6.0,48.0,20.392157,24.705883
7,89.0,56.0,1314.75,6.0,48.0,21.960785,24.705883
8,89.0,56.0,1314.75,6.0,48.0,21.960785,16.078432
9,89.0,70.0,1061.5,11.0,48.0,23.921568,16.078432
10,89.0,70.0,1061.5,11.0,48.0,23.921568,27.058823
11,90.0,70.0,1061.5,11.0,48.0,23.921568,27.058823
12,90.0,54.0,1584.25,20.0,46.0,22.745098,27.058823
13,90.0,54.0,1584.25,20.0,46.0,22.745098,16.078432
14,89.0,48.0,1160.0,25.0,46.0,22.745098,16.078432
15,89.0,48.0,1160.0,25.0,46.0,27.058823,16.078432
16,89.0,48.0,1160.0,25.0,46.0,27.058823,23.137255
17,88.0,42.0,1442.0,28.0,46.0,21.17647,23.137255
18,88.0,42.0,1442.0,28.0,46.0,21.17647,20.0
19,88.0,24.0,1425.75,30.0,46.0,18.82353,20.0
20,88.0,24.0,1425.75,30.0,46.0,18.82353,19.607843
21,87.0,23.0,1397.5,30.0,46.0,18.82353,19.607843
22,87.0,23.0,1397.5,30.0,46.0,17.254902,19.607843
23,87.0,23.0,1397.5,30.0,46.0,17.254902,16.078432
24,87.0,22.0,1260.0,28.0,48.0,17.647058,16.078432
25,87.0,22.0,1260.0,28.0,48.0,17.647058,21.568628
26,87.0,35.0,1212.5,25.0,48.0,19.607843,21.568628
27,87.0,35.0,1212.5,25.0,48.0,19.607843,22.352942
