Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Intake Air Temperature [C],Throttle Position [%],Accelerator Pedal Position [%]
0,88.0,101.0,0.0,0.0,46.0,17.647058,16.078432
1,88.0,93.0,213.25,0.0,46.0,17.647058,16.078432
2,88.0,20.0,1383.5,0.0,46.0,17.647058,16.078432
3,88.0,20.0,1383.5,0.0,46.0,18.431372,16.078432
4,89.0,22.0,1245.25,0.0,46.0,17.647058,16.078432
5,88.0,27.0,768.75,0.0,47.0,16.862745,16.078432
6,88.0,27.0,768.75,0.0,47.0,16.862745,22.352942
7,88.0,37.0,578.75,0.0,47.0,16.862745,22.352942
8,88.0,37.0,578.75,0.0,48.0,16.862745,22.352942
9,88.0,37.0,578.75,0.0,48.0,16.862745,16.078432
10,88.0,42.0,801.5,4.0,48.0,18.82353,16.078432
11,88.0,42.0,801.5,4.0,48.0,18.82353,23.529411
12,89.0,36.0,1414.0,8.0,48.0,20.392157,23.529411
13,89.0,36.0,1414.0,8.0,48.0,20.392157,16.078432
14,88.0,36.0,1414.0,8.0,48.0,20.392157,16.078432
15,88.0,31.0,860.0,12.0,47.0,17.647058,16.078432
16,88.0,31.0,860.0,12.0,47.0,17.647058,20.392157
17,88.0,31.0,917.75,12.0,48.0,18.431372,20.392157
18,88.0,31.0,917.75,12.0,48.0,18.431372,18.82353
19,88.0,32.0,891.25,13.0,48.0,17.647058,18.82353
20,88.0,32.0,891.25,13.0,48.0,17.647058,16.078432
21,88.0,23.0,865.5,12.0,48.0,16.470589,16.078432
22,88.0,23.0,865.5,12.0,48.0,16.470589,21.17647
23,87.0,42.0,797.5,11.0,48.0,16.470589,21.17647
24,87.0,42.0,797.5,11.0,48.0,20.0,21.17647
25,87.0,42.0,797.5,11.0,48.0,20.0,23.137255
26,87.0,43.0,1045.25,13.0,48.0,19.215687,23.137255
27,87.0,43.0,1045.25,13.0,48.0,19.215687,20.392157
28,87.0,21.0,1083.5,17.0,48.0,16.470589,20.392157
29,87.0,21.0,1083.5,17.0,48.0,16.470589,16.078432
30,87.0,22.0,950.75,17.0,48.0,16.470589,16.078432
31,87.0,22.0,950.75,15.0,48.0,16.470589,16.078432
32,87.0,26.0,739.75,12.0,48.0,16.470589,16.078432
33,87.0,26.0,739.75,12.0,48.0,16.470589,25.490196
34,87.0,68.0,947.5,11.0,48.0,21.17647,25.490196
35,87.0,68.0,947.5,11.0,48.0,21.17647,23.529411
36,87.0,42.0,1260.0,17.0,48.0,20.784313,23.529411
37,87.0,24.0,1489.75,21.0,47.0,17.254902,23.529411
38,87.0,24.0,1489.75,21.0,47.0,17.254902,23.921568
39,87.0,53.0,1088.25,21.0,47.0,20.784313,23.921568
40,87.0,53.0,1088.25,21.0,47.0,20.784313,23.529411
41,87.0,35.0,1212.5,25.0,47.0,17.254902,23.529411
42,87.0,35.0,1212.5,25.0,47.0,17.254902,16.078432
