Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Intake Air Temperature [C],Throttle Position [%],Accelerator Pedal Position [%]
0,36.0,101.0,0.0,0.0,31.0,17.647058,16.078432
1,36.0,101.0,0.0,0.0,31.0,19.215687,16.078432
2,36.0,28.0,1273.25,0.0,30.0,19.215687,16.078432
3,36.0,25.0,1498.25,0.0,31.0,19.215687,16.078432
4,36.0,25.0,1343.75,0.0,31.0,19.215687,16.078432
5,36.0,25.0,1343.75,0.0,31.0,18.82353,16.078432
6,36.0,35.0,1303.0,0.0,31.0,20.392157,16.078432
7,36.0,35.0,1355.25,0.0,31.0,20.392157,16.078432
8,36.0,33.0,1326.5,0.0,31.0,20.392157,16.078432
9,36.0,33.0,1326.5,0.0,31.0,20.0,16.078432
10,37.0,35.0,1318.75,0.0,31.0,20.0,16.078432
11,38.0,36.0,1316.25,0.0,31.0,20.392157,16.078432
12,38.0,35.0,1311.5,0.0,31.0,20.392157,16.078432
13,39.0,36.0,1307.75,0.0,32.0,20.0,16.078432
14,40.0,35.0,1303.0,0.0,32.0,20.0,16.078432
15,40.0,32.0,1278.75,0.0,32.0,19.607843,16.078432
16,41.0,32.0,1167.75,0.0,32.0,19.607843,16.078432
17,41.0,32.0,1167.75,0.0,32.0,19.215687,16.078432
18,41.0,33.0,1095.25,0.0,32.0,19.215687,16.078432
19,41.0,33.0,1030.25,0.0,32.0,19.215687,16.078432
20,42.0,34.0,982.0,0.0,32.0,19.215687,16.078432
21,42.0,34.0,982.0,0.0,32.0,18.82353,16.078432
22,43.0,34.0,932.75,0.0,32.0,18.82353,16.078432
23,43.0,36.0,919.5,0.0,32.0,18.82353,16.078432
24,43.0,36.0,930.25,0.0,32.0,18.82353,16.078432
25,43.0,35.0,939.75,0.0,32.0,18.82353,16.078432
26,44.0,34.0,937.5,0.0,32.0,18.82353,16.078432
27,44.0,35.0,922.5,0.0,33.0,18.82353,16.078432
28,45.0,35.0,898.25,0.0,33.0,18.82353,16.078432
29,45.0,36.0,906.25,0.0,33.0,18.82353,16.078432
30,45.0,36.0,926.5,0.0,33.0,18.82353,16.078432
31,46.0,35.0,911.5,0.0,33.0,18.82353,16.078432
32,46.0,35.0,908.5,0.0,33.0,18.82353,16.078432
33,46.0,35.0,920.25,0.0,33.0,18.82353,16.078432
34,47.0,35.0,920.25,0.0,33.0,18.82353,16.078432
35,47.0,35.0,905.25,0.0,33.0,18.431372,16.078432
36,47.0,36.0,897.5,0.0,33.0,18.431372,16.078432
