Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Intake Air Temperature [C],Throttle Position [%],Accelerator Pedal Position [%]
0,39.0,100.0,0.0,0.0,31.0,17.647058,16.078432
1,39.0,27.0,1699.0,0.0,31.0,19.215687,16.078432
2,39.0,29.0,1653.0,0.0,32.0,20.392157,16.078432
3,38.0,32.0,1653.0,0.0,32.0,20.392157,16.078432
4,38.0,32.0,1483.5,0.0,33.0,20.0,16.078432
5,39.0,39.0,1215.5,0.0,33.0,20.392157,16.078432
6,40.0,39.0,1254.5,0.0,33.0,20.392157,16.078432
7,40.0,37.0,1283.5,0.0,33.0,20.392157,16.078432
8,40.0,37.0,1296.0,0.0,34.0,20.392157,16.078432
9,41.0,35.0,1284.25,0.0,34.0,20.0,16.078432
10,41.0,35.0,1278.0,0.0,34.0,20.0,16.078432
11,42.0,34.0,1261.5,0.0,34.0,20.0,16.078432
12,43.0,34.0,1223.25,0.0,35.0,19.607843,16.078432
13,43.0,32.0,1166.25,0.0,35.0,19.215687,16.078432
14,43.0,33.0,1085.75,0.0,35.0,19.215687,16.078432
15,44.0,34.0,1002.25,0.0,35.0,18.82353,16.078432
16,45.0,35.0,962.5,0.0,35.0,18.82353,16.078432
17,45.0,35.0,922.5,0.0,35.0,18.82353,16.078432
18,45.0,34.0,909.25,0.0,35.0,18.431372,16.078432
19,46.0,36.0,885.0,0.0,35.0,18.82353,16.078432
20,46.0,35.0,895.25,0.0,35.0,18.82353,16.078432
21,46.0,36.0,893.75,0.0,35.0,18.82353,16.078432
22,46.0,34.0,897.5,0.0,35.0,18.82353,16.078432
23,47.0,34.0,897.5,0.0,35.0,18.82353,16.078432
24,47.0,35.0,909.25,0.0,35.0,18.82353,16.078432
25,48.0,36.0,893.75,0.0,35.0,18.82353,16.078432
26,48.0,36.0,893.75,0.0,35.0,18.431372,16.078432
27,48.0,36.0,889.75,0.0,35.0,18.431372,16.078432
28,48.0,34.0,887.5,0.0,35.0,18.431372,16.078432
29,49.0,36.0,887.5,0.0,35.0,18.431372,16.078432
30,49.0,36.0,885.0,0.0,35.0,18.82353,16.078432
31,49.0,52.0,636.5,0.0,35.0,18.82353,16.078432
32,50.0,53.0,643.75,0.0,35.0,19.215687,16.078432
33,50.0,49.0,744.5,4.0,35.0,19.215687,16.078432
34,50.0,45.0,788.25,5.0,35.0,19.215687,16.078432
35,51.0,40.0,882.75,5.0,35.0,19.215687,16.078432
36,51.0,46.0,769.5,3.0,36.0,19.215687,16.078432
37,51.0,42.0,822.5,3.0,36.0,19.215687,16.078432
38,51.0,48.0,753.75,4.0,36.0,19.215687,16.078432
39,51.0,48.0,753.75,4.0,36.0,19.215687,18.82353
40,52.0,45.0,842.0,7.0,36.0,20.392157,18.82353
41,52.0,45.0,842.0,7.0,36.0,20.392157,20.392157
42,52.0,30.0,1310.75,7.0,36.0,20.392157,20.392157
43,52.0,30.0,1310.75,10.0,36.0,19.215687,20.392157
44,52.0,30.0,1310.75,10.0,36.0,19.215687,19.215687
45,53.0,37.0,1156.25,9.0,36.0,20.0,19.215687
46,53.0,37.0,1156.25,9.0,36.0,20.0,19.607843
47,53.0,36.0,1276.5,11.0,36.0,20.0,19.607843
48,53.0,32.0,1336.5,10.0,36.0,19.607843,19.607843
49,53.0,32.0,1336.5,10.0,36.0,19.607843,16.078432
50,53.0,33.0,1014.0,9.0,36.0,19.215687,16.078432
51,53.0,33.0,1014.0,9.0,36.0,19.215687,20.784313
52,54.0,39.0,1432.0,9.0,36.0,20.392157,20.784313
53,54.0,39.0,1432.0,9.0,36.0,20.392157,20.392157
54,54.0,34.0,1505.25,10.0,36.0,20.392157,20.392157
55,55.0,32.0,1542.75,12.0,36.0,20.392157,20.392157
56,55.0,32.0,1542.75,12.0,36.0,20.392157,16.078432
57,55.0,28.0,1312.5,11.0,36.0,19.607843,16.078432
58,55.0,28.0,1312.5,11.0,36.0,19.607843,18.039215
59,55.0,35.0,1115.5,10.0,36.0,20.0,18.039215
60,55.0,35.0,1115.5,10.0,36.0,20.0,16.078432
61,55.0,31.0,1118.75,10.0,36.0,20.0,16.078432
62,55.0,31.0,1118.75,10.0,36.0,19.215687,16.078432
63,55.0,31.0,1118.75,10.0,36.0,19.215687,21.17647
64,56.0,52.0,1460.0,8.0,36.0,22.352942,21.17647
65,56.0,52.0,1460.0,8.0,36.0,22.352942,22.352942
66,56.0,24.0,1515.5,14.0,36.0,19.215687,22.352942
67,56.0,24.0,1515.5,14.0,36.0,19.215687,27.058823
68,56.0,68.0,1477.25,16.0,36.0,23.921568,27.058823
69,56.0,68.0,1477.25,16.0,36.0,23.921568,16.078432
70,57.0,24.0,1625.0,23.0,36.0,19.215687,16.078432
71,58.0,27.0,1350.75,22.0,36.0,19.215687,16.078432
72,58.0,24.0,1068.75,16.0,36.0,16.862745,16.078432
73,58.0,24.0,1068.75,16.0,36.0,16.862745,25.882353
74,59.0,49.0,1369.5,17.0,36.0,16.862745,25.882353
75,59.0,49.0,1369.5,17.0,36.0,21.17647,25.882353
76,59.0,49.0,1369.5,17.0,36.0,21.17647,16.078432
77,59.0,19.0,1499.0,21.0,36.0,17.254902,16.078432
78,60.0,21.0,1351.5,21.0,36.0,16.862745,16.078432
79,60.0,31.0,1096.0,18.0,36.0,16.862745,16.078432
80,60.0,31.0,1096.0,18.0,36.0,18.82353,16.078432
81,60.0,37.0,959.25,14.0,36.0,18.82353,16.078432
82,60.0,37.0,959.25,14.0,36.0,18.82353,20.392157
83,60.0,74.0,863.25,10.0,37.0,22.352942,20.392157
84,60.0,74.0,863.25,10.0,37.0,22.352942,22.352942
85,61.0,74.0,863.25,10.0,37.0,22.352942,22.352942
86,61.0,38.0,1248.25,14.0,36.0,18.82353,22.352942
87,61.0,38.0,1248.25,14.0,36.0,18.82353,16.078432
88,61.0,28.0,1326.5,18.0,36.0,18.82353,16.078432
89,61.0,28.0,1326.5,18.0,36.0,18.82353,19.607843
90,61.0,32.0,1537.5,20.0,36.0,21.17647,19.607843
91,61.0,32.0,1537.5,20.0,36.0,21.17647,22.745098
92,61.0,24.0,1814.75,26.0,36.0,18.82353,22.745098
93,61.0,24.0,1814.75,26.0,36.0,18.82353,22.352942
94,62.0,43.0,1529.5,30.0,37.0,18.82353,22.352942
95,62.0,43.0,1529.5,30.0,37.0,21.17647,22.352942
96,62.0,43.0,1529.5,30.0,37.0,21.17647,16.078432
97,62.0,30.0,1693.75,34.0,36.0,20.0,16.078432
98,62.0,30.0,1693.75,34.0,36.0,20.0,19.215687
99,63.0,21.0,1789.75,37.0,36.0,18.82353,19.215687
