Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Intake Air Temperature [C],Throttle Position [%],Accelerator Pedal Position [%]
0,50.0,101.0,0.0,0.0,38.0,17.647058,16.078432
1,50.0,72.0,870.25,0.0,38.0,18.431372,16.078432
2,50.0,22.0,1317.0,0.0,38.0,18.431372,16.078432
3,49.0,22.0,1317.0,0.0,38.0,18.431372,16.078432
4,49.0,23.0,1241.25,0.0,39.0,18.039215,16.078432
5,48.0,25.0,1103.75,0.0,40.0,18.431372,16.078432
6,48.0,25.0,1079.5,0.0,40.0,18.039215,16.078432
7,49.0,25.0,1079.5,0.0,40.0,18.039215,16.078432
8,49.0,26.0,1061.5,0.0,40.0,18.039215,16.078432
9,50.0,26.0,1055.25,0.0,40.0,18.039215,16.078432
10,50.0,26.0,1052.25,0.0,40.0,18.431372,16.078432
11,50.0,27.0,1064.75,0.0,41.0,18.431372,16.078432
12,51.0,27.0,1064.0,0.0,41.0,18.431372,16.078432
13,51.0,28.0,1059.25,0.0,41.0,18.431372,16.078432
14,51.0,28.0,1055.25,0.0,41.0,18.431372,16.078432
15,52.0,28.0,1055.25,0.0,41.0,18.431372,16.078432
16,52.0,28.0,1063.25,0.0,41.0,18.431372,16.078432
17,52.0,28.0,1062.5,0.0,41.0,18.431372,16.078432
18,53.0,28.0,1067.75,0.0,41.0,18.431372,16.078432
19,53.0,27.0,1060.0,0.0,41.0,18.431372,16.078432
20,53.0,27.0,1036.5,0.0,41.0,18.039215,16.078432
21,54.0,26.0,989.0,0.0,41.0,17.647058,16.078432
22,54.0,25.0,932.75,0.0,41.0,17.254902,16.078432
23,55.0,38.0,889.75,0.0,41.0,17.254902,16.078432
24,55.0,38.0,889.75,0.0,41.0,19.215687,16.078432
25,55.0,43.0,787.5,0.0,41.0,19.215687,16.078432
26,55.0,43.0,825.0,0.0,41.0,19.215687,16.078432
27,55.0,46.0,781.25,0.0,41.0,19.215687,16.078432
28,55.0,46.0,781.25,0.0,41.0,19.607843,16.078432
29,56.0,46.0,819.5,0.0,41.0,19.607843,16.078432
30,56.0,46.0,852.25,0.0,41.0,19.607843,16.078432
31,57.0,46.0,852.25,0.0,41.0,19.607843,16.078432
32,57.0,42.0,904.5,0.0,41.0,19.607843,16.078432
33,57.0,55.0,722.5,0.0,41.0,19.607843,16.078432
34,58.0,47.0,816.25,5.0,41.0,19.215687,16.078432
35,58.0,47.0,816.25,5.0,41.0,19.215687,19.215687
36,58.0,42.0,835.0,6.0,41.0,19.215687,19.215687
37,58.0,42.0,835.0,6.0,41.0,19.215687,18.82353
38,59.0,48.0,930.25,6.0,41.0,19.215687,18.82353
39,59.0,48.0,930.25,6.0,41.0,20.0,18.82353
40,59.0,48.0,930.25,6.0,41.0,20.0,16.078432
41,59.0,33.0,1035.0,7.0,41.0,19.215687,16.078432
42,59.0,33.0,1035.0,7.0,41.0,19.215687,19.607843
43,60.0,33.0,1035.0,7.0,41.0,19.215687,19.607843
44,60.0,38.0,1150.75,9.0,41.0,20.0,19.607843
45,60.0,38.0,1150.75,9.0,41.0,20.0,20.0
46,60.0,45.0,1369.5,10.0,41.0,20.0,20.0
47,60.0,45.0,1369.5,10.0,41.0,21.17647,20.0
48,60.0,45.0,1369.5,10.0,41.0,21.17647,22.745098
49,60.0,27.0,1597.5,12.0,41.0,19.215687,22.745098
50,60.0,27.0,1597.5,12.0,41.0,19.215687,27.058823
51,61.0,86.0,1089.0,14.0,41.0,25.490196,27.058823
52,61.0,86.0,1089.0,14.0,41.0,25.490196,25.09804
53,61.0,28.0,1089.0,14.0,41.0,25.490196,25.09804
54,61.0,28.0,1475.75,19.0,41.0,19.215687,25.09804
55,61.0,28.0,1475.75,19.0,41.0,19.215687,27.843138
56,61.0,83.0,1178.0,21.0,41.0,23.921568,27.843138
57,61.0,83.0,1178.0,21.0,41.0,23.921568,16.078432
58,62.0,35.0,1274.0,26.0,41.0,20.0,16.078432
59,62.0,35.0,1274.0,26.0,41.0,20.0,21.568628
60,63.0,35.0,1274.0,26.0,41.0,20.0,21.568628
61,63.0,47.0,1285.75,26.0,41.0,21.568628,21.568628
62,63.0,47.0,1285.75,26.0,41.0,21.568628,22.352942
63,64.0,46.0,1378.0,28.0,41.0,21.568628,22.352942
64,64.0,46.0,1378.0,28.0,41.0,21.568628,16.078432
65,65.0,33.0,1355.25,29.0,41.0,20.0,16.078432
66,65.0,33.0,1355.25,29.0,41.0,20.0,17.647058
67,65.0,27.0,1325.75,28.0,41.0,19.215687,17.647058
68,65.0,27.0,1325.75,28.0,41.0,19.215687,18.82353
69,65.0,36.0,1272.5,27.0,41.0,19.215687,18.82353
70,65.0,36.0,1272.5,27.0,41.0,20.0,18.82353
71,65.0,36.0,1272.5,27.0,41.0,20.0,20.0
72,66.0,34.0,1257.75,26.0,41.0,19.607843,20.0
73,66.0,34.0,1257.75,26.0,41.0,19.607843,19.607843
74,66.0,35.0,1242.0,27.0,41.0,20.0,19.607843
75,66.0,37.0,1241.25,27.0,41.0,20.0,19.607843
76,66.0,37.0,1241.25,26.0,41.0,20.0,19.607843
77,66.0,37.0,1241.25,26.0,41.0,20.0,20.0
78,66.0,36.0,1248.25,27.0,41.0,19.607843,20.0
79,66.0,36.0,1248.25,27.0,41.0,19.607843,18.82353
80,67.0,29.0,1229.5,25.0,41.0,19.215687,18.82353
81,67.0,29.0,1229.5,25.0,41.0,19.215687,16.078432
82,67.0,32.0,1115.5,25.0,41.0,19.215687,16.078432
83,68.0,35.0,1012.5,21.0,41.0,18.82353,16.078432
84,68.0,37.0,978.0,17.0,41.0,18.82353,16.078432
85,68.0,37.0,969.5,12.0,41.0,18.82353,16.078432
86,68.0,37.0,969.5,12.0,41.0,18.82353,18.039215
87,68.0,91.0,832.75,9.0,41.0,18.82353,18.039215
88,68.0,91.0,832.75,9.0,41.0,28.627451,18.039215
89,68.0,91.0,832.75,9.0,41.0,28.627451,28.627451
90,69.0,58.0,1478.0,18.0,41.0,23.137255,28.627451
91,69.0,58.0,1478.0,18.0,41.0,23.137255,20.392157
92,70.0,19.0,1691.25,24.0,41.0,18.039215,20.392157
93,70.0,19.0,1691.25,24.0,41.0,18.039215,20.784313
94,70.0,19.0,1564.75,23.0,41.0,18.039215,20.784313
95,70.0,19.0,1564.75,23.0,41.0,17.647058,20.784313
96,70.0,25.0,1482.75,21.0,41.0,18.82353,20.784313
97,70.0,25.0,1482.75,21.0,41.0,18.82353,21.17647
98,71.0,40.0,1499.0,21.0,41.0,21.568628,21.17647
99,71.0,40.0,1499.0,21.0,41.0,21.568628,16.078432
100,71.0,25.0,1482.0,23.0,41.0,18.82353,16.078432
101,71.0,32.0,1103.75,19.0,41.0,18.82353,16.078432
102,71.0,34.0,1028.75,12.0,41.0,18.82353,16.078432
103,71.0,34.0,1028.75,12.0,41.0,18.82353,25.882353
104,72.0,34.0,1028.75,12.0,41.0,18.82353,25.882353
105,72.0,53.0,1684.25,8.0,41.0,23.137255,25.882353
106,72.0,53.0,1684.25,8.0,41.0,23.137255,16.078432
107,73.0,91.0,1155.25,13.0,41.0,23.137255,16.078432
108,73.0,91.0,1155.25,13.0,41.0,27.450981,16.078432
109,73.0,91.0,1155.25,13.0,41.0,27.450981,23.529411
110,73.0,25.0,1510.0,22.0,40.0,18.82353,23.529411
111,73.0,25.0,1510.0,22.0,40.0,18.82353,27.843138
112,73.0,56.0,1289.75,26.0,40.0,18.82353,27.843138
113,73.0,56.0,1289.75,26.0,40.0,18.82353,19.607843
114,74.0,29.0,1285.75,26.0,40.0,18.82353,19.607843
115,74.0,29.0,1285.75,26.0,40.0,18.82353,20.392157
116,75.0,32.0,1295.25,26.0,40.0,18.431372,20.392157
117,75.0,22.0,1278.0,26.0,41.0,21.568628,20.392157
118,75.0,22.0,1278.0,26.0,41.0,21.568628,22.352942
119,76.0,29.0,1278.0,26.0,41.0,21.568628,22.352942
120,76.0,29.0,1378.0,28.0,41.0,19.215687,22.352942
121,76.0,29.0,1378.0,28.0,41.0,19.215687,20.784313
122,76.0,26.0,1392.0,29.0,41.0,18.431372,20.784313
123,76.0,26.0,1392.0,29.0,41.0,18.431372,19.215687
124,76.0,22.0,1351.5,28.0,41.0,18.431372,19.215687
125,76.0,22.0,1351.5,28.0,41.0,18.431372,20.392157
126,76.0,20.0,1335.75,28.0,41.0,17.254902,20.392157
127,76.0,20.0,1335.75,28.0,41.0,17.254902,20.0
128,76.0,24.0,1282.0,27.0,41.0,18.039215,20.0
129,76.0,24.0,1282.0,27.0,41.0,18.039215,18.82353
130,77.0,20.0,1235.75,27.0,41.0,16.862745,18.82353
131,77.0,20.0,1235.75,27.0,41.0,16.862745,16.078432
132,77.0,22.0,871.75,23.0,41.0,16.470589,16.078432
133,77.0,22.0,871.75,23.0,41.0,16.470589,23.921568
134,77.0,77.0,782.75,16.0,41.0,16.470589,23.921568
135,77.0,77.0,782.75,16.0,41.0,22.745098,23.921568
136,77.0,77.0,782.75,16.0,41.0,22.745098,16.078432
137,77.0,44.0,898.25,19.0,41.0,19.607843,16.078432
138,78.0,24.0,935.0,20.0,41.0,16.470589,16.078432
139,78.0,27.0,767.0,17.0,41.0,16.470589,16.078432
140,78.0,58.0,1042.75,16.0,41.0,22.745098,16.078432
141,78.0,58.0,1042.75,16.0,41.0,22.745098,24.313726
142,78.0,36.0,1225.0,17.0,41.0,19.607843,24.313726
143,78.0,36.0,1225.0,17.0,41.0,19.607843,22.352942
144,78.0,35.0,1325.0,17.0,41.0,20.0,22.352942
145,78.0,35.0,1325.0,17.0,41.0,20.0,16.078432
146,78.0,21.0,1218.75,18.0,41.0,16.862745,16.078432
147,79.0,22.0,859.25,17.0,41.0,16.470589,16.078432
148,79.0,68.0,658.5,10.0,41.0,21.17647,16.078432
149,79.0,68.0,658.5,10.0,41.0,21.17647,24.313726
150,79.0,42.0,1187.5,13.0,41.0,21.17647,24.313726
151,79.0,42.0,1187.5,13.0,41.0,20.0,24.313726
152,79.0,42.0,1187.5,13.0,41.0,20.0,21.17647
153,80.0,22.0,1346.75,18.0,41.0,17.254902,21.17647
154,80.0,22.0,1346.75,18.0,41.0,17.254902,18.039215
155,80.0,21.0,1065.5,18.0,41.0,17.254902,18.039215
156,80.0,21.0,1065.5,18.0,41.0,17.254902,20.0
157,80.0,26.0,983.5,14.0,41.0,17.254902,20.0
158,80.0,26.0,983.5,14.0,41.0,16.470589,20.0
159,80.0,26.0,983.5,14.0,41.0,16.470589,19.607843
160,80.0,33.0,812.5,13.0,41.0,19.215687,19.607843
161,80.0,33.0,812.5,13.0,41.0,19.215687,21.960785
162,80.0,35.0,1052.25,14.0,41.0,18.82353,21.960785
163,80.0,35.0,1052.25,14.0,41.0,18.82353,19.607843
164,80.0,21.0,1052.25,14.0,41.0,18.82353,19.607843
165,80.0,21.0,1089.0,16.0,41.0,16.862745,19.607843
166,80.0,21.0,1089.0,16.0,41.0,16.862745,16.078432
167,80.0,21.0,973.25,15.0,41.0,16.470589,16.078432
168,80.0,35.0,534.25,10.0,41.0,16.862745,16.078432
169,80.0,35.0,534.25,10.0,41.0,16.862745,29.019608
170,81.0,35.0,534.25,10.0,41.0,16.862745,29.019608
171,81.0,77.0,857.75,8.0,42.0,23.137255,29.019608
172,81.0,77.0,857.75,8.0,42.0,23.137255,23.137255
173,81.0,40.0,1246.0,15.0,41.0,20.0,23.137255
174,81.0,40.0,1246.0,15.0,41.0,20.0,22.352942
175,81.0,25.0,1394.5,19.0,41.0,17.254902,22.352942
176,81.0,25.0,1394.5,19.0,41.0,17.254902,19.215687
177,81.0,25.0,1295.25,19.0,41.0,18.82353,19.215687
178,81.0,25.0,1295.25,19.0,41.0,18.82353,20.392157
179,81.0,26.0,1295.25,18.0,41.0,18.82353,20.392157
180,81.0,26.0,1295.25,18.0,41.0,18.039215,20.392157
181,81.0,26.0,1295.25,18.0,41.0,18.039215,16.078432
182,82.0,21.0,1140.5,18.0,41.0,16.862745,16.078432
183,82.0,24.0,831.25,14.0,41.0,16.470589,16.078432
184,82.0,24.0,831.25,14.0,41.0,16.470589,29.803921
185,82.0,77.0,902.25,11.0,41.0,16.470589,29.803921
186,82.0,77.0,902.25,11.0,42.0,23.137255,29.803921
187,82.0,77.0,902.25,11.0,42.0,23.137255,23.921568
188,82.0,40.0,1303.0,17.0,41.0,20.0,23.921568
189,82.0,40.0,1303.0,17.0,41.0,20.0,21.568628
190,83.0,30.0,1405.25,19.0,41.0,19.215687,21.568628
191,83.0,30.0,1405.25,19.0,41.0,19.215687,18.82353
192,83.0,20.0,1405.25,19.0,41.0,19.215687,18.82353
193,83.0,20.0,1377.25,20.0,41.0,17.254902,18.82353
194,83.0,20.0,1377.25,20.0,41.0,17.254902,16.078432
195,83.0,25.0,885.0,16.0,41.0,16.470589,16.078432
196,83.0,34.0,546.75,10.0,41.0,16.470589,16.078432
197,83.0,34.0,546.75,10.0,41.0,16.470589,30.980392
198,83.0,88.0,953.0,11.0,41.0,25.09804,30.980392
199,83.0,88.0,953.0,11.0,41.0,25.09804,24.705883
200,84.0,40.0,1414.75,19.0,41.0,20.392157,24.705883
201,84.0,40.0,1414.75,19.0,41.0,20.392157,22.352942
202,84.0,25.0,1564.0,21.0,41.0,17.647058,22.352942
203,84.0,25.0,1564.0,21.0,41.0,17.647058,20.392157
204,85.0,25.0,1564.0,21.0,41.0,17.647058,20.392157
205,85.0,28.0,1530.25,21.0,41.0,20.0,20.392157
206,85.0,28.0,1530.25,21.0,41.0,20.0,21.17647
207,85.0,27.0,1547.5,21.0,41.0,20.0,21.17647
208,85.0,27.0,1547.5,21.0,41.0,19.215687,21.17647
209,85.0,27.0,1547.5,21.0,41.0,19.215687,20.784313
210,85.0,27.0,1503.0,23.0,41.0,18.431372,20.784313
211,85.0,27.0,1503.0,23.0,41.0,18.431372,16.078432
212,85.0,21.0,1273.25,21.0,41.0,17.647058,16.078432
213,85.0,28.0,732.75,15.0,41.0,17.647058,16.078432
214,85.0,28.0,732.75,15.0,41.0,16.470589,16.078432
215,85.0,28.0,732.75,15.0,41.0,16.470589,32.156864
216,86.0,93.0,921.75,11.0,41.0,27.058823,32.156864
217,86.0,93.0,921.75,11.0,41.0,27.058823,26.274509
218,86.0,42.0,1515.5,19.0,41.0,21.17647,26.274509
219,86.0,42.0,1515.5,19.0,41.0,21.17647,21.568628
220,86.0,29.0,1690.5,22.0,41.0,20.0,21.568628
221,86.0,29.0,1690.5,22.0,41.0,20.0,21.17647
222,86.0,28.0,1707.75,25.0,41.0,19.607843,21.17647
223,86.0,28.0,1707.75,25.0,41.0,19.607843,20.784313
224,87.0,28.0,1779.5,25.0,41.0,20.0,20.784313
225,87.0,28.0,1779.5,25.0,41.0,20.0,20.392157
226,87.0,19.0,1720.25,25.0,41.0,18.039215,20.392157
227,87.0,19.0,1720.25,25.0,41.0,18.039215,16.078432
228,86.0,24.0,1316.25,22.0,41.0,18.039215,16.078432
229,86.0,37.0,638.25,14.0,41.0,18.82353,16.078432
230,86.0,37.0,638.25,14.0,41.0,18.82353,30.980392
231,86.0,92.0,953.0,10.0,41.0,25.882353,30.980392
232,86.0,92.0,953.0,10.0,41.0,25.882353,26.666666
233,86.0,30.0,1428.75,18.0,41.0,25.882353,26.666666
234,86.0,30.0,1428.75,18.0,40.0,18.82353,26.666666
235,86.0,30.0,1428.75,18.0,40.0,18.82353,20.784313
236,86.0,37.0,1396.0,19.0,40.0,20.392157,20.784313
237,86.0,37.0,1396.0,19.0,40.0,20.392157,16.078432
238,86.0,30.0,1100.0,20.0,40.0,18.82353,16.078432
239,87.0,30.0,1100.0,20.0,40.0,18.82353,16.078432
240,87.0,37.0,977.25,17.0,41.0,18.82353,16.078432
241,87.0,69.0,812.5,11.0,41.0,25.09804,16.078432
242,87.0,69.0,812.5,11.0,41.0,25.09804,28.235294
243,87.0,81.0,1280.25,14.0,41.0,25.882353,28.235294
244,87.0,81.0,1280.25,14.0,41.0,25.882353,24.705883
245,87.0,54.0,1769.5,23.0,40.0,23.529411,24.705883
246,87.0,54.0,1769.5,23.0,40.0,23.529411,24.313726
247,88.0,29.0,1992.75,27.0,40.0,23.529411,24.313726
248,88.0,29.0,1992.75,27.0,40.0,18.82353,24.313726
249,88.0,29.0,1992.75,27.0,40.0,18.82353,22.745098
250,88.0,37.0,1985.75,28.0,40.0,21.960785,22.745098
251,88.0,37.0,1985.75,28.0,40.0,21.960785,21.568628
252,87.0,33.0,2020.25,30.0,40.0,21.17647,21.568628
253,87.0,33.0,2020.25,30.0,40.0,21.17647,16.078432
254,86.0,25.0,1896.0,28.0,40.0,21.17647,16.078432
255,86.0,25.0,1896.0,28.0,40.0,20.0,16.078432
256,86.0,25.0,1607.75,25.0,40.0,20.784313,16.078432
257,85.0,27.0,1415.5,22.0,40.0,18.82353,16.078432
258,85.0,29.0,1415.5,22.0,40.0,18.82353,16.078432
259,85.0,29.0,1198.25,18.0,41.0,19.607843,16.078432
260,85.0,29.0,1198.25,18.0,41.0,19.607843,21.568628
261,85.0,30.0,1254.5,18.0,41.0,19.215687,21.568628
262,85.0,30.0,1254.5,18.0,41.0,19.215687,20.784313
263,86.0,29.0,1317.75,18.0,41.0,19.215687,20.784313
264,86.0,29.0,1317.75,18.0,41.0,19.215687,21.17647
265,86.0,30.0,1350.75,18.0,41.0,19.607843,21.17647
266,86.0,30.0,1350.75,18.0,41.0,19.607843,21.568628
267,86.0,29.0,1418.75,19.0,41.0,19.607843,21.568628
268,86.0,29.0,1418.75,19.0,41.0,19.607843,21.17647
269,86.0,25.0,1488.25,21.0,41.0,17.647058,21.17647
270,86.0,25.0,1488.25,21.0,41.0,17.647058,20.784313
