Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Intake Air Temperature [C],Throttle Position [%],Accelerator Pedal Position [%]
0,43.0,101.0,0.0,0.0,35.0,17.647058,16.078432
1,43.0,27.0,1296.0,0.0,35.0,18.82353,16.078432
2,43.0,23.0,1396.75,0.0,35.0,18.82353,16.078432
3,43.0,28.0,1107.0,0.0,35.0,18.82353,16.078432
4,42.0,30.0,1177.25,0.0,36.0,19.215687,16.078432
5,43.0,30.0,1177.25,0.0,36.0,19.215687,16.078432
6,43.0,29.0,1203.75,0.0,36.0,19.215687,16.078432
7,43.0,27.0,1238.25,0.0,36.0,19.215687,16.078432
8,43.0,27.0,1238.25,0.0,36.0,18.82353,16.078432
9,43.0,27.0,1216.25,0.0,36.0,18.82353,16.078432
10,44.0,26.0,1204.5,0.0,36.0,18.82353,16.078432
11,44.0,27.0,1200.0,0.0,36.0,18.82353,16.078432
12,45.0,28.0,1198.25,0.0,37.0,18.82353,16.078432
13,45.0,28.0,1191.25,0.0,37.0,18.82353,16.078432
14,45.0,36.0,854.5,0.0,37.0,18.82353,16.078432
15,46.0,34.0,1019.5,0.0,37.0,19.215687,16.078432
16,46.0,36.0,1044.5,0.0,37.0,19.215687,16.078432
17,46.0,30.0,1197.5,0.0,37.0,19.215687,16.078432
18,47.0,39.0,885.0,0.0,37.0,19.215687,16.078432
19,48.0,36.0,949.0,0.0,37.0,19.215687,16.078432
20,48.0,28.0,1055.25,4.0,37.0,18.039215,16.078432
21,48.0,32.0,792.75,3.0,37.0,18.039215,16.078432
22,48.0,32.0,792.75,3.0,37.0,17.647058,16.078432
23,49.0,32.0,777.25,0.0,38.0,17.647058,16.078432
24,50.0,30.0,836.5,0.0,37.0,17.647058,16.078432
25,50.0,29.0,868.75,0.0,37.0,17.647058,16.078432
26,50.0,29.0,868.75,0.0,38.0,17.647058,16.078432
27,50.0,43.0,617.75,0.0,38.0,18.039215,16.078432
28,50.0,33.0,957.0,0.0,38.0,18.039215,16.078432
29,51.0,33.0,957.0,0.0,38.0,18.039215,16.078432
30,51.0,30.0,852.25,3.0,38.0,17.647058,16.078432
31,51.0,41.0,628.75,3.0,38.0,17.647058,16.078432
32,51.0,31.0,841.25,0.0,38.0,17.647058,16.078432
33,51.0,32.0,816.25,0.0,38.0,17.647058,16.078432
34,52.0,41.0,709.25,0.0,38.0,18.039215,16.078432
35,52.0,37.0,723.25,3.0,38.0,17.647058,16.078432
36,52.0,32.0,820.25,3.0,38.0,17.254902,16.078432
37,53.0,42.0,542.75,3.0,38.0,17.254902,16.078432
38,53.0,42.0,542.75,3.0,38.0,17.647058,16.078432
39,53.0,31.0,786.5,0.0,38.0,17.254902,16.078432
40,53.0,50.0,615.5,0.0,38.0,19.215687,16.078432
41,53.0,49.0,714.75,0.0,38.0,19.215687,16.078432
42,54.0,41.0,851.5,4.0,38.0,19.215687,16.078432
43,54.0,44.0,805.25,5.0,38.0,19.215687,16.078432
44,55.0,44.0,805.25,5.0,38.0,19.215687,16.078432
45,55.0,41.0,847.5,5.0,38.0,19.215687,16.078432
46,55.0,42.0,835.75,9.0,38.0,19.215687,16.078432
47,55.0,48.0,709.25,10.0,38.0,19.215687,16.078432
48,55.0,48.0,709.25,10.0,38.0,19.215687,25.882353
49,55.0,66.0,978.0,13.0,38.0,22.745098,25.882353
50,55.0,66.0,978.0,13.0,38.0,22.745098,16.078432
51,55.0,28.0,1380.25,19.0,38.0,22.745098,16.078432
52,55.0,28.0,1380.25,19.0,38.0,20.392157,16.078432
53,55.0,28.0,1380.25,19.0,38.0,20.392157,24.313726
54,56.0,72.0,1138.25,21.0,38.0,23.921568,24.313726
55,56.0,72.0,1138.25,21.0,38.0,23.921568,21.568628
56,56.0,45.0,1318.75,27.0,38.0,21.568628,21.568628
57,56.0,45.0,1318.75,27.0,38.0,21.568628,21.960785
58,57.0,32.0,1366.25,28.0,38.0,21.568628,21.960785
59,57.0,32.0,1366.25,28.0,38.0,19.215687,21.960785
60,57.0,32.0,1366.25,28.0,38.0,19.215687,20.0
61,58.0,36.0,1314.75,28.0,38.0,20.0,20.0
62,58.0,36.0,1314.75,28.0,38.0,20.0,16.078432
63,58.0,29.0,1257.0,28.0,38.0,19.215687,16.078432
64,58.0,29.0,1257.0,28.0,38.0,19.215687,19.607843
65,58.0,47.0,1257.0,28.0,38.0,19.215687,19.607843
66,58.0,47.0,1216.25,25.0,38.0,20.784313,19.607843
67,58.0,47.0,1216.25,25.0,38.0,20.784313,20.784313
68,59.0,42.0,1289.0,26.0,38.0,20.784313,20.784313
69,59.0,41.0,1323.25,28.0,38.0,20.784313,20.784313
70,60.0,41.0,1323.25,28.0,38.0,20.784313,20.784313
71,60.0,40.0,1364.0,28.0,38.0,20.392157,20.784313
72,60.0,40.0,1364.0,28.0,38.0,20.392157,17.647058
73,60.0,28.0,1306.25,28.0,38.0,19.215687,17.647058
74,60.0,28.0,1306.25,28.0,38.0,19.215687,16.862745
75,61.0,29.0,1227.25,27.0,38.0,19.215687,16.862745
76,61.0,29.0,1227.25,27.0,38.0,19.215687,16.078432
77,61.0,31.0,1150.0,24.0,38.0,19.215687,16.078432
78,61.0,37.0,955.25,22.0,38.0,19.215687,16.078432
79,61.0,40.0,925.0,19.0,38.0,22.745098,16.078432
80,62.0,34.0,1133.5,21.0,38.0,19.215687,16.078432
81,62.0,34.0,1047.5,21.0,38.0,19.215687,16.078432
82,62.0,34.0,1047.5,15.0,38.0,19.215687,16.078432
83,63.0,35.0,1035.0,9.0,38.0,19.215687,16.078432
84,63.0,36.0,1016.25,3.0,38.0,19.215687,16.078432
85,63.0,41.0,883.5,3.0,38.0,19.215687,16.078432
86,64.0,39.0,942.0,0.0,38.0,19.215687,16.078432
