Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Intake Air Temperature [C],MAF [g/s],Throttle Position [%],Ambient Air Temperature [C]
129063.66600012801,94.0,46.0,801.0,13.0,41.0,,15.0,
129069.54700006402,94.0,45.0,1458.0,27.0,41.0,,37.0,
129079.67900006402,93.0,32.0,2018.0,35.0,41.0,,22.0,
129097.58300006401,93.0,28.0,1747.0,27.0,43.0,,21.0,
129103.70099993602,92.0,33.0,2119.0,24.0,43.0,,18.0,
129109.60000000002,91.0,79.0,1477.0,19.0,43.0,,15.0,
129121.61700019201,91.0,39.0,1731.0,15.0,43.0,,16.0,
129133.63600000001,92.0,45.0,783.0,0.0,44.0,,15.0,
129139.73100006401,93.0,44.0,767.0,0.0,44.0,,15.0,
129145.65100006401,93.0,47.0,782.0,0.0,44.0,,15.0,
129157.65700019202,93.0,44.0,1656.0,20.0,45.0,,20.0,
129163.76300006402,93.0,61.0,1448.0,22.0,45.0,,24.0,
129169.67400012801,92.0,77.0,2399.0,41.0,45.0,,18.0,
129181.68400000001,93.0,28.0,2832.0,58.0,45.0,,22.0,
129193.73000012801,93.0,42.0,797.0,18.0,46.0,,15.0,
129199.84400000001,94.0,45.0,789.0,0.0,46.0,,16.0,
129205.73900006402,95.0,42.0,771.0,0.0,46.0,,15.0,
129211.86600012801,94.0,44.0,792.0,0.0,46.0,,15.0,
129229.76400000001,91.0,50.0,846.0,2.0,47.0,,15.0,
129235.89000012801,91.0,67.0,1759.0,19.0,48.0,,20.0,
129241.771000064,91.0,50.0,1544.0,21.0,48.0,,17.0,
129259.91800012802,93.0,27.0,1975.0,36.0,48.0,,18.0,
129271.94899993601,93.0,77.0,785.0,8.0,49.0,,15.0,
129283.96499993601,93.0,40.0,1556.0,15.0,49.0,,15.0,
129308.00000000001,92.0,50.0,763.0,0.0,50.0,,15.0,
129320.01700019202,93.0,28.0,1925.0,27.0,50.0,,21.0,
129332.03000012801,92.0,98.0,1674.0,41.0,50.0,,38.0,
129337.86600012801,93.0,26.0,2362.0,50.0,50.0,,43.0,
129356.05299993602,93.0,70.0,1786.0,38.0,50.0,,26.0,
129368.06200012802,93.0,47.0,2289.0,49.0,50.0,,26.0,
129392.09900006402,91.0,26.0,2282.0,53.0,49.0,,38.0,
129404.10500019201,91.0,80.0,1739.0,44.0,50.0,,23.0,
129409.95800012801,92.0,27.0,2328.0,43.0,50.0,,18.0,
129416.11200000001,92.0,64.0,1528.0,32.0,50.0,,15.0,
129428.11900006402,91.0,48.0,797.0,2.0,51.0,,15.0,
129433.99100006401,91.0,42.0,1031.0,2.0,51.0,,15.0,
129446.00499993602,93.0,42.0,1523.0,23.0,51.0,,19.0,
129462.01700019202,91.0,36.0,759.0,15.0,51.0,,18.0,
129480.18300006402,91.0,49.0,826.0,0.0,51.0,,16.0,
129486.03900006402,91.0,50.0,804.0,0.0,51.0,,16.0,
129492.18700006402,93.0,101.0,784.0,0.0,52.0,,16.0,
144710.075000064,41.0,52.0,1021.0,0.0,38.0,,17.0,
144726.73400012802,43.0,40.0,980.0,13.0,38.0,,17.0,
144854.198000128,78.0,29.0,1046.0,18.0,39.0,,24.0,
144886.249000192,83.0,60.0,1946.0,46.0,40.0,,21.0,
144890.975000064,85.0,37.0,2454.0,52.0,40.0,,21.0,
144898.27200000003,86.0,44.0,1358.0,52.0,40.0,,17.0,
144903.01400012802,86.0,48.0,793.0,33.0,40.0,,15.0,
144915.04,88.0,72.0,1448.0,25.0,40.0,,27.0,
144927.048,90.0,51.0,2319.0,27.0,40.0,,22.0,
144963.094000128,98.0,61.0,812.0,8.0,40.0,,22.0,
144975.102000128,99.0,54.0,1236.0,0.0,40.0,,16.0,
145015.135000064,89.0,47.0,1753.0,40.0,41.0,,24.0,
145066.570000128,90.0,64.0,859.0,4.0,43.0,,15.0,
145094.602000128,91.0,52.0,879.0,0.0,43.0,,15.0,
145106.614000128,93.0,48.0,704.0,5.0,43.0,,17.0,
145153.76499993601,92.0,101.0,797.0,0.0,45.0,,17.0,
166335.25800012803,36.0,52.0,1018.0,8.0,32.0,,18.0,
166499.50400000002,73.0,49.0,1418.0,24.0,33.0,,24.0,
166531.54400000002,81.0,27.0,1951.0,34.0,33.0,,21.0,
166559.56000000003,86.0,61.0,2100.0,33.0,34.0,,25.0,
166591.59000012802,93.0,45.0,807.0,28.0,34.0,,15.0,
166623.632,95.0,71.0,795.0,9.0,35.0,,16.0,
166663.71200000003,98.0,53.0,783.0,0.0,35.0,,16.0,
166679.744,97.0,50.0,787.0,0.0,35.0,,16.0,
166695.774000128,88.0,46.0,778.0,0.0,36.0,,15.0,
166707.81000012803,86.0,26.0,2369.0,25.0,36.0,,17.0,
166731.847000064,91.0,28.0,2166.0,39.0,36.0,,20.0,
166747.89400012803,94.0,63.0,1841.0,40.0,36.0,,21.0,
166755.900999936,92.0,52.0,986.0,0.0,37.0,,15.0,
166763.915000064,90.0,45.0,792.0,0.0,37.0,,15.0,
166771.93200000003,89.0,46.0,785.0,0.0,37.0,,15.0,
166812.01100006403,92.0,39.0,775.0,0.0,38.0,,15.0,
166828.03800012803,92.0,39.0,780.0,0.0,39.0,,15.0,
166836.04600012803,91.0,48.0,746.0,0.0,39.0,,15.0,
166844.051000064,91.0,39.0,723.0,0.0,39.0,,15.0,
166852.067000064,90.0,38.0,746.0,0.0,39.0,,15.0,
166900.13700019201,90.0,44.0,743.0,0.0,40.0,,15.0,
166932.18600012801,93.0,39.0,721.0,0.0,41.0,,14.0,
166996.29400012802,93.0,28.0,2136.0,27.0,42.0,,20.0,
167092.47300019203,96.0,45.0,745.0,1.0,43.0,,14.0,
167116.50300006403,97.0,46.0,736.0,0.0,43.0,,15.0,
167124.516,96.0,48.0,724.0,0.0,44.0,,15.0,
167132.537000192,95.0,40.0,726.0,0.0,44.0,,14.0,
167164.584,90.0,52.0,1951.0,17.0,45.0,,25.0,
167204.63400012802,94.0,26.0,1976.0,25.0,46.0,,17.0,
167228.676,94.0,26.0,1407.0,16.0,46.0,,15.0,
167244.70700006402,94.0,47.0,2046.0,30.0,46.0,,23.0,
167260.73700019202,94.0,51.0,1906.0,39.0,46.0,,22.0,
167268.744,94.0,27.0,1970.0,44.0,46.0,,18.0,
167276.76100019203,94.0,36.0,734.0,44.0,46.0,,14.0,
167284.766000128,94.0,38.0,729.0,20.0,46.0,,14.0,
167292.77000012802,95.0,28.0,1036.0,15.0,46.0,,15.0,
167300.77500006402,95.0,50.0,729.0,19.0,46.0,,13.0,
167308.78000000003,94.0,27.0,1586.0,24.0,46.0,,17.0,
167316.787000064,93.0,62.0,2037.0,32.0,46.0,,24.0,
167324.79400012802,93.0,36.0,915.0,13.0,46.0,,14.0,
167348.82400000002,94.0,39.0,789.0,1.0,46.0,,14.0,
167356.83699993603,94.0,40.0,725.0,0.0,46.0,,15.0,
167372.849000192,95.0,37.0,726.0,0.0,46.0,,14.0,
167380.855000064,96.0,54.0,1502.0,22.0,46.0,,19.0,
167388.86200012802,96.0,46.0,2714.0,43.0,46.0,,19.0,
167396.86700006403,96.0,28.0,2349.0,47.0,46.0,,21.0,
167629.34899993602,97.0,45.0,737.0,25.0,48.0,,15.0,
167681.420999936,91.0,75.0,1929.0,49.0,48.0,,28.0,
167685.43800012802,92.0,47.0,2511.0,55.0,47.0,,25.0,
167725.50600012802,93.0,29.0,1379.0,12.0,48.0,,20.0,
167757.57200000001,93.0,32.0,999.0,4.0,48.0,,15.0,
167773.59300019202,95.0,101.0,746.0,0.0,50.0,,13.0,
251867.795000064,83.0,91.0,1555.0,26.0,35.0,,26.0,
251879.814000128,85.0,28.0,2406.0,28.0,35.0,,18.0,
251885.146000128,86.0,29.0,2032.0,27.0,35.0,,18.0,
251909.192,90.0,27.0,1778.0,40.0,35.0,,24.0,
251927.91800012803,93.0,46.0,901.0,42.0,36.0,,15.0,
251939.947000064,93.0,48.0,786.0,47.0,36.0,,15.0,
251945.23200000002,94.0,47.0,772.0,46.0,36.0,,15.0,
251951.972,95.0,28.0,2233.0,45.0,36.0,,20.0,
251969.27000012802,96.0,97.0,993.0,20.0,36.0,,16.0,
251981.27800012802,97.0,77.0,2438.0,53.0,35.0,,28.0,
252005.295000064,93.0,36.0,900.0,4.0,36.0,,16.0,
252041.332999936,95.0,26.0,1972.0,33.0,35.0,,17.0,
252060.14899993603,90.0,51.0,821.0,0.0,36.0,,15.0,
252108.20200012802,92.0,46.0,798.0,0.0,38.0,,15.0,
252185.43800012802,91.0,97.0,1941.0,32.0,41.0,,17.0,
252245.499000064,90.0,46.0,782.0,25.0,42.0,,15.0,
252312.52800000002,91.0,28.0,2161.0,42.0,42.0,,22.0,
252324.55100006404,91.0,26.0,2040.0,31.0,43.0,,17.0,
252336.61200000002,90.0,57.0,769.0,7.0,43.0,,16.0,
252348.627000064,91.0,38.0,2348.0,35.0,43.0,,20.0,
252365.61200000002,91.0,95.0,1010.0,24.0,44.0,,15.0,
252377.63000012803,91.0,68.0,1665.0,36.0,43.0,,20.0,
252393.65200000003,92.0,29.0,2074.0,49.0,42.0,,43.0,
252429.7,93.0,27.0,2460.0,76.0,41.0,,26.0,
252436.71699993603,93.0,26.0,2010.0,45.0,42.0,,17.0,
252472.75300019202,91.0,60.0,2055.0,46.0,43.0,,22.0,
252513.83500006402,91.0,71.0,1976.0,57.0,43.0,,39.0,
252520.84300006402,91.0,27.0,2149.0,52.0,42.0,,20.0,
252525.844,91.0,65.0,1935.0,58.0,43.0,,21.0,
252532.852,91.0,27.0,2284.0,63.0,42.0,,22.0,
252544.86200012802,91.0,28.0,2431.0,59.0,43.0,,18.0,
252549.87300019202,90.0,27.0,1849.0,38.0,43.0,,17.0,
252556.87000012802,91.0,41.0,1292.0,29.0,44.0,,17.0,
252585.91000012803,94.0,26.0,2192.0,75.0,41.0,,27.0,
252597.92700006402,91.0,97.0,2206.0,50.0,42.0,,44.0,
252604.93000012802,90.0,98.0,2579.0,58.0,41.0,,48.0,
252621.966000128,94.0,26.0,2203.0,78.0,41.0,,22.0,
252628.953000192,94.0,27.0,2318.0,75.0,41.0,,18.0,
252640.96800000002,91.0,66.0,2305.0,83.0,41.0,,28.0,
252664.988,93.0,53.0,2350.0,85.0,40.0,,29.0,
252670.00800000003,93.0,27.0,2433.0,81.0,41.0,,20.0,
252682.015000064,91.0,87.0,2350.0,84.0,40.0,,31.0,
252706.03100006402,93.0,80.0,2562.0,89.0,40.0,,31.0,
252730.056,91.0,79.0,886.0,41.0,41.0,,16.0,
252754.09299993602,92.0,27.0,2346.0,75.0,39.0,,18.0,
252817.18000000002,91.0,67.0,1723.0,63.0,40.0,,24.0,
252858.24700006403,91.0,27.0,1869.0,57.0,40.0,,17.0,
252930.33700019203,93.0,36.0,729.0,0.0,41.0,,15.0,
253042.409000192,96.0,57.0,1479.0,21.0,43.0,,16.0,
253061.46800000002,96.0,59.0,2161.0,30.0,43.0,,18.0,
253106.48,93.0,26.0,1457.0,23.0,43.0,,19.0,
253113.50899993602,93.0,27.0,1685.0,17.0,43.0,,17.0,
560380.2410001921,61.0,38.0,846.0,0.0,27.0,,15.0,
560476.432,84.0,65.0,2864.0,97.0,27.0,,27.0,
560492.464,89.0,50.0,2988.0,102.0,27.0,,25.0,
560508.5180001281,94.0,58.0,3097.0,107.0,27.0,,29.0,
560536.5480000001,101.0,57.0,3029.0,102.0,27.0,,27.0,
560568.590000128,91.0,45.0,2470.0,83.0,28.0,,20.0,
560576.5990000641,92.0,32.0,2395.0,78.0,28.0,,18.0,
560592.6180001281,91.0,56.0,2218.0,76.0,28.0,,25.0,
560600.628,90.0,35.0,2408.0,84.0,28.0,,20.0,
560608.6380001281,90.0,53.0,2554.0,87.0,29.0,,23.0,
560624.68,91.0,27.0,2143.0,47.0,30.0,,17.0,
560656.756,89.0,37.0,733.0,72.0,30.0,,13.0,
560664.7710000641,90.0,36.0,766.0,77.0,30.0,,14.0,
560672.786000128,91.0,37.0,740.0,66.0,31.0,,15.0,
560696.850000128,91.0,57.0,768.0,4.0,31.0,,15.0,
560720.895000064,88.0,27.0,2162.0,30.0,31.0,,20.0,
560728.9280000001,89.0,60.0,1713.0,45.0,31.0,,24.0,
560744.951000064,93.0,26.0,2706.0,69.0,31.0,,23.0,
560825.0570001921,91.0,40.0,2341.0,68.0,33.0,,27.0,
560905.217000192,91.0,27.0,1762.0,18.0,35.0,,20.0,
560913.228999936,91.0,91.0,1801.0,38.0,35.0,,29.0,
560921.2380001281,92.0,30.0,2318.0,44.0,35.0,,18.0,
560953.306000128,93.0,26.0,1956.0,51.0,36.0,,17.0,
560977.3550000641,93.0,26.0,1613.0,37.0,36.0,,18.0,
561005.388999936,91.0,34.0,2340.0,50.0,36.0,,20.0,
561021.4110000641,91.0,27.0,1970.0,51.0,37.0,,18.0,
561061.4730001921,91.0,33.0,905.0,16.0,38.0,,19.0,
561073.4990000641,91.0,65.0,1549.0,22.0,38.0,,15.0,
561089.5100001281,92.0,27.0,1879.0,36.0,38.0,,18.0,
561105.5310000641,93.0,34.0,1506.0,30.0,38.0,,22.0,
561121.5430000641,93.0,35.0,777.0,11.0,38.0,,14.0,
561145.558000128,93.0,26.0,2445.0,34.0,38.0,,18.0,
561209.648,94.0,35.0,685.0,0.0,40.0,,13.0,
561217.6630000641,95.0,38.0,694.0,0.0,40.0,,15.0,
561225.6769999361,95.0,67.0,1461.0,20.0,40.0,,22.0,
561241.7020001281,96.0,33.0,1694.0,36.0,40.0,,18.0,
561249.716,96.0,26.0,1825.0,36.0,40.0,,18.0,
561257.736,95.0,26.0,1947.0,48.0,40.0,,17.0,
561265.7520000001,94.0,29.0,986.0,5.0,41.0,,15.0,
561273.7590000641,93.0,55.0,742.0,12.0,41.0,,20.0,
561281.772999936,93.0,28.0,1870.0,23.0,41.0,,18.0,
561289.787000064,93.0,53.0,1009.0,17.0,41.0,,17.0,
561313.838000128,95.0,35.0,726.0,0.0,41.0,,14.0,
561329.862000128,96.0,45.0,723.0,0.0,42.0,,14.0,
561337.868,97.0,50.0,1468.0,29.0,41.0,,22.0,
561369.914000128,93.0,24.0,1134.0,24.0,43.0,,18.0,
561377.9230000641,91.0,26.0,1338.0,26.0,43.0,,20.0,
561401.9590000641,91.0,26.0,724.0,10.0,43.0,,24.0,
561409.9660001281,91.0,56.0,939.0,20.0,44.0,,18.0,
561425.988,93.0,77.0,2352.0,36.0,43.0,,22.0,
561450.027000064,95.0,60.0,2142.0,43.0,43.0,,27.0,
561458.0440000001,95.0,76.0,1871.0,37.0,43.0,,17.0,
561466.072,95.0,55.0,2296.0,48.0,43.0,,24.0,
561490.1180001281,93.0,28.0,1847.0,40.0,43.0,,19.0,
561498.1270000641,93.0,43.0,1560.0,18.0,44.0,,16.0,
561530.224,91.0,30.0,1107.0,17.0,44.0,,15.0,
561546.236,91.0,51.0,778.0,9.0,45.0,,14.0,
561610.2980001281,94.0,34.0,710.0,0.0,45.0,,14.0,
561631.305000192,95.0,35.0,723.0,0.0,46.0,,14.0,
561641.476999936,96.0,39.0,734.0,0.0,46.0,,14.0,
577535.153000192,39.0,43.0,1049.0,0.0,36.0,,17.0,
577540.7530001921,40.0,41.0,1025.0,0.0,36.0,,17.0,
577583.2090001921,47.0,32.0,2060.0,5.0,36.0,,25.0,
577619.236,55.0,80.0,2035.0,39.0,35.0,,24.0,
577631.249000192,60.0,67.0,2210.0,47.0,35.0,,26.0,
577655.3009999361,68.0,46.0,1143.0,20.0,35.0,,17.0,
577667.3160000001,71.0,48.0,822.0,0.0,35.0,,17.0,
577684.9310000641,73.0,67.0,1508.0,21.0,35.0,,16.0,
577696.9480000001,76.0,47.0,841.0,28.0,35.0,,15.0,
577703.375000064,76.0,48.0,798.0,14.0,35.0,,16.0,
577739.4240000001,83.0,29.0,2027.0,43.0,36.0,,20.0,
577751.4420001281,85.0,47.0,789.0,32.0,36.0,,15.0,
688336.3220001281,86.0,97.0,769.0,24.0,32.0,,18.0,
688452.2460001281,95.0,39.0,746.0,0.0,32.0,,15.0,
688457.0830000641,91.0,45.0,906.0,0.0,32.0,,14.0,
688573.540999936,93.0,39.0,731.0,0.0,34.0,,14.0,
688663.028,94.0,96.0,1379.0,35.0,34.0,,35.0,
688904.116,91.0,79.0,2116.0,77.0,37.0,,22.0,
689000.3800000001,93.0,27.0,2232.0,73.0,37.0,,18.0,
689043.223000064,92.0,32.0,2099.0,68.0,38.0,,17.0,
689123.2520000001,91.0,57.0,2598.0,85.0,37.0,,25.0,
820052.1760000001,66.0,68.0,2451.0,87.0,28.0,,27.0,
820059.192,68.0,65.0,2595.0,91.0,28.0,,27.0,
820083.204999936,77.0,66.0,2641.0,89.0,28.0,,27.0,
820088.2260001281,79.0,61.0,2661.0,95.0,28.0,,27.0,
820124.2440000001,90.0,40.0,2804.0,95.0,28.0,,22.0,
820188.3050001921,91.0,66.0,2498.0,86.0,28.0,,22.0,
820231.3430000641,92.0,50.0,3039.0,99.0,28.0,,25.0,
820272.369000192,90.0,81.0,1058.0,39.0,30.0,,16.0,
820291.407000064,89.0,26.0,2622.0,70.0,30.0,,28.0,
820303.4289999361,93.0,78.0,2538.0,72.0,30.0,,29.0,
820315.4480000001,91.0,51.0,2564.0,63.0,30.0,,18.0,
820320.4430000641,90.0,41.0,2681.0,75.0,30.0,,31.0,
820327.465000192,90.0,34.0,2737.0,72.0,30.0,,25.0,
820332.4590000641,90.0,44.0,2666.0,73.0,31.0,,22.0,
820339.4920000001,91.0,28.0,2586.0,34.0,31.0,,18.0,
820344.4820001281,93.0,43.0,753.0,0.0,31.0,,16.0,
820356.508999936,93.0,37.0,750.0,0.0,31.0,,14.0,
820363.5240000001,93.0,43.0,723.0,0.0,31.0,,14.0,
820368.54,93.0,65.0,762.0,6.0,32.0,,15.0,
820380.546000128,90.0,71.0,1836.0,47.0,31.0,,28.0,
820387.5630000641,89.0,90.0,2467.0,54.0,31.0,,26.0,
820404.5820001281,94.0,27.0,2311.0,80.0,31.0,,24.0,
820423.6310000641,91.0,27.0,2354.0,79.0,33.0,,18.0,
820428.6270000641,90.0,27.0,2166.0,63.0,33.0,,17.0,
820435.641000192,90.0,33.0,1475.0,22.0,33.0,,15.0,
820452.684999936,90.0,53.0,1813.0,41.0,33.0,,17.0,
820464.6910000641,90.0,46.0,2681.0,61.0,33.0,,47.0,
820483.7140001281,93.0,26.0,2020.0,49.0,33.0,,17.0,
820495.7510000641,91.0,44.0,1755.0,49.0,34.0,,20.0,
820507.774000128,90.0,27.0,1765.0,45.0,34.0,,19.0,
820524.7910000641,90.0,27.0,1677.0,40.0,34.0,,18.0,
820543.812999936,91.0,58.0,2206.0,51.0,35.0,,20.0,
820548.8040000001,91.0,27.0,2123.0,53.0,34.0,,19.0,
820608.900999936,91.0,53.0,1555.0,34.0,35.0,,27.0,
820620.9060001281,91.0,27.0,2842.0,37.0,35.0,,21.0,
820639.900999936,93.0,55.0,1668.0,36.0,35.0,,22.0,
820709.0110000641,94.0,28.0,1655.0,32.0,37.0,,15.0,
820728.0240000001,95.0,35.0,1484.0,35.0,37.0,,20.0,
820793.0689999361,96.0,76.0,712.0,9.0,40.0,,15.0,
820812.0750000641,97.0,54.0,1803.0,43.0,38.0,,24.0,
820848.1020001281,94.0,36.0,709.0,20.0,40.0,,14.0,
820865.155000064,90.0,41.0,1669.0,33.0,40.0,,17.0,
820889.1969999361,93.0,49.0,1211.0,31.0,41.0,,21.0,
820896.172999936,93.0,26.0,1448.0,26.0,41.0,,15.0,
