Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Intake Air Temperature [C],MAF [g/s],Throttle Position [%],Ambient Air Temperature [C]
1261.5020001280002,79.0,50.0,1578.0,42.0,47.0,,8.0,
1273.5330001920001,79.0,24.0,1645.0,42.0,47.0,,5.0,
1285.575000064,78.0,24.0,1596.0,45.0,47.0,,11.0,
1297.5910000640001,78.0,32.0,1566.0,32.0,48.0,,5.0,
1309.614000128,78.0,42.0,817.0,33.0,48.0,,5.0,
1321.648999936,78.0,30.0,1532.0,38.0,47.0,,11.0,
1333.679000064,78.0,46.0,1300.0,37.0,47.0,,8.0,
1345.709000192,78.0,22.0,1742.0,50.0,46.0,,15.0,
1357.738000128,78.0,58.0,1779.0,47.0,46.0,,27.0,
1369.758000128,78.0,94.0,1346.0,43.0,47.0,,11.0,
1381.776999936,78.0,20.0,1653.0,40.0,46.0,,11.0,
1393.807000064,79.0,71.0,844.0,12.0,47.0,,7.0,
1405.837000192,79.0,42.0,841.0,17.0,47.0,,5.0,
1417.8610001920001,79.0,36.0,822.0,12.0,47.0,,18.0,
1429.8960000000002,79.0,33.0,819.0,17.0,47.0,,5.0,
1441.928999936,79.0,37.0,827.0,13.0,47.0,,5.0,
20829.096,91.0,43.0,2108.0,43.0,57.0,,25.0,
20841.122000128,91.0,27.0,1599.0,51.0,56.0,,5.0,
20853.148,91.0,38.0,1647.0,60.0,56.0,,6.0,
20865.167000064,91.0,82.0,781.0,47.0,57.0,,4.0,
20877.188000000002,90.0,72.0,1414.0,50.0,57.0,,5.0,
20889.219000064,90.0,23.0,1770.0,62.0,54.0,,37.0,
20901.256999936002,90.0,21.0,1380.0,36.0,55.0,,4.0,
20913.295000064,90.0,22.0,1557.0,30.0,54.0,,16.0,
20925.318000128,90.0,28.0,1856.0,16.0,54.0,,6.0,
20937.351000064,91.0,32.0,1278.0,45.0,55.0,,14.0,
20949.376999936,92.0,21.0,1426.0,40.0,54.0,,9.0,
20961.408000000003,92.0,65.0,771.0,28.0,55.0,,8.0,
20973.432999936,93.0,20.0,1449.0,18.0,54.0,,5.0,
20985.471000064,93.0,59.0,1015.0,26.0,55.0,,6.0,
20997.498000128002,93.0,35.0,1158.0,11.0,55.0,,8.0,
21009.508,94.0,22.0,1651.0,35.0,54.0,,10.0,
21021.539000064,95.0,28.0,1284.0,21.0,54.0,,8.0,
21033.558000128,95.0,40.0,1385.0,16.0,55.0,,4.0,
21045.598000128,96.0,94.0,1573.0,45.0,54.0,,15.0,
21069.648,96.0,26.0,2811.0,87.0,52.0,,15.0,
21081.674000128,96.0,46.0,2325.0,73.0,54.0,,7.0,
21093.718000128003,94.0,65.0,2149.0,78.0,52.0,,11.0,
21105.748,94.0,23.0,2366.0,82.0,52.0,,15.0,
21117.776999936003,93.0,36.0,2241.0,75.0,52.0,,21.0,
21129.798000128,93.0,65.0,2091.0,87.0,51.0,,19.0,
21141.808999936,92.0,25.0,2403.0,88.0,51.0,,10.0,
21153.828,91.0,52.0,2491.0,86.0,52.0,,8.0,
21165.848,90.0,23.0,2555.0,85.0,51.0,,9.0,
21177.861000192002,88.0,20.0,1970.0,63.0,52.0,,6.0,
21189.888000000003,87.0,28.0,2170.0,65.0,51.0,,14.0,
21201.912999936,86.0,49.0,1851.0,63.0,51.0,,16.0,
21213.950000128003,86.0,39.0,784.0,38.0,51.0,,4.0,
21225.987000064,86.0,27.0,1676.0,41.0,50.0,,24.0,
21238.023000064,86.0,28.0,782.0,2.0,51.0,,4.0,
21250.058000128,86.0,28.0,768.0,0.0,52.0,,4.0,
21262.088,87.0,23.0,787.0,18.0,52.0,,9.0,
21274.123000064003,88.0,20.0,1356.0,38.0,51.0,,12.0,
21286.148,90.0,28.0,1053.0,28.0,52.0,,4.0,
21298.178000128002,90.0,60.0,1457.0,53.0,51.0,,27.0,
21310.197000192,89.0,29.0,1613.0,27.0,50.0,,12.0,
21322.216,89.0,94.0,882.0,25.0,51.0,,6.0,
21334.238000128,90.0,94.0,1283.0,37.0,50.0,,24.0,
21346.256999936002,91.0,20.0,1261.0,45.0,50.0,,4.0,
21358.278000128,91.0,51.0,1398.0,57.0,50.0,,11.0,
21370.296999936003,90.0,28.0,1628.0,35.0,51.0,,5.0,
21382.34,90.0,96.0,777.0,32.0,51.0,,11.0,
21394.368000000002,90.0,36.0,1434.0,41.0,50.0,,26.0,
21406.392999936,91.0,28.0,995.0,25.0,51.0,,5.0,
21418.478000128,91.0,70.0,1244.0,41.0,51.0,,24.0,
21430.512000000002,91.0,33.0,766.0,38.0,50.0,,4.0,
21442.528999936003,91.0,94.0,1413.0,61.0,49.0,,25.0,
21454.568000000003,91.0,22.0,1729.0,52.0,50.0,,6.0,
21466.598000128,90.0,27.0,762.0,33.0,51.0,,4.0,
21478.626000128002,90.0,27.0,1078.0,45.0,50.0,,19.0,
21490.651000064,90.0,27.0,1256.0,15.0,51.0,,9.0,
21502.688000000002,91.0,28.0,782.0,0.0,51.0,,4.0,
21514.711000064002,91.0,27.0,781.0,0.0,51.0,,4.0,
21526.747000064002,93.0,28.0,784.0,0.0,52.0,,4.0,
21538.786000128002,94.0,95.0,788.0,23.0,52.0,,5.0,
21550.808,96.0,26.0,1743.0,70.0,50.0,,20.0,
21562.838000128002,95.0,22.0,2129.0,57.0,51.0,,8.0,
21574.888000000003,93.0,28.0,1014.0,22.0,51.0,,4.0,
21586.914000128003,92.0,67.0,1064.0,32.0,51.0,,11.0,
21598.959000064002,93.0,57.0,1205.0,35.0,51.0,,8.0,
21610.989000192003,93.0,28.0,773.0,2.0,51.0,,4.0,
21623.008,94.0,49.0,777.0,6.0,51.0,,4.0,
21635.038000128003,96.0,52.0,943.0,30.0,51.0,,8.0,
21647.067000064002,96.0,72.0,1087.0,18.0,51.0,,4.0,
21659.093000192002,97.0,22.0,1357.0,41.0,51.0,,13.0,
21671.123000064003,97.0,30.0,1501.0,30.0,51.0,,6.0,
21683.158000128,96.0,92.0,1492.0,43.0,51.0,,10.0,
21695.189000192,96.0,22.0,1740.0,41.0,50.0,,15.0,
21707.198000128003,97.0,27.0,785.0,0.0,51.0,,4.0,
21719.231000064003,98.0,27.0,784.0,0.0,51.0,,4.0,
21731.259000064,98.0,27.0,782.0,0.0,52.0,,4.0,
21743.283000064002,99.0,85.0,1223.0,27.0,53.0,,4.0,
21755.318000128,101.0,51.0,1749.0,56.0,51.0,,17.0,
21767.347000064,99.0,30.0,1029.0,50.0,51.0,,5.0,
21779.379000064,96.0,94.0,775.0,18.0,53.0,,4.0,
21791.398000128,94.0,27.0,2054.0,32.0,51.0,,6.0,
21803.418000128,92.0,28.0,774.0,0.0,52.0,,4.0,
21815.448999936,91.0,28.0,772.0,0.0,53.0,,4.0,
21827.483000064003,92.0,28.0,770.0,0.0,53.0,,4.0,
21839.508,93.0,40.0,775.0,2.0,54.0,,4.0,
21851.533000192,94.0,83.0,1185.0,38.0,53.0,,17.0,
21863.547000064,96.0,21.0,1325.0,45.0,51.0,,15.0,
21875.568000000003,96.0,27.0,773.0,27.0,52.0,,4.0,
21887.598000128,96.0,28.0,904.0,20.0,53.0,,4.0,
21899.616999936003,96.0,39.0,788.0,3.0,53.0,,4.0,
21911.638000128,96.0,30.0,762.0,0.0,54.0,,6.0,
21923.668,96.0,26.0,780.0,0.0,54.0,,3.0,
21935.698000128003,98.0,27.0,788.0,0.0,54.0,,3.0,
21947.717000192002,99.0,31.0,769.0,0.0,54.0,,8.0,
