Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Intake Air Temperature [C],MAF [g/s],Throttle Position [%],Ambient Air Temperature [C]
0.0,87.0,49.0,848.0,0.0,75.0,,13.0,
6.386000128,87.0,49.0,846.0,0.0,75.0,,13.0,
14.391000064000002,87.0,49.0,843.0,0.0,75.0,,13.0,
22.398000128,87.0,48.0,856.0,0.0,75.0,,13.0,
30.400999936,87.0,49.0,849.0,0.0,75.0,,13.0,
38.42,87.0,51.0,857.0,0.0,75.0,,13.0,
46.426000128000005,87.0,51.0,852.0,0.0,75.0,,13.0,
54.431000064,87.0,51.0,880.0,0.0,75.0,,14.0,
834.6610001920001,99.0,39.0,859.0,0.0,76.0,,12.0,
841.414000128,97.0,38.0,846.0,0.0,78.0,,12.0,
849.416999936,96.0,38.0,853.0,0.0,78.0,,12.0,
857.422000128,95.0,39.0,846.0,0.0,78.0,,12.0,
865.427000064,94.0,38.0,864.0,0.0,78.0,,12.0,
873.432,93.0,36.0,861.0,0.0,78.0,,12.0,
881.440999936,93.0,37.0,837.0,0.0,78.0,,12.0,
889.446000128,92.0,37.0,847.0,0.0,78.0,,12.0,
897.4530001920001,94.0,37.0,834.0,0.0,78.0,,12.0,
905.4569999360001,96.0,37.0,871.0,0.0,78.0,,12.0,
913.4620001280001,96.0,36.0,858.0,0.0,78.0,,12.0,
921.4690001920001,97.0,37.0,843.0,0.0,78.0,,12.0,
929.4780001280001,98.0,38.0,851.0,0.0,78.0,,12.0,
937.485000192,99.0,38.0,866.0,0.0,78.0,,12.0,
945.488999936,99.0,38.0,849.0,0.0,78.0,,12.0,
953.4930001920001,98.0,38.0,857.0,0.0,78.0,,12.0,
961.4980001280001,96.0,38.0,849.0,0.0,78.0,,12.0,
969.503000064,95.0,38.0,839.0,0.0,78.0,,12.0,
977.5070000640001,94.0,39.0,844.0,0.0,78.0,,12.0,
985.514000128,93.0,38.0,842.0,0.0,79.0,,12.0,
993.5200000000001,93.0,37.0,846.0,0.0,79.0,,12.0,
1001.5240000000001,92.0,37.0,839.0,0.0,79.0,,12.0,
1009.5289999360001,94.0,37.0,833.0,0.0,79.0,,12.0,
1017.5460001280001,96.0,37.0,834.0,0.0,79.0,,12.0,
1025.552999936,96.0,37.0,849.0,0.0,79.0,,12.0,
1033.558000128,97.0,37.0,846.0,0.0,79.0,,12.0,
1042.736,98.0,38.0,851.0,0.0,79.0,,12.0,
1058.751000064,99.0,38.0,849.0,0.0,79.0,,12.0,
1065.5720000000001,98.0,38.0,849.0,0.0,79.0,,12.0,
1073.589000192,96.0,38.0,840.0,0.0,79.0,,12.0,
1081.604,96.0,40.0,863.0,0.0,79.0,,13.0,
1089.6100001280001,94.0,39.0,855.0,0.0,79.0,,12.0,
1097.615000064,93.0,36.0,843.0,0.0,79.0,,12.0,
1105.6200000000001,93.0,36.0,855.0,0.0,79.0,,12.0,
1113.627000064,92.0,37.0,833.0,0.0,79.0,,12.0,
1121.632,93.0,36.0,841.0,0.0,79.0,,12.0,
1129.636,95.0,37.0,852.0,0.0,79.0,,12.0,
1137.659000064,96.0,37.0,845.0,0.0,79.0,,12.0,
1154.78,98.0,37.0,846.0,0.0,79.0,,12.0,
1162.786000128,99.0,38.0,872.0,0.0,79.0,,12.0,
1170.7910000640002,99.0,38.0,850.0,0.0,80.0,,12.0,
1186.8009999360002,96.0,39.0,866.0,0.0,80.0,,12.0,
1194.807000064,96.0,40.0,839.0,0.0,80.0,,12.0,
1202.818000128,95.0,39.0,850.0,0.0,80.0,,12.0,
