Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Intake Air Temperature [C],MAF [g/s],Throttle Position [%],Ambient Air Temperature [C]
415,97.0,35,960.0,10.0,34.0,2.88,18.40,4.0
416,97.0,34,801.0,4.0,35.0,4.11,20.40,4.0
417,97.0,33,798.0,1.0,35.0,4.35,20.40,4.0
418,98.0,32,789.0,0.0,35.0,3.98,20.40,4.0
419,98.0,34,792.0,0.0,35.0,4.19,20.40,4.0
420,98.0,33,797.0,0.0,,4.11,20.40,4.0
421,99.0,19,848.0,12.0,34.0,7.77,25.90,4.0
422,99.0,36,1001.0,20.0,33.0,11.44,30.20,4.0
423,100.0,40,1135.0,22.0,33.0,9.27,27.50,4.0
424,99.0,24,1047.0,18.0,35.0,2.93,18.80,4.0
425,99.0,36,880.0,15.0,35.0,3.81,19.60,4.0
426,98.0,36,740.0,7.0,35.0,5.11,22.70,4.0
427,98.0,37,792.0,,36.0,4.81,21.60,4.0
428,97.0,34,783.0,0.0,36.0,4.42,20.80,4.0
429,97.0,36,795.0,0.0,36.0,4.47,20.80,4.0
430,96.0,33,792.0,,36.0,4.65,21.20,4.0
431,95.0,33,808.0,0.0,36.0,4.55,20.80,4.0
432,95.0,33,802.0,0.0,36.0,4.57,20.80,4.0
433,94.0,36,778.0,0.0,36.0,4.65,21.20,4.0
434,93.0,34,805.0,0.0,36.0,4.41,20.40,4.0
435,93.0,44,796.0,0.0,36.0,5.32,27.10,4.0
436,92.0,35,843.0,0.0,36.0,2.8,17.60,4.0
437,91.0,34,794.0,0.0,37.0,4.29,20.40,4.0
438,91.0,59,798.0,6.0,36.0,4.42,20.40,4.0
439,90.0,54,1538.0,,35.0,4.58,20.40,4.0
440,90.0,52,1594.0,23.0,34.0,11.21,21.20,4.0
441,91.0,22,964.0,37.0,36.0,4.76,21.60,4.0
442,91.0,22,1007.0,38.0,36.0,3.01,18.80,4.0
443,91.0,21,714.0,39.0,36.0,4.4,22.70,4.0
444,91.0,21,1912.0,39.0,35.0,5.92,24.30,4.0
445,91.0,21,1944.0,39.0,35.0,6.03,24.30,4.0
446,90.0,20,1906.0,36.0,35.0,5.99,23.90,4.0
447,90.0,22,1730.0,33.0,35.0,5.55,23.50,4.0
448,90.0,29,1633.0,33.0,35.0,8.08,26.70,4.0
449,89.0,42,1635.0,,34.0,8.69,27.10,4.0
450,89.0,42,1120.0,33.0,34.0,7.86,26.70,4.0
451,89.0,42,1142.0,35.0,34.0,8.52,27.10,4.0
452,89.0,41,1158.0,34.0,34.0,8.41,26.70,4.0
453,89.0,39,1153.0,,35.0,7.74,26.30,4.0
454,90.0,38,1151.0,34.0,35.0,7.33,25.90,4.0
455,89.0,40,1149.0,35.0,35.0,7.32,25.90,4.0
456,90.0,42,1166.0,,35.0,8.07,26.70,4.0
457,89.0,39,1187.0,35.0,35.0,8.2,26.70,4.0
458,90.0,36,1202.0,36.0,,7.28,25.90,4.0
459,90.0,36,1188.0,,35.0,7.36,25.90,4.0
460,90.0,36,1169.0,35.0,35.0,7.3,25.90,4.0
461,89.0,35,1167.0,36.0,35.0,6.76,25.10,4.0
462,89.0,32,1188.0,36.0,35.0,6.79,25.10,4.0
463,89.0,35,1207.0,35.0,35.0,2.79,18.00,4.0
464,89.0,34,1183.0,35.0,35.0,6.89,25.10,4.0
465,89.0,35,1167.0,34.0,35.0,6.62,25.10,4.0
466,89.0,22,1121.0,31.0,36.0,2.85,18.40,4.0
467,89.0,22,1019.0,29.0,37.0,2.96,18.80,4.0
468,89.0,21,966.0,28.0,37.0,3.01,18.80,4.0
469,89.0,24,943.0,27.0,38.0,2.88,18.40,4.0
470,89.0,26,895.0,26.0,38.0,3.16,19.20,4.0
471,89.0,40,754.0,25.0,37.0,4.15,20.40,4.0
472,88.0,38,1281.0,,36.0,8.36,27.10,4.0
473,88.0,38,1381.0,29.0,35.0,8.68,27.50,4.0
474,88.0,36,1449.0,31.0,35.0,9.08,27.50,4.0
475,88.0,41,1530.0,,35.0,9.71,28.20,4.0
476,88.0,47,1031.0,32.0,35.0,7.64,26.30,4.0
477,89.0,44,1070.0,33.0,35.0,8.2,26.70,4.0
478,89.0,43,1119.0,34.0,35.0,8.33,27.10,4.0
479,89.0,39,1164.0,36.0,35.0,8.13,26.70,4.0
480,89.0,39,1189.0,36.0,35.0,7.86,26.30,4.0
481,89.0,37,1219.0,37.0,35.0,7.85,26.70,4.0
482,89.0,33,1231.0,35.0,36.0,6.71,24.30,4.0
483,89.0,35,1154.0,34.0,36.0,6.86,25.10,4.0
484,89.0,35,1142.0,,36.0,6.8,25.10,4.0
485,89.0,36,1142.0,34.0,36.0,6.63,25.10,4.0
486,89.0,35,1142.0,34.0,36.0,6.76,25.10,4.0
487,89.0,36,1149.0,35.0,36.0,6.75,25.10,4.0
488,88.0,34,1153.0,34.0,36.0,6.91,25.10,4.0
489,88.0,34,1150.0,34.0,36.0,6.67,24.70,4.0
490,88.0,36,1128.0,33.0,36.0,6.51,24.70,4.0
491,88.0,36,1116.0,,36.0,6.65,24.70,4.0
492,88.0,34,1117.0,31.0,36.0,6.67,20.80,4.0
493,88.0,36,1555.0,,36.0,9,27.50,4.0
494,88.0,38,1558.0,32.0,36.0,9.92,28.20,4.0
495,88.0,40,1529.0,31.0,35.0,10.27,28.60,4.0
496,88.0,39,1517.0,30.0,35.0,10.06,28.60,4.0
497,88.0,31,1498.0,,35.0,10.05,28.60,4.0
498,88.0,19,1462.0,30.0,36.0,3.28,,4.0
499,88.0,31,1229.0,23.0,36.0,3.43,20.00,4.0
500,88.0,31,1113.0,23.0,36.0,5.83,23.90,4.0
501,88.0,20,1143.0,21.0,36.0,5.99,23.90,4.0
502,88.0,25,988.0,,37.0,,20.40,4.0
503,88.0,40,829.0,15.0,38.0,3.38,19.60,4.0
504,89.0,20,725.0,11.0,38.0,6.78,25.50,4.0
505,89.0,47,842.0,8.0,38.0,3.5,19.20,4.0
506,89.0,31,736.0,7.0,38.0,6.04,24.70,4.0
507,89.0,54,886.0,12.0,37.0,10.97,30.60,4.0
508,90.0,27,1195.0,,36.0,9.1,27.50,4.0
509,90.0,35,1130.0,14.0,36.0,4.91,22.70,4.0
510,90.0,22,1780.0,24.0,36.0,9.62,25.10,4.0
511,91.0,41,1030.0,20.0,36.0,6.94,25.50,4.0
512,91.0,42,1002.0,19.0,36.0,6.34,24.70,4.0
513,91.0,46,932.0,,36.0,7.08,25.90,4.0
514,91.0,46,928.0,18.0,36.0,6.52,25.10,4.0
515,91.0,46,908.0,19.0,36.0,6.78,25.50,4.0
516,91.0,47,950.0,21.0,36.0,7.23,26.30,4.0
517,91.0,47,1043.0,22.0,36.0,8.11,27.10,4.0
518,91.0,39,1126.0,23.0,35.0,8.21,26.70,4.0
519,91.0,26,1086.0,18.0,37.0,2.37,18.40,4.0
520,91.0,47,812.0,16.0,37.0,3.55,18.80,4.0
521,91.0,44,879.0,20.0,37.0,6.6,25.50,4.0
522,91.0,19,1004.0,20.0,37.0,7.17,25.10,4.0
523,91.0,27,962.0,17.0,38.0,2.78,18.40,4.0
524,90.0,47,937.0,21.0,37.0,6.94,25.90,4.0
525,90.0,19,1131.0,25.0,36.0,8.29,26.70,4.0
526,90.0,19,1206.0,,37.0,3.22,19.20,4.0
527,90.0,21,1143.0,22.0,38.0,3.41,19.20,4.0
528,90.0,20,1070.0,21.0,38.0,2.85,18.80,4.0
529,90.0,28,1078.0,26.0,36.0,8.68,27.50,4.0
530,89.0,21,1248.0,21.0,37.0,3.41,19.60,4.0
531,89.0,50,827.0,18.0,37.0,3.35,19.60,4.0
532,89.0,58,980.0,24.0,36.0,10.08,29.40,4.0
533,88.0,58,1178.0,36.0,35.0,12.4,30.20,4.0
534,86.0,52,1314.0,28.0,35.0,10.28,29.00,4.0
535,86.0,50,1451.0,33.0,35.0,12.79,30.60,4.0
536,86.0,48,1626.0,34.0,34.0,14.32,31.00,4.0
537,85.0,50,1691.0,34.0,34.0,14.33,31.00,4.0
538,85.0,50,1683.0,,34.0,14.43,31.40,4.0
539,85.0,52,1625.0,33.0,34.0,15,31.40,4.0
540,85.0,42,1613.0,33.0,34.0,13.76,31.00,4.0
541,85.0,20,1606.0,29.0,34.0,3.96,20.80,4.0
542,85.0,23,1457.0,33.0,35.0,4.01,21.60,4.0
543,85.0,20,1135.0,38.0,35.0,3.8,19.20,4.0
544,85.0,33,1317.0,41.0,35.0,3.57,20.80,4.0
545,85.0,33,1410.0,40.0,35.0,7.33,25.90,4.0
546,85.0,31,1296.0,32.0,34.0,8.03,26.30,4.0
547,85.0,20,1459.0,29.0,35.0,9.62,28.20,4.0
548,85.0,45,1450.0,32.0,34.0,4.8,24.30,4.0
549,84.0,41,1661.0,36.0,34.0,12.36,30.20,4.0
550,84.0,39,1793.0,37.0,34.0,12.41,30.20,4.0
551,84.0,46,1046.0,37.0,34.0,13.86,32.20,4.0
552,84.0,36,1222.0,35.0,34.0,6.43,24.30,4.0
553,84.0,39,1183.0,34.0,34.0,7.61,26.30,4.0
554,84.0,43,1125.0,32.0,34.0,7.5,26.30,4.0
555,84.0,46,1065.0,30.0,34.0,8.17,26.70,4.0
556,84.0,45,1015.0,26.0,34.0,8.61,27.10,4.0
557,84.0,56,1282.0,27.0,34.0,13.06,31.00,4.0
558,84.0,56,1331.0,28.0,33.0,12.85,30.60,4.0
559,84.0,56,1376.0,29.0,33.0,13.01,30.60,4.0
560,84.0,53,1457.0,28.0,33.0,10.35,23.10,4.0
561,84.0,50,931.0,29.0,33.0,8.09,26.70,4.0
562,84.0,41,1005.0,31.0,33.0,8.39,26.70,4.0
563,85.0,20,1097.0,31.0,34.0,6.3,23.90,4.0
564,85.0,32,1023.0,30.0,35.0,2.88,18.80,4.0
565,85.0,34,990.0,,35.0,5.2,22.40,4.0
566,85.0,41,968.0,28.0,35.0,5.25,22.40,4.0
567,86.0,47,950.0,29.0,34.0,6.93,25.90,4.0
568,86.0,49,990.0,30.0,34.0,8.14,26.70,4.0
569,86.0,39,997.0,26.0,34.0,6.51,24.30,4.0
570,86.0,20,1273.0,20.0,35.0,4.33,20.80,4.0
571,86.0,48,958.0,19.0,34.0,4.78,23.90,4.0
572,87.0,58,954.0,24.0,34.0,10.38,29.40,4.0
573,87.0,50,1250.0,28.0,33.0,12.17,30.20,4.0
574,87.0,50,1423.0,,33.0,12.57,30.20,4.0
575,87.0,41,1458.0,29.0,33.0,9.38,,4.0
576,88.0,19,1381.0,29.0,33.0,11.13,29.40,4.0
577,88.0,21,1254.0,26.0,34.0,3.28,20.00,4.0
578,88.0,47,923.0,20.0,35.0,3.24,19.60,4.0
579,88.0,43,897.0,21.0,34.0,6.69,25.50,4.0
580,89.0,38,1103.0,25.0,33.0,7.86,26.70,4.0
581,89.0,20,1273.0,,34.0,3.28,19.60,4.0
582,89.0,19,1255.0,26.0,34.0,3.44,20.40,4.0
583,89.0,20,1346.0,26.0,34.0,3.56,20.80,4.0
584,89.0,29,1274.0,21.0,34.0,3.55,,4.0
585,89.0,35,785.0,12.0,35.0,3.99,20.00,4.0
586,89.0,69,789.0,12.0,35.0,4.77,21.20,4.0
587,89.0,23,1150.0,,33.0,13.4,31.40,4.0
588,90.0,50,1049.0,,34.0,2.86,17.60,4.0
589,90.0,33,781.0,15.0,35.0,4.57,23.10,4.0
590,90.0,18,780.0,16.0,35.0,4.7,21.60,4.0
591,90.0,26,1174.0,10.0,35.0,3.29,19.60,4.0
592,90.0,59,764.0,9.0,35.0,3.94,20.40,4.0
593,99.0,44,1836.0,15.0,34.0,20.56,33.70,4.0
594,99.0,61,1340.0,15.0,33.0,14.22,31.40,4.0
595,98.0,69,1359.0,22.0,33.0,14.84,31.80,4.0
596,98.0,30,2061.0,28.0,33.0,27.61,36.10,4.0
597,97.0,83,1412.0,34.0,33.0,19.3,33.70,4.0
598,96.0,79,1769.0,44.0,33.0,26.3,36.90,4.0
599,95.0,61,1757.0,48.0,33.0,9.57,29.40,4.0
600,94.0,39,1658.0,52.0,33.0,15.72,31.80,4.0
601,93.0,19,1448.0,55.0,33.0,11.72,29.80,4.0
602,93.0,40,1543.0,56.0,33.0,8.56,27.50,4.0
603,92.0,42,1538.0,57.0,33.0,11.57,29.80,4.0
604,91.0,38,1559.0,57.0,33.0,11.84,29.80,4.0
605,90.0,35,1552.0,56.0,33.0,10.22,29.00,4.0
606,89.0,37,1525.0,55.0,33.0,9.17,27.80,4.0
607,88.0,19,1498.0,53.0,33.0,9.15,27.50,4.0
608,87.0,44,1439.0,54.0,34.0,3.99,21.20,4.0
609,87.0,36,1524.0,59.0,33.0,11.86,29.80,4.0
610,86.0,19,1622.0,58.0,34.0,4.19,22.00,4.0
611,85.0,19,1575.0,55.0,34.0,4.29,21.60,4.0
612,84.0,32,1492.0,52.0,34.0,9.41,28.60,4.0
613,83.0,20,1742.0,49.0,,10.64,29.00,4.0
614,83.0,23,1563.0,42.0,34.0,4.02,20.40,4.0
615,82.0,67,2021.0,,33.0,7.92,28.20,4.0
616,81.0,21,2299.0,53.0,33.0,34.59,38.00,4.0
617,81.0,48,1808.0,56.0,33.0,15.75,31.80,4.0
618,81.0,19,1870.0,54.0,33.0,12.34,30.20,4.0
619,81.0,19,2449.0,45.0,33.0,7.08,25.90,4.0
620,80.0,34,2130.0,38.0,33.0,6.23,24.70,4.0
621,80.0,90,1953.0,48.0,33.0,29.66,38.40,4.0
622,79.0,76,2424.0,48.0,33.0,14.28,29.40,4.0
623,79.0,68,1587.0,46.0,32.0,22.37,34.90,4.0
624,80.0,51,2266.0,45.0,32.0,28.2,35.70,4.0
625,80.0,45,2195.0,42.0,33.0,16.98,32.20,4.0
626,80.0,40,2124.0,44.0,33.0,8.32,25.90,4.0
627,80.0,40,1554.0,52.0,33.0,10.7,29.80,4.0
628,81.0,20,1770.0,54.0,33.0,4.78,22.70,4.0
629,81.0,20,1799.0,51.0,33.0,4.72,22.70,4.0
630,81.0,21,1671.0,41.0,34.0,4.03,21.20,4.0
631,80.0,19,1879.0,32.0,33.0,5.65,23.90,4.0
632,80.0,24,1553.0,37.0,33.0,12.47,30.20,4.0
633,80.0,64,1279.0,42.0,33.0,18.55,34.10,4.0
634,81.0,51,1476.0,47.0,32.0,16.85,32.50,4.0
635,81.0,45,1619.0,50.0,33.0,14.38,31.00,4.0
636,81.0,18,1699.0,49.0,33.0,9.44,27.80,4.0
637,81.0,43,1619.0,49.0,33.0,4.22,22.40,4.0
638,81.0,20,1684.0,53.0,33.0,16.12,31.80,4.0
639,81.0,19,1783.0,48.0,33.0,5.44,23.10,4.0
640,81.0,42,1511.0,40.0,33.0,3.92,21.60,4.0
641,81.0,19,1345.0,40.0,33.0,13.87,31.00,4.0
642,81.0,34,1149.0,17.0,34.0,3.58,18.00,4.0
643,81.0,33,817.0,0.0,34.0,3.95,,4.0
644,81.0,32,801.0,0.0,35.0,4.47,20.80,4.0
645,82.0,33,802.0,0.0,35.0,4.27,20.80,4.0
646,82.0,32,795.0,0.0,35.0,4.21,20.80,4.0
647,82.0,32,798.0,0.0,35.0,4.43,20.40,4.0
648,83.0,34,798.0,0.0,35.0,4.29,20.40,4.0
649,83.0,33,798.0,0.0,35.0,4.23,20.40,4.0
650,83.0,23,797.0,19.0,33.0,,30.20,4.0
651,83.0,57,1728.0,23.0,33.0,9.48,27.80,4.0
652,82.0,82,2235.0,35.0,32.0,36.12,39.20,4.0
653,82.0,32,1914.0,44.0,32.0,29.83,37.30,4.0
654,83.0,37,2110.0,33.0,33.0,5.9,23.90,4.0
655,83.0,100,1586.0,43.0,33.0,30.14,41.60,4.0
656,84.0,83,2257.0,48.0,32.0,40.38,81.20,4.0
657,84.0,82,1623.0,50.0,32.0,24.91,36.50,4.0
658,84.0,38,1700.0,48.0,32.0,23.18,34.50,4.0
659,84.0,21,1299.0,43.0,32.0,3.43,20.00,4.0
660,84.0,43,1197.0,46.0,32.0,10.81,29.40,4.0
661,84.0,29,1289.0,46.0,33.0,3.43,18.80,4.0
662,84.0,39,1553.0,49.0,33.0,8.25,29.00,4.0
663,84.0,36,1653.0,50.0,32.0,3.96,22.00,4.0
664,84.0,48,1684.0,53.0,32.0,14.46,31.40,4.0
665,83.0,20,1713.0,39.0,32.0,4.56,22.00,4.0
666,83.0,91,1706.0,38.0,32.0,4.22,22.00,4.0
667,83.0,21,2057.0,51.0,31.0,36.1,42.00,4.0
668,83.0,65,1710.0,56.0,31.0,22.87,34.90,4.0
669,83.0,50,1870.0,57.0,31.0,19,32.90,4.0
670,83.0,18,1912.0,55.0,32.0,12.38,29.80,4.0
671,83.0,24,1804.0,53.0,32.0,8.21,27.10,4.0
672,83.0,34,1765.0,51.0,32.0,4.64,22.40,4.0
673,83.0,19,1716.0,50.0,32.0,8.1,26.70,4.0
674,83.0,40,1626.0,52.0,32.0,13.09,30.60,4.0
675,82.0,32,1748.0,51.0,32.0,11.88,29.00,4.0
676,82.0,30,1697.0,48.0,32.0,7.52,26.30,4.0
677,82.0,24,1651.0,51.0,32.0,9.64,29.00,4.0
678,82.0,38,1697.0,53.0,32.0,4.56,22.00,4.0
679,82.0,24,1793.0,54.0,32.0,10.64,29.00,4.0
680,82.0,29,1748.0,51.0,32.0,4.64,22.40,4.0
681,82.0,21,1687.0,49.0,32.0,8.24,27.10,4.0
682,82.0,38,1640.0,49.0,,7.69,26.30,4.0
683,82.0,57,1644.0,53.0,32.0,14.18,31.00,4.0
684,82.0,19,1788.0,55.0,31.0,18.55,32.50,4.0
685,82.0,30,1769.0,51.0,,4.71,22.40,4.0
686,82.0,31,1683.0,50.0,32.0,9.35,27.80,4.0
687,82.0,55,1670.0,49.0,32.0,4.26,22.00,4.0
688,82.0,21,1635.0,38.0,32.0,4.49,22.40,4.0
689,82.0,21,1618.0,22.0,32.0,4.72,22.70,4.0
690,82.0,21,772.0,18.0,33.0,4.2,20.40,4.0
691,82.0,66,1452.0,28.0,32.0,11.18,31.80,4.0
692,82.0,52,1757.0,34.0,32.0,13.32,30.20,4.0
693,82.0,43,1815.0,40.0,31.0,19.72,33.30,4.0
694,82.0,20,1343.0,39.0,32.0,8.3,26.70,4.0
695,82.0,41,1287.0,36.0,32.0,3.4,20.40,4.0
696,82.0,19,1839.0,36.0,32.0,10.36,28.60,4.0
697,82.0,68,1803.0,44.0,,21.03,34.10,4.0
698,82.0,20,2263.0,43.0,31.0,9.32,26.30,4.0
699,82.0,50,1402.0,42.0,32.0,7.68,26.30,4.0
700,82.0,79,1421.0,47.0,31.0,18.09,32.90,4.0
701,83.0,20,1656.0,51.0,31.0,18.47,32.90,4.0
702,83.0,19,1399.0,47.0,31.0,11.5,29.80,4.0
703,83.0,98,1116.0,41.0,32.0,3.49,18.00,4.0
704,83.0,59,1427.0,49.0,31.0,24.53,56.90,4.0
705,83.0,50,1346.0,49.0,32.0,3.66,19.20,4.0
706,83.0,50,1374.0,51.0,31.0,12.46,30.20,4.0
707,83.0,52,1434.0,54.0,31.0,12.93,30.60,4.0
708,83.0,39,1507.0,55.0,31.0,13.65,31.00,4.0
709,83.0,51,1515.0,57.0,31.0,11.65,29.80,4.0
710,83.0,32,1570.0,59.0,31.0,14.37,31.00,4.0
711,82.0,43,1570.0,55.0,31.0,4.12,21.60,4.0
712,82.0,25,1519.0,56.0,31.0,11.96,29.80,4.0
713,82.0,61,1740.0,52.0,32.0,5.5,23.10,4.0
714,82.0,21,1810.0,55.0,31.0,29.99,38.40,4.0
715,82.0,21,1750.0,39.0,32.0,4.9,22.40,4.0
716,82.0,99,1778.0,41.0,31.0,11.09,30.60,4.0
717,82.0,75,2180.0,46.0,31.0,38.29,75.70,4.0
718,82.0,57,1551.0,44.0,31.0,9,29.00,4.0
719,83.0,55,1444.0,43.0,31.0,12.93,30.60,4.0
720,83.0,55,1435.0,45.0,31.0,13.24,30.60,4.0
721,83.0,45,1522.0,45.0,31.0,5.25,22.00,4.0
722,83.0,21,1479.0,42.0,31.0,3.99,21.20,4.0
723,83.0,21,1017.0,,32.0,2.81,,4.0
724,82.0,35,1751.0,13.0,32.0,5.26,23.10,4.0
725,82.0,32,793.0,0.0,32.0,4.68,21.20,4.0
726,82.0,31,791.0,0.0,33.0,4.17,20.40,4.0
727,82.0,31,806.0,0.0,33.0,4.01,20.00,4.0
728,82.0,34,787.0,0.0,33.0,4.08,20.40,4.0
729,83.0,71,801.0,8.0,33.0,4.14,20.40,4.0
730,83.0,52,1992.0,25.0,31.0,5.77,22.00,4.0
731,83.0,66,1314.0,38.0,31.0,16.82,33.70,4.0
732,82.0,62,2310.0,47.0,31.0,11.72,33.30,4.0
733,82.0,45,1585.0,49.0,31.0,13.88,31.00,4.0
734,82.0,19,1665.0,49.0,31.0,14.39,31.40,4.0
735,83.0,20,1571.0,34.0,31.0,4.18,21.60,4.0
736,83.0,78,1097.0,40.0,31.0,13.45,32.20,4.0
737,83.0,49,2069.0,42.0,31.0,18.5,32.20,4.0
738,83.0,20,2101.0,39.0,31.0,14.06,28.20,4.0
739,83.0,33,985.0,20.0,32.0,2.16,19.60,4.0
740,83.0,32,796.0,15.0,32.0,3.69,19.60,4.0
741,83.0,21,1402.0,24.0,31.0,9.82,28.60,4.0
742,83.0,43,1236.0,31.0,31.0,10.72,29.40,4.0
743,83.0,70,1627.0,41.0,31.0,12.69,30.20,
744,83.0,62,2201.0,51.0,31.0,7.34,26.30,4.0
745,83.0,41,1669.0,56.0,31.0,5.71,27.80,4.0
746,83.0,20,1552.0,56.0,31.0,4.57,20.40,4.0
747,83.0,36,1527.0,56.0,31.0,3.98,21.60,4.0
748,83.0,32,1539.0,57.0,31.0,9.48,27.80,4.0
749,83.0,19,1577.0,52.0,31.0,3.96,21.60,4.0
750,83.0,65,1381.0,52.0,31.0,3.93,20.40,4.0
751,83.0,45,1777.0,55.0,31.0,23.7,34.90,4.0
752,82.0,33,1838.0,53.0,31.0,14.05,31.00,4.0
753,82.0,30,1411.0,49.0,31.0,7.47,24.70,4.0
754,82.0,21,1308.0,45.0,31.0,2.32,20.00,4.0
755,82.0,31,1191.0,35.0,32.0,3.47,19.60,4.0
756,82.0,20,915.0,21.0,,3.07,17.30,4.0
757,82.0,31,1493.0,3.0,32.0,3.91,20.40,4.0
758,82.0,32,767.0,0.0,32.0,4.58,21.20,4.0
759,82.0,32,806.0,0.0,33.0,4.29,20.40,4.0
760,82.0,34,806.0,0.0,33.0,4.18,20.40,4.0
761,83.0,32,799.0,0.0,33.0,4.24,20.40,4.0
762,83.0,31,802.0,0.0,,4.23,20.40,4.0
763,83.0,32,817.0,0.0,33.0,3.99,20.40,4.0
764,83.0,32,821.0,0.0,33.0,4.11,20.40,4.0
765,83.0,34,790.0,0.0,33.0,4.14,20.40,4.0
766,83.0,32,798.0,0.0,33.0,4.49,20.40,4.0
767,83.0,33,789.0,0.0,33.0,4.39,20.80,4.0
768,83.0,35,793.0,0.0,33.0,4.29,20.80,4.0
769,83.0,50,793.0,1.0,33.0,4.55,20.80,4.0
770,83.0,32,1043.0,15.0,32.0,14.34,31.40,4.0
771,84.0,20,1664.0,29.0,31.0,22.01,34.50,4.0
772,84.0,81,1530.0,39.0,31.0,21.85,35.30,4.0
773,84.0,80,2091.0,48.0,31.0,32.27,37.60,4.0
774,85.0,81,1653.0,55.0,30.0,24.96,36.10,4.0
775,85.0,70,2017.0,55.0,31.0,5.66,23.50,4.0
776,85.0,59,1516.0,57.0,30.0,18.36,32.90,4.0
777,86.0,31,1592.0,57.0,31.0,12.49,29.80,4.0
778,86.0,46,1565.0,57.0,31.0,10.44,29.00,4.0
779,85.0,62,1546.0,55.0,30.0,12.09,30.20,4.0
780,85.0,32,1498.0,51.0,30.0,18.92,33.70,4.0
781,85.0,68,1718.0,54.0,30.0,20.98,34.10,4.0
782,85.0,54,1842.0,58.0,30.0,23.03,34.50,4.0
783,84.0,47,1966.0,58.0,30.0,18.4,32.20,4.0
784,84.0,44,1596.0,59.0,30.0,12.72,30.20,4.0
785,84.0,43,1612.0,59.0,31.0,11.93,29.80,4.0
786,84.0,42,1621.0,60.0,30.0,12.07,29.80,4.0
787,84.0,33,1637.0,59.0,31.0,9.36,27.80,4.0
788,84.0,30,1611.0,59.0,31.0,9,26.70,4.0
789,83.0,32,1616.0,60.0,31.0,8.2,26.70,4.0
790,83.0,32,1665.0,62.0,31.0,8.76,27.10,4.0
791,83.0,18,1670.0,57.0,31.0,11.48,29.80,4.0
792,83.0,43,1014.0,52.0,31.0,6.85,25.50,4.0
793,82.0,19,1720.0,49.0,31.0,13.42,30.60,4.0
794,82.0,47,1570.0,52.0,31.0,10.47,29.00,4.0
795,82.0,19,1802.0,57.0,31.0,14.11,31.00,4.0
796,82.0,21,1303.0,56.0,31.0,3.22,18.80,4.0
797,82.0,20,1524.0,53.0,31.0,4.06,21.60,4.0
798,82.0,20,1429.0,49.0,31.0,3.87,21.20,4.0
799,82.0,21,1330.0,42.0,31.0,3.83,20.80,4.0
800,82.0,21,1541.0,31.0,32.0,5.75,24.70,4.0
801,81.0,34,1417.0,15.0,32.0,4.07,20.00,4.0
802,81.0,33,751.0,3.0,32.0,4.57,21.20,4.0
803,81.0,24,1114.0,0.0,32.0,11.49,29.80,4.0
804,82.0,40,1002.0,0.0,32.0,7.65,18.40,4.0
805,82.0,58,760.0,14.0,31.0,5.61,25.50,4.0
806,82.0,60,1911.0,23.0,31.0,4.8,22.00,4.0
807,82.0,89,1437.0,29.0,31.0,10.65,30.60,4.0
808,82.0,84,1580.0,41.0,30.0,24.7,36.50,4.0
809,82.0,76,2171.0,47.0,30.0,33.73,38.00,4.0
810,82.0,71,1622.0,53.0,30.0,21.87,34.50,4.0
811,83.0,35,1803.0,56.0,30.0,24.49,35.30,4.0
812,83.0,72,1809.0,55.0,30.0,19.39,32.20,4.0
813,83.0,72,1523.0,56.0,30.0,19.38,33.70,4.0
814,83.0,70,1521.0,57.0,30.0,19.98,33.70,4.0
815,83.0,19,1586.0,59.0,30.0,8.68,27.10,4.0
816,83.0,38,1624.0,,31.0,9.19,27.50,4.0
817,83.0,19,1700.0,62.0,30.0,12.82,30.20,4.0
818,83.0,34,1622.0,54.0,31.0,4.27,21.60,4.0
819,83.0,43,1451.0,51.0,31.0,9.41,27.80,4.0
820,83.0,59,1392.0,51.0,30.0,10.63,29.40,4.0
821,83.0,58,1427.0,54.0,30.0,14.65,31.40,4.0
822,83.0,58,1494.0,56.0,30.0,15.53,31.80,4.0
823,83.0,19,1538.0,53.0,30.0,12.3,29.40,4.0
824,83.0,38,1426.0,49.0,31.0,3.94,21.20,4.0
825,,20,1238.0,42.0,31.0,3.42,23.50,4.0
826,82.0,57,1876.0,38.0,31.0,5.47,23.50,4.0
827,82.0,81,2032.0,47.0,30.0,32.77,37.60,4.0
828,82.0,39,1640.0,52.0,,19.8,30.20,4.0
829,82.0,36,1462.0,59.0,30.0,9.88,27.80,4.0
830,82.0,18,1632.0,60.0,30.0,9.79,28.60,4.0
831,83.0,21,1608.0,55.0,31.0,4.22,22.00,4.0
832,83.0,20,1467.0,50.0,31.0,3.97,21.20,4.0
833,82.0,21,1325.0,45.0,31.0,3.72,20.40,4.0
834,82.0,20,1234.0,44.0,31.0,3.42,20.00,4.0
835,82.0,21,1190.0,41.0,31.0,3.57,19.60,4.0
836,82.0,36,1156.0,39.0,31.0,3.57,22.70,4.0
837,82.0,21,1948.0,37.0,31.0,5.47,23.50,4.0
838,82.0,55,1778.0,41.0,30.0,7.32,27.80,4.0
839,82.0,48,2158.0,48.0,30.0,28.48,36.10,4.0
840,82.0,36,1635.0,52.0,30.0,14.39,31.00,4.0
841,83.0,19,1735.0,49.0,30.0,8.14,26.70,4.0
842,83.0,20,1596.0,44.0,31.0,4.2,21.60,4.0
