Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Intake Air Temperature [C],MAF [g/s],Throttle Position [%],Ambient Air Temperature [C]
1039514.970999808,75.0,29.0,1406.0,28.0,38.0,,16.0,
1039522.9920000001,75.0,21.0,1302.0,23.0,39.0,,14.0,
1039539.072,77.0,33.0,827.0,0.0,39.0,,14.0,
1039547.0759997441,77.0,33.0,741.0,0.0,40.0,,13.0,
1039555.0809999361,78.0,50.0,734.0,5.0,39.0,,15.0,
1039563.090999808,78.0,47.0,961.0,25.0,36.0,,19.0,
1039571.096999936,78.0,30.0,1928.0,20.0,38.0,,15.0,
1039579.1069998081,79.0,41.0,853.0,2.0,39.0,,14.0,
1039587.114999808,80.0,31.0,952.0,3.0,39.0,,14.0,
1039595.1239997441,81.0,31.0,896.0,6.0,39.0,,14.0,
1039603.1319997441,81.0,49.0,800.0,5.0,40.0,,13.0,
1039615.1379998721,81.0,36.0,786.0,2.0,41.0,,14.0,
1039623.1429998081,82.0,35.0,777.0,0.0,41.0,,13.0,
1039631.1619998721,82.0,28.0,704.0,6.0,40.0,,14.0,
1039639.1689999361,83.0,33.0,844.0,6.0,41.0,,13.0,
1039647.1819998721,83.0,25.0,907.0,7.0,42.0,,14.0,
1039655.198999808,84.0,38.0,835.0,8.0,42.0,,14.0,
1039663.210999808,84.0,28.0,1490.0,6.0,40.0,,16.0,
1039671.2259998721,84.0,38.0,739.0,11.0,40.0,,15.0,
1039679.242999808,84.0,30.0,901.0,18.0,41.0,,14.0,
1039687.2569999361,84.0,39.0,862.0,0.0,42.0,,14.0,
1039695.2689999361,84.0,47.0,740.0,3.0,42.0,,15.0,
1039703.291999744,84.0,43.0,1619.0,11.0,39.0,,21.0,
1039711.344,83.0,28.0,1363.0,8.0,40.0,,14.0,
1039719.3609999361,83.0,50.0,728.0,3.0,42.0,,14.0,
1039727.3729999361,83.0,41.0,884.0,7.0,42.0,,14.0,
1039735.3920000001,83.0,29.0,1294.0,10.0,42.0,,15.0,
1039743.411999744,83.0,40.0,1322.0,10.0,42.0,,14.0,
1039751.426999808,83.0,39.0,850.0,8.0,42.0,,14.0,
1039759.4400000001,83.0,34.0,563.0,7.0,42.0,,14.0,
1039767.4549998081,83.0,23.0,1344.0,10.0,42.0,,16.0,
1039775.4609999361,83.0,30.0,673.0,7.0,42.0,,15.0,
1039783.4720000001,83.0,29.0,848.0,2.0,43.0,,14.0,
1039791.488999936,83.0,37.0,946.0,2.0,43.0,,14.0,
1039799.500999936,84.0,30.0,707.0,0.0,43.0,,13.0,
1039807.513999872,84.0,25.0,760.0,0.0,43.0,,13.0,
1044869.0619998721,52.0,29.0,897.0,0.0,49.0,,13.0,
1044877.076999936,54.0,35.0,765.0,6.0,48.0,,15.0,
1044888.989999872,54.0,40.0,906.0,7.0,47.0,,14.0,
1044897.008999936,56.0,29.0,891.0,0.0,47.0,,14.0,
1044905.0240000001,57.0,40.0,827.0,2.0,47.0,,15.0,
1044916.7469998081,57.0,28.0,932.0,10.0,47.0,,16.0,
1044924.761999872,59.0,30.0,879.0,0.0,47.0,,14.0,
1044936.164999936,60.0,25.0,623.0,6.0,47.0,,15.0,
1044944.179999744,61.0,46.0,1302.0,23.0,45.0,,19.0,
1044955.7520000001,63.0,29.0,2045.0,30.0,43.0,,19.0,
1044963.7649999361,65.0,32.0,842.0,0.0,46.0,,14.0,
1044975.7459998721,66.0,34.0,780.0,0.0,47.0,,14.0,
1044987.7509998081,67.0,55.0,618.0,12.0,45.0,,17.0,
1044999.7440000001,69.0,43.0,2022.0,33.0,42.0,,22.0,
1045007.7579998721,72.0,27.0,1170.0,36.0,43.0,,14.0,
1045015.7649999361,72.0,28.0,897.0,31.0,45.0,,14.0,
1045023.7709998081,73.0,30.0,848.0,7.0,46.0,,14.0,
1045031.7840000001,73.0,33.0,754.0,0.0,47.0,,14.0,
1045039.798999808,74.0,30.0,736.0,0.0,47.0,,13.0,
1045047.8139998721,75.0,31.0,748.0,0.0,47.0,,13.0,
1045055.8279997441,75.0,22.0,858.0,15.0,44.0,,20.0,
1045067.7469998081,75.0,47.0,1830.0,31.0,41.0,,23.0,
1045075.7589998081,78.0,25.0,1696.0,36.0,41.0,,20.0,
1045083.766999808,79.0,46.0,1364.0,16.0,43.0,,14.0,
1045091.7769999361,80.0,42.0,1303.0,32.0,40.0,,26.0,
1045099.7849999361,81.0,40.0,1821.0,37.0,40.0,,19.0,
1045107.8009999361,82.0,27.0,915.0,40.0,43.0,,14.0,
1045115.816999936,83.0,28.0,887.0,41.0,45.0,,14.0,
1045123.830999808,84.0,28.0,888.0,42.0,45.0,,13.0,
1045135.7449999361,84.0,27.0,888.0,48.0,45.0,,13.0,
1045143.7520000001,84.0,29.0,750.0,61.0,46.0,,13.0,
1045151.8289999361,83.0,30.0,749.0,55.0,47.0,,14.0,
1045159.836999936,83.0,74.0,754.0,45.0,42.0,,13.0,
1045167.8519997441,83.0,50.0,1875.0,51.0,39.0,,23.0,
1045175.869999872,83.0,50.0,1847.0,48.0,39.0,,23.0,
1045183.880999936,84.0,36.0,1872.0,52.0,39.0,,19.0,
1045191.894999808,83.0,35.0,1945.0,51.0,42.0,,16.0,
1045203.741999872,82.0,30.0,1781.0,42.0,42.0,,17.0,
1045214.742999808,81.0,70.0,1108.0,28.0,42.0,,13.0,
1045222.754999808,82.0,31.0,1116.0,53.0,42.0,,14.0,
1045234.7499998721,83.0,30.0,743.0,47.0,43.0,,13.0,
1045246.742999808,83.0,64.0,1499.0,45.0,39.0,,22.0,
1045258.7449999361,83.0,50.0,1724.0,45.0,39.0,,20.0,
1045266.761999872,84.0,29.0,1624.0,37.0,39.0,,15.0,
1045278.7520000001,84.0,24.0,1161.0,22.0,42.0,,13.0,
1045294.7840000001,83.0,46.0,1852.0,31.0,39.0,,22.0,
1045305.824,83.0,30.0,1102.0,26.0,41.0,,15.0,
1045317.740999936,83.0,45.0,1467.0,36.0,39.0,,20.0,
1045329.7520000001,84.0,28.0,1967.0,41.0,39.0,,17.0,
1045341.7440000001,83.0,33.0,1963.0,40.0,40.0,,16.0,
1045353.7509998081,83.0,30.0,1958.0,41.0,39.0,,18.0,
1045365.7520000001,84.0,27.0,1947.0,38.0,39.0,,18.0,
1045377.747999744,84.0,21.0,2020.0,40.0,39.0,,19.0,
1045388.7379998721,84.0,29.0,1928.0,38.0,39.0,,18.0,
1045399.9219998721,84.0,27.0,1581.0,26.0,41.0,,14.0,
1045411.7499998721,83.0,37.0,855.0,0.0,42.0,,14.0,
1045422.766999808,84.0,32.0,766.0,0.0,43.0,,13.0,
1045430.779999744,84.0,32.0,748.0,0.0,43.0,,13.0,
1045441.7459998721,84.0,31.0,734.0,0.0,44.0,,13.0,
1045452.747999744,84.0,32.0,742.0,0.0,44.0,,13.0,
1045460.755999744,84.0,74.0,771.0,8.0,43.0,,14.0,
1045468.7639997441,84.0,21.0,1145.0,16.0,42.0,,15.0,
1045479.875999744,84.0,29.0,1354.0,27.0,41.0,,20.0,
1045491.7659998721,85.0,27.0,2445.0,33.0,40.0,,18.0,
1045502.7529999361,85.0,27.0,902.0,36.0,43.0,,13.0,
1045513.8459998721,84.0,28.0,899.0,36.0,44.0,,13.0,
1045521.8519997441,84.0,27.0,895.0,30.0,45.0,,13.0,
1045529.8640000001,84.0,29.0,834.0,6.0,45.0,,13.0,
1045541.740999936,83.0,28.0,842.0,22.0,45.0,,13.0,
1045553.7459998721,83.0,29.0,845.0,7.0,45.0,,13.0,
1045561.7569999361,83.0,27.0,745.0,0.0,45.0,,13.0,
1449342.8069998082,34.0,26.0,944.0,10.0,30.0,,16.0,
1449350.8209999362,36.0,31.0,957.0,3.0,30.0,,15.0,
1449358.8439997442,37.0,31.0,1017.0,0.0,30.0,,15.0,
1449366.864,38.0,54.0,997.0,5.0,30.0,,14.0,
1449374.878999808,39.0,28.0,1825.0,15.0,30.0,,19.0,
1449382.900999936,41.0,51.0,1528.0,23.0,30.0,,21.0,
1449390.9129999361,43.0,100.0,1114.0,12.0,30.0,,23.0,
1449398.922999808,45.0,73.0,1870.0,30.0,30.0,,21.0,
1449406.936,47.0,28.0,1512.0,15.0,30.0,,15.0,
1449414.9459998722,48.0,81.0,1360.0,23.0,30.0,,26.0,
1449422.9600000002,51.0,72.0,1984.0,30.0,30.0,,25.0,
1449430.9699998721,54.0,46.0,2205.0,28.0,30.0,,23.0,
1449438.9809999361,56.0,58.0,2406.0,36.0,30.0,,17.0,
1449446.992999936,58.0,28.0,1999.0,41.0,30.0,,19.0,
1449455.0080000001,60.0,29.0,1847.0,33.0,30.0,,15.0,
1449463.0229998082,60.0,58.0,1246.0,16.0,31.0,,14.0,
1449471.0339998722,61.0,37.0,1136.0,28.0,30.0,,21.0,
1449479.045999872,63.0,41.0,1447.0,30.0,31.0,,16.0,
1449487.058999808,63.0,29.0,1576.0,30.0,31.0,,16.0,
1449495.0720000002,64.0,55.0,1576.0,37.0,31.0,,21.0,
1449503.081999872,66.0,37.0,1925.0,40.0,31.0,,19.0,
1449511.0949998081,67.0,50.0,2027.0,45.0,30.0,,20.0,
1449519.1109998082,69.0,33.0,1658.0,45.0,31.0,,19.0,
1449527.1219998721,69.0,21.0,1587.0,37.0,32.0,,15.0,
1449535.133999872,70.0,22.0,1235.0,27.0,33.0,,14.0,
1449543.1479997442,71.0,26.0,802.0,2.0,33.0,,13.0,
1449551.1659998721,71.0,28.0,748.0,0.0,33.0,,13.0,
1449559.179999744,71.0,30.0,725.0,0.0,33.0,,13.0,
1449567.201999872,72.0,55.0,1502.0,12.0,33.0,,15.0,
1449575.213999872,72.0,45.0,1731.0,30.0,32.0,,21.0,
1449583.2259998722,73.0,47.0,1634.0,38.0,32.0,,22.0,
1449591.2369999362,75.0,40.0,1927.0,41.0,32.0,,20.0,
1449599.254999808,76.0,25.0,1944.0,41.0,33.0,,19.0,
1449607.267999744,77.0,28.0,2018.0,42.0,33.0,,16.0,
1449615.289999872,78.0,41.0,2070.0,43.0,33.0,,20.0,
1449623.3009999362,78.0,22.0,2003.0,36.0,33.0,,15.0,
1449631.321999872,79.0,34.0,1539.0,30.0,34.0,,18.0,
1449639.3360000001,80.0,22.0,1179.0,18.0,34.0,,13.0,
1449647.349999872,81.0,73.0,980.0,26.0,33.0,,18.0,
1449655.288999936,81.0,59.0,1677.0,41.0,33.0,,21.0,
1449663.305999872,83.0,23.0,2206.0,47.0,33.0,,21.0,
1449679.331999744,83.0,23.0,2450.0,50.0,34.0,,18.0,
1449687.353999872,83.0,33.0,1821.0,47.0,34.0,,17.0,
1449695.369999872,82.0,39.0,1795.0,46.0,34.0,,18.0,
1449703.392,83.0,21.0,1654.0,37.0,35.0,,17.0,
1449711.430999808,83.0,51.0,1217.0,31.0,34.0,,14.0,
1449719.4400000002,83.0,69.0,1457.0,35.0,33.0,,23.0,
1449727.448,84.0,76.0,1763.0,41.0,33.0,,26.0,
1449735.453999872,84.0,58.0,2088.0,46.0,33.0,,24.0,
1449743.4640000002,84.0,46.0,1794.0,50.0,33.0,,25.0,
1449751.4769999362,83.0,31.0,1985.0,55.0,36.0,,16.0,
1449759.4969999362,83.0,48.0,2040.0,53.0,34.0,,20.0,
1449767.521999872,83.0,50.0,1975.0,52.0,34.0,,20.0,
1449775.528999936,84.0,29.0,1946.0,50.0,34.0,,20.0,
1449783.5680000002,84.0,34.0,1817.0,47.0,35.0,,20.0,
1449791.589999872,84.0,33.0,1825.0,53.0,36.0,,19.0,
1449799.6019998721,83.0,28.0,2058.0,55.0,36.0,,19.0,
1449807.6149998081,83.0,30.0,1955.0,43.0,36.0,,17.0,
1449815.626999808,82.0,29.0,869.0,0.0,37.0,,13.0,
1449823.6400000001,83.0,26.0,729.0,0.0,38.0,,13.0,
1449831.657999872,83.0,25.0,758.0,0.0,39.0,,13.0,
1449839.672,83.0,26.0,759.0,0.0,39.0,,13.0,
1449847.696,83.0,27.0,762.0,0.0,39.0,,13.0,
1449855.7099998721,83.0,25.0,754.0,0.0,39.0,,13.0,
1449863.733999872,83.0,26.0,748.0,0.0,39.0,,13.0,
1449871.745999872,83.0,25.0,738.0,0.0,39.0,,13.0,
1449879.7609999361,83.0,22.0,532.0,16.0,38.0,,19.0,
1449887.7979998721,83.0,23.0,1661.0,26.0,37.0,,20.0,
1449899.816999936,83.0,56.0,1546.0,16.0,39.0,,15.0,
1449907.8320000002,83.0,21.0,1454.0,18.0,39.0,,15.0,
1449915.853999872,84.0,25.0,867.0,0.0,39.0,,13.0,
1449923.8679997441,84.0,37.0,699.0,6.0,39.0,,15.0,
1449939.9089999362,84.0,28.0,1448.0,11.0,39.0,,14.0,
1449947.953999872,84.0,23.0,660.0,0.0,39.0,,15.0,
1449955.9659998722,84.0,22.0,774.0,10.0,39.0,,17.0,
1449963.9769999362,84.0,26.0,849.0,13.0,39.0,,15.0,
1449971.987999744,84.0,25.0,978.0,11.0,41.0,,13.0,
1449980.0009999361,84.0,34.0,760.0,10.0,42.0,,14.0,
1449988.0169999362,84.0,44.0,660.0,8.0,41.0,,15.0,
1449996.030999808,84.0,51.0,1395.0,13.0,39.0,,20.0,
1450004.0449999361,84.0,22.0,1209.0,7.0,40.0,,15.0,
1450012.058999808,84.0,30.0,1212.0,10.0,41.0,,14.0,
1450020.0720000002,84.0,22.0,1733.0,12.0,41.0,,16.0,
1450028.0839997442,85.0,33.0,972.0,10.0,42.0,,13.0,
1450036.0949998081,85.0,80.0,794.0,18.0,40.0,,15.0,
1450044.104,85.0,23.0,1122.0,8.0,40.0,,13.0,
1450052.116999936,85.0,31.0,888.0,7.0,42.0,,14.0,
1450060.146999808,85.0,35.0,902.0,16.0,42.0,,15.0,
1450068.160999936,85.0,24.0,1171.0,10.0,43.0,,13.0,
1450076.177999872,85.0,38.0,612.0,12.0,42.0,,15.0,
1450084.1969999361,85.0,31.0,2036.0,11.0,39.0,,20.0,
1450092.2129999362,86.0,24.0,901.0,8.0,42.0,,13.0,
1450100.233999872,86.0,29.0,1192.0,11.0,43.0,,16.0,
1450108.245999872,87.0,39.0,860.0,11.0,43.0,,13.0,
1450116.2609999361,87.0,30.0,826.0,11.0,43.0,,14.0,
1450124.272999936,87.0,34.0,1089.0,0.0,44.0,,13.0,
1450132.291999744,87.0,35.0,454.0,3.0,44.0,,14.0,
1450140.528999936,87.0,27.0,636.0,1.0,44.0,,13.0,
1450148.5399997442,88.0,25.0,778.0,0.0,45.0,,13.0,
1450156.5469998082,88.0,27.0,756.0,0.0,45.0,,13.0,
1802561.1619998722,45.0,25.0,1312.0,0.0,43.0,,15.0,
1802569.1749998082,47.0,25.0,1256.0,0.0,43.0,,15.0,
1802577.1879997442,48.0,27.0,969.0,0.0,43.0,,14.0,
1802585.1949998082,48.0,30.0,931.0,1.0,43.0,,15.0,
1802593.2169999362,50.0,30.0,920.0,1.0,43.0,,15.0,
1802601.2329999362,51.0,35.0,857.0,6.0,43.0,,15.0,
1802609.2519997442,51.0,43.0,1318.0,10.0,43.0,,15.0,
1802617.272,53.0,30.0,913.0,12.0,43.0,,15.0,
1802625.288999936,54.0,28.0,994.0,0.0,43.0,,14.0,
1802633.3139998722,54.0,36.0,665.0,7.0,43.0,,16.0,
1802641.3379998722,55.0,30.0,1585.0,11.0,42.0,,16.0,
1802649.362999808,56.0,31.0,916.0,11.0,43.0,,14.0,
1802657.3849999362,57.0,25.0,715.0,7.0,43.0,,16.0,
1802665.400999936,58.0,32.0,1177.0,11.0,43.0,,15.0,
1802673.422999808,59.0,44.0,782.0,6.0,43.0,,15.0,
1802681.444999936,60.0,27.0,915.0,16.0,42.0,,16.0,
1802689.461999872,60.0,50.0,972.0,21.0,41.0,,18.0,
1802697.4809999361,62.0,26.0,1904.0,26.0,40.0,,17.0,
1802705.5009999361,63.0,21.0,1883.0,21.0,41.0,,16.0,
1802713.5229998082,64.0,29.0,983.0,0.0,42.0,,14.0,
1802721.541999872,65.0,28.0,807.0,0.0,42.0,,13.0,
1802729.5639997441,66.0,30.0,724.0,0.0,43.0,,14.0,
1802737.5809999362,66.0,27.0,760.0,0.0,43.0,,13.0,
1802745.596999936,66.0,28.0,775.0,0.0,43.0,,13.0,
1802753.613999872,67.0,27.0,734.0,0.0,43.0,,13.0,
1802761.6329999361,68.0,28.0,767.0,0.0,43.0,,13.0,
1802769.6529999361,68.0,27.0,754.0,0.0,43.0,,13.0,
1802777.6729999362,68.0,27.0,753.0,0.0,44.0,,13.0,
1802785.688,69.0,27.0,755.0,0.0,44.0,,13.0,
1802793.7019998722,69.0,27.0,764.0,0.0,44.0,,13.0,
1802801.7229998081,69.0,27.0,743.0,0.0,44.0,,13.0,
1802809.7429998082,69.0,29.0,668.0,0.0,44.0,,14.0,
1802817.7559997442,70.0,27.0,756.0,0.0,44.0,,13.0,
1802825.774999808,70.0,27.0,747.0,0.0,45.0,,13.0,
1802833.7899998722,71.0,31.0,740.0,0.0,45.0,,13.0,
1802841.8080000002,71.0,27.0,761.0,0.0,44.0,,14.0,
1802849.8269998082,72.0,39.0,725.0,0.0,45.0,,13.0,
1802857.842999808,72.0,30.0,587.0,7.0,43.0,,18.0,
1802865.8549998081,72.0,62.0,807.0,13.0,42.0,,14.0,
1802873.876999936,73.0,24.0,1972.0,32.0,39.0,,21.0,
1802881.891999744,75.0,45.0,1873.0,42.0,39.0,,21.0,
1802889.920999936,76.0,38.0,2165.0,46.0,39.0,,20.0,
1802897.940999936,78.0,47.0,1749.0,50.0,39.0,,22.0,
1802905.9569999361,79.0,51.0,1922.0,52.0,39.0,,20.0,
1802913.963999744,81.0,52.0,1748.0,56.0,39.0,,17.0,
1802921.977999872,82.0,39.0,1854.0,61.0,39.0,,19.0,
1802929.9939998721,84.0,36.0,1903.0,58.0,39.0,,19.0,
1802938.0119997442,84.0,44.0,1815.0,57.0,39.0,,20.0,
1802946.027999744,84.0,49.0,1826.0,58.0,38.0,,19.0,
1802954.0509998081,84.0,51.0,1828.0,57.0,37.0,,20.0,
1802962.067999744,84.0,55.0,1765.0,56.0,37.0,,21.0,
1802970.0869998082,84.0,58.0,1746.0,56.0,37.0,,21.0,
1802978.1079997441,84.0,46.0,1776.0,56.0,37.0,,21.0,
1802986.1349998082,84.0,28.0,1761.0,55.0,37.0,,20.0,
1802994.140999936,84.0,43.0,1731.0,56.0,37.0,,20.0,
1803002.1529999361,83.0,22.0,1740.0,55.0,38.0,,19.0,
1803010.156999936,83.0,42.0,1703.0,55.0,37.0,,20.0,
1803018.1619998722,83.0,28.0,1764.0,57.0,39.0,,17.0,
1803026.177999872,83.0,39.0,1751.0,57.0,39.0,,19.0,
1803034.1819998722,83.0,42.0,1754.0,55.0,39.0,,17.0,
1803042.1879997442,83.0,37.0,1689.0,51.0,38.0,,18.0,
1803050.2229998081,83.0,24.0,1487.0,43.0,39.0,,15.0,
1803058.228999936,83.0,100.0,889.0,22.0,39.0,,13.0,
1803066.233999872,83.0,48.0,1628.0,38.0,37.0,,22.0,
1803074.2480000001,83.0,32.0,1851.0,36.0,39.0,,17.0,
1803082.2539998721,83.0,21.0,1695.0,30.0,39.0,,15.0,
1803098.278999808,83.0,29.0,837.0,0.0,41.0,,13.0,
1803106.283999744,83.0,29.0,789.0,2.0,42.0,,13.0,
1803114.298999808,83.0,22.0,2033.0,15.0,39.0,,16.0,
1803122.3159997442,83.0,52.0,1478.0,28.0,39.0,,22.0,
1803130.3399997442,83.0,74.0,2442.0,35.0,38.0,,21.0,
1803138.36,84.0,49.0,2129.0,47.0,37.0,,22.0,
1803146.3689999362,84.0,37.0,1831.0,48.0,37.0,,22.0,
1803154.384,84.0,44.0,1896.0,51.0,37.0,,20.0,
1803162.4059998721,84.0,31.0,1947.0,51.0,38.0,,20.0,
1803170.420999936,84.0,25.0,1852.0,47.0,39.0,,15.0,
1803178.4389998082,83.0,36.0,1728.0,46.0,39.0,,16.0,
1803186.450999808,83.0,36.0,1794.0,48.0,38.0,,20.0,
1803194.464999936,83.0,33.0,1765.0,45.0,39.0,,15.0,
1803202.4809999361,83.0,41.0,1621.0,45.0,39.0,,20.0,
1803210.4999997441,83.0,43.0,1699.0,43.0,39.0,,15.0,
1803218.512999936,83.0,29.0,1637.0,37.0,39.0,,17.0,
1803226.5299998722,82.0,21.0,1268.0,33.0,40.0,,14.0,
1803242.5559997442,82.0,30.0,840.0,0.0,42.0,,14.0,
1803250.5709998081,82.0,30.0,732.0,0.0,42.0,,13.0,
1803258.5869998082,82.0,28.0,733.0,2.0,42.0,,14.0,
1803266.6039997442,83.0,30.0,758.0,0.0,43.0,,13.0,
1803274.6160000002,83.0,32.0,676.0,8.0,42.0,,14.0,
1803282.6549998082,83.0,27.0,850.0,7.0,42.0,,13.0,
1803290.6729999362,83.0,29.0,773.0,0.0,43.0,,14.0,
1803298.6889999362,83.0,29.0,735.0,0.0,43.0,,13.0,
1803306.7059998722,83.0,31.0,750.0,0.0,43.0,,13.0,
1803314.7189998082,83.0,29.0,730.0,0.0,43.0,,14.0,
1803322.7369999362,83.0,25.0,630.0,8.0,43.0,,15.0,
1803330.757999872,83.0,29.0,835.0,1.0,43.0,,13.0,
1803338.772999936,83.0,31.0,750.0,0.0,44.0,,13.0,
1803346.7869998082,83.0,30.0,751.0,0.0,44.0,,13.0,
1803354.8039997441,83.0,31.0,736.0,0.0,44.0,,13.0,
1803362.827999744,84.0,30.0,759.0,0.0,45.0,,13.0,
1803370.8439997442,84.0,31.0,740.0,0.0,45.0,,13.0,
1803378.860999936,84.0,30.0,648.0,0.0,45.0,,14.0,
1803386.875999744,84.0,30.0,766.0,0.0,45.0,,14.0,
1803394.900999936,84.0,29.0,690.0,0.0,45.0,,14.0,
1803402.9189998081,84.0,31.0,759.0,0.0,45.0,,13.0,
1803410.9329999362,84.0,28.0,743.0,0.0,45.0,,13.0,
1803418.946999808,84.0,28.0,755.0,0.0,46.0,,14.0,
1803426.960999936,85.0,29.0,953.0,3.0,45.0,,14.0,
1803434.9729999362,85.0,30.0,753.0,0.0,46.0,,14.0,
1803442.986999808,85.0,32.0,665.0,5.0,46.0,,14.0,
1803451.0009999361,85.0,37.0,755.0,5.0,47.0,,13.0,
1803459.0139998721,85.0,21.0,1444.0,10.0,45.0,,14.0,
1803467.028999936,85.0,26.0,1631.0,10.0,46.0,,15.0,
1803475.0409999362,86.0,28.0,760.0,0.0,47.0,,13.0,
1803483.0469998082,86.0,28.0,716.0,6.0,47.0,,14.0,
1803491.064,86.0,29.0,858.0,0.0,47.0,,14.0,
1803499.08,86.0,31.0,627.0,8.0,47.0,,15.0,
1803507.0909998082,86.0,22.0,1113.0,7.0,47.0,,13.0,
1803515.102999808,86.0,24.0,1176.0,8.0,47.0,,13.0,
1803523.1289999362,86.0,21.0,1198.0,7.0,47.0,,14.0,
1803531.140999936,86.0,29.0,768.0,0.0,48.0,,13.0,
1803539.1549998082,86.0,28.0,742.0,0.0,48.0,,13.0,
1803547.1689999362,87.0,29.0,752.0,0.0,48.0,,13.0,
1803555.1840000001,87.0,29.0,754.0,0.0,48.0,,13.0,
1803563.1949998082,87.0,36.0,735.0,6.0,48.0,,14.0,
1803571.210999808,87.0,26.0,1191.0,8.0,48.0,,14.0,
1803579.228999936,87.0,29.0,846.0,0.0,48.0,,13.0,
1803587.2459998722,87.0,30.0,736.0,0.0,48.0,,13.0,
1803595.2599997441,88.0,29.0,744.0,0.0,49.0,,13.0,
1803603.2739998722,88.0,44.0,741.0,6.0,49.0,,14.0,
1803611.288999936,88.0,24.0,1386.0,10.0,48.0,,14.0,
1803619.294999808,88.0,29.0,847.0,0.0,49.0,,13.0,
1803627.3069998082,88.0,40.0,748.0,0.0,50.0,,13.0,
